id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim
d_ex_flowerpark_03_36,d_ex_flowerpark_03,Speech,bready,bready,Locale_SuddenStory:d_ex_flowerpark_03_36,True,,S_10,S_10,1.0,,,3,idle,,1,idle
d_ex_flowerpark_03_37,d_ex_flowerpark_03,Speech,bready,bready,Locale_SuddenStory:d_ex_flowerpark_03_37,True,,S_10,1,1.0,,,3,idle,,1,no
d_ex_flowerpark_03_38,d_ex_flowerpark_03,Speech,bready,bready,Locale_SuddenStory:d_ex_flowerpark_03_38,True,,1,2,1.0,,,3,idle,,1,no
d_ex_flowerpark_03_39,d_ex_flowerpark_03,Speech,flora,flora,Locale_SuddenStory:d_ex_flowerpark_03_39,True,,2,2,1.0,,,3,idle,,1,no
d_ex_flowerpark_03_40,d_ex_flowerpark_03,Speech,flora,flora,Locale_SuddenStory:d_ex_flowerpark_03_40,True,,2,2,1.0,,,3,idle,,1,no
d_ex_flowerpark_03_41,d_ex_flowerpark_03,Speech,bready,bready,Locale_SuddenStory:d_ex_flowerpark_03_41,True,,2,2,1.0,,,3,idle,,1,no
d_ex_flowerpark_03_42,d_ex_flowerpark_03,Speech,bready,bready,Locale_SuddenStory:d_ex_flowerpark_03_42,True,,2,2,1.0,,,3,idle,,1,no
d_ex_flowerpark_03_43,d_ex_flowerpark_03,Speech,bready,bready,Locale_SuddenStory:d_ex_flowerpark_03_43,True,,2,2,1.0,,,3,idle,,1,no
d_ex_flowerpark_03_44,d_ex_flowerpark_03,Speech,flora,flora,Locale_SuddenStory:d_ex_flowerpark_03_44,True,,2,2,1.0,,,3,surprise,,1,no
d_ex_flowerpark_03_45,d_ex_flowerpark_03,Speech,flora,flora,Locale_SuddenStory:d_ex_flowerpark_03_45,True,,2,2,1.0,,,3,sad,,1,no
d_ex_flowerpark_03_46,d_ex_flowerpark_03,Speech,flora,flora,Locale_SuddenStory:d_ex_flowerpark_03_46,True,,2,2,1.0,,,3,sad,,1,no
d_ex_flowerpark_03_47,d_ex_flowerpark_03,Speech,bready,bready,Locale_SuddenStory:d_ex_flowerpark_03_47,True,,2,2,1.0,,,3,sad,,1,no
d_ex_flowerpark_03_48,d_ex_flowerpark_03,Speech,bready,bready,Locale_SuddenStory:d_ex_flowerpark_03_48,True,,2,2,1.0,,,3,sad,,1,no
d_ex_flowerpark_03_49,d_ex_flowerpark_03,Speech,bready,bready,Locale_SuddenStory:d_ex_flowerpark_03_49,True,,2,2,1.0,,,3,idle,,1,idle
d_ex_flowerpark_03_50,d_ex_flowerpark_03,Speech,bready,bready,Locale_SuddenStory:d_ex_flowerpark_03_50,True,,2,2,1.0,,,3,idle,,1,idle
d_ex_flowerpark_03_51,d_ex_flowerpark_03,Speech,bready,bready,Locale_SuddenStory:d_ex_flowerpark_03_51,True,,2,2,1.0,,,3,idle,,1,delight
d_ex_flowerpark_03_52,d_ex_flowerpark_03,Speech,flora,flora,Locale_SuddenStory:d_ex_flowerpark_03_52,True,,2,30,1.0,,,3,shy,,1,delight
d_ex_flowerpark_03_53,d_ex_flowerpark_03,Speech,flora,flora,Locale_SuddenStory:d_ex_flowerpark_03_53,True,,30,30,1.0,,,3,shy,,1,delight
d_ex_flowerpark_03_54,d_ex_flowerpark_03,Speech,flora,flora,Locale_SuddenStory:d_ex_flowerpark_03_54,True,,30,30,1.0,,,3,shy,,1,delight
d_ex_flowerpark_03_55,d_ex_flowerpark_03,Speech,flora,flora,Locale_SuddenStory:d_ex_flowerpark_03_55,True,,30,30,1.0,,,3,shy,,1,delight
d_ex_flowerpark_03_56,d_ex_flowerpark_03,Speech,bready,bready,Locale_SuddenStory:d_ex_flowerpark_03_56,True,,30,S_10,1.0,,,3,shy,,1,idle
d_ex_flowerpark_03_57,d_ex_flowerpark_03,Speech,bready,bready,Locale_SuddenStory:d_ex_flowerpark_03_57,True,,S_10,S_10,1.0,,,3,shy,,1,idle
d_ex_flowerpark_03_58,d_ex_flowerpark_03,Speech,flora,flora,Locale_SuddenStory:d_ex_flowerpark_03_58,True,,S_10,2,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_59,d_ex_flowerpark_03,Speech,flora,flora,Locale_SuddenStory:d_ex_flowerpark_03_59,True,,2,2,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_60,d_ex_flowerpark_03,Self,flora,,Locale_SuddenStory:d_ex_flowerpark_03_60,False,,2,2,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_61,d_ex_flowerpark_03,Speech,flora,flora,Locale_SuddenStory:d_ex_flowerpark_03_61,True,,2,2,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_62,d_ex_flowerpark_03,Speech,flora,flora,Locale_SuddenStory:d_ex_flowerpark_03_62,True,,2,2,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_63,d_ex_flowerpark_03,Speech,flora,flora,Locale_SuddenStory:d_ex_flowerpark_03_63,True,,2,2,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_64,d_ex_flowerpark_03,Speech,bready,bready,Locale_SuddenStory:d_ex_flowerpark_03_64,True,,2,2,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_65,d_ex_flowerpark_03,Speech,flora,flora,Locale_SuddenStory:d_ex_flowerpark_03_65,True,,2,2,1.0,,,3,idle,,1,idle
d_ex_flowerpark_03_66,d_ex_flowerpark_03,Speech,flora,flora,Locale_SuddenStory:d_ex_flowerpark_03_66,True,,2,2,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_67,d_ex_flowerpark_03,Speech,flora,flora,Locale_SuddenStory:d_ex_flowerpark_03_67,True,,2,2,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_68,d_ex_flowerpark_03,Speech,bready,bready,Locale_SuddenStory:d_ex_flowerpark_03_68,True,,2,2,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_69,d_ex_flowerpark_03,Speech,flora,flora,Locale_SuddenStory:d_ex_flowerpark_03_69,True,,2,2,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_70,d_ex_flowerpark_03,Speech,flora,flora,Locale_SuddenStory:d_ex_flowerpark_03_70,True,,2,30,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_71,d_ex_flowerpark_03,Self,flora,,Locale_SuddenStory:d_ex_flowerpark_03_71,False,,30,30,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_72,d_ex_flowerpark_03,Speech,flora,flora,Locale_SuddenStory:d_ex_flowerpark_03_72,True,,30,30,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_73,d_ex_flowerpark_03,Speech,flora,flora,Locale_SuddenStory:d_ex_flowerpark_03_73,True,,30,30,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_74,d_ex_flowerpark_03,Speech,flora,flora,Locale_SuddenStory:d_ex_flowerpark_03_74,True,,30,30,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_75,d_ex_flowerpark_03,Speech,flora,flora,Locale_SuddenStory:d_ex_flowerpark_03_75,True,,30,30,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_76,d_ex_flowerpark_03,Self,flora,,Locale_SuddenStory:d_ex_flowerpark_03_76,False,,30,30,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_77,d_ex_flowerpark_03,Speech,flora,flora,Locale_SuddenStory:d_ex_flowerpark_03_77,True,,30,30,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_78,d_ex_flowerpark_03,Speech,flora,flora,Locale_SuddenStory:d_ex_flowerpark_03_78,True,,30,30,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_79,d_ex_flowerpark_03,Self,flora,,Locale_SuddenStory:d_ex_flowerpark_03_79,False,,30,S_10,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_80,d_ex_flowerpark_03,Speech,bready,bready,Locale_SuddenStory:d_ex_flowerpark_03_80,True,,S_10,S_10,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_81,d_ex_flowerpark_03,Speech,bready,bready,Locale_SuddenStory:d_ex_flowerpark_03_81,True,,S_10,S_10,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_82,d_ex_flowerpark_03,Self,bready,,Locale_SuddenStory:d_ex_flowerpark_03_82,False,,S_10,S_10,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_83,d_ex_flowerpark_03,Speech,flora,flora,Locale_SuddenStory:d_ex_flowerpark_03_83,True,,S_10,2,1.0,,,3,surprise,,1,idle
d_ex_flowerpark_03_84,d_ex_flowerpark_03,Self,flora,,Locale_SuddenStory:d_ex_flowerpark_03_84,False,,2,2,1.0,,,3,surprise,,1,idle
d_ex_flowerpark_03_85,d_ex_flowerpark_03,Speech,bready,bready,Locale_SuddenStory:d_ex_flowerpark_03_85,True,,2,2,1.0,,,3,surprise,,1,idle
d_ex_flowerpark_03_86,d_ex_flowerpark_03,Speech,bready,bready,Locale_SuddenStory:d_ex_flowerpark_03_86,True,,2,2,1.0,,,3,surprise,,1,idle
d_ex_flowerpark_03_87,d_ex_flowerpark_03,Speech,flora,flora,Locale_SuddenStory:d_ex_flowerpark_03_87,True,,2,2,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_88,d_ex_flowerpark_03,Speech,flora,flora,Locale_SuddenStory:d_ex_flowerpark_03_88,True,,2,2,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_89,d_ex_flowerpark_03,Speech,bready,bready,Locale_SuddenStory:d_ex_flowerpark_03_89,True,,2,2,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_90,d_ex_flowerpark_03,Monologue,,,Locale_SuddenStory:d_ex_flowerpark_03_90,False,,black,black,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_91,d_ex_flowerpark_03,Monologue,,,Locale_SuddenStory:d_ex_flowerpark_03_91,False,,black,black,1.0,,,3,delight,,1,idle
d_ex_flowerpark_03_92,d_ex_flowerpark_03,Monologue,,,Locale_SuddenStory:d_ex_flowerpark_03_92,False,,black,black,1.0,,,3,delight,,1,idle
