id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,play_sound,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,conversation_id,characters/1/hide_char_id,characters/2/hide_char_id,characters/0/hide_char_id,set_filter_01,set_filter_02,fade,set_camera_shake
d_main_39_af_05_50,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_50,True,,1,worry,,S_30,31,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_51,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_51,True,,1,worry,,31,31,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_52,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_52,True,,1,worry,,31,31,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_53,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_53,True,,1,worry,,31,31,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_54,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_54,True,,1,worry,,31,31,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_55,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_55,False,,1,worry,,31,31,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_56,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_56,True,,1,worry,,31,31,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_57,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_57,True,,1,worry,,31,31,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_58,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_58,True,,1,delight,,31,31,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_59,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_59,True,,1,delight,,31,31,1.0,,,,13,idle,,3,delight,,,,,,,,
d_main_39_af_05_60,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_60,True,,1,worry,,10,100,0.5,,,,13,idle,,3,delight,,,,,,,,
d_main_39_af_05_61,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_61,True,,1,worry,,100,100,1.0,,,,13,idle,,3,delight,,,,,,,,
d_main_39_af_05_62,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_62,True,,1,worry,,100,100,1.0,,,,13,idle,,3,delight,,,,,,,,
d_main_39_af_05_63,d_main_39_af_05,Speech,noise,noise,Locale_MainScenario:d_main_39_af_05_63,False,,1,worry,,1300,1300,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_64,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_64,False,,1,worry,,S_300,S_300,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_65,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_65,True,,1,delight,,100,10,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_66,d_main_39_af_05,Speech,noise,noise,Locale_MainScenario:d_main_39_af_05_66,True,,1,delight,,1300,1300,1.0,,,,13,angry,,3,idle,,,,,,,,
d_main_39_af_05_67,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_67,True,,1,idle,,S_300,S_300,1.0,,,,13,angry,,3,angry,,,,,,,,
d_main_39_af_05_68,d_main_39_af_05,Speech,noise,noise,Locale_MainScenario:d_main_39_af_05_68,True,,1,idle,,1300,1300,1.0,,,,13,angry,,3,angry,,,,,,,,
d_main_39_af_05_69,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_69,True,,1,idle,,S_300,S_300,1.0,,,,13,angry,,3,angry,,,,,,,,
d_main_39_af_05_70,d_main_39_af_05,Speech,noise,noise,Locale_MainScenario:d_main_39_af_05_70,True,,1,idle,,1300,1300,1.0,,,,13,angry,,3,angry,,,,,,,,
d_main_39_af_05_71,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_71,True,,1,idle,,S_300,S_300,1.0,,,,13,angry,,3,angry,,,,,,,,
d_main_39_af_05_72,d_main_39_af_05,Speech,noise,noise,Locale_MainScenario:d_main_39_af_05_72,True,,1,idle,,1300,1300,1.0,,,,13,angry,,3,angry,,,,,,,,
d_main_39_af_05_73,d_main_39_af_05,Speech,noise,noise,Locale_MainScenario:d_main_39_af_05_73,True,,1,idle,,1300,1300,1.0,,,,13,angry,,3,angry,,,,,,,,
d_main_39_af_05_74,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_74,True,,1,idle,,S_300,S_300,1.0,,,,13,angry,,3,idle,,,,,,,,
d_main_39_af_05_75,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_75,True,,1,idle,,S_300,S_300,1.0,,,,13,angry,,3,idle,,,,,,,,
d_main_39_af_05_76,d_main_39_af_05,Speech,noise,noise,Locale_MainScenario:d_main_39_af_05_76,True,,1,idle,,1300,1300,1.0,,,,13,angry,,3,idle,,,,,,,,
d_main_39_af_05_77,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_77,True,,1,void,,1300,100,1.0,,,,13,angry,,3,idle,,,,,,,,
d_main_39_af_05_78,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_78,True,,1,delight,,100,100,1.0,,,,13,angry,,3,idle,,,,,,,,
d_main_39_af_05_79,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_79,False,,1,delight,,black,black,1.0,,sfx_scn_phonevibration,,13,angry,,3,idle,,,,,,,,
d_main_39_af_05_80,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_80,True,,1,void,,S_300,S_300,1.0,,,,13,idle,,3,angry,,,,,,,,
d_main_39_af_05_81,d_main_39_af_05,Speech,noise,noise,Locale_MainScenario:d_main_39_af_05_81,True,,1,void,,1300,1300,1.0,,,,13,idle,,3,angry,,,,,,,,
d_main_39_af_05_82,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_82,True,,1,void,,1300,100,1.0,,,,13,idle,,3,angry,,,,,,,,
d_main_39_af_05_83,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_83,False,,1,worry,,S_300,S_300,1.0,,,,13,idle,,3,angry,,,,,,,,
d_main_39_af_05_84,d_main_39_af_05,Speech,noise,noise,Locale_MainScenario:d_main_39_af_05_84,False,,1,worry,,1300,1300,1.0,,,,13,idle,,3,angry,,,,,,,,
d_main_39_af_05_85,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_85,False,,1,worry,,1300,100,1.0,,,,13,idle,,3,angry,m_main_39_af_05,,,,,,,
d_main_39_af_05_86,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_86,False,,1,sad,,100,10,1.0,,,,13,idle,,3,angry,,,,,,,,
d_main_39_af_05_87,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_87,False,,1,sad,,10,S_30,1.0,,,,13,idle,,3,surprise,,,,,,,,
d_main_39_af_05_88,d_main_39_af_05,Speech,noise,noise,Locale_MainScenario:d_main_39_af_05_88,False,,1,sad,,130,130,1.0,,,,13,sad,,3,surprise,,,,,,,,
d_main_39_af_05_89,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_89,True,,1,sad,,S_30,S_30,1.0,,,,13,sad,,3,surprise,,,,,,,,
d_main_39_af_05_90,d_main_39_af_05,Speech,noise,noise,Locale_MainScenario:d_main_39_af_05_90,True,,1,sad,,130,130,1.0,,,,13,sad,,3,surprise,,,,,,,,
d_main_39_af_05_91,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_91,False,,1,angry,,10,100,0.5,,,,13,sad,,3,surprise,,,,,,,,
d_main_39_af_05_92,d_main_39_af_05,Speech,noise,noise,Locale_MainScenario:d_main_39_af_05_92,True,,1,angry,,1300,1300,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_93,d_main_39_af_05,Speech,noise,noise,Locale_MainScenario:d_main_39_af_05_93,True,,1,angry,,1300,1300,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_94,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_94,True,,1,angry,,S_300,S_300,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_95,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_95,True,,1,angry,,S_300,S_300,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_96,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_96,True,,1,angry,,S_300,S_30,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_97,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_97,True,,1,worry,,S_30,31,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_98,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_98,True,,1,worry,,31,31,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_99,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_99,True,,1,worry,,31,31,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_100,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_100,False,,1,worry,,31,31,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_101,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_101,True,,1,worry,,31,31,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_102,d_main_39_af_05,Speech,noise,noise,Locale_MainScenario:d_main_39_af_05_102,True,,1,worry,,130,130,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_103,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_103,True,,1,idle,,130,10,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_104,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_104,True,,1,idle,,10,S_30,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_105,d_main_39_af_05,Speech,noise,noise,Locale_MainScenario:d_main_39_af_05_105,True,,1,idle,,130,130,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_106,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_106,True,,1,idle,,10,10,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_107,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_107,True,,1,idle,,10,31,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_108,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_108,True,,1,idle,,31,31,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_109,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_109,True,,1,idle,,31,31,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_110,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_110,True,,1,idle,,31,31,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_111,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_111,True,,1,worry,,31,31,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_112,d_main_39_af_05,Speech,noise,noise,Locale_MainScenario:d_main_39_af_05_112,True,,1,worry,,31,113,1.5,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_113,d_main_39_af_05,Speech,noise,noise,Locale_MainScenario:d_main_39_af_05_113,True,,1,worry,,113,113,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_114,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_114,True,,1,worry,,113,113,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_115,d_main_39_af_05,Speech,noise,noise,Locale_MainScenario:d_main_39_af_05_115,True,,1,worry,,113,113,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_116,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_116,True,,1,worry,,113,113,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_117,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_117,True,,1,worry,,S_300,S_300,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_118,d_main_39_af_05,Speech,noise,noise,Locale_MainScenario:d_main_39_af_05_118,True,,1,worry,,1300,1300,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_119,d_main_39_af_05,Speech,noise,noise,Locale_MainScenario:d_main_39_af_05_119,True,,1,worry,,1300,1300,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_120,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_120,True,,1,worry,,1300,100,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_121,d_main_39_af_05,Speech,volume,volume,Locale_MainScenario:d_main_39_af_05_121,True,,1,worry,,100,S_300,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_122,d_main_39_af_05,Speech,noise,noise,Locale_MainScenario:d_main_39_af_05_122,True,,1,worry,,1300,1300,1.0,,,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_123,d_main_39_af_05,Narration,noise,,Locale_MainScenario:d_main_39_af_05_123,False,,1,worry,,black,black,1.0,,sfx_scn_dooropen,,13,idle,,3,idle,,,,,,,,
d_main_39_af_05_124,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_124,False,,1,worry,,black,black,1.0,,,,13,idle,,3,idle,,noise,volume,,,,,
d_main_39_af_05_125,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_125,False,,1,void,,100,100,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_126,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_126,False,,1,void,,100,100,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_127,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_127,False,,1,void,,100,100,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_128,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_128,True,,1,worry,,100,100,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_129,d_main_39_af_05,Speech,neon,neon,Locale_MainScenario:d_main_39_af_05_129,True,,,,City,S_300,S_300,1.0,,,neon,3,delight,,,,,,,anis,Vignetting,Grey,black,
d_main_39_af_05_130,d_main_39_af_05,Speech,neon,neon,Locale_MainScenario:d_main_39_af_05_130,True,,,,,S_300,S_300,1.0,,,,3,delight,,,,,,,,Vignetting,Grey,,
d_main_39_af_05_131,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_131,True,anis,1,idle,dancepracticeroom,100,100,1.0,,,,3,delight,,,,,neon,,,,,black,
d_main_39_af_05_132,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_132,True,,1,idle,,100,100,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_133,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_133,True,,1,idle,,100,100,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_134,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_134,True,,1,idle,,100,100,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_135,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_135,False,,1,idle,,black,black,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_136,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_136,False,,1,idle,,black,black,1.0,,,,,,,,,,,,,,,black,
d_main_39_af_05_137,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_137,True,,1,angry,,100,10,0.5,,,,,,,,,,,,,,,,
d_main_39_af_05_138,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_138,True,,1,angry,,10,10,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_139,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_139,False,,1,angry,,10,10,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_140,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_140,False,,1,void,,10,10,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_141,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_141,True,,1,sad,,10,10,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_142,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_142,False,,1,sad,,black,black,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_143,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_143,True,,1,angry,,10,100,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_144,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_144,True,,1,angry,,100,100,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_145,d_main_39_af_05,Speech,anis,anis,Locale_MainScenario:d_main_39_af_05_145,True,,1,angry,,100,100,1.0,,,,,,,,,,,,,,,,
d_main_39_af_05_146,d_main_39_af_05,Narration,anis,,Locale_MainScenario:d_main_39_af_05_146,False,,1,void,,black,black,1.0,,,noise,13,idle,,,,,,,,,,,
