id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim
d_main_26_3_e_25,d_main_26_03_e,Speech,dorothy,dorothy,Locale_MainScenario:d_main_26_3_e_25,True,,2,2,1.0,,,1,think,,3,think
d_main_26_3_e_26,d_main_26_03_e,Speech,dorothy,dorothy,Locale_MainScenario:d_main_26_3_e_26,True,,2,2,1.0,,,1,think,,3,think
d_main_26_3_e_27,d_main_26_03_e,Speech,redhood,redhood,Locale_MainScenario:d_main_26_3_e_27,True,,2,2,1.0,,,1,idle,,3,think
d_main_26_3_e_28,d_main_26_03_e,Speech,redhood,redhood,Locale_MainScenario:d_main_26_3_e_28,True,,2,2,1.0,,,1,idle,,3,think
d_main_26_3_e_29,d_main_26_03_e,Speech,dorothy,dorothy,Locale_MainScenario:d_main_26_3_e_29,True,,2,2,1.0,,,1,idle,,3,think
d_main_26_3_e_30,d_main_26_03_e,Speech,redhood,redhood,Locale_MainScenario:d_main_26_3_e_30,True,,2,2,1.0,,,1,idle,,3,think
d_main_26_3_e_31,d_main_26_03_e,Speech,redhood,redhood,Locale_MainScenario:d_main_26_3_e_31,True,,2,2,1.0,,,1,idle,,3,think
d_main_26_3_e_32,d_main_26_03_e,Speech,dorothy,dorothy,Locale_MainScenario:d_main_26_3_e_32,True,,2,2,1.0,,,1,idle,,3,think
d_main_26_3_e_33,d_main_26_03_e,Speech,redhood,redhood,Locale_MainScenario:d_main_26_3_e_33,True,,2,2,1.0,,,1,think,,3,think
d_main_26_3_e_34,d_main_26_03_e,Speech,dorothy,dorothy,Locale_MainScenario:d_main_26_3_e_34,False,,2,30,1.0,,,1,think,,3,think
d_main_26_3_e_35,d_main_26_03_e,Speech,dorothy,dorothy,Locale_MainScenario:d_main_26_3_e_35,True,,30,30,1.0,,,1,think,,3,think
d_main_26_3_e_36,d_main_26_03_e,Speech,dorothy,dorothy,Locale_MainScenario:d_main_26_3_e_36,True,,30,30,1.0,,,1,think,,3,think
d_main_26_3_e_37,d_main_26_03_e,Speech,dorothy,dorothy,Locale_MainScenario:d_main_26_3_e_37,True,,30,30,1.0,,,1,think,,3,think
d_main_26_3_e_38,d_main_26_03_e,Speech,redhood,redhood,Locale_MainScenario:d_main_26_3_e_38,True,,30,10,1.0,,,1,think,,3,think
d_main_26_3_e_39,d_main_26_03_e,Speech,redhood,redhood,Locale_MainScenario:d_main_26_3_e_39,True,,10,10,1.0,,,1,think,,3,think
d_main_26_3_e_40,d_main_26_03_e,Speech,dorothy,dorothy,Locale_MainScenario:d_main_26_3_e_40,True,,10,2,1.0,,,1,think,,3,think
d_main_26_3_e_41,d_main_26_03_e,Speech,redhood,redhood,Locale_MainScenario:d_main_26_3_e_41,True,,2,2,1.0,,,1,think,,3,think
d_main_26_3_e_42,d_main_26_03_e,Speech,redhood,redhood,Locale_MainScenario:d_main_26_3_e_42,True,,2,2,1.0,,,1,think,,3,think
d_main_26_3_e_43,d_main_26_03_e,Speech,dorothy,dorothy,Locale_MainScenario:d_main_26_3_e_43,False,,2,2,1.0,,,1,think,,3,think
d_main_26_3_e_44,d_main_26_03_e,Speech,redhood,redhood,Locale_MainScenario:d_main_26_3_e_44,True,,2,2,1.0,,,1,think,,3,think
d_main_26_3_e_45,d_main_26_03_e,Speech,redhood,redhood,Locale_MainScenario:d_main_26_3_e_45,True,,2,2,1.0,,,1,think,,3,think
d_main_26_3_e_46,d_main_26_03_e,Speech,dorothy,dorothy,Locale_MainScenario:d_main_26_3_e_46,True,,2,30,1.5,,,1,think,,3,think
d_main_26_3_e_47,d_main_26_03_e,Speech,dorothy,dorothy,Locale_MainScenario:d_main_26_3_e_47,False,,30,30,1.0,,,1,think,,3,think
d_main_26_3_e_48,d_main_26_03_e,Speech,dorothy,dorothy,Locale_MainScenario:d_main_26_3_e_48,True,,30,3,1.0,,,1,think,,3,idle
d_main_26_3_e_49,d_main_26_03_e,Speech,dorothy,dorothy,Locale_MainScenario:d_main_26_3_e_49,True,,3,3,1.0,,,1,think,,3,idle
d_main_26_3_e_50,d_main_26_03_e,Speech,dorothy,dorothy,Locale_MainScenario:d_main_26_3_e_50,True,,3,3,1.0,,,1,think,,3,idle
d_main_26_3_e_51,d_main_26_03_e,Speech,redhood,redhood,Locale_MainScenario:d_main_26_3_e_51,True,,3,2,1.0,,,1,go,,3,idle
d_main_26_3_e_52,d_main_26_03_e,Speech,dorothy,dorothy,Locale_MainScenario:d_main_26_3_e_52,True,,2,2,1.0,,,1,go,,3,idle
d_main_26_3_e_53,d_main_26_03_e,Speech,dorothy,dorothy,Locale_MainScenario:d_main_26_3_e_53,True,,2,2,1.0,,,1,go,,3,idle
d_main_26_3_e_54,d_main_26_03_e,Speech,dorothy,dorothy,Locale_MainScenario:d_main_26_3_e_54,True,,2,2,1.0,,,1,go,,3,idle
d_main_26_3_e_55,d_main_26_03_e,Speech,redhood,redhood,Locale_MainScenario:d_main_26_3_e_55,True,,2,2,1.0,,,1,think,,3,idle
d_main_26_3_e_56,d_main_26_03_e,Speech,dorothy,dorothy,Locale_MainScenario:d_main_26_3_e_56,False,,2,2,1.0,,,1,think,,3,think
d_main_26_3_e_57,d_main_26_03_e,Speech,dorothy,dorothy,Locale_MainScenario:d_main_26_3_e_57,True,,2,2,1.0,,,1,think,,3,think
d_main_26_3_e_58,d_main_26_03_e,Speech,redhood,redhood,Locale_MainScenario:d_main_26_3_e_58,False,,2,10,1.0,,,1,think,,3,think
