id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim
d_main_20_06_s_20,d_main_20_06_s,Speech,dorothy,dorothy,Locale_MainScenario:d_main_20_06_s_20,True,,1200,120,1.0,,,2,idle,,12,idle_alt
d_main_20_06_s_21,d_main_20_06_s,Speech,dorothy,dorothy,Locale_MainScenario:d_main_20_06_s_21,True,,120,120,1.0,,,2,idle,,12,idle_alt
d_main_20_06_s_22,d_main_20_06_s,Speech,dorothy,dorothy,Locale_MainScenario:d_main_20_06_s_22,True,,120,120,1.0,,,2,idle,,12,idle_alt
d_main_20_06_s_23,d_main_20_06_s,Speech,johan,johan,Locale_MainScenario:d_main_20_06_s_23,True,,120,L_20,2.0,,,2,surprise,,12,idle_alt
d_main_20_06_s_24,d_main_20_06_s,Speech,johan,johan,Locale_MainScenario:d_main_20_06_s_24,True,,L_20,L_20,1.0,,,2,surprise,,12,idle_alt
d_main_20_06_s_25,d_main_20_06_s,Speech,dorothy,dorothy,Locale_MainScenario:d_main_20_06_s_25,True,,120,120,1.0,,,2,surprise,,12,idle_alt
d_main_20_06_s_26,d_main_20_06_s,Speech,dorothy,dorothy,Locale_MainScenario:d_main_20_06_s_26,True,,120,120,1.0,,,2,surprise,,12,idle_alt
d_main_20_06_s_27,d_main_20_06_s,Speech,dorothy,dorothy,Locale_MainScenario:d_main_20_06_s_27,True,,120,120,1.0,,,2,surprise,,12,idle_alt
d_main_20_06_s_28,d_main_20_06_s,Speech,johan,johan,Locale_MainScenario:d_main_20_06_s_28,False,,120,1,2.0,,,2,think,,12,idle_alt
d_main_20_06_s_29,d_main_20_06_s,Speech,johan,johan,Locale_MainScenario:d_main_20_06_s_29,True,,1,1,1.0,,,2,think,,12,idle_alt
d_main_20_06_s_30,d_main_20_06_s,Speech,dorothy,dorothy,Locale_MainScenario:d_main_20_06_s_30,True,,1,1,1.0,,,2,think,,12,worry_02
d_main_20_06_s_31,d_main_20_06_s,Speech,dorothy,dorothy,Locale_MainScenario:d_main_20_06_s_31,True,,1,1,1.0,,,2,idle,,12,worry_02
d_main_20_06_s_32,d_main_20_06_s,Speech,dorothy,dorothy,Locale_MainScenario:d_main_20_06_s_32,True,,1,1,1.0,,,2,idle,,12,worry_02
d_main_20_06_s_33,d_main_20_06_s,Speech,dorothy,dorothy,Locale_MainScenario:d_main_20_06_s_33,True,,1,120,2.0,,,2,idle,,12,smile_02
d_main_20_06_s_34,d_main_20_06_s,Speech,dorothy,dorothy,Locale_MainScenario:d_main_20_06_s_34,True,,120,120,1.0,,,2,idle,,12,smile_02
d_main_20_06_s_35,d_main_20_06_s,Speech,johan,johan,Locale_MainScenario:d_main_20_06_s_35,True,,L_20,L_20,1.0,,,2,think,,12,smile_02
d_main_20_06_s_36,d_main_20_06_s,Speech,dorothy,dorothy,Locale_MainScenario:d_main_20_06_s_36,True,,120,120,1.0,,,2,think,,12,idle_alt
d_main_20_06_s_37,d_main_20_06_s,Speech,dorothy,dorothy,Locale_MainScenario:d_main_20_06_s_37,True,,120,1200,2.0,,,2,think,,12,idle_alt
