id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,set_camera_shake,play_sound,set_filter_01,characters/0/hide_char_id,characters/1/hide_char_id,characters/2/hide_char_id,characters/3/hide_char_id,set_filter_02,fade,jump_target,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/5/hide_char_id,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/4/hide_char_id
d_main_13_08_e_31,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_31,True,,3,angry,,1,angry,,13,void,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_32,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_32,True,,3,angry,,1,angry,,13,void,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_33,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_33,True,,3,angry,,1,angry,,13,void,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_34,d_main_13_08_e,Self,modenia,,Locale_MainScenario:d_main_13_08_e_34,False,,3,angry,,1,angry,,13,void,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_35,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_35,True,,3,idle,,1,angry,,13,void,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_36,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_36,True,,3,idle,,1,angry,,13,void,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_37,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_37,True,,3,idle,,1,angry,,13,void,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_38,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_38,True,,3,idle,,1,angry,,13,void,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_39,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_39,True,,3,idle,,1,angry,,13,void,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_40,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_40,True,,3,idle,,1,angry,,13,void,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_41,d_main_13_08_e,Narration,modenia,,Locale_MainScenario:d_main_13_08_e_41,True,,3,idle,,1,angry,,13,void,,15,idle,,30,300,2.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_42,d_main_13_08_e,Narration,modenia,,Locale_MainScenario:d_main_13_08_e_42,True,,3,idle,,1,angry,,13,angry,,15,no,,black,black,1.0,,,sfx_scn_aims,,,,,,,,,,,,,,,,
d_main_13_08_e_43,d_main_13_08_e,Speech,rapi,rapi,Locale_MainScenario:d_main_13_08_e_43,True,,3,idle,,1,angry,,13,angry,,15,no,,2,2,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_44,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_44,True,,3,angry,,1,angry,,13,sad,,15,idle,,2,2,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_45,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_45,True,,3,angry,,1,angry,,13,sad,,15,idle,,2,2,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_46,d_main_13_08_e,Speech,rapi,rapi,Locale_MainScenario:d_main_13_08_e_46,False,,3,angry,,1,idle,,13,void,,15,idle,,2,2,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_47,d_main_13_08_e,Speech,rapi,rapi,Locale_MainScenario:d_main_13_08_e_47,True,,3,angry,,1,idle,,13,void,,15,idle,,2,2,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_48,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_48,True,,3,idle,,1,idle,,13,void,,15,idle,,2,2,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_49,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_49,True,,3,idle,,1,idle,,13,void,,15,idle,,2,2,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_50,d_main_13_08_e,Speech,rapi,rapi,Locale_MainScenario:d_main_13_08_e_50,True,,3,idle,,1,angry,,13,void,,15,idle,,2,10,0.5,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_51,d_main_13_08_e,Narration,rapi,,Locale_MainScenario:d_main_13_08_e_51,True,,3,idle,,1,angry,,13,void,,15,idle,,black,black,1.0,none,,,,,,,,,,,,,,,,,,
d_main_13_08_e_52,d_main_13_08_e,Narration,rapi,,Locale_MainScenario:d_main_13_08_e_52,True,,3,idle,,1,worry,,13,angry,,15,surprise,,black,black,1.0,bgm_story_armageddon,,,,,,,,,,,,,,,,,,
d_main_13_08_e_53,d_main_13_08_e,Speech,rapi,rapi,Locale_MainScenario:d_main_13_08_e_53,True,,3,idle,,1,worry,,13,angry,,15,surprise,,100,100,0.5,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_54,d_main_13_08_e,Speech,anis,anis,Locale_MainScenario:d_main_13_08_e_54,True,,3,idle,,1,worry,,13,angry,,15,surprise,,130,130,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_55,d_main_13_08_e,Speech,neon,neon,Locale_MainScenario:d_main_13_08_e_55,True,,3,idle,,1,worry,,13,angry,,15,surprise,,S_150,S_150,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_56,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_56,True,,3,angry,,1,worry,,13,angry,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_57,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_57,True,,3,idle,,1,worry,,13,angry,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_58,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_58,True,,3,idle,,1,worry,,13,angry,,15,idle,,30,300,2.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_59,d_main_13_08_e,Speech,rapi,rapi,Locale_MainScenario:d_main_13_08_e_59,False,,3,idle,,1,idle,,13,angry,,15,idle,,300,300,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_60,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_60,True,,3,surprise,,1,idle,,13,angry,,15,idle,,300,2,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_61,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_61,True,,3,surprise,,1,idle,,13,angry,,15,idle,,2,2,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_62,d_main_13_08_e,Speech,rapi,rapi,Locale_MainScenario:d_main_13_08_e_62,True,,3,surprise,,1,angry,,13,angry,,15,idle,,2,10,0.5,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_63,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_63,True,,3,angry,,1,angry,,13,angry,,15,idle,,10,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_64,d_main_13_08_e,Narration,modenia,,Locale_MainScenario:d_main_13_08_e_64,True,,3,angry,,1,angry,,13,angry,,15,idle,,30,30,1.0,,,sfx_scn_aim,,,,,,,,,,,,,,,,
d_main_13_08_e_65,d_main_13_08_e,Self,modenia,,Locale_MainScenario:d_main_13_08_e_65,True,,3,surprise,,1,angry,,13,angry,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_66,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_66,True,,3,surprise,,1,angry,,13,angry,,15,idle,EventScene_Chap_13_04,modeniashot_01,modeniashot_02,3.0,,,,,modenia,rapi,anis,neon,,,,,,,,,,,
d_main_13_08_e_67,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_67,True,,,,,,,,,,,,,,modeniashot_02,modeniashot_02,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_68,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_68,True,,,,,,,,,,,,,,modeniashot_02,modeniashot_02,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_69,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_69,True,,,,,,,,,,,,,,modeniashot_02,modeniashot_03,3.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_70,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_70,True,,,,,,,,,,,,,,modeniashot_03,modeniashot_03,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_71,d_main_13_08_e,Self,modenia,,Locale_MainScenario:d_main_13_08_e_71,True,,,,,,,,,,,,,,modeniashot_03,modeniashot_01,2.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_72,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_72,True,,,,,,,,,,,,,,modeniashot_01,modeniashot_01,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_73,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_73,True,,,,,,,,,,,,,,modeniashot_01,modeniashot_01,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_74,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_74,True,,,,,,,,,,,,,,modeniashot_01,modeniashot_01,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_75,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_75,True,,,,,,,,,,,,,,modeniashot_03,modeniashot_03,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_76,d_main_13_08_e,Self,modenia,,Locale_MainScenario:d_main_13_08_e_76,True,,,,,,,,,,,,,,modeniashot_01,modeniashot_01,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_77,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_77,True,,,,,,,,,,,,,,modeniashot_02,modeniashot_03,0.2,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_78,d_main_13_08_e,Narration,modenia,,Locale_MainScenario:d_main_13_08_e_78,True,modenia,3,surprise,rapi,1,angry,anis,13,angry,neon,15,idle,Desert_02,black,black,1.0,none,,sfx_scn_1shot,,,,,,,,,,,,,,,,
d_main_13_08_e_79,d_main_13_08_e,Narration,modenia,,Locale_MainScenario:d_main_13_08_e_79,True,,3,surprise,,1,angry,,13,angry,,15,idle,,30,30_sky,0.5,,Low_2,,,modenia,,,,,,,,,,,,,,
d_main_13_08_e_80,d_main_13_08_e,Self,modenia,,Locale_MainScenario:d_main_13_08_e_80,False,,,,,1,angry,,13,angry,,15,idle,,30_sky,30_sky,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_81,d_main_13_08_e,Narration,modenia,,Locale_MainScenario:d_main_13_08_e_81,True,modenia,3,angry,,1,angry,,13,angry,,15,idle,,30_sky,30,2.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_82,d_main_13_08_e,Narration,modenia,,Locale_MainScenario:d_main_13_08_e_82,True,,3,angry,,1,angry,,13,angry,,15,idle,,30,30,1.0,bgm_disaster,,,,,,,,,,,,,,,,,,
d_main_13_08_e_83,d_main_13_08_e,Speech,rapi,rapi,Locale_MainScenario:d_main_13_08_e_83,False,,3,angry,,1,angry,,13,angry,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_84,d_main_13_08_e,Speech,anis,anis,Locale_MainScenario:d_main_13_08_e_84,False,,3,angry,,1,angry,,13,angry,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_85,d_main_13_08_e,Self,anis,,Locale_MainScenario:d_main_13_08_e_85,False,,3,angry,,1,angry,,13,angry,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_86,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_86,True,,3,angry,,1,angry,,13,angry,,15,idle,,30,300,0.5,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_87,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_87,False,,3,angry,,1,angry,,13,angry,,15,idle,,300,300,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_88,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_88,True,,3,angry,,1,angry,,13,angry,,15,idle,,300,300,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_89,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_89,True,,3,angry,,1,angry,,13,angry,,15,idle,,300,300,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_90,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_90,True,,3,angry,,1,angry,,13,angry,,15,idle,,300,300,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_91,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_91,True,,3,angry,,1,angry,,13,angry,,15,idle,,300,300,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_92,d_main_13_08_e,Narration,modenia,,Locale_MainScenario:d_main_13_08_e_92,True,,3,angry,,1,angry,,13,angry,,15,idle,,black,black,1.0,,,sfx_scn_dead,,,,,,,,,,,,,,,,
d_main_13_08_e_93,d_main_13_08_e,Monologue,modenia,,Locale_MainScenario:d_main_13_08_e_93,True,,3,angry,,1,angry,,13,angry,,15,idle,,black,black,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_94,d_main_13_08_e,Monologue,modenia,,Locale_MainScenario:d_main_13_08_e_94,True,,3,angry,,1,angry,,13,angry,,15,idle,,300,30,2.0,,Low_2,,,,,,,Vignetting,,,,,,,,,,
d_main_13_08_e_95,d_main_13_08_e,Monologue,modenia,,Locale_MainScenario:d_main_13_08_e_95,True,,3,angry,,1,angry,,13,angry,,15,idle,,30,30,1.0,,,,Blur_Middle,,,,,Vignetting,,,,,,,,,,
d_main_13_08_e_96,d_main_13_08_e,Narration,modenia,,Locale_MainScenario:d_main_13_08_e_96,True,,3,angry,,1,angry,,13,angry,,15,idle,,30,30,1.0,,,sfx_scn_bloodfall,Blur_Middle,,,,,Vignetting,,,,,,,,,,
d_main_13_08_e_97,d_main_13_08_e,Monologue,modenia,,Locale_MainScenario:d_main_13_08_e_97,True,,3,angry,,1,angry,,13,angry,,15,idle,,30,30_ground,2.0,,,,Blur_Middle,,,,,Vignetting,,,,,,,,,,
d_main_13_08_e_98,d_main_13_08_e,Monologue,modenia,,Locale_MainScenario:d_main_13_08_e_98,True,,3,angry,,1,angry,,13,angry,,15,idle,,black,black,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_99,d_main_13_08_e,Monologue,modenia,,Locale_MainScenario:d_main_13_08_e_99,True,,3,angry,,1,angry,,13,angry,,15,idle,,black,black,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_100,d_main_13_08_e,Monologue,modenia,,Locale_MainScenario:d_main_13_08_e_100,True,,3,angry,,1,angry,,13,angry,,15,idle,,black,black,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_101,d_main_13_08_e,Speech,rapi,rapi,Locale_MainScenario:d_main_13_08_e_101,True,,3,angry,,1,angry,,13,angry,,15,idle,,10,100,0.5,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_102,d_main_13_08_e,Speech,anis,anis,Locale_MainScenario:d_main_13_08_e_102,True,,3,angry,,1,angry,,13,angry,,15,idle,,130,1300,0.5,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_103,d_main_13_08_e,Speech,neon,neon,Locale_MainScenario:d_main_13_08_e_103,True,,3,angry,,1,angry,,13,angry,,15,no,,S_150,S_1500,0.5,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_104,d_main_13_08_e,Narration,neon,,Locale_MainScenario:d_main_13_08_e_104,True,,3,angry,,1,angry,,13,angry,,15,no,,black,black,1.0,,,sfx_scn_fireblindly,,,,,,,,,,,,,,,,
d_main_13_08_e_105,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_105,False,,3,angry,,1,angry,,13,angry,,15,idle,,3,30,2.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_106,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_106,True,,3,angry,,1,angry,,13,angry,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_107,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_107,True,,3,angry,,1,angry,,13,angry,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_108,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_108,True,,3,angry,,1,angry,,13,angry,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_109,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_109,True,,3,angry,,1,angry,,13,angry,,15,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_110,d_main_13_08_e,Narration,modenia,,Locale_MainScenario:d_main_13_08_e_110,True,,3,angry,,1,angry,,13,angry,,15,idle,,30,12,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_111,d_main_13_08_e,Speech,anis,anis,Locale_MainScenario:d_main_13_08_e_111,True,,3,angry,,1,angry,,13,angry,,15,idle,,12,12,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_112,d_main_13_08_e,Speech,modenia,modenia,Locale_MainScenario:d_main_13_08_e_112,True,,3,angry,,1,angry,,13,angry,,15,idle,none,black,black,1.0,,,,,modenia,rapi,anis,neon,,,,,,,,,,,
d_main_13_08_e_113,d_main_13_08_e,Speech,rapi,rapi,Locale_MainScenario:d_main_13_08_e_113,True,,,,,,,,,,,,,,black,black,1.0,,,sfx_scn_rapi_mode,,,,,,,,,,,,,,,,
d_main_13_08_e_114,d_main_13_08_e,Speech,rapi,rapi,Locale_MainScenario:d_main_13_08_e_114,True,,,,,,,,,,,,,,black,black,1.0,,,,,,,,,,,,,,,,,,,
d_main_13_08_e_115,d_main_13_08_e,Speech,notification,notification,Locale_MainScenario:d_main_13_08_e_115,True,,,,,,,,,,,,,EventScene_Chap_13_06,1,1,1.0,,,sfx_scn_rapi_mode,,,,,,Vignetting,,,,,,,,,,
d_main_13_08_e_116,d_main_13_08_e,Speech,notification,notification,Locale_MainScenario:d_main_13_08_e_116,True,,,,,,,,,,,,,,1,1,1.0,,,,,,,,,Vignetting,,,,,,,,,,
d_main_13_08_e_117,d_main_13_08_e,Speech,notification,notification,Locale_MainScenario:d_main_13_08_e_117,True,,,,,,,,,,,,,,1,1,1.0,,,,,,,,,Vignetting,,,,,,,,,,
d_main_13_08_e_118,d_main_13_08_e,Narration,,,Locale_MainScenario:d_main_13_08_e_118,True,,,,rapi_redhood,1,"intro,idle",,,,,,,EventScene_Chap_13_02_bg,rapi_redhood_01,rapi_redhood_02,1.0,,,,,,,,,,,,,,,,,,,
