id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim
d_main_25_05_e_37,d_main_25_05_e,Speech,anis,anis,Locale_MainScenario:d_main_25_05_e_37,True,,10,10,1.0,,,3,think,,1,angry,,13,angry
d_main_25_05_e_38,d_main_25_05_e,Speech,neon,neon,Locale_MainScenario:d_main_25_05_e_38,True,,10,S_130,1.0,,,3,think,,1,angry,,13,angry
d_main_25_05_e_39,d_main_25_05_e,Speech,neon,neon,Locale_MainScenario:d_main_25_05_e_39,True,,S_130,S_130,1.0,,,3,think,,1,angry,,13,angry
d_main_25_05_e_40,d_main_25_05_e,Speech,neon,neon,Locale_MainScenario:d_main_25_05_e_40,True,,S_130,S_130,1.0,,,3,think,,1,angry,,13,angry
d_main_25_05_e_41,d_main_25_05_e,Speech,dorothy,dorothy,Locale_MainScenario:d_main_25_05_e_41,False,,S_130,S_130,1.0,,,3,think,,1,angry,,13,angry
d_main_25_05_e_42,d_main_25_05_e,Speech,anis,anis,Locale_MainScenario:d_main_25_05_e_42,True,,S_130,12,1.0,,,3,think,,1,angry,,13,idle
d_main_25_05_e_43,d_main_25_05_e,Speech,neon,neon,Locale_MainScenario:d_main_25_05_e_43,True,,12,12,1.0,,,3,think,,1,angry,,13,idle
d_main_25_05_e_44,d_main_25_05_e,Self,neon,,Locale_MainScenario:d_main_25_05_e_44,False,,12,12,1.0,,,3,think,,1,angry,,13,idle
d_main_25_05_e_45,d_main_25_05_e,Self,neon,,Locale_MainScenario:d_main_25_05_e_45,False,,12,12,1.0,,,3,think,,1,angry,,13,idle
d_main_25_05_e_46,d_main_25_05_e,Speech,dorothy,dorothy,Locale_MainScenario:d_main_25_05_e_46,False,,30,30,1.0,,,3,think,,1,angry,,13,idle
d_main_25_05_e_47,d_main_25_05_e,Speech,dorothy,dorothy,Locale_MainScenario:d_main_25_05_e_47,True,,30,30,1.0,,,3,think,,1,angry,,13,idle
d_main_25_05_e_48,d_main_25_05_e,Speech,dorothy,dorothy,Locale_MainScenario:d_main_25_05_e_48,True,,30,30,1.0,,,3,think,,1,angry,,13,idle
d_main_25_05_e_49,d_main_25_05_e,Speech,anis,anis,Locale_MainScenario:d_main_25_05_e_49,True,,12,12,1.0,,,3,think,,1,angry,,13,angry
d_main_25_05_e_50,d_main_25_05_e,Speech,neon,neon,Locale_MainScenario:d_main_25_05_e_50,True,,12,12,1.0,,,3,think,,1,angry,,13,angry
d_main_25_05_e_51,d_main_25_05_e,Self,neon,,Locale_MainScenario:d_main_25_05_e_51,False,,12,12,1.0,,,3,think,,1,angry,,13,angry
d_main_25_05_e_52,d_main_25_05_e,Speech,dorothy,dorothy,Locale_MainScenario:d_main_25_05_e_52,True,,30,30,1.0,,,3,think,,1,angry,,13,idle
d_main_25_05_e_53,d_main_25_05_e,Self,dorothy,,Locale_MainScenario:d_main_25_05_e_53,False,,30,30,1.0,,,3,think,,1,angry,,13,idle
d_main_25_05_e_54,d_main_25_05_e,Speech,dorothy,dorothy,Locale_MainScenario:d_main_25_05_e_54,False,,30,30,1.0,,,3,surprise,,1,angry,,13,idle
d_main_25_05_e_55,d_main_25_05_e,Speech,dorothy,dorothy,Locale_MainScenario:d_main_25_05_e_55,True,,30,300,1.0,,,3,angry,,1,angry,,13,idle
