id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim
d_main_37_04_47,d_main_37_04,Speech,anis,anis,Locale_MainScenario:d_main_37_04_47,True,,13,2,1.0,,,5,idle,,3,idle,,1,void,,13,void
d_main_37_04_48,d_main_37_04,Speech,neon,neon,Locale_MainScenario:d_main_37_04_48,True,,2,2,1.0,,,5,idle,,3,idle,,1,void,,13,void
d_main_37_04_49,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_49,True,,2,12,1.0,,,5,idle,,3,idle,,1,void,,13,worry
d_main_37_04_50,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_50,True,,12,12,1.0,,,5,idle,,3,idle,,1,void,,13,worry
d_main_37_04_51,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_51,True,,12,12,1.0,,,5,idle,,3,idle,,1,void,,13,worry
d_main_37_04_52,d_main_37_04,Speech,anis,anis,Locale_MainScenario:d_main_37_04_52,True,,12,12,1.0,,,5,idle,,3,idle,,1,worry,,13,worry
d_main_37_04_53,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_53,True,,12,12,1.0,,,5,idle,,3,idle,,1,worry,,13,worry
d_main_37_04_54,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_54,True,,12,12,1.0,,,5,idle,,3,idle,,1,worry,,13,worry
d_main_37_04_55,d_main_37_04,Speech,anis,anis,Locale_MainScenario:d_main_37_04_55,True,,12,12,1.0,,,5,idle,,3,idle,,1,angry,,13,worry
d_main_37_04_56,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_56,True,,12,L_130,1.0,,,5,idle,,3,idle,,1,angry,,13,angry
d_main_37_04_57,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_57,True,,L_130,L_130,1.0,,,5,idle,,3,idle,,1,angry,,13,angry
d_main_37_04_58,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_58,True,,L_130,L_130,1.0,,,5,idle,,3,idle,,1,angry,,13,angry
d_main_37_04_59,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_59,True,,L_130,L_130,1.0,,,5,idle,,3,idle,,1,angry,,13,angry
d_main_37_04_60,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_60,True,,L_130,L_130,1.0,,,5,idle,,3,idle,,1,angry,,13,angry
d_main_37_04_61,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_61,True,,L_130,L_130,1.0,,,5,idle,,3,idle,,1,angry,,13,angry
d_main_37_04_62,d_main_37_04,Speech,eyeri,anis,Locale_MainScenario:d_main_37_04_62,False,,L_130,L_130,1.0,,,5,idle,,3,idle,,1,angry,,13,angry
d_main_37_04_63,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_63,True,,L_130,L_130,1.0,,,5,idle,,3,idle,,1,angry,,13,angry
d_main_37_04_64,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_64,True,,L_130,L_130,1.0,,,5,idle,,3,idle,,1,angry,,13,angry
d_main_37_04_65,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_65,True,,L_130,L_130,1.0,,,5,idle,,3,idle,,1,angry,,13,angry
d_main_37_04_66,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_66,True,,L_130,L_130,1.0,,,5,idle,,3,idle,,1,angry,,13,angry
d_main_37_04_67,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_67,True,,L_130,L_130,1.0,,,5,idle,,3,idle,,1,angry,,13,angry
d_main_37_04_68,d_main_37_04,Speech,anis,anis,Locale_MainScenario:d_main_37_04_68,True,,L_130,12,1.0,,,5,idle,,3,idle,,1,void,,13,angry
d_main_37_04_69,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_69,True,,12,12,1.0,,,5,idle,,3,idle,,1,void,,13,etc
d_main_37_04_70,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_70,True,,12,12,1.0,,,5,idle,,3,idle,,1,void,,13,etc
d_main_37_04_71,d_main_37_04,Speech,anis,anis,Locale_MainScenario:d_main_37_04_71,True,,12,12,1.0,,,5,idle,,3,idle,,1,void,,13,etc
d_main_37_04_72,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_72,True,,12,12,1.0,,,5,idle,,3,idle,,1,void,,13,void
d_main_37_04_73,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_73,True,,12,12,1.0,,,5,idle,,3,idle,,1,void,,13,void
d_main_37_04_74,d_main_37_04,Speech,neon,neon,Locale_MainScenario:d_main_37_04_74,True,,S_30,S_30,1.0,,,5,idle,,3,delight,,1,void,,13,void
d_main_37_04_75,d_main_37_04,Speech,anis,anis,Locale_MainScenario:d_main_37_04_75,True,,12,12,1.0,,,5,idle,,3,delight,,1,sad,,13,void
d_main_37_04_76,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_76,False,,12,12,1.0,,,5,idle,,3,idle,,1,sad,,13,void
d_main_37_04_77,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_77,True,,12,12,1.0,,,5,idle,,3,idle,,1,void,,13,angry
d_main_37_04_78,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_78,True,,12,12,1.0,,,5,idle,,3,idle,,1,void,,13,angry
d_main_37_04_79,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_79,True,,12,12,1.0,,,5,idle,,3,idle,,1,void,,13,angry
d_main_37_04_80,d_main_37_04,Speech,anis,anis,Locale_MainScenario:d_main_37_04_80,True,,12,12,1.0,,,5,idle,,3,idle,,1,void,,13,angry
d_main_37_04_81,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_81,True,,12,12,1.0,,,5,idle,,3,idle,,1,void,,13,angry
d_main_37_04_82,d_main_37_04,Speech,anis,anis,Locale_MainScenario:d_main_37_04_82,True,,12,10,1.5,,,5,idle,,3,idle,,1,pain,,13,angry
d_main_37_04_83,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_83,True,,10,12,1.0,,,5,idle,,3,idle,,1,pain,,13,void
d_main_37_04_84,d_main_37_04,Speech,anis,anis,Locale_MainScenario:d_main_37_04_84,True,,12,2,1.0,,,5,idle,,3,idle,,1,void,,13,void
d_main_37_04_85,d_main_37_04,Speech,neon,neon,Locale_MainScenario:d_main_37_04_85,True,,2,2,1.0,,,5,idle,,3,idle,,1,void,,13,void
d_main_37_04_86,d_main_37_04,Speech,neon,neon,Locale_MainScenario:d_main_37_04_86,True,,2,4,1.0,,,5,idle,,3,idle,,1,void,,13,void
d_main_37_04_87,d_main_37_04,Speech,avistar,avistar,Locale_MainScenario:d_main_37_04_87,True,,4,4,1.0,,,5,idle,,3,idle,,1,void,,13,void
d_main_37_04_88,d_main_37_04,Speech,neon,neon,Locale_MainScenario:d_main_37_04_88,True,,4,4,1.0,,,5,idle,,3,idle,,1,void,,13,void
d_main_37_04_89,d_main_37_04,Speech,neon,neon,Locale_MainScenario:d_main_37_04_89,True,,4,4,1.0,,,5,idle,,3,idle,,1,void,,13,void
d_main_37_04_90,d_main_37_04,Speech,avistar,avistar,Locale_MainScenario:d_main_37_04_90,True,,4,4,1.0,,,5,idle,,3,idle,,1,void,,13,void
d_main_37_04_91,d_main_37_04,Speech,neon,neon,Locale_MainScenario:d_main_37_04_91,True,,4,4,1.0,,,5,idle,,3,delight,,1,void,,13,void
d_main_37_04_92,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_92,True,,13,13,1.0,,,5,idle,,3,delight,,1,void,,13,idle
d_main_37_04_93,d_main_37_04,Speech,neon,neon,Locale_MainScenario:d_main_37_04_93,True,,3,3,1.0,,,5,idle,,3,delight,,1,void,,13,idle
d_main_37_04_94,d_main_37_04,Speech,anis,anis,Locale_MainScenario:d_main_37_04_94,True,,3,12,1.0,,,5,idle,,3,delight,,1,angry,,13,idle
d_main_37_04_95,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_95,True,,12,12,1.0,,,5,idle,,3,delight,,1,angry,,13,delight
d_main_37_04_96,d_main_37_04,Speech,eyeri,eyeri,Locale_MainScenario:d_main_37_04_96,True,,12,12,1.0,,,5,idle,,3,delight,,1,angry,,13,delight
d_main_37_04_97,d_main_37_04,Speech,anis,anis,Locale_MainScenario:d_main_37_04_97,True,,12,12,1.0,,,5,idle,,3,delight,,1,no,,13,delight
