id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim
d_main_17_11_19,d_main_17_11,Speech,rapunzel,rapunzel,Locale_MainScenario:d_main_17_11_19,True,,10,10,1.0,,,1,idle,,13,void,,15,surprise,,17,think
d_main_17_11_20,d_main_17_11,Speech,rapunzel,rapunzel,Locale_MainScenario:d_main_17_11_20,True,,10,10,1.0,,,1,idle,,13,void,,15,surprise,,17,think
d_main_17_11_21,d_main_17_11,Speech,neon,neon,Locale_MainScenario:d_main_17_11_21,True,,10,S_150,1.0,,,1,idle,,13,void,,15,surprise,,17,idle
d_main_17_11_22,d_main_17_11,Self,,,Locale_MainScenario:d_main_17_11_22,False,,S_150,S_150,1.0,,,1,idle,,13,void,,15,surprise,,17,idle
d_main_17_11_23,d_main_17_11,Speech,anis,anis,Locale_MainScenario:d_main_17_11_23,True,,S_150,1315,1.0,,,1,idle,,13,angry,,15,surprise,,17,idle
d_main_17_11_24,d_main_17_11,Speech,anis,anis,Locale_MainScenario:d_main_17_11_24,True,,1315,1315,1.0,,,1,idle,,13,angry,,15,surprise,,17,idle
d_main_17_11_25,d_main_17_11,Speech,neon,neon,Locale_MainScenario:d_main_17_11_25,True,,1315,S_150,0.5,,,1,idle,,13,angry,,15,no,,17,idle
d_main_17_11_26,d_main_17_11,Speech,neon,neon,Locale_MainScenario:d_main_17_11_26,True,,S_150,S_150,1.0,,,1,idle,,13,angry,,15,no,,17,idle
d_main_17_11_27,d_main_17_11,Speech,neon,neon,Locale_MainScenario:d_main_17_11_27,True,,S_150,S_150,1.0,,,1,idle,,13,angry,,15,no,,17,idle
d_main_17_11_28,d_main_17_11,Speech,neon,neon,Locale_MainScenario:d_main_17_11_28,True,,S_150,S_1500,0.5,,,1,idle,,13,angry,,15,no,,17,idle
d_main_17_11_29,d_main_17_11,Speech,neon,neon,Locale_MainScenario:d_main_17_11_29,True,,S_1500,S_150,2.0,,,1,idle,,13,angry,,15,surprise,,17,idle
d_main_17_11_30,d_main_17_11,Speech,neon,neon,Locale_MainScenario:d_main_17_11_30,True,,S_150,S_150,1.0,,,1,idle,,13,angry,,15,delight,,17,idle
d_main_17_11_31,d_main_17_11,Speech,rapunzel,rapunzel,Locale_MainScenario:d_main_17_11_31,True,,10,10,1.0,,,1,idle,,13,angry,,15,delight,,17,idle
d_main_17_11_32,d_main_17_11,Speech,anis,anis,Locale_MainScenario:d_main_17_11_32,True,,10,113,1.0,,,1,idle,,13,worry,,15,idle,,17,idle
d_main_17_11_33,d_main_17_11,Speech,anis,anis,Locale_MainScenario:d_main_17_11_33,True,,113,113,1.0,,,1,idle,,13,worry,,15,idle,,17,idle
d_main_17_11_34,d_main_17_11,Speech,rapunzel,rapunzel,Locale_MainScenario:d_main_17_11_34,True,,113,113,1.0,,,1,idle,,13,worry,,15,idle,,17,idle
d_main_17_11_35,d_main_17_11,Speech,anis,anis,Locale_MainScenario:d_main_17_11_35,True,,113,113,1.0,,,1,idle,,13,angry,,15,idle,,17,idle
d_main_17_11_36,d_main_17_11,Speech,anis,anis,Locale_MainScenario:d_main_17_11_36,True,,113,113,1.0,,,1,idle,,13,worry,,15,idle,,17,idle
d_main_17_11_37,d_main_17_11,Speech,rapunzel,rapunzel,Locale_MainScenario:d_main_17_11_37,True,,113,113,1.0,,,1,no,,13,worry,,15,idle,,17,idle
d_main_17_11_38,d_main_17_11,Speech,rapunzel,rapunzel,Locale_MainScenario:d_main_17_11_38,True,,113,113,1.0,,,1,no,,13,worry,,15,idle,,17,idle
d_main_17_11_39,d_main_17_11,Speech,anis,anis,Locale_MainScenario:d_main_17_11_39,True,,113,113,1.0,,,1,no,,13,worry,,15,idle,,17,idle
d_main_17_11_40,d_main_17_11,Speech,rapunzel,rapunzel,Locale_MainScenario:d_main_17_11_40,True,,113,113,1.0,,,1,no,,13,worry,,15,idle,,17,idle
d_main_17_11_41,d_main_17_11,Speech,rapunzel,rapunzel,Locale_MainScenario:d_main_17_11_41,True,,113,113,1.0,,,1,no,,13,worry,,15,idle,,17,idle
d_main_17_11_42,d_main_17_11,Speech,rapunzel,rapunzel,Locale_MainScenario:d_main_17_11_42,True,,113,113,1.0,,,1,no,,13,worry,,15,idle,,17,idle
d_main_17_11_43,d_main_17_11,Speech,rapunzel,rapunzel,Locale_MainScenario:d_main_17_11_43,True,,113,113,1.0,,,1,no,,13,worry,,15,idle,,17,idle
d_main_17_11_44,d_main_17_11,Speech,anis,anis,Locale_MainScenario:d_main_17_11_44,True,,113,113,1.0,,,1,no,,13,worry,,15,idle,,17,idle
d_main_17_11_45,d_main_17_11,Speech,rapunzel,rapunzel,Locale_MainScenario:d_main_17_11_45,True,,113,113,1.0,,,1,no,,13,worry,,15,idle,,17,idle
d_main_17_11_46,d_main_17_11,Speech,anis,anis,Locale_MainScenario:d_main_17_11_46,True,,113,113,1.0,,,1,no,,13,angry,,15,idle,,17,idle
d_main_17_11_47,d_main_17_11,Speech,anis,anis,Locale_MainScenario:d_main_17_11_47,True,,113,113,1.0,,,1,idle,,13,angry,,15,idle,,17,idle
d_main_17_11_48,d_main_17_11,Speech,rapunzel,rapunzel,Locale_MainScenario:d_main_17_11_48,True,,113,113,1.0,,,1,idle,,13,angry,,15,idle,,17,idle
d_main_17_11_49,d_main_17_11,Speech,rapunzel,rapunzel,Locale_MainScenario:d_main_17_11_49,True,,113,10,1.0,,,1,idle,,13,angry,,15,idle,,17,idle
d_main_17_11_50,d_main_17_11,Speech,rapunzel,rapunzel,Locale_MainScenario:d_main_17_11_50,True,,10,10,1.0,,,1,idle,,13,angry,,15,idle,,17,idle
d_main_17_11_51,d_main_17_11,Speech,rapunzel,rapunzel,Locale_MainScenario:d_main_17_11_51,True,,10,1,1.0,,,1,idle,,13,worry,,15,idle,,17,idle
d_main_17_11_52,d_main_17_11,Speech,rapunzel,rapunzel,Locale_MainScenario:d_main_17_11_52,True,,1,1,1.0,,,1,no,,13,worry,,15,idle,,17,idle
d_main_17_11_53,d_main_17_11,Speech,rapunzel,rapunzel,Locale_MainScenario:d_main_17_11_53,True,,1,1,1.0,,,1,no,,13,worry,,15,idle,,17,idle
d_main_17_11_54,d_main_17_11,Speech,rapunzel,rapunzel,Locale_MainScenario:d_main_17_11_54,True,,1,1,1.0,,,1,no,,13,worry,,15,idle,,17,idle
d_main_17_11_55,d_main_17_11,Speech,rapunzel,rapunzel,Locale_MainScenario:d_main_17_11_55,True,,1,1,1.0,,,1,no,,13,worry,,15,idle,,17,idle
d_main_17_11_56,d_main_17_11,Speech,rapi,rapi,Locale_MainScenario:d_main_17_11_56,False,,17,17,1.0,,,1,no,,13,worry,,15,idle,,17,idle
d_main_17_11_57,d_main_17_11,Speech,anis,anis,Locale_MainScenario:d_main_17_11_57,True,,113,113,1.0,,,1,no,,13,worry,,15,idle,,17,idle
d_main_17_11_58,d_main_17_11,Speech,rapunzel,rapunzel,Locale_MainScenario:d_main_17_11_58,True,,113,113,1.0,,,1,idle,,13,worry,,15,idle,,17,idle
d_main_17_11_59,d_main_17_11,Speech,rapunzel,rapunzel,Locale_MainScenario:d_main_17_11_59,True,,113,1,1.0,,,1,idle,,13,worry,,15,idle,,17,idle
d_main_17_11_60,d_main_17_11,Speech,rapunzel,rapunzel,Locale_MainScenario:d_main_17_11_60,True,,1,1,1.0,,,1,idle,,13,worry,,15,idle,,17,idle
d_main_17_11_61,d_main_17_11,Speech,rapunzel,rapunzel,Locale_MainScenario:d_main_17_11_61,True,,1,10,1.0,,,1,idle,,13,worry,,15,idle,,17,idle
d_main_17_11_62,d_main_17_11,Speech,rapunzel,rapunzel,Locale_MainScenario:d_main_17_11_62,True,,10,10,1.0,,,1,idle,,13,worry,,15,idle,,17,idle
d_main_17_11_63,d_main_17_11,Speech,neon,neon,Locale_MainScenario:d_main_17_11_63,True,,S_150,S_150,1.0,,,1,idle,,13,worry,,15,worry,,17,idle
d_main_17_11_64,d_main_17_11,Speech,anis,anis,Locale_MainScenario:d_main_17_11_64,False,,130,130,1.0,,,1,idle,,13,worry,,15,worry,,17,idle
d_main_17_11_65,d_main_17_11,Speech,rapi,rapi,Locale_MainScenario:d_main_17_11_65,False,,170,170,1.0,,,1,idle,,13,worry,,15,worry,,17,think
