id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim
d_main_39_af_08_63,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_63,True,,L_1300,L_130,1.0,,,1,worry,,13,worry
d_main_39_af_08_64,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_64,True,,L_130,L_130,1.0,,,1,worry,,13,worry
d_main_39_af_08_65,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_65,True,,L_130,L_130,1.0,,,1,worry,,13,worry
d_main_39_af_08_66,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_66,True,,L_130,L_130,1.0,,,1,worry,,13,worry
d_main_39_af_08_67,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_67,True,,L_130,113,1.0,,,1,worry,,13,worry
d_main_39_af_08_68,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_68,True,,113,113,1.0,,,1,worry,,13,worry
d_main_39_af_08_69,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_69,True,,113,113,1.0,,,1,worry,,13,worry
d_main_39_af_08_70,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_70,True,,113,113,1.0,,,1,worry,,13,worry
d_main_39_af_08_71,d_main_39_af_08,Speech,anis,anis,Locale_MainScenario:d_main_39_af_08_71,True,,113,113,1.0,,,1,worry,,13,worry
d_main_39_af_08_72,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_72,True,,113,113,1.0,,,1,worry,,13,worry
d_main_39_af_08_73,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_73,True,,113,113,1.0,,,1,worry,,13,worry
d_main_39_af_08_74,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_74,True,,113,113,1.0,,,1,worry,,13,worry
d_main_39_af_08_75,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_75,True,,113,113,1.0,,,1,worry,,13,worry
d_main_39_af_08_76,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_76,True,,113,113,1.0,,,1,worry,,13,worry
d_main_39_af_08_77,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_77,True,,113,113,1.0,,,1,worry,,13,worry
d_main_39_af_08_78,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_78,True,,113,113,1.0,,,1,worry,,13,worry
d_main_39_af_08_79,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_79,True,,113,113,1.0,,,1,worry,,13,worry
d_main_39_af_08_80,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_80,True,,113,113,1.0,,,1,worry,,13,worry
d_main_39_af_08_81,d_main_39_af_08,Speech,anis,anis,Locale_MainScenario:d_main_39_af_08_81,True,,113,113,1.0,,,1,worry,,13,worry
d_main_39_af_08_82,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_82,True,,113,13,1.0,,,1,worry,,13,worry
d_main_39_af_08_83,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_83,True,,13,13,1.0,,,1,worry,,13,worry
d_main_39_af_08_84,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_84,True,,13,L_130,1.0,,,1,worry,,13,worry
d_main_39_af_08_85,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_85,True,,L_130,L_130,1.0,,,1,worry,,13,worry
d_main_39_af_08_86,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_86,True,,L_130,L_130,1.0,,,1,worry,,13,worry
d_main_39_af_08_87,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_87,True,,L_130,L_130,1.0,,,1,worry,,13,worry
d_main_39_af_08_88,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_88,True,,L_130,L_130,1.0,,,1,worry,,13,worry
d_main_39_af_08_89,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_89,True,,L_130,L_130,1.0,,,1,worry,,13,worry
d_main_39_af_08_90,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_90,True,,L_130,L_130,1.0,,,1,worry,,13,worry
d_main_39_af_08_91,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_91,True,,L_130,L_130,1.0,,,1,worry,,13,worry
d_main_39_af_08_92,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_92,True,,L_130,L_130,1.0,,,1,worry,,13,worry
d_main_39_af_08_93,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_93,True,,L_130,L_130,1.0,,,1,worry,,13,worry
d_main_39_af_08_94,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_94,True,,L_130,L_1300,1.0,,,1,worry,,13,worry
d_main_39_af_08_95,d_main_39_af_08,Speech,anis,anis,Locale_MainScenario:d_main_39_af_08_95,True,,100,100,1.0,,,1,pain,,13,worry
d_main_39_af_08_96,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_96,True,,L_1300,L_130,1.0,,,1,pain,,13,worry
d_main_39_af_08_97,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_97,True,,L_130,L_130,1.0,,,1,pain,,13,worry
d_main_39_af_08_98,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_98,True,,L_130,L_130,1.0,,,1,pain,,13,worry
d_main_39_af_08_99,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_99,True,,L_130,L_130,1.0,,,1,pain,,13,worry
d_main_39_af_08_100,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_100,True,,L_130,L_130,1.0,,,1,pain,,13,worry
d_main_39_af_08_101,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_101,True,,L_130,L_130,1.0,,,1,pain,,13,worry
d_main_39_af_08_102,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_102,True,,L_130,L_130,1.0,,,1,pain,,13,worry
d_main_39_af_08_103,d_main_39_af_08,Speech,anis,anis,Locale_MainScenario:d_main_39_af_08_103,False,,L_130,10,1.0,,,1,pain,,13,worry
d_main_39_af_08_104,d_main_39_af_08,Speech,anis,anis,Locale_MainScenario:d_main_39_af_08_104,True,,10,10,1.0,,,1,pain,,13,worry
d_main_39_af_08_105,d_main_39_af_08,Speech,anis,anis,Locale_MainScenario:d_main_39_af_08_105,True,,10,10,1.0,,,1,pain,,13,worry
d_main_39_af_08_106,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_106,True,,10,113,1.0,,,1,pain,,13,worry
d_main_39_af_08_107,d_main_39_af_08,Speech,anis,anis,Locale_MainScenario:d_main_39_af_08_107,False,,113,113,1.0,,,1,angry,,13,worry
d_main_39_af_08_108,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_108,True,,113,113,1.0,,,1,angry,,13,worry
d_main_39_af_08_109,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_109,True,,113,13,1.0,,,1,angry,,13,worry
d_main_39_af_08_110,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_110,True,,13,13,1.0,,,1,angry,,13,worry
d_main_39_af_08_111,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_111,True,,13,L_130,1.0,,,1,angry,,13,worry
d_main_39_af_08_112,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_112,True,,L_130,L_130,1.0,,,1,angry,,13,worry
d_main_39_af_08_113,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_113,True,,L_130,L_130,1.0,,,1,angry,,13,worry
d_main_39_af_08_114,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_114,True,,L_130,L_130,1.0,,,1,angry,,13,worry
d_main_39_af_08_115,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_115,True,,L_130,L_130,1.0,,,1,angry,,13,worry
d_main_39_af_08_116,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_116,True,,L_130,L_130,1.0,,,1,angry,,13,worry
d_main_39_af_08_117,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_117,True,,L_130,L_130,1.0,,,1,angry,,13,worry
d_main_39_af_08_118,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_118,True,,L_130,L_130,1.0,,,1,angry,,13,worry
d_main_39_af_08_119,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_119,True,,L_130,L_130,1.0,,,1,angry,,13,worry
d_main_39_af_08_120,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_120,True,,L_130,L_130,1.0,,,1,angry,,13,worry
d_main_39_af_08_121,d_main_39_af_08,Speech,avistar,anis,Locale_MainScenario:d_main_39_af_08_121,False,,L_130,L_130,1.0,,,1,pain,,13,worry
d_main_39_af_08_122,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_122,False,,L_130,L_130,1.0,,,1,pain,,13,worry
d_main_39_af_08_123,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_123,True,,L_130,L_1300,0.7,,,1,pain,,13,worry
d_main_39_af_08_124,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_124,True,,L_1300,L_1300,1.0,,,1,pain,,13,worry
d_main_39_af_08_125,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_125,True,,L_1300,L_1300,1.0,,,1,pain,,13,worry
d_main_39_af_08_126,d_main_39_af_08,Speech,anis,anis,Locale_MainScenario:d_main_39_af_08_126,True,,L_1300,100,1.0,,,1,worry,,13,worry
d_main_39_af_08_127,d_main_39_af_08,Speech,anis,anis,Locale_MainScenario:d_main_39_af_08_127,True,,100,100,1.0,,,1,worry,,13,worry
d_main_39_af_08_128,d_main_39_af_08,Speech,anis,anis,Locale_MainScenario:d_main_39_af_08_128,True,,100,10,1.0,,,1,worry,,13,worry
d_main_39_af_08_129,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_129,True,,10,113,1.0,,,1,worry,,13,worry
d_main_39_af_08_130,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_130,True,,113,113,1.0,,,1,worry,,13,worry
d_main_39_af_08_131,d_main_39_af_08,Speech,anis,anis,Locale_MainScenario:d_main_39_af_08_131,True,,113,113,1.0,,,1,worry,,13,worry
d_main_39_af_08_132,d_main_39_af_08,Speech,anis,anis,Locale_MainScenario:d_main_39_af_08_132,True,,113,113,1.0,,,1,worry,,13,worry
d_main_39_af_08_133,d_main_39_af_08,Speech,anis,anis,Locale_MainScenario:d_main_39_af_08_133,True,,113,113,1.0,,,1,worry,,13,worry
d_main_39_af_08_134,d_main_39_af_08,Speech,anis,anis,Locale_MainScenario:d_main_39_af_08_134,True,,113,113,1.0,,,1,worry,,13,worry
d_main_39_af_08_135,d_main_39_af_08,Speech,anis,anis,Locale_MainScenario:d_main_39_af_08_135,True,,113,113,1.0,,,1,worry,,13,worry
d_main_39_af_08_136,d_main_39_af_08,Speech,anis,anis,Locale_MainScenario:d_main_39_af_08_136,True,,113,113,1.0,,,1,worry,,13,worry
d_main_39_af_08_137,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_137,True,,113,113,1.0,,,1,worry,,13,worry
d_main_39_af_08_138,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_138,True,,113,113,1.0,,,1,worry,,13,worry
d_main_39_af_08_139,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_139,True,,113,113,1.0,,,1,worry,,13,worry
d_main_39_af_08_140,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_140,True,,113,113,1.0,,,1,worry,,13,worry
d_main_39_af_08_141,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_141,True,,113,113,1.0,,,1,worry,,13,worry
d_main_39_af_08_142,d_main_39_af_08,Speech,anis,anis,Locale_MainScenario:d_main_39_af_08_142,False,,113,113,1.0,,,1,sad,,13,worry
d_main_39_af_08_143,d_main_39_af_08,Speech,anis,anis,Locale_MainScenario:d_main_39_af_08_143,True,,113,113,1.0,,,1,sad,,13,worry
d_main_39_af_08_144,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_144,True,,113,113,1.0,,,1,sad,,13,worry
d_main_39_af_08_145,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_145,True,,113,113,1.0,,,1,sad,,13,worry
d_main_39_af_08_146,d_main_39_af_08,Speech,anis,anis,Locale_MainScenario:d_main_39_af_08_146,False,,113,1,1.0,,,1,worry,,13,worry
d_main_39_af_08_147,d_main_39_af_08,Speech,anis,anis,Locale_MainScenario:d_main_39_af_08_147,True,,1,1,1.0,,,1,worry,,13,worry
d_main_39_af_08_148,d_main_39_af_08,Speech,anis,anis,Locale_MainScenario:d_main_39_af_08_148,True,,1,100,1.5,,,1,pain,,13,worry
d_main_39_af_08_149,d_main_39_af_08,Speech,anis,avistar,Locale_MainScenario:d_main_39_af_08_149,False,,100,100,1.0,,,1,pain,,13,worry
d_main_39_af_08_150,d_main_39_af_08,Speech,anis,anis,Locale_MainScenario:d_main_39_af_08_150,True,,100,10,1.0,none,,1,pain,,13,worry
d_main_39_af_08_151,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_151,False,,10,L_130,1.0,,,1,pain,,13,worry
d_main_39_af_08_152,d_main_39_af_08,Speech,avistar,avistar,Locale_MainScenario:d_main_39_af_08_152,True,,L_130,L_1300,1.0,,,1,pain,,13,worry
