id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim
d_main_25_05_s_33,d_main_25_05_s,Speech,dorothy,dorothy,Locale_MainScenario:d_main_25_05_s_33,True,,30,30,1.0,,,3,idle,,1,angry,,13,angry
d_main_25_05_s_34,d_main_25_05_s,Speech,dorothy,dorothy,Locale_MainScenario:d_main_25_05_s_34,True,,30,30,1.0,,,3,idle,,1,angry,,13,idle
d_main_25_05_s_35,d_main_25_05_s,Speech,dorothy,dorothy,Locale_MainScenario:d_main_25_05_s_35,True,,30,30,1.0,,,3,idle,,1,angry,,13,idle
d_main_25_05_s_36,d_main_25_05_s,Speech,dorothy,dorothy,Locale_MainScenario:d_main_25_05_s_36,True,,30,30,1.0,,,3,idle,,1,angry,,13,idle
d_main_25_05_s_37,d_main_25_05_s,Speech,dorothy,dorothy,Locale_MainScenario:d_main_25_05_s_37,True,,30,30,1.0,,,3,idle,,1,angry,,13,idle
d_main_25_05_s_38,d_main_25_05_s,Speech,dorothy,dorothy,Locale_MainScenario:d_main_25_05_s_38,True,,30,30,1.0,,,3,idle,,1,angry,,13,idle
d_main_25_05_s_39,d_main_25_05_s,Speech,anis,anis,Locale_MainScenario:d_main_25_05_s_39,False,,12,12,1.0,,,3,idle,,1,void,,13,idle
d_main_25_05_s_40,d_main_25_05_s,Speech,neon,neon,Locale_MainScenario:d_main_25_05_s_40,False,,12,12,1.0,,,3,idle,,1,void,,13,idle
d_main_25_05_s_41,d_main_25_05_s,Speech,dorothy,dorothy,Locale_MainScenario:d_main_25_05_s_41,True,,30,300,2.0,,,3,idle,,1,void,,13,idle
d_main_25_05_s_42,d_main_25_05_s,Speech,dorothy,dorothy,Locale_MainScenario:d_main_25_05_s_42,True,,300,300,1.0,,,3,idle,,1,void,,13,idle
d_main_25_05_s_43,d_main_25_05_s,Speech,anis,anis,Locale_MainScenario:d_main_25_05_s_43,True,,300,2,1.0,,,3,idle,,1,angry,,13,idle
d_main_25_05_s_44,d_main_25_05_s,Speech,dorothy,dorothy,Locale_MainScenario:d_main_25_05_s_44,True,,2,2,1.0,,,3,idle,,1,angry,,13,idle
d_main_25_05_s_45,d_main_25_05_s,Speech,dorothy,dorothy,Locale_MainScenario:d_main_25_05_s_45,True,,2,2,1.0,,,3,idle,,1,angry,,13,idle
d_main_25_05_s_46,d_main_25_05_s,Speech,dorothy,dorothy,Locale_MainScenario:d_main_25_05_s_46,True,,2,2,1.0,,,3,idle,,1,angry,,13,idle
d_main_25_05_s_47,d_main_25_05_s,Speech,anis,anis,Locale_MainScenario:d_main_25_05_s_47,True,,2,2,1.0,,,3,idle,,1,angry,,13,idle
d_main_25_05_s_48,d_main_25_05_s,Speech,anis,anis,Locale_MainScenario:d_main_25_05_s_48,True,,2,2,1.0,,,3,idle,,1,angry,,13,idle
d_main_25_05_s_49,d_main_25_05_s,Speech,dorothy,dorothy,Locale_MainScenario:d_main_25_05_s_49,True,,2,30,1.0,,,3,think,,1,angry,,13,idle
d_main_25_05_s_50,d_main_25_05_s,Self,dorothy,,Locale_MainScenario:d_main_25_05_s_50,False,,30,30,1.0,,,3,think,,1,angry,,13,idle
d_main_25_05_s_51,d_main_25_05_s,Speech,dorothy,dorothy,Locale_MainScenario:d_main_25_05_s_51,True,,30,300,1.0,,,3,think,,1,angry,,13,idle
