id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/hide_char_id,characters/1/hide_char_id,characters/2/hide_char_id,play_sound,set_camera_shake,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/3/hide_char_id,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,fade
d_main_04_09_e_36,d_main_04_09_e,Speech,anis,anis,Locale_MainScenario:d_main_04_09_e_36,False,,1,idle,,3,void,,13,idle,,30,30,1.0,bgm_story_impression,,,,,,,15,idle,,,17,idle,,19,idle,
d_main_04_09_e_37,d_main_04_09_e,Speech,mihara,mihara,Locale_MainScenario:d_main_04_09_e_37,True,,1,idle,,3,void,,13,idle,,30,30,1.0,,,,,,,,15,idle,,,17,idle,,19,idle,
d_main_04_09_e_38,d_main_04_09_e,Speech,eunhwa,eunhwa,Locale_MainScenario:d_main_04_09_e_38,True,,1,idle,,3,void,,13,idle,,15,15,1.0,,,,,,,,15,idle,,,17,idle,,19,idle,
d_main_04_09_e_39,d_main_04_09_e,Speech,eunhwa,eunhwa,Locale_MainScenario:d_main_04_09_e_39,True,,1,idle,,3,void,,13,idle,,15,15,1.0,,,,,,,,15,idle,,,17,idle,,19,idle,
d_main_04_09_e_40,d_main_04_09_e,Narration,eunhwa,Narration,Locale_MainScenario:d_main_04_09_e_40,True,,1,idle,,3,void,,13,idle,,15,15,1.0,,,,,,,,15,idle,,,17,idle,,19,idle,
d_main_04_09_e_41,d_main_04_09_e,Self,eunhwa,Self,Locale_MainScenario:d_main_04_09_e_41,True,,1,idle,,3,void,,13,idle,,15,S_150,1.0,,,,,,,,15,idle,,,17,idle,,19,idle,
d_main_04_09_e_42,d_main_04_09_e,Speech,eunhwa,eunhwa,Locale_MainScenario:d_main_04_09_e_42,True,,1,idle,,3,void,,13,idle,,S_150,15,1.0,,,,,,,,15,idle,,,17,idle,,19,idle,
d_main_04_09_e_43,d_main_04_09_e,Speech,eunhwa,eunhwa,Locale_MainScenario:d_main_04_09_e_43,True,,1,idle,,3,void,,13,idle,,15,15,1.0,,,,,,,,15,idle,,,17,idle,,19,idle,
d_main_04_09_e_44,d_main_04_09_e,Self,eunhwa,Self,Locale_MainScenario:d_main_04_09_e_44,False,,1,idle,,3,void,,13,idle,,15,15,1.0,,,,,,,,15,idle,,,17,idle,,19,idle,
d_main_04_09_e_45,d_main_04_09_e,Speech,vesti,vesti,Locale_MainScenario:d_main_04_09_e_45,True,,1,idle,,3,void,,13,idle,,19,19,1.0,,,,,,,,15,idle,,,17,idle,,19,idle,
d_main_04_09_e_46,d_main_04_09_e,Speech,eunhwa,eunhwa,Locale_MainScenario:d_main_04_09_e_46,True,,1,idle,,3,void,,13,idle,,15,S_150,1.0,,,,,,,,15,angry,,,17,idle,,19,idle,
d_main_04_09_e_47,d_main_04_09_e,Speech,vesti,vesti,Locale_MainScenario:d_main_04_09_e_47,True,,1,idle,,3,void,,13,idle,,19,S_190,1.0,,,,,,,,15,angry,,,17,idle,,19,idle,
d_main_04_09_e_48,d_main_04_09_e,Speech,eunhwa,eunhwa,Locale_MainScenario:d_main_04_09_e_48,True,,1,idle,,3,void,,13,idle,,S_150,S_1500,1.0,,,,,,,,15,angry,,,17,idle,,19,idle,
d_main_04_09_e_49,d_main_04_09_e,Speech,vesti,vesti,Locale_MainScenario:d_main_04_09_e_49,True,,1,idle,,3,void,,13,idle,,S_190,S_190,1.0,,,,,,,,15,angry,,,17,idle,,19,idle,
d_main_04_09_e_50,d_main_04_09_e,Speech,eunhwa,eunhwa,Locale_MainScenario:d_main_04_09_e_50,True,,1,idle,,3,void,,13,idle,,S_1500,S_1500,1.0,,,,,,,,15,idle,,,17,idle,,19,idle,
d_main_04_09_e_51,d_main_04_09_e,Speech,emma,emma,Locale_MainScenario:d_main_04_09_e_51,True,,1,idle,,3,void,,13,idle,,170,1700,1.0,,,,,,,,15,idle,,,17,delight,,19,idle,
d_main_04_09_e_52,d_main_04_09_e,Speech,rapi,rapi,Locale_MainScenario:d_main_04_09_e_52,True,,1,delight,,3,void,,13,idle,,1,10,1.0,,,,,,,,15,idle,,,17,delight,,19,idle,
d_main_04_09_e_53,d_main_04_09_e,Narration,rapi,Narration,Locale_MainScenario:d_main_04_09_e_53,True,,1,delight,,3,void,,13,idle,,10,100,1.0,,,,,,,,15,idle,,,17,delight,,19,idle,
d_main_04_09_e_54,d_main_04_09_e,Speech,emma,emma,Locale_MainScenario:d_main_04_09_e_54,True,,1,idle,,3,void,,13,idle,,170,170,1.0,,,,,,,,15,idle,,,17,angry,,19,idle,
d_main_04_09_e_55,d_main_04_09_e,Speech,rapi,rapi,Locale_MainScenario:d_main_04_09_e_55,True,,1,idle,,3,void,,13,idle,,10,10,1.0,,,,,,,,15,idle,,,17,angry,,19,idle,
d_main_04_09_e_56,d_main_04_09_e,Speech,emma,emma,Locale_MainScenario:d_main_04_09_e_56,False,,1,idle,,3,void,,13,idle,,170,1700,1.0,,,,,,,,15,idle,,,17,idle,,19,idle,
d_main_04_09_e_57,d_main_04_09_e,Speech,emma,emma,Locale_MainScenario:d_main_04_09_e_57,True,,1,idle,,3,void,,13,idle,,1700,1700,1.0,,,,,,,,15,idle,,,17,delight,,19,idle,
d_main_04_09_e_58,d_main_04_09_e,Speech,rapi,rapi,Locale_MainScenario:d_main_04_09_e_58,True,,1,idle,,3,void,,13,idle,,10,10,1.0,,,,,,,,15,idle,,,17,delight,,19,idle,
d_main_04_09_e_59,d_main_04_09_e,Speech,emma,emma,Locale_MainScenario:d_main_04_09_e_59,True,,1,idle,,3,void,,13,idle,,170,170,1.0,,,,,,,,15,idle,,,17,delight,,19,idle,
d_main_04_09_e_60,d_main_04_09_e,Speech,rapi,rapi,Locale_MainScenario:d_main_04_09_e_60,True,,1,idle,,3,void,,13,idle,,10,10,1.0,,,,,,,,15,idle,,,17,delight,,19,idle,
d_main_04_09_e_61,d_main_04_09_e,Speech,emma,emma,Locale_MainScenario:d_main_04_09_e_61,True,,1,idle,,3,void,,13,idle,,170,170,1.0,,,,,,,,15,idle,,,17,idle,,19,idle,
d_main_04_09_e_62,d_main_04_09_e,Speech,emma,emma,Locale_MainScenario:d_main_04_09_e_62,True,,1,idle,,3,void,,13,idle,,170,1700,3.0,,,,,,,,15,idle,,,17,idle,,19,idle,
d_main_04_09_e_63,d_main_04_09_e,Speech,rapi,rapi,Locale_MainScenario:d_main_04_09_e_63,True,,1,delight,,3,void,,13,idle,,10,10,1.0,,,,,,,,15,idle,,,17,idle,,19,idle,
d_main_04_09_e_64,d_main_04_09_e,Speech,emma,emma,Locale_MainScenario:d_main_04_09_e_64,True,,1,idle,,3,void,,13,idle,,170,170,1.0,,,,,,,,15,idle,,,17,delight,,19,idle,
d_main_04_09_e_65,d_main_04_09_e,Speech,vesti,vesti,Locale_MainScenario:d_main_04_09_e_65,True,,1,idle,,3,void,,13,idle,,170,S_190,1.0,,,,,,,,15,idle,,,17,idle,,19,idle,
d_main_04_09_e_66,d_main_04_09_e,Speech,rapi,rapi,Locale_MainScenario:d_main_04_09_e_66,True,,1,delight,,3,void,,13,idle,,10,10,1.0,,,,,,,,15,idle,,,17,idle,,19,idle,
d_main_04_09_e_67,d_main_04_09_e,Speech,vesti,vesti,Locale_MainScenario:d_main_04_09_e_67,True,,1,idle,,3,void,,13,idle,,S_190,S_190,1.0,,,,,,,,15,idle,,,17,idle,,19,idle,
d_main_04_09_e_68,d_main_04_09_e,Speech,rapi,rapi,Locale_MainScenario:d_main_04_09_e_68,True,,1,delight,,3,void,,13,idle,,10,10,1.0,,,,,,,,15,idle,,,17,idle,,19,idle,
d_main_04_09_e_69,d_main_04_09_e,Speech,eunhwa,eunhwa,Locale_MainScenario:d_main_04_09_e_69,True,,1,idle,,3,void,,13,idle,,S_150,S_1500,1.0,,,,,,,,15,angry,,,17,idle,,19,idle,
d_main_04_09_e_70,d_main_04_09_e,Speech,rapi,rapi,Locale_MainScenario:d_main_04_09_e_70,True,,1,idle,,3,void,,13,idle,,10,10,1.0,,,,,,,,15,angry,,,17,idle,,19,idle,
d_main_04_09_e_71,d_main_04_09_e,Speech,eunhwa,eunhwa,Locale_MainScenario:d_main_04_09_e_71,True,,1,idle,,3,void,,13,idle,,S_150,S_150,1.0,,,,,,,,15,angry,,,17,idle,,19,idle,
d_main_04_09_e_72,d_main_04_09_e,Speech,eunhwa,eunhwa,Locale_MainScenario:d_main_04_09_e_72,True,,1,idle,,3,void,,13,idle,,S_150,S_150,1.0,,,,,,,,15,angry,,,17,idle,,19,idle,
d_main_04_09_e_73,d_main_04_09_e,Speech,anis,anis,Locale_MainScenario:d_main_04_09_e_73,False,,1,idle,,3,void,,13,idle,,3,30,1.0,,,,,,,,15,angry,,,17,idle,,19,idle,
d_main_04_09_e_74,d_main_04_09_e,Speech,eunhwa,eunhwa,Locale_MainScenario:d_main_04_09_e_74,True,,1,idle,,3,void,,13,idle,,S_150,S_150,1.0,,,,,,,,15,angry,,,17,idle,,19,idle,
d_main_04_09_e_75,d_main_04_09_e,Speech,eunhwa,eunhwa,Locale_MainScenario:d_main_04_09_e_75,True,,1,idle,,3,void,,13,idle,,S_150,S_150,1.0,,,,,,,,15,angry,,,17,idle,,19,idle,
d_main_04_09_e_76,d_main_04_09_e,Speech,eunhwa,eunhwa,Locale_MainScenario:d_main_04_09_e_76,True,,1,idle,,3,void,,13,idle,,S_150,S_150,1.0,,,,,,,,15,delight,,,17,idle,,19,idle,
d_main_04_09_e_77,d_main_04_09_e,Speech,eunhwa,eunhwa,Locale_MainScenario:d_main_04_09_e_77,True,,1,idle,,3,void,,13,idle,,S_150,S_1500,1.0,,,,,,,,15,delight,,,17,idle,,19,idle,
d_main_04_09_e_78,d_main_04_09_e,Speech,anis,anis,Locale_MainScenario:d_main_04_09_e_78,True,,1,idle,,3,angry,,13,idle,,30,300,0.5,,,,,,,,15,delight,,,17,idle,,19,idle,
d_main_04_09_e_79,d_main_04_09_e,Speech,eunhwa,eunhwa,Locale_MainScenario:d_main_04_09_e_79,True,,1,idle,,3,angry,,13,idle,,S_1500,S_1500,1.0,,,,,,,,15,angry,,,17,idle,,19,idle,
d_main_04_09_e_80,d_main_04_09_e,Speech,anis,anis,Locale_MainScenario:d_main_04_09_e_80,True,,1,idle,,3,angry,,13,idle,,S_1500,S_150,1.0,,,,,,,,15,angry,,,17,idle,,19,idle,
d_main_04_09_e_81,d_main_04_09_e,Speech,emma,emma,Locale_MainScenario:d_main_04_09_e_81,True,,1,idle,,3,angry,,13,idle,,S_150,170,1.0,,,,,,,,15,idle,,,17,idle,,19,idle,
d_main_04_09_e_82,d_main_04_09_e,Speech,emma,emma,Locale_MainScenario:d_main_04_09_e_82,True,,1,idle,,3,void,,13,idle,,170,170,1.0,,,,,,,,15,idle,,,17,idle,,19,idle,
d_main_04_09_e_83,d_main_04_09_e,Speech,emma,emma,Locale_MainScenario:d_main_04_09_e_83,True,,1,idle,,3,void,,13,idle,,170,1700,1.0,,,,,,,,15,idle,,,17,delight,,19,idle,
d_main_04_09_e_84,d_main_04_09_e,Speech,eunhwa,eunhwa,Locale_MainScenario:d_main_04_09_e_84,True,,1,idle,,3,void,,13,idle,,1700,S_1500,1.0,,,,,,,,15,angry,,,17,delight,,19,idle,
d_main_04_09_e_85,d_main_04_09_e,Speech,emma,emma,Locale_MainScenario:d_main_04_09_e_85,True,,1,idle,,3,void,,13,idle,,S_1500,1700,1.0,,,,,,,,15,angry,,,17,delight,,19,idle,
d_main_04_09_e_86,d_main_04_09_e,Speech,eunhwa,eunhwa,Locale_MainScenario:d_main_04_09_e_86,True,,1,idle,,3,void,,13,idle,,15,15,1.0,,,,,,,,15,angry,,,17,delight,,19,idle,
d_main_04_09_e_87,d_main_04_09_e,Speech,eunhwa,eunhwa,Locale_MainScenario:d_main_04_09_e_87,True,,1,idle,,3,void,,13,idle,,15,S_150,1.0,,,,,,,,15,idle,,,17,idle,,19,idle,
d_main_04_09_e_88,d_main_04_09_e,Speech,eunhwa,eunhwa,Locale_MainScenario:d_main_04_09_e_88,True,,1,idle,,3,void,,13,idle,,S_150,S_1500,1.0,,,,,,,,15,idle,,,17,idle,,19,idle,
