id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim
d_main_12af_04_25,d_main_12af_04,Speech,syuen,syuen,Locale_MainScenario:d_main_12af_04_25,True,Office,L_100,31,1.0,,andersen,1,idle,ingrid,13,idle,syuen,3,surprise,mustang,15,idle
d_main_12af_04_26,d_main_12af_04,Speech,andersen,andersen,Locale_MainScenario:d_main_12af_04_26,True,,31,31,1.0,,,1,idle,,13,idle,,3,surprise,,15,idle
d_main_12af_04_27,d_main_12af_04,Speech,syuen,syuen,Locale_MainScenario:d_main_12af_04_27,True,,31,31,1.0,,,1,idle,,13,idle,,3,surprise,,15,idle
d_main_12af_04_28,d_main_12af_04,Speech,andersen,andersen,Locale_MainScenario:d_main_12af_04_28,True,,31,31,1.0,,,1,idle,,13,idle,,3,surprise,,15,idle
d_main_12af_04_29,d_main_12af_04,Self,,,Locale_MainScenario:d_main_12af_04_29,False,,31,31,1.0,,,1,idle,,13,idle,,3,surprise,,15,idle
d_main_12af_04_30,d_main_12af_04,Speech,ingrid,ingrid,Locale_MainScenario:d_main_12af_04_30,True,,31,113,1.0,,,1,idle,,13,idle,,3,idle,,15,idle
d_main_12af_04_31,d_main_12af_04,Speech,ingrid,ingrid,Locale_MainScenario:d_main_12af_04_31,True,,113,113,1.0,,,1,idle,,13,idle,,3,idle,,15,idle
d_main_12af_04_32,d_main_12af_04,Speech,ingrid,ingrid,Locale_MainScenario:d_main_12af_04_32,True,,113,113,1.0,,,1,idle,,13,idle,,3,idle,,15,idle
d_main_12af_04_33,d_main_12af_04,Speech,ingrid,ingrid,Locale_MainScenario:d_main_12af_04_33,True,,113,113,1.0,,,1,idle,,13,idle,,3,idle,,15,idle
d_main_12af_04_34,d_main_12af_04,Speech,andersen,andersen,Locale_MainScenario:d_main_12af_04_34,True,,113,113,1.0,,,1,idle,,13,idle,,3,idle,,15,idle
d_main_12af_04_35,d_main_12af_04,Speech,andersen,andersen,Locale_MainScenario:d_main_12af_04_35,True,,113,113,1.0,,,1,idle,,13,idle,,3,idle,,15,idle
d_main_12af_04_36,d_main_12af_04,Self,,,Locale_MainScenario:d_main_12af_04_36,False,,113,113,1.0,,,1,idle,,13,idle,,3,idle,,15,idle
d_main_12af_04_37,d_main_12af_04,Speech,andersen,andersen,Locale_MainScenario:d_main_12af_04_37,True,,113,1,1.0,,,1,idle,,13,idle,,3,idle,,15,idle
d_main_12af_04_38,d_main_12af_04,Speech,andersen,andersen,Locale_MainScenario:d_main_12af_04_38,True,,1,1,1.0,,,1,idle,,13,idle,,3,idle,,15,idle
d_main_12af_04_39,d_main_12af_04,Speech,andersen,andersen,Locale_MainScenario:d_main_12af_04_39,True,,1,1,1.0,,,1,idle,,13,idle,,3,idle,,15,idle
d_main_12af_04_40,d_main_12af_04,Speech,andersen,andersen,Locale_MainScenario:d_main_12af_04_40,True,,1,L_10,1.0,,,1,idle,,13,idle,,3,idle,,15,idle
d_main_12af_04_41,d_main_12af_04,Speech,andersen,andersen,Locale_MainScenario:d_main_12af_04_41,True,,L_10,L_10,1.0,,,1,idle,,13,idle,,3,idle,,15,idle
d_main_12af_04_42,d_main_12af_04,Speech,andersen,andersen,Locale_MainScenario:d_main_12af_04_42,True,,L_10,L_10,1.0,,,1,idle,,13,idle,,3,idle,,15,idle
d_main_12af_04_43,d_main_12af_04,Speech,andersen,andersen,Locale_MainScenario:d_main_12af_04_43,False,,L_10,L_10,1.0,,,1,idle,,13,idle,,3,idle,,15,idle
d_main_12af_04_44,d_main_12af_04,Speech,andersen,andersen,Locale_MainScenario:d_main_12af_04_44,True,,L_10,L_100,0.5,,,1,idle,,13,idle,,3,idle,,15,idle
d_main_12af_04_45,d_main_12af_04,Speech,andersen,andersen,Locale_MainScenario:d_main_12af_04_45,True,,L_100,L_100,1.0,,,1,idle,,13,idle,,3,idle,,15,idle
d_main_12af_04_46,d_main_12af_04,Self,,,Locale_MainScenario:d_main_12af_04_46,False,,L_100,L_100,1.0,,,1,idle,,13,idle,,3,idle,,15,idle
d_main_12af_04_47,d_main_12af_04,Speech,andersen,andersen,Locale_MainScenario:d_main_12af_04_47,True,,L_100,L_100,1.0,,,1,idle,,13,idle,,3,idle,,15,idle
d_main_12af_04_48,d_main_12af_04,Speech,andersen,andersen,Locale_MainScenario:d_main_12af_04_48,True,,L_100,L_100,1.0,,,1,idle,,13,idle,,3,idle,,15,idle
