id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim
d_main_17_06_26,d_main_17_06,Speech,snowwhite,snowwhite,Locale_MainScenario:d_main_17_06_26,True,,1,L_10,1.0,,,1,idle,,5,idle,,3,idle,,13,angry
d_main_17_06_27,d_main_17_06,Speech,hongryeon,hongryeon,Locale_MainScenario:d_main_17_06_27,True,,50,50,1.0,,,1,idle,,5,idle,,3,idle,,13,angry
d_main_17_06_28,d_main_17_06,Speech,hongryeon,hongryeon,Locale_MainScenario:d_main_17_06_28,True,,50,500,1.0,,,1,idle,,5,no,,3,idle,,13,angry
d_main_17_06_29,d_main_17_06,Speech,hongryeon,hongryeon,Locale_MainScenario:d_main_17_06_29,True,,500,500,1.0,,,1,idle,,5,no,,3,idle,,13,angry
d_main_17_06_30,d_main_17_06,Speech,hongryeon,hongryeon,Locale_MainScenario:d_main_17_06_30,True,,500,500,1.0,,,1,idle,,5,no,,3,idle,,13,angry
d_main_17_06_31,d_main_17_06,Speech,hongryeon,hongryeon,Locale_MainScenario:d_main_17_06_31,True,,500,500,1.0,,,1,idle,,5,no,,3,idle,,13,angry
d_main_17_06_32,d_main_17_06,Speech,hongryeon,hongryeon,Locale_MainScenario:d_main_17_06_32,True,,500,500,1.0,,,1,idle,,5,no,,3,idle,,13,angry
d_main_17_06_33,d_main_17_06,Self,hongryeon,,Locale_MainScenario:d_main_17_06_33,False,,500,500,1.0,,,1,idle,,5,no,,3,idle,,13,angry
d_main_17_06_34,d_main_17_06,Speech,hongryeon,hongryeon,Locale_MainScenario:d_main_17_06_34,True,,500,50,1.0,,,1,idle,,5,idle,,3,idle,,13,angry
d_main_17_06_35,d_main_17_06,Speech,hongryeon,hongryeon,Locale_MainScenario:d_main_17_06_35,True,,50,50,1.0,,,1,idle,,5,idle,,3,idle,,13,angry
d_main_17_06_36,d_main_17_06,Self,hongryeon,,Locale_MainScenario:d_main_17_06_36,False,,50,50,1.0,,,1,idle,,5,idle,,3,idle,,13,angry
