id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim
d_ex_trainstation_01_42,d_ex_trainstation_01,Speech,diesel,diesel,Locale_SuddenStory:d_ex_trainstation_01_42,True,,31,31,1.0,,,1,surprise,,13,idle,,3,delight
d_ex_trainstation_01_43,d_ex_trainstation_01,Speech,soline,soline,Locale_SuddenStory:d_ex_trainstation_01_43,True,,31,31,1.0,,,1,angry,,13,idle,,3,delight
d_ex_trainstation_01_44,d_ex_trainstation_01,Speech,diesel,diesel,Locale_SuddenStory:d_ex_trainstation_01_44,True,,31,31,1.0,,,1,angry,,13,idle,,3,delight
d_ex_trainstation_01_45,d_ex_trainstation_01,Speech,soline,soline,Locale_SuddenStory:d_ex_trainstation_01_45,False,,31,31,1.0,,,1,surprise,,13,idle,,3,delight
d_ex_trainstation_01_46,d_ex_trainstation_01,Speech,diesel,diesel,Locale_SuddenStory:d_ex_trainstation_01_46,True,,31,31,1.0,none,,1,idle,,13,idle,,3,delight
d_ex_trainstation_01_47,d_ex_trainstation_01,Self,diesel,Self,Locale_SuddenStory:d_ex_trainstation_01_47,False,,31,31,1.0,,,1,idle,,13,idle,,3,delight
d_ex_trainstation_01_48,d_ex_trainstation_01,Monologue,diesel,,Locale_SuddenStory:d_ex_trainstation_01_48,True,,31,31,1.0,,,1,idle,,13,idle,,3,delight
d_ex_trainstation_01_49,d_ex_trainstation_01,Speech,diesel,diesel,Locale_SuddenStory:d_ex_trainstation_01_49,True,,31,30,1.0,bgm_story_herecomestrouble,,1,idle,,13,idle,,3,surprise
d_ex_trainstation_01_50,d_ex_trainstation_01,Speech,diesel,diesel,Locale_SuddenStory:d_ex_trainstation_01_50,True,,30,30,1.0,,,1,idle,,13,idle,,3,delight
d_ex_trainstation_01_51,d_ex_trainstation_01,Speech,brid,brid,Locale_SuddenStory:d_ex_trainstation_01_51,True,,L_130,L_130,1.0,,,1,idle,,13,idle,,3,delight
d_ex_trainstation_01_52,d_ex_trainstation_01,Speech,soline,soline,Locale_SuddenStory:d_ex_trainstation_01_52,True,,S_10,S_10,1.0,,,1,idle,,13,idle,,3,delight
d_ex_trainstation_01_53,d_ex_trainstation_01,Self,soline,Self,Locale_SuddenStory:d_ex_trainstation_01_53,False,,S_10,S_10,1.0,,,1,idle,,13,idle,,3,delight
d_ex_trainstation_01_54,d_ex_trainstation_01,Self,soline,Self,Locale_SuddenStory:d_ex_trainstation_01_54,True,,S_10,S_10,1.0,,,1,idle,,13,idle,,3,delight
d_ex_trainstation_01_55,d_ex_trainstation_01,Monologue,soline,,Locale_SuddenStory:d_ex_trainstation_01_55,True,,black,black,1.0,,,1,idle,,13,idle,,3,delight
