id,group_id,speech_window,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,highlight,speaker,play_sound,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,set_camera_shake,characters/0/hide_char_id,characters/1/hide_char_id,characters/2/hide_char_id,characters/3/hide_char_id,fade,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,set_filter_01,characters/4/hide_char_id
d_main_26_7_e_45,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_45,True,,3,think,,1,angry,,13,idle,,4,4,1.0,,dorothy,dorothy,,,5,angry,,,,,,,,,,,
d_main_26_7_e_46,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_46,True,,3,think,,1,angry,,13,idle,,4,4,1.0,,redhood,redhood,,,5,angry,,,,,,,,,,,
d_main_26_7_e_47,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_47,True,,3,think,,1,angry,,13,idle,,4,4,1.0,,redhood,redhood,,,5,angry,,,,,,,,,,,
d_main_26_7_e_48,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_48,True,,3,go,,1,angry,,13,idle,,4,4,1.0,,redhood,redhood,,,5,angry,,,,,,,,,,,
d_main_26_7_e_49,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_49,True,,3,go,,1,angry,,13,idle,,4,4,1.0,,redhood,redhood,,,5,angry,,,,,,,,,,,
d_main_26_7_e_50,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_50,True,,3,go,,1,angry,,13,idle,,4,50,0.6,,dorothy,dorothy,,,5,angry,Low_2,,,,,,,,,,
d_main_26_7_e_51,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_51,True,,3,go,,1,angry,,13,idle,,50,50,1.0,,dorothy,dorothy,,,5,angry,,,,,,,,,,,
d_main_26_7_e_52,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_52,True,,3,go,,1,angry,,13,idle,,50,50,1.0,,dorothy,dorothy,,,5,angry,,,,,,,,,,,
d_main_26_7_e_53,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_53,True,,3,go,,1,angry,,13,idle,,50,50,1.0,,dorothy,dorothy,,,5,angry,,,,,,,,,,,
d_main_26_7_e_54,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_54,True,,3,go,,1,angry,,13,idle,,50,50,1.0,,dorothy,dorothy,,,5,angry,,,,,,,,,,,
d_main_26_7_e_55,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_55,True,,3,go,,1,angry,,13,idle,,50,50,1.0,,dorothy,dorothy,,,5,angry,,,,,,,,,,,
d_main_26_7_e_56,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_56,True,,3,go,,1,angry,,13,idle,,50,5,1.0,,dorothy,dorothy,,,5,angry,,,,,,,,,,,
d_main_26_7_e_57,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_57,True,,3,go,,1,angry,,13,idle,,5,4,1.0,,redhood,redhood,,,5,angry,,,,,,,,,,,
d_main_26_7_e_58,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_58,True,,3,go,,1,angry,,13,idle,,4,4,1.0,,redhood,redhood,,,5,angry,,,,,,,,,,,
d_main_26_7_e_59,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_59,True,,3,go,,1,angry,,13,idle,,4,4,1.0,,redhood,redhood,,,5,angry,,,,,,,,,,,
d_main_26_7_e_60,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_60,True,,3,go,,1,angry,,13,idle,,4,4,1.0,,redhood,redhood,,,5,angry,,,,,,,,,,,
d_main_26_7_e_61,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_61,True,,3,go,,1,angry,,13,idle,,4,4,1.0,,dorothy,dorothy,,,5,angry,,,,,,,,,,,
d_main_26_7_e_62,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_62,True,,3,think,,1,angry,,13,idle,,4,30,1.0,,redhood,redhood,,,5,angry,,,,,,,,,,,
d_main_26_7_e_63,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_63,True,,3,think,,1,angry,,13,idle,,50,50,1.0,,dorothy,dorothy,,,5,think,,,,,,,,,,,
d_main_26_7_e_64,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_64,True,,3,think,,1,angry,,13,idle,,30,30,1.0,,redhood,redhood,,,5,think,,,,,,,,,,,
d_main_26_7_e_65,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_65,True,,3,think,,1,angry,,13,idle,,30,30,1.0,,redhood,redhood,,,5,think,,,,,,,,,,,
d_main_26_7_e_66,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_66,True,,3,think,,1,angry,,13,idle,,30,30,1.0,,redhood,redhood,,,5,think,,,,,,,,,,,
d_main_26_7_e_67,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_67,True,,3,think,,1,angry,,13,idle,,30,30,1.0,,redhood,redhood,,,5,think,,,,,,,,,,,
d_main_26_7_e_68,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_68,True,,3,think,,1,angry,,13,idle,,50,50,1.0,,dorothy,dorothy,,,5,angry,,,,,,,,,,,
d_main_26_7_e_69,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_69,True,,3,think,,1,angry,,13,idle,,30,30,1.0,,redhood,redhood,,,5,angry,,,,,,,,,,,
d_main_26_7_e_70,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_70,True,,3,think,,1,angry,,13,idle,,30,30,1.0,,redhood,redhood,,,5,angry,,,,,,,,,,,
d_main_26_7_e_71,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_71,False,,3,think,,1,angry,,13,idle,,50,5,1.0,,dorothy,dorothy,,,5,think,,,,,,,,,,,
d_main_26_7_e_72,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_72,True,,3,idle,,1,angry,,13,idle,,5,4,1.0,,redhood,redhood,,,5,think,,,,,,,,,,,
d_main_26_7_e_73,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_73,True,,3,idle,,1,angry,,13,idle,,4,4,1.0,,redhood,redhood,,,5,think,,,,,,,,,,,
d_main_26_7_e_74,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_74,False,,3,idle,,1,angry,,13,idle,,4,4,1.0,,dorothy,dorothy,,,5,think,,,,,,,,,,,
d_main_26_7_e_75,d_main_26_07_e,Monologue,Locale_MainScenario:d_main_26_7_e_75,False,,3,think,,1,angry,,13,idle,,4,30,1.0,,,,,,5,think,,,,,,,,,,,
d_main_26_7_e_76,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_76,True,,3,think,,1,angry,,13,idle,,30,30,1.0,,redhood,redhood,,,5,think,,,,,,,,,,,
d_main_26_7_e_77,d_main_26_07_e,Self,Locale_MainScenario:d_main_26_7_e_77,False,,3,think,,1,angry,,13,idle,,30,30,1.0,,,,,,5,think,,,,,,,,,,,
d_main_26_7_e_78,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_78,True,,3,think,,1,angry,,13,idle,,30,30,1.0,,redhood,redhood,,,5,think,,,,,,,,,,,
d_main_26_7_e_79,d_main_26_07_e,Self,Locale_MainScenario:d_main_26_7_e_79,False,,3,think,,1,angry,,13,idle,,30,30,1.0,,,,,,5,think,,,,,,,,,,,
d_main_26_7_e_80,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_80,True,,3,think,,1,void,,13,idle,,30,30,1.0,,redhood,redhood,,,5,think,,,,,,,,,,,
d_main_26_7_e_81,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_81,True,,3,think,,1,void,,13,idle,,30,30,1.0,,redhood,redhood,,,5,think,,,,,,,,,,,
d_main_26_7_e_82,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_82,False,,3,think,,1,void,,13,idle,,12,12,1.0,,anis,anis,,,5,think,,,,,,,,,,,
d_main_26_7_e_83,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_83,False,,3,think,,1,void,,13,idle,,12,12,1.0,,neon,neon,,,5,think,,,,,,,,,,,
d_main_26_7_e_84,d_main_26_07_e,Self,Locale_MainScenario:d_main_26_7_e_84,False,,3,think,,1,void,,13,idle,,12,12,1.0,,,,,,5,think,,,,,,,,,,,
d_main_26_7_e_85,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_85,True,,3,no,,1,void,,13,idle,,30,30,1.0,,redhood,redhood,,,5,think,,,,,,,,,,,
d_main_26_7_e_86,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_86,True,,3,idle,,1,void,,13,idle,,30,30,1.0,,redhood,redhood,,,5,think,,,,,,,,,,,
d_main_26_7_e_87,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_87,True,,3,surprise,,1,void,,13,idle,,30,30,1.0,,redhood,redhood,,,5,think,,,,,,,,,,,
d_main_26_7_e_88,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_88,False,,3,think,,1,void,,13,idle,,30,30,1.0,,redhood,redhood,,,5,think,,,,,,,,,,,
d_main_26_7_e_89,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_89,True,,3,think,,1,void,,13,idle,,30,30,1.0,,redhood,redhood,,,5,think,,,,,,,,,,,
d_main_26_7_e_90,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_90,True,,3,think,,1,void,,13,idle,,30,30,1.0,,redhood,redhood,,,5,think,,,,,,,,,,,
d_main_26_7_e_91,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_91,True,,3,think,,1,void,,13,idle,,30,30,1.0,,redhood,redhood,,,5,think,,,,,,,,,,,
d_main_26_7_e_92,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_92,True,,3,think,,1,void,,13,idle,,30,30,1.0,,redhood,redhood,,,5,think,,,,,,,,,,,
d_main_26_7_e_93,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_93,True,,3,think,,1,void,,13,idle,,30,30,1.0,,redhood,redhood,,,5,think,,,,,,,,,,,
d_main_26_7_e_94,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_94,True,,3,think,,1,void,,13,idle,,30,30,1.0,,redhood,redhood,,,5,think,,,,,,,,,,,
d_main_26_7_e_95,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_95,True,,3,think,,1,void,,13,idle,,30,30,1.0,,redhood,redhood,,,5,think,,,,,,,,,,,
d_main_26_7_e_96,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_96,True,,3,think,,1,void,,13,idle,,30,30,1.0,,redhood,redhood,,,5,think,,,,,,,,,,,
d_main_26_7_e_97,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_97,True,,3,think,,1,void,,13,idle,,30,30,1.0,,redhood,redhood,,,5,think,,,,,,,,,,,
d_main_26_7_e_98,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_98,True,,3,idle,,1,void,,13,idle,,30,3,1.0,,redhood,redhood,,,5,think,,,,,,,,,,,
d_main_26_7_e_99,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_99,True,,3,idle,,1,void,,13,idle,,5,500,0.6,,dorothy,dorothy,,,5,angry,,,,,,,,,,,
d_main_26_7_e_100,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_100,True,,3,idle,,1,void,,13,idle,,500,500,1.0,,dorothy,dorothy,,,5,angry,,,,,,,,,,,
d_main_26_7_e_101,d_main_26_07_e,Narration,Locale_MainScenario:d_main_26_7_e_101,False,,3,idle,,1,void,,13,idle,,black,black,1.0,,,,sfx_scn_injectionfire,,5,angry,,redhood,dorothy,anis,neon,,,,,,
d_main_26_7_e_102,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_102,True,,,,,,,,,,,black,black,1.0,,rapi,rapi,,,,,,,,,,black,,,,,
d_main_26_7_e_103,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_103,True,,,,,,,,,,,black,black,1.0,,rapi,rapi,,,,,,,,,,,,,,,
d_main_26_7_e_104,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_104,True,,,,,,,,,,,black,black,1.0,,rapi,rapi,,,,,,,,,,,,,,,
d_main_26_7_e_105,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_105,True,anis,1,delight,eunhwa,3,idle,emma,5,idle,CityForest_03_d,black,black,1.0,,rapi,rapi,,neon,13,delight,,,,,,,vesti,7,idle,Grey,
d_main_26_7_e_106,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_106,True,,1,delight,,3,idle,,5,idle,,6,12,3.0,,rapi,rapi,,,13,delight,,,,,,,,7,idle,Grey,
d_main_26_7_e_107,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_107,True,,1,delight,,3,idle,,5,idle,,12,12,1.0,,rapi,rapi,,,13,delight,,,,,,,,7,idle,Grey,
d_main_26_7_e_108,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_108,True,,1,delight,,3,idle,,5,idle,,12,12,1.0,,rapi,rapi,,,13,delight,,,,,,,,7,idle,Grey,
d_main_26_7_e_109,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_109,True,,1,delight,,3,idle,,5,idle,,black,black,1.0,,rapi,rapi,,,13,delight,,anis,neon,eunhwa,emma,,,7,idle,Grey,vesti
d_main_26_7_e_110,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_110,True,,,,,,,,,,EventScene_Chap_26_04,black,black,1.0,,rapi,rapi,,,,,,,,,,,,,,,
d_main_26_7_e_111,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_111,True,,,,,,,,,,,redhood_goodbye_01,redhood_goodbye_02,2.0,,redhood,redhood,,,,,,,,,,,,,,,
d_main_26_7_e_112,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_112,True,,,,,,,,,,,redhood_goodbye_02,redhood_goodbye_02,1.0,,rapi,rapi,,,,,,,,,,,,,,,
d_main_26_7_e_113,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_113,True,,,,,,,,,,,redhood_goodbye_02,redhood_goodbye_02,1.0,,redhood,redhood,,,,,,,,,,,,,,,
d_main_26_7_e_114,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_114,True,,,,,,,,,,,redhood_goodbye_02,redhood_goodbye_02,1.0,,redhood,redhood,,,,,,,,,,,,,,,
d_main_26_7_e_115,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_115,True,,,,,,,,,,,redhood_goodbye_02,redhood_goodbye_02,1.0,,redhood,redhood,,,,,,,,,,,,,,,
d_main_26_7_e_116,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_116,True,,,,,,,,,,,redhood_goodbye_02,redhood_goodbye_02,1.0,,rapi,rapi,,,,,,,,,,,,,,,
d_main_26_7_e_117,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_117,True,,,,,,,,,,,redhood_goodbye_02,redhood_goodbye_03,1.0,,redhood,redhood,,,,,,,,,,,,,,,
d_main_26_7_e_118,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_118,True,,,,,,,,,,,redhood_goodbye_03,redhood_goodbye_03,1.0,,rapi,rapi,,,,,,,,,,,,,,,
d_main_26_7_e_119,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_119,True,,,,,,,,,,,redhood_goodbye_03,redhood_goodbye_03,1.0,,redhood,redhood,,,,,,,,,,,,,,,
d_main_26_7_e_120,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_120,True,,,,,,,,,,EventScene_Chap_26_06,redhood_goodbye_03,redhood_goodbye_03,1.0,,rapi,rapi,,,,,,,,,,,,,,,
d_main_26_7_e_121,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_121,True,,,,,,,,,,,redhood_goodbye_03,redhood_goodbye_03,1.0,,rapi,rapi,,,,,,,,,,,,,,,
d_main_26_7_e_122,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_122,True,,,,,,,,,,,redhood_goodbye_03,redhood_goodbye_02,1.0,,rapi,rapi,,,,,,,,,,,,,,,
d_main_26_7_e_123,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_123,True,rapi,3,think,anis,1,void,neon,13,idle,CountryVillage_d,4,4,1.0,,dorothy,dorothy,,dorothy,5,pain,,,,,,white,,,,,
d_main_26_7_e_124,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_124,True,,3,think,,1,void,,13,idle,,4,4,1.0,,rapi,rapi,,,5,pain,,,,,,,,,,,
d_main_26_7_e_125,d_main_26_07_e,Narration,Locale_MainScenario:d_main_26_7_e_125,False,,3,idle,,1,void,,13,idle,,4,30,1.0,,,,,,5,pain,,,,,,,,,,,
d_main_26_7_e_126,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_126,True,,3,idle,,1,void,,13,idle,,30,30,1.0,,rapi,rapi,,,5,pain,,,,,,,,,,,
d_main_26_7_e_127,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_127,True,,3,idle,,1,void,,13,idle,,30,50,1.0,,dorothy,dorothy,,,5,think,,,,,,,,,,,
d_main_26_7_e_128,d_main_26_07_e,Speech,Locale_MainScenario:d_main_26_7_e_128,True,,3,idle,,1,void,,13,idle,,50,50,1.0,,dorothy,dorothy,,,5,think,,,,,,,,,,,
