id,event_id,group_id,speech_window,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,highlight,play_sound,fade,set_filter_01,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/2/hide_char_id,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/3/hide_char_id,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/4/hide_char_id
event_overzone2_intermission_01_12,80304,event_overzone2_intermission_01,Speech,manvoice,Locale_MainScenario:event_overzone2_intermission_01_12,False,,70,70,1.0,,,,,,,7,idle,,,3,think,,1,idle,,,13,sad,,,,,
event_overzone2_intermission_01_13,80304,event_overzone2_intermission_01,Speech,manvoice,Locale_MainScenario:event_overzone2_intermission_01_13,False,,70,70,1.0,,,,,,,7,idle,,,3,think,,1,idle,,,13,sad,,,,,
event_overzone2_intermission_01_14,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_14,True,,30,30,1.0,,dorothy,,,,,7,idle,,,3,think,,1,idle,,,13,sad,,,,,
event_overzone2_intermission_01_15,80304,event_overzone2_intermission_01,Speech,manvoice,Locale_MainScenario:event_overzone2_intermission_01_15,False,,70,70,1.0,,,,,,,7,idle,,,3,think,,1,idle,,,13,sad,,,,,
event_overzone2_intermission_01_16,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_16,True,,30,30,1.0,,dorothy,,,,,7,idle,,,3,think,,1,idle,,,13,sad,,,,,
event_overzone2_intermission_01_17,80304,event_overzone2_intermission_01,Speech,manvoice,Locale_MainScenario:event_overzone2_intermission_01_17,False,,70,70,1.0,,,,,,,7,idle,,,3,think,,1,idle,,,13,sad,,,,,
event_overzone2_intermission_01_18,80304,event_overzone2_intermission_01,Speech,collectrobot,Locale_MainScenario:event_overzone2_intermission_01_18,False,,70,7,1.0,none,collectrobot,sfx_scn_remotesignal,,,,7,idle,,,3,think,,1,idle,,,13,sad,,,,,
event_overzone2_intermission_01_19,80304,event_overzone2_intermission_01,Speech,collectrobot,Locale_MainScenario:event_overzone2_intermission_01_19,False,,7,7,1.0,,collectrobot,,,,,7,idle,,,3,think,,1,idle,,,13,sad,,,,,
event_overzone2_intermission_01_20,80304,event_overzone2_intermission_01,Speech,hongryeon,Locale_MainScenario:event_overzone2_intermission_01_20,True,,12,12,1.0,event_bgm_satellitespiano,hongryeon,,,,,7,idle,collectrobot,,3,think,,1,sad,,,13,sad,,,,,
event_overzone2_intermission_01_21,80304,event_overzone2_intermission_01,Speech,rapunzel,Locale_MainScenario:event_overzone2_intermission_01_21,True,,12,12,1.0,,rapunzel,,,,,,,,,3,think,,1,sad,,,13,surprise,,,,,
event_overzone2_intermission_01_22,80304,event_overzone2_intermission_01,Speech,hongryeon,Locale_MainScenario:event_overzone2_intermission_01_22,True,,12,12,1.0,,hongryeon,,,,,,,,,3,think,,1,idle,,,13,surprise,,,,,
event_overzone2_intermission_01_23,80304,event_overzone2_intermission_01,Speech,rapunzel,Locale_MainScenario:event_overzone2_intermission_01_23,True,,12,12,1.0,,rapunzel,,,,,,,,,3,think,,1,idle,,,13,no,,,,,
event_overzone2_intermission_01_24,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_24,True,,12,2,1.0,,dorothy,,,,,,,,,3,idle,,1,idle,,,13,no,,,,,
event_overzone2_intermission_01_25,80304,event_overzone2_intermission_01,Speech,hongryeon,Locale_MainScenario:event_overzone2_intermission_01_25,True,,2,2,1.0,,hongryeon,,,,,,,,,3,idle,,1,idle,,,13,no,,,,,
event_overzone2_intermission_01_26,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_26,True,,L_50,L_50,1.0,,snowwhite,,,,snowwhite,5,idle,,,3,idle,,1,idle,,,13,no,,,,,
event_overzone2_intermission_01_27,80304,event_overzone2_intermission_01,Speech,rapunzel,Locale_MainScenario:event_overzone2_intermission_01_27,True,,12,12,1.0,,rapunzel,,,,,5,idle,,,3,idle,,1,idle,,,13,idle,,,,,
event_overzone2_intermission_01_28,80304,event_overzone2_intermission_01,Speech,hongryeon,Locale_MainScenario:event_overzone2_intermission_01_28,True,,12,12,1.0,,hongryeon,,,,,5,idle,,,3,idle,,1,idle,,,13,idle,,,,,
event_overzone2_intermission_01_29,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_29,True,,L_50,L_50,1.0,,snowwhite,,,,,5,idle,,,3,idle,,1,idle,,,13,idle,,,,,
event_overzone2_intermission_01_30,80304,event_overzone2_intermission_01,Speech,hongryeon,Locale_MainScenario:event_overzone2_intermission_01_30,True,,10,10,1.0,,hongryeon,,,,,5,idle,,,3,idle,,1,surprise,,,13,idle,,,,,
event_overzone2_intermission_01_31,80304,event_overzone2_intermission_01,Speech,hongryeon,Locale_MainScenario:event_overzone2_intermission_01_31,True,,10,10,1.0,,hongryeon,,,,,5,idle,,,3,idle,,1,no,,,13,idle,,,,,
event_overzone2_intermission_01_32,80304,event_overzone2_intermission_01,Speech,rapunzel,Locale_MainScenario:event_overzone2_intermission_01_32,False,,130,130,1.0,,rapunzel,,,,,5,idle,,,3,idle,,1,no,,,13,sad,,,,,
event_overzone2_intermission_01_33,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_33,True,,5,4,1.0,,snowwhite,,,,,5,idle,,,3,idle,,1,no,,,13,sad,,,,,
event_overzone2_intermission_01_34,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_34,False,,4,4,1.0,,dorothy,,,,,5,idle,,,3,worry,,1,no,,,13,sad,,,,,
event_overzone2_intermission_01_35,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_35,True,,4,4,1.0,,snowwhite,,,,,5,idle,,,3,worry,,1,no,,,13,sad,,,,,
event_overzone2_intermission_01_36,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_36,True,,4,4,1.0,,dorothy,,,,,5,idle,,,3,idle,,1,no,,,13,sad,,,,,
event_overzone2_intermission_01_37,80304,event_overzone2_intermission_01,Speech,hongryeon,Locale_MainScenario:event_overzone2_intermission_01_37,False,,10,10,1.0,,hongryeon,,,,,5,idle,,,3,idle,,1,surprise,,,13,surprise,,,,,
event_overzone2_intermission_01_38,80304,event_overzone2_intermission_01,Speech,rapunzel,Locale_MainScenario:event_overzone2_intermission_01_38,True,,130,130,1.0,,rapunzel,,,,,5,idle,,,3,idle,,1,surprise,,,13,surprise,,,,,
event_overzone2_intermission_01_39,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_39,True,,30,30,1.0,,dorothy,,,,,5,idle,,,3,worry,,1,surprise,,,13,surprise,,,,,
event_overzone2_intermission_01_40,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_40,True,,30,30,1.0,,dorothy,,,,,5,idle,,,3,worry,,1,surprise,,,13,surprise,,,,,
event_overzone2_intermission_01_41,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_41,True,,L_50,L_50,1.0,,snowwhite,,,,,5,idle,,,3,worry,,1,surprise,,,13,surprise,,,,,
event_overzone2_intermission_01_42,80304,event_overzone2_intermission_01,Narration,,Locale_MainScenario:event_overzone2_intermission_01_42,False,,black,black,1.0,,,,,,,5,idle,,,3,idle,,1,delight,,,13,surprise,,,,,
event_overzone2_intermission_01_43,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_43,True,,30,3,1.0,,dorothy,,,,,5,idle,,,3,idle,,1,delight,,,13,shy,,,,,
event_overzone2_intermission_01_44,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_44,True,,3,3,1.0,,dorothy,,,,,5,idle,,,3,idle,,1,delight,,,13,shy,,,,,
event_overzone2_intermission_01_45,80304,event_overzone2_intermission_01,Speech,hongryeon,Locale_MainScenario:event_overzone2_intermission_01_45,True,,3,12,1.0,,hongryeon,,,,,5,idle,,,3,idle,,1,delight,,,13,shy,,,,,
event_overzone2_intermission_01_46,80304,event_overzone2_intermission_01,Speech,rapunzel,Locale_MainScenario:event_overzone2_intermission_01_46,True,,12,12,1.0,,rapunzel,,,,,5,idle,,,3,idle,,1,delight,,,13,shy,,,,,
event_overzone2_intermission_01_47,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_47,False,,5,L_50,1.0,,snowwhite,,,,,5,idle,,,3,idle,,1,delight,,,13,shy,,,,,
event_overzone2_intermission_01_48,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_48,True,,L_50,L_50,1.0,,snowwhite,,,,,5,idle,,,3,idle,,1,delight,,,13,shy,,,,,
event_overzone2_intermission_01_49,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_49,True,,L_50,L_50,1.0,,snowwhite,,,,,5,idle,,,3,idle,,1,delight,,,13,shy,,,,,
event_overzone2_intermission_01_50,80304,event_overzone2_intermission_01,Speech,hongryeon,Locale_MainScenario:event_overzone2_intermission_01_50,True,,10,10,1.0,,hongryeon,,,,,5,idle,,,3,idle,,1,idle,,,13,shy,,,,,
event_overzone2_intermission_01_51,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_51,True,,L_50,L_50,1.0,,snowwhite,,,,,5,idle,,,3,idle,,1,idle,,,13,shy,,,,,
event_overzone2_intermission_01_52,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_52,True,,L_50,4,1.0,,snowwhite,,,,,5,idle,,,3,idle,,1,idle,,,13,shy,,,,,
event_overzone2_intermission_01_53,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_53,True,,4,4,1.0,,dorothy,,,,,5,idle,,,3,idle,,1,idle,,,13,shy,,,,,
event_overzone2_intermission_01_54,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_54,True,Desert_05,4,4,1.0,,dorothy,,black,,,5,idle,,,3,idle,,13,idle,hongryeon,,13,shy,rapunzel,,,,
event_overzone2_intermission_01_55,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_55,True,,4,4,1.0,,snowwhite,,,,,5,idle,,,3,idle,,,,,,,,,,,,
event_overzone2_intermission_01_56,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_56,True,,4,4,1.0,,dorothy,,,,,5,idle,,,3,idle,,,,,,,,,,,,
event_overzone2_intermission_01_57,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_57,True,,4,4,1.0,,snowwhite,,,,,5,idle,,,3,idle,,,,,,,,,,,,
event_overzone2_intermission_01_58,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_58,True,,4,4,1.0,,dorothy,,,,,5,idle,,,3,idle,,,,,,,,,,,,
event_overzone2_intermission_01_59,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_59,True,,4,4,1.0,,snowwhite,,,,,5,idle,,,3,idle,,,,,,,,,,,,
event_overzone2_intermission_01_60,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_60,True,,4,4,1.0,,dorothy,,,,,5,idle,,,3,worry,,,,,,,,,,,,
event_overzone2_intermission_01_61,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_61,True,,4,4,1.0,,snowwhite,,,,,5,idle,,,3,worry,,,,,,,,,,,,
event_overzone2_intermission_01_62,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_62,False,,4,4,1.0,,dorothy,,,,,5,idle,,,3,worry,,,,,,,,,,,,
event_overzone2_intermission_01_63,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_63,True,,4,L_50,1.0,,snowwhite,,,,,5,idle,,,3,worry,,,,,,,,,,,,
event_overzone2_intermission_01_64,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_64,True,,30,30,1.0,,dorothy,,,,,5,idle,,,3,think,,,,,,,,,,,,
event_overzone2_intermission_01_65,80304,event_overzone2_intermission_01,Narration,,Locale_MainScenario:event_overzone2_intermission_01_65,False,,L_50,L_500,1.4,,,,,,,5,idle,,,3,think,,,,,,,,,,,,
event_overzone2_intermission_01_66,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_66,False,,L_500,L_500,1.0,,snowwhite,,,,,5,idle,,,3,think,,,,,,,,,,,,
event_overzone2_intermission_01_67,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_67,True,,30,30,1.0,,dorothy,,,,,5,idle,,,3,worry,,,,,,,,,,,,
event_overzone2_intermission_01_68,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_68,True,,30,30,1.0,,dorothy,,,,,5,idle,,,3,worry,,,,,,,,,,,,
event_overzone2_intermission_01_69,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_69,True,,30,4,1.0,,snowwhite,,,,,5,idle,,,3,worry,,,,,,,,,,,,
event_overzone2_intermission_01_70,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_70,True,,4,4,1.0,,dorothy,,,,,5,idle,,,3,worry,,,,,,,,,,,,
event_overzone2_intermission_01_71,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_71,True,,4,4,1.0,none,snowwhite,,,,,5,idle,,,3,worry,,,,,,,,,,,,
event_overzone2_intermission_01_72,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_72,False,,4,4,1.0,,dorothy,,,,,5,idle,,,3,worry,,,,,,,,,,,,
event_overzone2_intermission_01_73,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_73,True,,4,3,1.0,,snowwhite,,,,,5,idle,,,3,worry,,,,,,,,,,,,
event_overzone2_intermission_01_74,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_74,True,,3,3,1.0,,snowwhite,,,,,5,idle,,,3,worry,,,,,,,,,,,,
event_overzone2_intermission_01_75,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_75,True,,3,30,1.0,,dorothy,,,,,5,idle,,,3,worry,,,,,,,,,,,,
event_overzone2_intermission_01_76,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_76,True,,L_50,L_50,1.0,bgm_story_fall,snowwhite,,,,,5,idle,,,3,worry,,,,,,,,,,,,
event_overzone2_intermission_01_77,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_77,True,,L_50,L_50,1.0,,snowwhite,,,,,5,idle,,,3,worry,,,,,,,,,,,,
event_overzone2_intermission_01_78,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_78,True,,L_50,L_50,1.0,,snowwhite,,,,,5,idle,,,3,worry,,,,,,,,,,,,
event_overzone2_intermission_01_79,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_79,True,,30,30,1.0,,dorothy,,,,,5,idle,,,3,worry,,,,,,,,,,,,
event_overzone2_intermission_01_80,80304,event_overzone2_intermission_01,Speech,snowwhite,Locale_MainScenario:event_overzone2_intermission_01_80,True,,L_50,L_50,1.0,,snowwhite,,,,,5,idle,,,3,worry,,,,,,,,,,,,
event_overzone2_intermission_01_81,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_81,True,,30,30,1.0,,dorothy,,,,,5,idle,,,3,worry,,,,,,,,,,,,
event_overzone2_intermission_01_82,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_82,True,,30,300,0.8,,dorothy,,,,,5,idle,,,3,worry,,,,,,,,,,,,
event_overzone2_intermission_01_83,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_83,True,RuinIndoor,2,2,1.0,,dorothy,,black,Grey,,5,idle,snowwhite,,3,idle,pinne,1,idle,,hongryeon,13,no,,,,,
event_overzone2_intermission_01_84,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_84,True,,2,2,1.0,,dorothy,,,Grey,,,,,,3,idle,,1,idle,,,13,no,,,,,
event_overzone2_intermission_01_85,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_85,True,,2,2,1.0,,dorothy,,,Grey,,,,,,3,idle,,1,idle,,,13,no,,,,,
event_overzone2_intermission_01_86,80304,event_overzone2_intermission_01,Speech,pinne,Locale_MainScenario:event_overzone2_intermission_01_86,True,,2,2,1.0,,pinne,,,Grey,,,,,,3,idle,,1,idle,,,13,no,,,,,
event_overzone2_intermission_01_87,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_87,True,,2,2,1.0,,dorothy,,,Grey,,,,,,3,idle,,1,idle,,,13,no,,,,,
event_overzone2_intermission_01_88,80304,event_overzone2_intermission_01,Speech,hongryeon,Locale_MainScenario:event_overzone2_intermission_01_88,True,,2,12,1.0,,hongryeon,,,Grey,,,,,,3,idle,,1,idle,,,13,idle,,,,,
event_overzone2_intermission_01_89,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_89,True,CityForest_03_d,2,2,1.0,,dorothy,,black,Grey,,,,,,3,idle,,1,idle,,rapunzel,13,idle,hongryeon,,,,
event_overzone2_intermission_01_90,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_90,True,,2,2,1.0,,dorothy,,,Grey,,,,,,3,idle,,1,idle,,,13,idle,,,,,
event_overzone2_intermission_01_91,80304,event_overzone2_intermission_01,Speech,pinne,Locale_MainScenario:event_overzone2_intermission_01_91,True,,2,2,1.0,,pinne,,,Grey,,,,,,3,idle,,1,idle,,,13,idle,,,,,
event_overzone2_intermission_01_92,80304,event_overzone2_intermission_01,Speech,pinne,Locale_MainScenario:event_overzone2_intermission_01_92,True,,2,2,1.0,,pinne,,,Grey,,,,,,3,idle,,1,idle,,,13,idle,,,,,
event_overzone2_intermission_01_93,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_93,True,,2,2,1.0,,dorothy,,,Grey,,,,,,3,idle,,1,idle,,,13,idle,,,,,
event_overzone2_intermission_01_94,80304,event_overzone2_intermission_01,Speech,pinne,Locale_MainScenario:event_overzone2_intermission_01_94,True,,2,2,1.0,,pinne,,,Grey,,,,,,3,idle,,1,worry,,,13,idle,,,,,
event_overzone2_intermission_01_95,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_95,True,,2,2,1.0,,dorothy,,,Grey,,,,,,3,idle,,1,worry,,,13,idle,,,,,
event_overzone2_intermission_01_96,80304,event_overzone2_intermission_01,Speech,rapunzel,Locale_MainScenario:event_overzone2_intermission_01_96,True,,2,12,1.0,,rapunzel,,,Grey,,,,,,3,idle,,1,worry,,,13,idle,,,,,
event_overzone2_intermission_01_97,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_97,True,,2,2,1.0,,dorothy,,black,Grey,,,,,,3,idle,,1,idle,,,13,idle,,,,,
event_overzone2_intermission_01_98,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_98,True,,2,2,1.0,,dorothy,,,Grey,,,,,,3,idle,,1,idle,,,13,idle,,,,,
event_overzone2_intermission_01_99,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_99,True,,2,2,1.0,,dorothy,,,Grey,,,,,,3,idle,,1,idle,,,13,idle,,,,,
event_overzone2_intermission_01_100,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_100,True,,2,2,1.0,,dorothy,,,Grey,,,,,,3,idle,,1,idle,,,13,idle,,,,,
event_overzone2_intermission_01_101,80304,event_overzone2_intermission_01,Speech,pinne,Locale_MainScenario:event_overzone2_intermission_01_101,True,,2,2,1.0,,pinne,,,Grey,,,,,,3,idle,,1,delight,,,13,idle,,,,,
event_overzone2_intermission_01_102,80304,event_overzone2_intermission_01,Speech,rapunzel,Locale_MainScenario:event_overzone2_intermission_01_102,True,,2,12,1.0,,rapunzel,,,Grey,,,,,,3,idle,,1,delight,,,13,idle,,,,,
event_overzone2_intermission_01_103,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_103,True,,2,2,1.0,,dorothy,,black,Grey,,,,,,3,worry,,1,idle,,,13,sad,,,,,
event_overzone2_intermission_01_104,80304,event_overzone2_intermission_01,Speech,rapunzel,Locale_MainScenario:event_overzone2_intermission_01_104,True,,13,130,1.4,,rapunzel,,,Grey,,,,,,3,worry,,1,idle,,,13,sad,,,,,
event_overzone2_intermission_01_105,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_105,True,,2,2,1.0,,dorothy,,,Grey,,,,,,3,idle,,1,idle,,,13,sad,,,,,
event_overzone2_intermission_01_106,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_106,True,,2,2,1.0,,dorothy,,,Grey,,,,,,3,idle,,1,idle,,,13,sad,,,,,
event_overzone2_intermission_01_107,80304,event_overzone2_intermission_01,Speech,rapunzel,Locale_MainScenario:event_overzone2_intermission_01_107,True,,130,130,1.0,,rapunzel,,,Grey,,,,,,3,idle,,1,idle,,,13,sad,,,,,
event_overzone2_intermission_01_108,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_108,True,,2,2,1.0,,dorothy,,,Grey,,,,,,3,worry,,1,idle,,,13,sad,,,,,
event_overzone2_intermission_01_109,80304,event_overzone2_intermission_01,Speech,rapunzel,Locale_MainScenario:event_overzone2_intermission_01_109,True,,130,130,1.0,,rapunzel,,,Grey,,,,,,3,worry,,1,idle,,,13,sad,,,,,
event_overzone2_intermission_01_110,80304,event_overzone2_intermission_01,Speech,pinne,Locale_MainScenario:event_overzone2_intermission_01_110,True,,2,2,1.0,,pinne,,,Grey,,,,,,3,worry,,1,idle,,,13,sad,,,,,
event_overzone2_intermission_01_111,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_111,True,,2,2,1.0,,dorothy,,,Grey,,,,,,3,idle,,1,idle,,,13,sad,,,,,
event_overzone2_intermission_01_112,80304,event_overzone2_intermission_01,Narration,,Locale_MainScenario:event_overzone2_intermission_01_112,False,,black,black,1.0,,,c233_fire,,Grey,,,,,,3,idle,,1,idle,,,13,sad,,,,,
event_overzone2_intermission_01_113,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_113,True,,2,2,1.0,,dorothy,,,Grey,,,,,,3,idle,,1,idle,,,13,surprise,,,,,
event_overzone2_intermission_01_114,80304,event_overzone2_intermission_01,Speech,rapunzel,Locale_MainScenario:event_overzone2_intermission_01_114,True,,130,130,1.0,,rapunzel,,,Grey,,,,,,3,idle,,1,idle,,,13,surprise,,,,,
event_overzone2_intermission_01_115,80304,event_overzone2_intermission_01,Speech,dorothy,Locale_MainScenario:event_overzone2_intermission_01_115,True,,2,2,1.0,,dorothy,,,Grey,,,,,,3,idle,,1,idle,,,13,surprise,,,,,
