id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,play_sound,fade,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/1/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/2/hide_char_id
event_icedragonsaga2_01_e_16,40065,event_icedragonsaga2_01_e,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga2_01_e_16,True,,1,1,1.0,,,,,12,idle,,,2,idle,,,,,
event_icedragonsaga2_01_e_17,40065,event_icedragonsaga2_01_e,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga2_01_e_17,True,,1,1,1.0,,,,,12,idle,,,2,idle,,,,,
event_icedragonsaga2_01_e_18,40065,event_icedragonsaga2_01_e,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga2_01_e_18,True,,1,1,1.0,,,,,12,idle,,,2,idle,,,,,
event_icedragonsaga2_01_e_19,40065,event_icedragonsaga2_01_e,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga2_01_e_19,True,,1,L_200,0.7,,,,,12,idle,,,2,angry,,,,,
event_icedragonsaga2_01_e_20,40065,event_icedragonsaga2_01_e,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga2_01_e_20,True,,L_200,L_200,1.0,,,,,12,idle,,,2,angry,,,,,
event_icedragonsaga2_01_e_21,40065,event_icedragonsaga2_01_e,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga2_01_e_21,True,,L_200,L_200,1.0,,,,,12,idle,,,2,angry,,,,,
event_icedragonsaga2_01_e_22,40065,event_icedragonsaga2_01_e,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga2_01_e_22,True,,L_200,L_20,0.7,,,,,12,idle,,,2,idle,,,,,
event_icedragonsaga2_01_e_23,40065,event_icedragonsaga2_01_e,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga2_01_e_23,True,,L_20,L_20,1.0,,,,,12,idle,,,2,idle,,,,,
event_icedragonsaga2_01_e_24,40065,event_icedragonsaga2_01_e,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga2_01_e_24,True,,L_20,L_20,1.0,,,,,12,idle,,,2,idle,,,,,
event_icedragonsaga2_01_e_25,40065,event_icedragonsaga2_01_e,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga2_01_e_25,True,,L_20,L_20,1.0,,,,,12,idle,,,2,idle,,,,,
event_icedragonsaga2_01_e_26,40065,event_icedragonsaga2_01_e,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga2_01_e_26,True,,L_20,L_20,1.0,,,,,12,idle,,,2,idle,,,,,
event_icedragonsaga2_01_e_27,40065,event_icedragonsaga2_01_e,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga2_01_e_27,True,,L_20,L_20,1.0,,,,,12,idle,,,2,idle,,,,,
event_icedragonsaga2_01_e_28,40065,event_icedragonsaga2_01_e,Self,maiden_w,,Locale_MainScenario:event_icedragonsaga2_01_e_28,False,,L_20,L_20,1.0,,,,,12,idle,,,2,idle,,,,,
event_icedragonsaga2_01_e_29,40065,event_icedragonsaga2_01_e,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga2_01_e_29,False,,L_20,L_20,1.0,,,,,12,idle,,,2,worry,,,,,
event_icedragonsaga2_01_e_30,40065,event_icedragonsaga2_01_e,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga2_01_e_30,True,,L_20,L_20,1.0,,,,,12,idle,,,2,worry,,,,,
event_icedragonsaga2_01_e_31,40065,event_icedragonsaga2_01_e,Speech,emma,emma,Locale_MainScenario:event_icedragonsaga2_01_e_31,True,,140,140,1.0,,,,,12,idle,,,2,worry,,emma,14,idle,
event_icedragonsaga2_01_e_32,40065,event_icedragonsaga2_01_e,Speech,emma,emma,Locale_MainScenario:event_icedragonsaga2_01_e_32,True,,140,140,1.0,,,,,12,idle,,,2,worry,,,14,idle,
event_icedragonsaga2_01_e_33,40065,event_icedragonsaga2_01_e,Speech,emma,emma,Locale_MainScenario:event_icedragonsaga2_01_e_33,True,,140,140,1.0,,,,,12,idle,,,2,worry,,,14,rage,
event_icedragonsaga2_01_e_34,40065,event_icedragonsaga2_01_e,Speech,emma,emma,Locale_MainScenario:event_icedragonsaga2_01_e_34,True,,140,140,1.0,,,,,12,idle,,,2,worry,,,14,delight,
event_icedragonsaga2_01_e_35,40065,event_icedragonsaga2_01_e,Self,emma,,Locale_MainScenario:event_icedragonsaga2_01_e_35,False,,140,140,1.0,,,,,12,idle,,,2,worry,,,14,delight,
event_icedragonsaga2_01_e_36,40065,event_icedragonsaga2_01_e,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga2_01_e_36,True,,L_20,L_20,1.0,,,,,12,idle,,,2,worry,,,14,delight,
event_icedragonsaga2_01_e_37,40065,event_icedragonsaga2_01_e,Speech,guillotine_w,guillotine_w,Locale_MainScenario:event_icedragonsaga2_01_e_37,True,,XS_120,XS_120,1.0,,,,,12,worry,,,2,worry,,,14,delight,
event_icedragonsaga2_01_e_38,40065,event_icedragonsaga2_01_e,Speech,guillotine_w,guillotine_w,Locale_MainScenario:event_icedragonsaga2_01_e_38,True,,XS_120,XS_120,1.0,,,,,12,worry,,,2,worry,,,14,delight,
event_icedragonsaga2_01_e_39,40065,event_icedragonsaga2_01_e,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga2_01_e_39,True,,XS_120,1,1.0,,,,,12,worry,,,2,worry,,,14,delight,
event_icedragonsaga2_01_e_40,40065,event_icedragonsaga2_01_e,Self,maiden_w,,Locale_MainScenario:event_icedragonsaga2_01_e_40,False,,1,1,1.0,,,,,12,no,,,2,worry,,,14,delight,
event_icedragonsaga2_01_e_41,40065,event_icedragonsaga2_01_e,Self,maiden_w,,Locale_MainScenario:event_icedragonsaga2_01_e_41,False,,1,1,1.0,,,,,12,no,,,2,worry,,,14,delight,
event_icedragonsaga2_01_e_42,40065,event_icedragonsaga2_01_e,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga2_01_e_42,True,,1,1,1.0,,,,,12,no,,,2,no,,,14,delight,
event_icedragonsaga2_01_e_43,40065,event_icedragonsaga2_01_e,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga2_01_e_43,True,,1,1,1.0,,,,,12,no,,,2,no,,,14,delight,
event_icedragonsaga2_01_e_44,40065,event_icedragonsaga2_01_e,Speech,guillotine_w,guillotine_w,Locale_MainScenario:event_icedragonsaga2_01_e_44,True,,1,1,1.0,,,,,12,idle,,,2,no,,,14,delight,
event_icedragonsaga2_01_e_45,40065,event_icedragonsaga2_01_e,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga2_01_e_45,True,,1,1,1.0,,,,,12,idle,,,2,worry,,,14,delight,
event_icedragonsaga2_01_e_46,40065,event_icedragonsaga2_01_e,Self,maiden_w,,Locale_MainScenario:event_icedragonsaga2_01_e_46,False,,1,1,1.0,,,,,12,idle,,,2,worry,,,14,delight,
event_icedragonsaga2_01_e_47,40065,event_icedragonsaga2_01_e,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga2_01_e_47,True,,1,1,1.0,,,,,12,idle,,,2,no,,,14,delight,
event_icedragonsaga2_01_e_48,40065,event_icedragonsaga2_01_e,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga2_01_e_48,True,,1,1,1.0,,,,,12,idle,,,2,no,,,14,delight,
event_icedragonsaga2_01_e_49,40065,event_icedragonsaga2_01_e,Speech,guillotine_w,guillotine_w,Locale_MainScenario:event_icedragonsaga2_01_e_49,True,,1,1,1.0,,,,,12,angry,,,2,no,,,14,delight,
event_icedragonsaga2_01_e_50,40065,event_icedragonsaga2_01_e,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga2_01_e_50,True,,1,1,1.0,,,,,12,angry,,,2,angry,,,14,delight,
event_icedragonsaga2_01_e_51,40065,event_icedragonsaga2_01_e,Speech,guillotine_w,guillotine_w,Locale_MainScenario:event_icedragonsaga2_01_e_51,True,,1,1,1.0,,,,,12,think,,,2,angry,,,14,delight,
event_icedragonsaga2_01_e_52,40065,event_icedragonsaga2_01_e,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga2_01_e_52,True,,1,1,1.0,,,,,12,think,,,2,worry,,,14,delight,
event_icedragonsaga2_01_e_53,40065,event_icedragonsaga2_01_e,Self,maiden_w,,Locale_MainScenario:event_icedragonsaga2_01_e_53,False,,1,1,1.0,,,,,12,think,,,2,worry,,,14,delight,
event_icedragonsaga2_01_e_54,40065,event_icedragonsaga2_01_e,Speech,emma,emma,Locale_MainScenario:event_icedragonsaga2_01_e_54,True,,1,140,1.0,,,,,12,think,,,2,worry,,,14,idle,
event_icedragonsaga2_01_e_55,40065,event_icedragonsaga2_01_e,Speech,emma,emma,Locale_MainScenario:event_icedragonsaga2_01_e_55,True,,140,140,1.0,,,,,12,think,,,2,worry,,,14,idle,
event_icedragonsaga2_01_e_56,40065,event_icedragonsaga2_01_e,Speech,emma,emma,Locale_MainScenario:event_icedragonsaga2_01_e_56,True,,140,140,1.0,,,,,12,think,,,2,surprise,,,14,idle,
event_icedragonsaga2_01_e_57,40065,event_icedragonsaga2_01_e,Speech,guillotine_w,guillotine_w,Locale_MainScenario:event_icedragonsaga2_01_e_57,False,,100,1,0.6,,,,,12,surprise,,,2,surprise,,,14,idle,
event_icedragonsaga2_01_e_58,40065,event_icedragonsaga2_01_e,Speech,guillotine_w,guillotine_w,Locale_MainScenario:event_icedragonsaga2_01_e_58,True,,1,1,1.0,,,,,12,surprise,,,2,surprise,,,14,idle,
event_icedragonsaga2_01_e_59,40065,event_icedragonsaga2_01_e,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga2_01_e_59,True,,1,1,1.0,,,,,12,surprise,,,2,surprise,,,14,idle,
event_icedragonsaga2_01_e_60,40065,event_icedragonsaga2_01_e,Speech,guillotine_w,guillotine_w,Locale_MainScenario:event_icedragonsaga2_01_e_60,True,,1,1,1.0,,,,,12,surprise,,,2,surprise,,,14,idle,
event_icedragonsaga2_01_e_61,40065,event_icedragonsaga2_01_e,Speech,guillotine_w,guillotine_w,Locale_MainScenario:event_icedragonsaga2_01_e_61,True,,1,1,1.0,,sfx_scn_footstepmany,,,12,surprise,guillotine_w,,2,surprise,maiden_w,,14,idle,
event_icedragonsaga2_01_e_62,40065,event_icedragonsaga2_01_e,Speech,emma,emma,Locale_MainScenario:event_icedragonsaga2_01_e_62,True,,140,140,1.0,,,,,,,,,,,,,14,surprise,
event_icedragonsaga2_01_e_63,40065,event_icedragonsaga2_01_e,Speech,emma,emma,Locale_MainScenario:event_icedragonsaga2_01_e_63,True,,140,140,1.0,,,,,,,,,,,,,14,surprise,
event_icedragonsaga2_01_e_64,40065,event_icedragonsaga2_01_e,Speech,emma,emma,Locale_MainScenario:event_icedragonsaga2_01_e_64,True,,140,140,1.0,,,,,,,,,,,,,14,delight,
event_icedragonsaga2_01_e_65,40065,event_icedragonsaga2_01_e,Speech,,narration,Locale_MainScenario:event_icedragonsaga2_01_e_65,False,,7,2,1.4,none,,black,,,,,,,,,,14,delight,emma
event_icedragonsaga2_01_e_66,40065,event_icedragonsaga2_01_e,Speech,,narration,Locale_MainScenario:event_icedragonsaga2_01_e_66,False,,2,2,1.0,,,,,,,,,,,,,,,
event_icedragonsaga2_01_e_67,40065,event_icedragonsaga2_01_e,Speech,,narration,Locale_MainScenario:event_icedragonsaga2_01_e_67,False,,2,20,1.0,event_bgm_icedragonsaga_anotherhero,,,,,,,,,,,,,,
event_icedragonsaga2_01_e_68,40065,event_icedragonsaga2_01_e,Speech,eunhwa,eunhwa,Locale_MainScenario:event_icedragonsaga2_01_e_68,True,,20,20,1.0,,,,eunhwa,2,angry,,,,,,,,,
event_icedragonsaga2_01_e_69,40065,event_icedragonsaga2_01_e,Speech,eunhwa,eunhwa,Locale_MainScenario:event_icedragonsaga2_01_e_69,True,,20,20,1.0,,,,,2,angry,,,,,,,,,
event_icedragonsaga2_01_e_70,40065,event_icedragonsaga2_01_e,Speech,moran,moran,Locale_MainScenario:event_icedragonsaga2_01_e_70,True,,20,1,1.0,,,,,2,angry,,moran,12,no,,,,,
event_icedragonsaga2_01_e_71,40065,event_icedragonsaga2_01_e,Speech,moran,moran,Locale_MainScenario:event_icedragonsaga2_01_e_71,True,,1,1,1.0,,,,,2,angry,,,12,no,,,,,
event_icedragonsaga2_01_e_72,40065,event_icedragonsaga2_01_e,Speech,moran,moran,Locale_MainScenario:event_icedragonsaga2_01_e_72,True,,1,1,1.0,,,,,2,angry,,,12,angry,,,,,
event_icedragonsaga2_01_e_73,40065,event_icedragonsaga2_01_e,Speech,moran,moran,Locale_MainScenario:event_icedragonsaga2_01_e_73,True,,1,1,1.0,,,,,2,angry,,,12,angry,,,,,
event_icedragonsaga2_01_e_74,40065,event_icedragonsaga2_01_e,Speech,moran,moran,Locale_MainScenario:event_icedragonsaga2_01_e_74,True,,1,1,1.0,,,,,2,angry,,,12,angry,,,,,
event_icedragonsaga2_01_e_75,40065,event_icedragonsaga2_01_e,Speech,moran,moran,Locale_MainScenario:event_icedragonsaga2_01_e_75,True,,1,1,1.0,,,,,2,angry,,,12,angry,,,,,
event_icedragonsaga2_01_e_76,40065,event_icedragonsaga2_01_e,Speech,moran,moran,Locale_MainScenario:event_icedragonsaga2_01_e_76,True,,1,1,1.0,,,,,2,angry,,,12,angry,,,,,
event_icedragonsaga2_01_e_77,40065,event_icedragonsaga2_01_e,Speech,yulha,yulha,Locale_MainScenario:event_icedragonsaga2_01_e_77,True,,L_40,L_40,1.0,,,,,2,angry,,,12,angry,,yulha,4,angry,
event_icedragonsaga2_01_e_78,40065,event_icedragonsaga2_01_e,Speech,yulha,yulha,Locale_MainScenario:event_icedragonsaga2_01_e_78,True,,L_40,L_40,1.0,,,,,2,angry,,,12,angry,,,4,angry,
event_icedragonsaga2_01_e_79,40065,event_icedragonsaga2_01_e,Speech,eunhwa,eunhwa,Locale_MainScenario:event_icedragonsaga2_01_e_79,True,,L_40,20,1.0,,,,,2,idle,,,12,angry,,,4,angry,
event_icedragonsaga2_01_e_80,40065,event_icedragonsaga2_01_e,Speech,eunhwa,eunhwa,Locale_MainScenario:event_icedragonsaga2_01_e_80,True,,20,20,1.0,,,,,2,idle,,,12,angry,,,4,angry,
event_icedragonsaga2_01_e_81,40065,event_icedragonsaga2_01_e,Speech,moran,moran,Locale_MainScenario:event_icedragonsaga2_01_e_81,True,,20,1,1.0,,,,,2,idle,,,12,angry,,,4,angry,
event_icedragonsaga2_01_e_82,40065,event_icedragonsaga2_01_e,Speech,eunhwa,eunhwa,Locale_MainScenario:event_icedragonsaga2_01_e_82,True,,1,1,1.0,,,,,2,idle,,,12,angry,,,4,angry,
event_icedragonsaga2_01_e_83,40065,event_icedragonsaga2_01_e,Speech,eunhwa,eunhwa,Locale_MainScenario:event_icedragonsaga2_01_e_83,True,,1,1,1.0,,,,,2,idle,,,12,angry,,,4,angry,
event_icedragonsaga2_01_e_84,40065,event_icedragonsaga2_01_e,Speech,yulha,yulha,Locale_MainScenario:event_icedragonsaga2_01_e_84,True,,1,L_400,0.5,,,,,2,idle,,,12,angry,,,4,angry,
event_icedragonsaga2_01_e_85,40065,event_icedragonsaga2_01_e,Speech,,narration,Locale_MainScenario:event_icedragonsaga2_01_e_85,False,,20,20,1.0,,,black,,2,idle,eunhwa,,12,angry,moran,,4,angry,yulha
event_icedragonsaga2_01_e_86,40065,event_icedragonsaga2_01_e,Speech,rosanna,rosanna,Locale_MainScenario:event_icedragonsaga2_01_e_86,True,,20,20,1.0,,,,rosanna,2,idle,,,,,,,,,
event_icedragonsaga2_01_e_87,40065,event_icedragonsaga2_01_e,Speech,rosanna,rosanna,Locale_MainScenario:event_icedragonsaga2_01_e_87,True,,20,20,1.0,,,,,2,idle,,,,,,,,,
event_icedragonsaga2_01_e_88,40065,event_icedragonsaga2_01_e,Speech,rosanna,rosanna,Locale_MainScenario:event_icedragonsaga2_01_e_88,True,,20,20,1.0,,,,,2,idle,,,,,,,,,
event_icedragonsaga2_01_e_89,40065,event_icedragonsaga2_01_e,Speech,drake_m,drake_m,Locale_MainScenario:event_icedragonsaga2_01_e_89,True,,20,1,1.0,,,,,2,idle,,drake_m,12,idle,,,,,
event_icedragonsaga2_01_e_90,40065,event_icedragonsaga2_01_e,Speech,drake_m,drake_m,Locale_MainScenario:event_icedragonsaga2_01_e_90,True,,1,1,1.0,,,,,2,idle,,,12,delight,,,,,
event_icedragonsaga2_01_e_91,40065,event_icedragonsaga2_01_e,Speech,rosanna,rosanna,Locale_MainScenario:event_icedragonsaga2_01_e_91,True,,1,1,1.0,,,,,2,idle,,,12,delight,,,,,
event_icedragonsaga2_01_e_92,40065,event_icedragonsaga2_01_e,Speech,drake_m,drake_m,Locale_MainScenario:event_icedragonsaga2_01_e_92,True,,1,1,1.0,,,,,2,idle,,,12,delight,,,,,
event_icedragonsaga2_01_e_93,40065,event_icedragonsaga2_01_e,Speech,drake_m,drake_m,Locale_MainScenario:event_icedragonsaga2_01_e_93,True,,1,1,1.0,,,,,2,idle,,,12,delight,,,,,
event_icedragonsaga2_01_e_94,40065,event_icedragonsaga2_01_e,Speech,drake_m,drake_m,Locale_MainScenario:event_icedragonsaga2_01_e_94,True,,1,1,1.0,,,,,2,idle,,,12,delight,,,,,
event_icedragonsaga2_01_e_95,40065,event_icedragonsaga2_01_e,Speech,rosanna,rosanna,Locale_MainScenario:event_icedragonsaga2_01_e_95,True,,1,1,1.0,,,,,2,idle,,,12,delight,,,,,
event_icedragonsaga2_01_e_96,40065,event_icedragonsaga2_01_e,Speech,rosanna,rosanna,Locale_MainScenario:event_icedragonsaga2_01_e_96,True,,1,1,1.0,,,,,2,idle,,,12,delight,,,,,
event_icedragonsaga2_01_e_97,40065,event_icedragonsaga2_01_e,Speech,rosanna,rosanna,Locale_MainScenario:event_icedragonsaga2_01_e_97,True,,1,1,1.0,,,,,2,idle,,,12,delight,,,,,
event_icedragonsaga2_01_e_98,40065,event_icedragonsaga2_01_e,Speech,drake_m,drake_m,Locale_MainScenario:event_icedragonsaga2_01_e_98,True,,1,1,1.0,,,,,2,idle,,,12,idle,,,,,
event_icedragonsaga2_01_e_99,40065,event_icedragonsaga2_01_e,Speech,privaty_m,privaty_m,Locale_MainScenario:event_icedragonsaga2_01_e_99,True,,1,13,1.0,,,,,2,idle,,,12,idle,,privaty_m,14,no,
event_icedragonsaga2_01_e_100,40065,event_icedragonsaga2_01_e,Speech,drake_m,drake_m,Locale_MainScenario:event_icedragonsaga2_01_e_100,True,,13,13,1.0,,,,,2,idle,,,12,idle,,,14,no,
event_icedragonsaga2_01_e_101,40065,event_icedragonsaga2_01_e,Speech,drake_m,drake_m,Locale_MainScenario:event_icedragonsaga2_01_e_101,True,,13,13,1.0,,,,,2,angry,,,12,idle,,,14,no,
event_icedragonsaga2_01_e_102,40065,event_icedragonsaga2_01_e,Speech,privaty_m,privaty_m,Locale_MainScenario:event_icedragonsaga2_01_e_102,True,,13,13,1.0,,,,,2,angry,,,12,idle,,,14,surprise,
event_icedragonsaga2_01_e_103,40065,event_icedragonsaga2_01_e,Speech,rosanna,rosanna,Locale_MainScenario:event_icedragonsaga2_01_e_103,False,,20,20,1.0,,,,,2,angry,,,12,idle,,,14,surprise,
event_icedragonsaga2_01_e_104,40065,event_icedragonsaga2_01_e,Speech,privaty_m,privaty_m,Locale_MainScenario:event_icedragonsaga2_01_e_104,True,,13,13,1.0,,,,,2,angry,,,12,idle,,,14,idle,
event_icedragonsaga2_01_e_105,40065,event_icedragonsaga2_01_e,Speech,drake_m,drake_m,Locale_MainScenario:event_icedragonsaga2_01_e_105,True,,13,13,1.0,,,,,2,angry,,,12,idle,,,14,idle,
event_icedragonsaga2_01_e_106,40065,event_icedragonsaga2_01_e,Speech,drake_m,drake_m,Locale_MainScenario:event_icedragonsaga2_01_e_106,True,,13,13,1.0,,,,,2,angry,,,12,idle,,,14,idle,
event_icedragonsaga2_01_e_107,40065,event_icedragonsaga2_01_e,Speech,drake_m,drake_m,Locale_MainScenario:event_icedragonsaga2_01_e_107,True,,13,13,1.0,,,,,2,angry,,,12,idle,,,14,idle,
event_icedragonsaga2_01_e_108,40065,event_icedragonsaga2_01_e,Speech,privaty_m,privaty_m,Locale_MainScenario:event_icedragonsaga2_01_e_108,True,,13,13,1.0,,,,,2,angry,,,12,idle,,,14,surprise,
event_icedragonsaga2_01_e_109,40065,event_icedragonsaga2_01_e,Speech,privaty_m,privaty_m,Locale_MainScenario:event_icedragonsaga2_01_e_109,True,,13,13,1.0,,,,,2,angry,,,12,idle,,,14,surprise,
event_icedragonsaga2_01_e_110,40065,event_icedragonsaga2_01_e,Speech,drake_m,drake_m,Locale_MainScenario:event_icedragonsaga2_01_e_110,True,,13,13,1.0,,,,,2,angry,,,12,no,,,14,surprise,
event_icedragonsaga2_01_e_111,40065,event_icedragonsaga2_01_e,Speech,drake_m,drake_m,Locale_MainScenario:event_icedragonsaga2_01_e_111,True,,13,13,1.0,,,,,2,angry,,,12,no,,,14,surprise,
event_icedragonsaga2_01_e_112,40065,event_icedragonsaga2_01_e,Speech,drake_m,drake_m,Locale_MainScenario:event_icedragonsaga2_01_e_112,True,,13,13,1.0,,,,,2,angry,,,12,no,,,14,surprise,
event_icedragonsaga2_01_e_113,40065,event_icedragonsaga2_01_e,Speech,privaty_m,privaty_m,Locale_MainScenario:event_icedragonsaga2_01_e_113,True,,13,140,1.0,,,,,2,angry,,,12,no,,,14,shy,
event_icedragonsaga2_01_e_114,40065,event_icedragonsaga2_01_e,Speech,privaty_m,privaty_m,Locale_MainScenario:event_icedragonsaga2_01_e_114,True,,140,140,1.0,,,,,2,angry,,,12,no,,,14,shy,
event_icedragonsaga2_01_e_115,40065,event_icedragonsaga2_01_e,Speech,privaty_m,privaty_m,Locale_MainScenario:event_icedragonsaga2_01_e_115,True,,140,140,1.0,,,,,2,angry,,,12,no,,,14,shy,
event_icedragonsaga2_01_e_116,40065,event_icedragonsaga2_01_e,Speech,privaty_m,privaty_m,Locale_MainScenario:event_icedragonsaga2_01_e_116,True,,140,140,1.0,,,,,2,angry,,,12,no,,,14,shy,
event_icedragonsaga2_01_e_117,40065,event_icedragonsaga2_01_e,Speech,privaty_m,privaty_m,Locale_MainScenario:event_icedragonsaga2_01_e_117,True,,140,140,1.0,,,,,2,angry,,,12,no,,,14,shy,
event_icedragonsaga2_01_e_118,40065,event_icedragonsaga2_01_e,Speech,privaty_m,privaty_m,Locale_MainScenario:event_icedragonsaga2_01_e_118,False,,140,1400,1.0,,sfx_scn_kkyung,,,2,angry,,,12,no,,,14,"expression_0,shy",
event_icedragonsaga2_01_e_119,40065,event_icedragonsaga2_01_e,Narration,,,Locale_MainScenario:event_icedragonsaga2_01_e_119,False,,1400,120,1.0,,sfx_scn_retropowerup,,,2,angry,,,12,delight,,,14,shy,
event_icedragonsaga2_01_e_120,40065,event_icedragonsaga2_01_e,Speech,drake_m,drake_m,Locale_MainScenario:event_icedragonsaga2_01_e_120,True,,120,120,1.0,,,,,2,angry,,,12,delight,,,14,shy,
event_icedragonsaga2_01_e_121,40065,event_icedragonsaga2_01_e,Speech,drake_m,drake_m,Locale_MainScenario:event_icedragonsaga2_01_e_121,True,,120,120,1.0,,,,,2,angry,,,12,delight,,,14,shy,
