id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/hide_char_id,characters/1/hide_char_id,play_sound
event_oldtales2_04_e_43,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_43,True,,1,pain_02,,13,think,,S_100,S_100,1.0,,,,
event_oldtales2_04_e_44,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_44,True,,1,pain_02,,13,idle,,1300,1300,1.0,,,,
event_oldtales2_04_e_45,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_45,True,,1,pain_02,,13,idle,,S_100,S_10,0.5,,,,
event_oldtales2_04_e_46,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_46,True,,1,pain_02,,13,idle,,S_10,S_10,1.0,,,,
event_oldtales2_04_e_47,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_47,True,,1,pain_02,,13,idle,,S_10,S_10,1.0,,,,
event_oldtales2_04_e_48,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_48,True,,1,pain_02,,13,idle,,S_10,S_10,1.0,,,,
event_oldtales2_04_e_49,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_49,True,,1,pain_02,,13,idle,,S_10,S_10,1.0,,,,
event_oldtales2_04_e_50,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_50,True,,1,pain_02,,13,idle,,S_10,S_10,1.0,,,,
event_oldtales2_04_e_51,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_51,True,,1,pain_02,,13,idle,,S_10,S_100,0.5,,,,
event_oldtales2_04_e_52,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_52,False,,1,pain_02,,13,worry,,S_100,1300,1.0,,,,
event_oldtales2_04_e_53,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_53,True,,1,pain_02,,13,worry,,1300,130,1.0,,,,
event_oldtales2_04_e_54,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_54,True,,1,pain_02,,13,worry,,130,113,1.0,,,,
event_oldtales2_04_e_55,40062,event_oldtales2_04_e,Narration,,,Locale_MainScenario:event_oldtales2_04_e_55,False,,1,pain_02,,13,worry,EventScene_oldtales_16,black,black,1.0,event_bgm_oldtales_alongdream,cinderella,abe,
event_oldtales2_04_e_56,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_56,True,,,,,,,,shiningeyes_01,shiningeyes_02,1.0,,,,
event_oldtales2_04_e_57,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_57,False,,,,,,,,shiningeyes_02,shiningeyes_02,1.0,,,,
event_oldtales2_04_e_58,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_58,True,,,,,,,,shiningeyes_02,shiningeyes_02,1.0,,,,
event_oldtales2_04_e_59,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_59,True,,,,,,,,shiningeyes_02,shiningeyes_02,1.0,,,,
event_oldtales2_04_e_60,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_60,True,,,,,,,,shiningeyes_02,shiningeyes_02,1.0,,,,
event_oldtales2_04_e_61,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_61,True,,,,,,,,shiningeyes_02,shiningeyes_01,1.0,,,,
event_oldtales2_04_e_62,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_62,True,,,,,,,,shiningeyes_01,shiningeyes_01,1.0,,,,
event_oldtales2_04_e_63,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_63,True,,,,,,,,shiningeyes_01,shiningeyes_01,1.0,,,,
event_oldtales2_04_e_64,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_64,True,,,,,,,,shiningeyes_01,shiningeyes_01,1.0,,,,
event_oldtales2_04_e_65,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_65,True,cinderella,1,pain_02,abe,13,worry,NoCloudLand,black,black,1.0,,,,
event_oldtales2_04_e_66,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_66,True,,1,pain_02,,13,worry,,S_100,S_100,1.0,,,,
event_oldtales2_04_e_67,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_67,True,,1,pain_02,,13,worry,,S_100,S_10,1.0,,,,
event_oldtales2_04_e_68,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_68,True,,1,pain_02,,13,worry,,S_10,S_10,1.0,,,,
event_oldtales2_04_e_69,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_69,True,,1,pain_02,,13,worry,,S_10,S_10,1.0,,,,
event_oldtales2_04_e_70,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_70,False,,1,pain_02,,13,worry,,S_10,130,1.0,,,,
event_oldtales2_04_e_71,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_71,True,,1,pain_02,,13,worry,,130,130,1.0,,,,
event_oldtales2_04_e_72,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_72,True,,1,pain_02,,13,worry,,130,1300,1.0,,,,
event_oldtales2_04_e_73,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_73,True,,1,pain_02,,13,worry,,1300,1300,1.0,,,,
event_oldtales2_04_e_74,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_74,True,,1,pain_02,,13,worry,,1300,1300,1.0,,,,
event_oldtales2_04_e_75,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_75,True,,1,pain_02,,13,worry,,1300,1300,1.0,,,,
event_oldtales2_04_e_76,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_76,True,,1,pain_02,,13,worry,,1300,1300,1.0,,,,
event_oldtales2_04_e_77,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_77,True,,1,pain_02,,13,worry,,1300,1300,1.0,,,,
event_oldtales2_04_e_78,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_78,True,,1,pain_02,,13,worry,,1300,130,1.0,,,,
event_oldtales2_04_e_79,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_79,True,,1,pain_02,,13,worry,,130,130,1.0,,,,
event_oldtales2_04_e_80,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_80,True,,1,pain_02,,13,worry,,130,130,1.0,,,,
event_oldtales2_04_e_81,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_81,True,,1,pain_02,,13,worry,,130,130,1.0,,,,
event_oldtales2_04_e_82,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_82,False,,1,pain_02,,13,worry,,130,130,1.0,,,,
event_oldtales2_04_e_83,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_83,True,,1,pain_02,,13,worry,,130,1300,1.0,,,,
event_oldtales2_04_e_84,40062,event_oldtales2_04_e,Speech,abe,cinderella,Locale_MainScenario:event_oldtales2_04_e_84,False,,1,pain_02,,13,worry,,1300,1300,1.0,,,,
event_oldtales2_04_e_85,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_85,True,,1,pain_02,,13,worry,,1300,1300,1.0,,,,
event_oldtales2_04_e_86,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_86,True,,1,pain_02,,13,worry,,1300,1300,1.0,,,,
event_oldtales2_04_e_87,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_87,True,,1,pain_02,,13,worry,,1300,1300,1.0,,,,
event_oldtales2_04_e_88,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_88,True,,1,pain_02,,13,worry,,1300,130,1.0,,,,
event_oldtales2_04_e_89,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_89,True,,1,pain_02,,13,worry,,130,130,1.0,,,,
event_oldtales2_04_e_90,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_90,True,,1,pain_02,,13,worry,,130,130,1.0,,,,
event_oldtales2_04_e_91,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_91,True,,1,pain_02,,13,worry,,130,130,1.0,,,,
event_oldtales2_04_e_92,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_92,True,,1,sad_02,,13,worry,,130,113,1.0,,,,
event_oldtales2_04_e_93,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_93,True,,1,sad_02,,13,worry,,113,113,1.0,,,,
event_oldtales2_04_e_94,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_94,True,,1,sad_02,,13,worry,,113,113,1.0,,,,
event_oldtales2_04_e_95,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_95,True,,1,sad_02,,13,worry,,113,113,1.0,,,,
event_oldtales2_04_e_96,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_96,True,,1,sad_02,,13,worry,,113,113,1.0,,,,
event_oldtales2_04_e_97,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_97,True,,1,sad_02,,13,worry,,113,113,1.0,,,,
event_oldtales2_04_e_98,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_98,True,,1,sad_02,,13,worry,,113,130,1.0,,,,
event_oldtales2_04_e_99,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_99,True,,1,sad_02,,13,worry,,130,1300,1.0,,,,
event_oldtales2_04_e_100,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_100,True,,1,sad_02,,13,worry,,1300,1300,1.0,,,,
event_oldtales2_04_e_101,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_101,True,,1,sad_02,,13,worry,,1300,1300,1.0,,,,
event_oldtales2_04_e_102,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_102,True,,1,sad_02,,13,worry,,1300,130,1.0,,,,
event_oldtales2_04_e_103,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_103,True,,1,sad_02,,13,worry,,130,130,1.0,,,,
event_oldtales2_04_e_104,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_104,True,,1,pain_02,,13,worry,,130,113,1.0,,,,
event_oldtales2_04_e_105,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_105,True,,1,pain_02,,13,worry,,113,113,1.0,,,,
event_oldtales2_04_e_106,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_106,True,,1,pain_02,,13,worry,,113,113,1.0,,,,
event_oldtales2_04_e_107,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_107,True,,1,pain_02,,13,worry,,113,113,1.0,,,,
event_oldtales2_04_e_108,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_108,True,,1,pain_02,,13,worry,,113,113,1.0,,,,
event_oldtales2_04_e_109,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_109,True,,1,pain_02,,13,worry,,113,113,1.0,,,,
event_oldtales2_04_e_110,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_110,True,,1,pain_02,,13,worry,,113,113,1.0,,,,
event_oldtales2_04_e_111,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_111,True,,1,pain_02,,13,worry,,113,113,1.0,,,,
event_oldtales2_04_e_112,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_112,True,,1,sad_02,,13,worry,,113,113,1.0,,,,
event_oldtales2_04_e_113,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_113,True,,1,sad_02,,13,worry,,113,113,1.0,,,,
event_oldtales2_04_e_114,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_114,True,,1,sad_02,,13,worry,,113,113,1.0,,,,
event_oldtales2_04_e_115,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_115,True,,1,sad_02,,13,worry,,113,113,1.0,,,,
event_oldtales2_04_e_116,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_116,True,,1,sad_02,,13,worry,,113,113,1.0,,,,
event_oldtales2_04_e_117,40062,event_oldtales2_04_e,Narration,,,Locale_MainScenario:event_oldtales2_04_e_117,False,,1,sad_02,,13,worry,EventScene_oldtales_08_3,black,black,1.0,,cinderella,abe,
event_oldtales2_04_e_118,40062,event_oldtales2_04_e,Narration,,,Locale_MainScenario:event_oldtales2_04_e_118,False,,,,,,,,glassslipperreflection_01,1,1.5,,,,
event_oldtales2_04_e_119,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_119,True,,,,,,,,1,1,1.0,,,,
event_oldtales2_04_e_120,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_120,True,,,,,,,,1,1,1.0,,,,
event_oldtales2_04_e_121,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_121,True,,,,,,,,1,1,1.0,,,,
event_oldtales2_04_e_122,40062,event_oldtales2_04_e,Narration,,,Locale_MainScenario:event_oldtales2_04_e_122,False,,,,,,,EventScene_oldtales_08_4,1,1,1.0,,,,sfx_scn_clothweak
event_oldtales2_04_e_123,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_123,True,,,,,,,,1,1,1.0,,,,
event_oldtales2_04_e_124,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_124,True,,,,,,,,1,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_125,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_125,True,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_126,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_126,True,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_127,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_127,True,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_128,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_128,True,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_129,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_129,True,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_130,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_130,True,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_131,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_131,False,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_132,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_132,True,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_133,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_133,False,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_134,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_134,True,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_135,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_135,True,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_136,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_136,True,,,,,,,,glassslipperreflection_02,glassslipperreflection_03,1.0,,,,
event_oldtales2_04_e_137,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_137,True,,,,,,,,glassslipperreflection_03,glassslipperreflection_03,1.0,,,,
event_oldtales2_04_e_138,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_138,True,,,,,,,,glassslipperreflection_03,glassslipperreflection_03,1.0,,,,
event_oldtales2_04_e_139,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_139,True,,,,,,,,glassslipperreflection_03,glassslipperreflection_03,1.0,,,,
event_oldtales2_04_e_140,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_140,True,,,,,,,,glassslipperreflection_03,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_141,40062,event_oldtales2_04_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_04_e_141,False,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
event_oldtales2_04_e_142,40062,event_oldtales2_04_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_04_e_142,True,,,,,,,,glassslipperreflection_02,glassslipperreflection_02,1.0,,,,
