id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,highlight,speaker,play_sound,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim
event_foolburstday_04_11,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_11,True,,S_10,S_10,1.0,,mechashifty,mechashifty,,,1,idle,,,13,sad2,,,,,,,,,
event_foolburstday_04_12,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_12,True,,S_10,S_100,1.0,,mechashifty,mechashifty,,,1,idle,,,13,sad2,,,,,,,,,
event_foolburstday_04_13,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_13,True,,130,1300,0.5,,privaty_m,privaty_m,,,1,idle,,,13,angry,,,,,,,,,
event_foolburstday_04_14,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_14,True,,S_100,S_100,1.0,,mechashifty,mechashifty,,,1,idle,,,13,angry,,,,,,,,,
event_foolburstday_04_15,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_15,True,,1300,1300,1.0,,privaty_m,privaty_m,,,1,idle,,,13,angry,,,,,,,,,
event_foolburstday_04_16,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_16,True,,1300,1300,1.0,,privaty_m,privaty_m,,,1,idle,,,13,angry,,,,,,,,,
event_foolburstday_04_17,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_17,True,,1300,1300,1.0,,privaty_m,privaty_m,,,1,idle,,,13,angry,,,,,,,,,
event_foolburstday_04_18,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_18,True,,1300,130,1.0,,privaty_m,privaty_m,,,1,idle,,,13,angry,,,,,,,,,
event_foolburstday_04_19,130007,event_foolburstday_04,Monologue,Locale_SubScenario:event_foolburstday_04_19,False,,130,130,1.0,,privaty_m,,,,1,idle,,,13,angry,,,,,,,,,
event_foolburstday_04_20,130007,event_foolburstday_04,Monologue,Locale_SubScenario:event_foolburstday_04_20,False,,130,130,1.0,,privaty_m,,,,1,idle,,,13,angry,,,,,,,,,
event_foolburstday_04_21,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_21,True,,130,113,1.0,,mechashifty,mechashifty,,,1,idle,,,13,angry,,,,,,,,,
event_foolburstday_04_22,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_22,True,,113,113,1.0,,privaty_m,privaty_m,,,1,idle,,,13,angry,,,,,,,,,
event_foolburstday_04_23,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_23,True,,113,113,1.0,,mechashifty,mechashifty,,,1,idle,,,13,angry,,,,,,,,,
event_foolburstday_04_24,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_24,True,,113,113,1.0,none,privaty_m,privaty_m,,,1,idle,,,13,happy,,,,,,,,,
event_foolburstday_04_25,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_25,True,,113,113,1.0,,privaty_m,privaty_m,,,1,idle,,,13,happy,,,,,,,,,
event_foolburstday_04_26,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_26,True,,S_10,S_100,1.0,bgm_story_tepidappleade,mechashifty,mechashifty,,,1,idle,,,13,happy,,,,,,,,,
event_foolburstday_04_27,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_27,True,,1300,1300,1.0,,privaty_m,privaty_m,,,1,idle,,,13,surprise,,,,,,,,,
event_foolburstday_04_28,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_28,True,,S_100,S_100,1.0,,mechashifty,mechashifty,,,1,idle,,,13,surprise,,,,,,,,,
event_foolburstday_04_29,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_29,True,,1300,130,1.0,,privaty_m,privaty_m,,,1,idle,,,13,surprise,,,,,,,,,
event_foolburstday_04_30,130007,event_foolburstday_04,Self,Locale_SubScenario:event_foolburstday_04_30,False,,130,S_10,1.0,,mechashifty,,,,1,idle,,,13,surprise,,,,,,,,,
event_foolburstday_04_31,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_31,True,,S_10,S_10,1.0,,mechashifty,mechashifty,,,1,idle,,,13,idle,,,,,,,,,
event_foolburstday_04_32,130007,event_foolburstday_04,Self,Locale_SubScenario:event_foolburstday_04_32,False,,S_10,S_10,1.0,none,mechashifty,,,,1,idle,,,13,idle,,,,,,,,,
event_foolburstday_04_33,130007,event_foolburstday_04,Self,Locale_SubScenario:event_foolburstday_04_33,False,,S_10,S_10,1.0,,mechashifty,,,,1,idle,,,13,idle,,,,,,,,,
event_foolburstday_04_34,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_34,True,,S_10,S_10,1.0,bgm_story_lastbullet,mechashifty,mechashifty,,,1,idle,,,13,idle,,,,,,,,,
event_foolburstday_04_35,130007,event_foolburstday_04,Self,Locale_SubScenario:event_foolburstday_04_35,False,,S_10,S_10,1.0,,mechashifty,,,,1,idle,,,13,idle,,,,,,,,,
event_foolburstday_04_36,130007,event_foolburstday_04,Self,Locale_SubScenario:event_foolburstday_04_36,False,,S_10,S_10,1.0,,mechashifty,,,,1,idle,,,13,idle,,,,,,,,,
event_foolburstday_04_37,130007,event_foolburstday_04,Self,Locale_SubScenario:event_foolburstday_04_37,False,,S_10,S_10,1.0,,mechashifty,,,,1,idle,,,13,idle,,,,,,,,,
event_foolburstday_04_38,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_38,True,,S_10,S_100,1.0,,mechashifty,mechashifty,,,1,idle,,,13,idle,,,,,,,,,
event_foolburstday_04_39,130007,event_foolburstday_04,Self,Locale_SubScenario:event_foolburstday_04_39,False,,S_100,S_100,1.0,,mechashifty,,,,1,idle,,,13,idle,,,,,,,,,
event_foolburstday_04_40,130007,event_foolburstday_04,Self,Locale_SubScenario:event_foolburstday_04_40,False,,S_100,S_100,1.0,,mechashifty,,,,1,idle,,,13,idle,,,,,,,,,
event_foolburstday_04_41,130007,event_foolburstday_04,Self,Locale_SubScenario:event_foolburstday_04_41,False,,S_100,S_100,1.0,,mechashifty,,,,1,idle,,,13,idle,,,,,,,,,
event_foolburstday_04_42,130007,event_foolburstday_04,Self,Locale_SubScenario:event_foolburstday_04_42,False,,S_100,S_100,1.0,,mechashifty,,,,1,idle,,,13,idle,,,,,,,,,
event_foolburstday_04_43,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_43,True,,1300,1300,1.0,,privaty_m,privaty_m,,,1,idle,,,13,sad2,,,,,,,,,
event_foolburstday_04_44,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_44,True,,S_100,S_100,1.0,,mechashifty,mechashifty,,,1,idle,,,13,sad2,,,,,,,,,
event_foolburstday_04_45,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_45,True,,S_100,S_100,1.0,,mechashifty,mechashifty,,,1,idle,,,13,sad2,,,,,,,,,
event_foolburstday_04_46,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_46,True,,S_100,S_10,1.0,,mechashifty,mechashifty,,,1,idle,,,13,sad2,,,,,,,,,
event_foolburstday_04_47,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_47,True,,S_10,113,1.0,none,privaty_m,privaty_m,,,1,idle,,,13,sad,,,,,,,,,
event_foolburstday_04_48,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_48,True,,113,113,1.0,,privaty_m,privaty_m,,,1,idle,,,13,sad,,,,,,,,,
event_foolburstday_04_49,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_49,True,,113,113,1.0,bgm_story_daytoday,privaty_m,privaty_m,,,1,idle,,,13,sad,,,,,,,,,
event_foolburstday_04_50,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_50,True,,113,113,1.0,,privaty_m,privaty_m,,,1,idle,,,13,sad,,,,,,,,,
event_foolburstday_04_51,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_51,True,,113,113,1.0,,mechashifty,mechashifty,,,1,idle,,,13,sad,,,,,,,,,
event_foolburstday_04_52,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_52,True,,130,1300,1.0,,privaty_m,privaty_m,,,1,idle,,,13,angry,,,,,,,,,
event_foolburstday_04_53,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_53,True,,XS_30,XS_30,1.0,,cocoa,cocoa,,,1,idle,,,13,angry,cocoa,3,idle,,,,,,
event_foolburstday_04_54,130007,event_foolburstday_04,Self,Locale_SubScenario:event_foolburstday_04_54,False,,XS_30,XS_30,1.0,,cocoa,,,,1,idle,,,13,no,,3,idle,,,,,,
event_foolburstday_04_55,130007,event_foolburstday_04,Self,Locale_SubScenario:event_foolburstday_04_55,False,,XS_30,XS_30,1.0,,cocoa,,,,1,idle,,,13,no,,3,idle,,,,,,
event_foolburstday_04_56,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_56,True,,XS_30,XS_300,1.0,,cocoa,cocoa,,,1,idle,,,13,no,,3,sad,,,,,,
event_foolburstday_04_57,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_57,True,,XS_300,XS_300,1.0,,cocoa,cocoa,,,1,idle,,,13,no,,3,sad,,,,,,
event_foolburstday_04_58,130007,event_foolburstday_04,Self,Locale_SubScenario:event_foolburstday_04_58,False,,XS_300,XS_300,1.0,,cocoa,,,,1,idle,,,13,no,,3,sad,,,,,,
event_foolburstday_04_59,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_59,True,,XS_300,XS_30,1.0,,cocoa,cocoa,,,1,idle,,,13,no,,3,serious,,,,,,
event_foolburstday_04_60,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_60,True,,130,130,1.0,,privaty_m,privaty_m,,,1,idle,,,13,no,,3,serious,,,,,,
event_foolburstday_04_61,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_61,True,,XS_30,XS_30,1.0,,cocoa,cocoa,,,1,idle,,,13,no,,3,serious,,,,,,
event_foolburstday_04_62,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_62,True,,130,130,1.0,,privaty_m,privaty_m,,,1,idle,,,13,idle,,3,serious,,,,,,
event_foolburstday_04_63,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_63,True,,XS_30,XS_30,1.0,,cocoa,cocoa,,,1,idle,,,13,idle,,3,idle,,,,,,
event_foolburstday_04_64,130007,event_foolburstday_04,Self,Locale_SubScenario:event_foolburstday_04_64,False,,XS_30,XS_30,1.0,,cocoa,,,,1,idle,,,13,idle,,3,idle,,,,,,
event_foolburstday_04_65,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_65,True,,XS_30,XS_30,1.0,,cocoa,cocoa,,,1,idle,,,13,idle,,3,idle,,,,,,
event_foolburstday_04_66,130007,event_foolburstday_04,Monologue,Locale_SubScenario:event_foolburstday_04_66,False,,XS_30,31,1.0,,mechashifty,,sfx_scn_dishdebris,,1,idle,,,13,idle,,3,idle,,,,,,
event_foolburstday_04_67,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_67,True,,31,31,1.0,,mechashifty,mechashifty,,,1,idle,,,13,idle,,3,idle,,,,,,
event_foolburstday_04_68,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_68,True,,31,31,1.0,,cocoa,cocoa,,,1,idle,,,13,idle,,3,idle,,,,,,
event_foolburstday_04_69,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_69,True,,31,31,1.0,,cocoa,cocoa,,,1,idle,,,13,idle,,3,idle,,,,,,
event_foolburstday_04_70,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_70,True,,31,31,1.0,,mechashifty,mechashifty,,,1,idle,,,13,idle,,3,idle,,,,,,
event_foolburstday_04_71,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_71,True,,31,31,1.0,,cocoa,cocoa,,,1,idle,,,13,idle,,3,idle,,,,,,
event_foolburstday_04_72,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_72,True,,31,31,1.0,,mechashifty,mechashifty,,,1,idle,,,13,idle,,3,idle,,,,,,
event_foolburstday_04_73,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_73,True,,31,31,1.0,,mechashifty,mechashifty,,,1,idle,,,13,idle,,3,idle,,,,,,
event_foolburstday_04_74,130007,event_foolburstday_04,Narration,Locale_SubScenario:event_foolburstday_04_74,False,,black,black,1.0,,mechashifty,,sfx_scn_mechatransform,,1,idle,,,13,idle,,3,idle,,,,,,
event_foolburstday_04_75,130007,event_foolburstday_04,Monologue,Locale_SubScenario:event_foolburstday_04_75,False,,black,black,1.0,,mechashifty,,,,1,idle,,,13,idle,,3,idle,,,,,,
event_foolburstday_04_76,130007,event_foolburstday_04,Self,Locale_SubScenario:event_foolburstday_04_76,False,,S_100,S_10,1.0,,mechashifty,,,,1,idle,,,13,idle,,3,idle,,,,,,
event_foolburstday_04_77,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_77,True,,S_10,S_10,1.0,,mechashifty,mechashifty,,,1,idle,,,13,idle,,3,idle,,,,,,
event_foolburstday_04_78,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_78,True,,S_10,31,1.0,,cocoa,cocoa,,,1,idle,,,13,idle,,3,surprised,,,,,,
event_foolburstday_04_79,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_79,True,,31,31,1.0,,cocoa,cocoa,,,1,idle,,,13,idle,,3,surprised,,,,,,
event_foolburstday_04_80,130007,event_foolburstday_04,Self,Locale_SubScenario:event_foolburstday_04_80,False,,31,31,1.0,,cocoa,,,,1,idle,,,13,idle,,3,surprised,,,,,,
event_foolburstday_04_81,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_81,True,,31,31,1.0,,cocoa,cocoa,,,1,idle,,,13,idle,,3,surprised,,,,,,
event_foolburstday_04_82,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_82,True,,31,113,1.5,,privaty_m,privaty_m,,,1,idle,,,13,happy,,3,surprised,,,,,,
event_foolburstday_04_83,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_83,True,,113,113,1.0,,mechashifty,mechashifty,,,1,idle,,,13,happy,,3,surprised,,,,,,
event_foolburstday_04_84,130007,event_foolburstday_04,Narration,Locale_SubScenario:event_foolburstday_04_84,False,,113,113,1.0,,mechashifty,,,,1,idle,,,13,happy,,3,surprised,,,,,,
event_foolburstday_04_85,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_85,True,,113,113,1.0,,mechashifty,mechashifty,,,1,idle,,,13,happy,,3,surprised,,,,,,
event_foolburstday_04_86,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_86,True,,XS_30,XS_30,1.0,,cocoa,cocoa,,,1,idle,,,13,happy,,3,idle,,,,,,
event_foolburstday_04_87,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_87,True,,130,130,1.0,,privaty_m,privaty_m,,,1,idle,,,13,happy,,3,idle,,,,,,
event_foolburstday_04_88,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_88,False,,S_10,S_100,0.5,none,mechashifty,mechashifty,,,1,special,,,13,happy,,3,idle,,,,,,
event_foolburstday_04_89,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_89,False,,S_100,S_100,1.0,,mechashifty,mechashifty,,,1,special,,,13,happy,,3,idle,,,,,,
event_foolburstday_04_90,130007,event_foolburstday_04,Narration,Locale_SubScenario:event_foolburstday_04_90,False,,black,black,1.0,,mechashifty,,sfx_scn_solidtablehit,,1,special,,,13,happy,,3,idle,,,,,,
event_foolburstday_04_91,130007,event_foolburstday_04,Monologue,Locale_SubScenario:event_foolburstday_04_91,False,,black,black,1.0,,mechashifty,,,,1,special,mechashifty,,13,happy,,3,idle,,,,,,
event_foolburstday_04_92,130007,event_foolburstday_04,Monologue,Locale_SubScenario:event_foolburstday_04_92,False,,black,black,1.0,bgm_story_tepidappleade,mechashifty,,,,,,,,13,happy,,3,idle,,,,,,
event_foolburstday_04_93,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_93,True,,XS_30,XS_300,0.5,,cocoa,cocoa,,,,,,,13,happy,,3,surprised,,,,,,
event_foolburstday_04_94,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_94,True,,XS_300,XS_300,1.0,,cocoa,cocoa,,,,,,,13,happy,,3,surprised,,,,,,
event_foolburstday_04_95,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_95,True,,1300,1300,1.0,,privaty_m,privaty_m,,,,,,,13,sad2,,3,surprised,,,,,,
event_foolburstday_04_96,130007,event_foolburstday_04,Monologue,Locale_SubScenario:event_foolburstday_04_96,False,,1300,1300,1.0,,privaty_m,,,,,,,,13,sad2,,3,surprised,,,,,,
event_foolburstday_04_97,130007,event_foolburstday_04,Monologue,Locale_SubScenario:event_foolburstday_04_97,False,,1300,1300,1.0,,privaty_m,,,,,,,,13,sad2,,3,surprised,,,,,,
event_foolburstday_04_98,130007,event_foolburstday_04,Self,Locale_SubScenario:event_foolburstday_04_98,False,,1300,XS_300,1.5,,cocoa,,,,,,,,13,sad2,,3,surprised,,,,,,
event_foolburstday_04_99,130007,event_foolburstday_04,Self,Locale_SubScenario:event_foolburstday_04_99,False,,XS_300,XS_300,1.0,,cocoa,,,,,,,,13,sad2,,3,surprised,,,,,,
event_foolburstday_04_100,130007,event_foolburstday_04,Self,Locale_SubScenario:event_foolburstday_04_100,False,,XS_300,XS_300,1.0,,cocoa,,,,,,,,13,sad2,,3,surprised,,,,,,
event_foolburstday_04_101,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_101,True,,XS_300,XS_300,1.0,,cocoa,cocoa,,,,,,,13,sad2,,3,idle,,,,,,
event_foolburstday_04_102,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_102,True,,XS_300,XS_30,1.0,,cocoa,cocoa,,,,,,,13,sad2,,3,idle,,,,,,
event_foolburstday_04_103,130007,event_foolburstday_04,Monologue,Locale_SubScenario:event_foolburstday_04_103,False,,black,black,1.0,,mechashifty,,,,,,,,13,sad2,,3,idle,,,,,,
event_foolburstday_04_104,130007,event_foolburstday_04,Monologue,Locale_SubScenario:event_foolburstday_04_104,False,,black,black,1.0,,mechashifty,,,,,,,,13,sad2,,3,idle,,,,,,
event_foolburstday_04_105,130007,event_foolburstday_04,Monologue,Locale_SubScenario:event_foolburstday_04_105,False,,black,black,1.0,,mechashifty,,,,,,,,13,sad2,,3,idle,,,,,,
event_foolburstday_04_106,130007,event_foolburstday_04,Narration,Locale_SubScenario:event_foolburstday_04_106,False,,black,black,1.0,,mechashifty,,sfx_scn_toyshopbell,,,,,,5,sad2,,3,idle,,,,,,
event_foolburstday_04_107,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_107,True,,10,100,1.0,,ade,ade,,,,,,,5,sad2,,3,idle,ade,1,angry,soda,13,serious
event_foolburstday_04_108,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_108,True,,S_130,S_1300,1.0,,soda,soda,,,,,,,5,sad2,,3,idle,,1,angry,,13,serious
event_foolburstday_04_109,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_109,True,,XS_30,XS_300,1.0,,cocoa,cocoa,,,,,,,5,sad2,,3,surprised,,1,angry,,13,serious
event_foolburstday_04_110,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_110,True,,100,100,1.0,none,ade,ade,,,,,,,5,sad2,,3,surprised,,1,angry,,13,serious
event_foolburstday_04_111,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_111,True,,100,S_1300,1.0,,soda,soda,,,,,,,5,sad2,,3,surprised,,1,angry,,13,sad
event_foolburstday_04_112,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_112,True,,XS_300,XS_30,1.0,,cocoa,cocoa,,,,,,,5,sad2,,3,sad,,1,angry,,13,sad
event_foolburstday_04_113,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_113,True,,50,500,1.0,,privaty_m,privaty_m,,,,,,,5,sad2,,3,sad,,1,angry,,13,sad
event_foolburstday_04_114,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_114,True,,100,100,1.0,bgm_story_inwonderland,ade,ade,,,,,,,5,sad2,,3,sad,,1,angry,,13,sad
event_foolburstday_04_115,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_115,True,,100,S_1300,1.0,,soda,soda,,,,,,,5,sad2,,3,sad,,1,angry,,13,sad
event_foolburstday_04_116,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_116,True,,XS_300,XS_30,1.0,,cocoa,cocoa,,,,,,,5,sad2,,3,serious,,1,angry,,13,sad
event_foolburstday_04_117,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_117,True,,XS_30,10,1.0,,ade,ade,,,,,,,5,sad2,,3,serious,,1,worried,,13,sad
event_foolburstday_04_118,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_118,True,,10,10,1.0,,ade,ade,,,,,,,5,sad2,,3,serious,,1,idle,,13,sad
event_foolburstday_04_119,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_119,True,,10,S_130,1.0,,soda,soda,,,,,,,5,sad2,,3,serious,,1,idle,,13,sad
event_foolburstday_04_120,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_120,True,,XS_30,XS_30,1.0,,cocoa,cocoa,,,,,,,5,sad2,,3,sad,,1,idle,,13,sad
event_foolburstday_04_121,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_121,True,,XS_30,10,1.0,,ade,ade,,,,,,,5,sad2,,3,sad,,1,delight,,13,sad
event_foolburstday_04_122,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_122,True,,10,113,1.0,,soda,soda,,,,,,,5,sad2,,3,shy,,1,delight,,13,think
event_foolburstday_04_123,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_123,True,,113,113,1.0,,ade,ade,,,,,,,5,sad2,,3,shy,,1,delight,,13,think
event_foolburstday_04_124,130007,event_foolburstday_04,Speech,Locale_SubScenario:event_foolburstday_04_124,True,,50,50,1.0,,privaty_m,privaty_m,,,,,,,5,smile,,3,shy,,1,delight,,13,think
event_foolburstday_04_125,130007,event_foolburstday_04,Monologue,Locale_SubScenario:event_foolburstday_04_125,False,,black,black,1.0,,,,,,,,,,5,smile,,3,shy,,1,delight,,13,think
event_foolburstday_04_126,130007,event_foolburstday_04,Monologue,Locale_SubScenario:event_foolburstday_04_126,False,,black,black,1.0,,,,,,,,,,5,smile,,3,shy,,1,delight,,13,think
event_foolburstday_04_127,130007,event_foolburstday_04,Monologue,Locale_SubScenario:event_foolburstday_04_127,False,,black,black,1.0,,,,,,,,,,5,smile,,3,shy,,1,delight,,13,think
