id,event_id,group_id,speech_window,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,play_sound,highlight,set_camera_shake,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/1/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/2/hide_char_id
d_ex_redash_04_4_17,80800,d_ex_redash_04_4,Speech,rapunzel_o,Locale_SuddenStory:d_ex_redash_04_4_17,True,,5,5,1.0,,,rapunzel_o,,,5,no,,,,,,,,,
d_ex_redash_04_4_18,80800,d_ex_redash_04_4,Speech,rapunzel_o,Locale_SuddenStory:d_ex_redash_04_4_18,True,,5,5,1.0,,,rapunzel_o,,,5,no,,,,,,,,,
d_ex_redash_04_4_19,80800,d_ex_redash_04_4,Speech,rapunzel_o,Locale_SuddenStory:d_ex_redash_04_4_19,True,,5,5,1.0,,,rapunzel_o,,,5,no,,,,,,,,,
d_ex_redash_04_4_20,80800,d_ex_redash_04_4,Narration,Narration,Locale_SuddenStory:d_ex_redash_04_4_20,False,,5,5,1.0,,sfx_scn_knock,,Low_2,,5,no,,,,,,,,,
d_ex_redash_04_4_21,80800,d_ex_redash_04_4,Speech,rapunzel_o,Locale_SuddenStory:d_ex_redash_04_4_21,False,,5,L_50,0.5,,,rapunzel_o,Low_2,,5,surprise,,,,,,,,,
d_ex_redash_04_4_22,80800,d_ex_redash_04_4,Monologue,Monologue,Locale_SuddenStory:d_ex_redash_04_4_22,False,,L_50,L_50,1.0,,,,,,5,surprise,,,,,,,,,
d_ex_redash_04_4_23,80800,d_ex_redash_04_4,Speech,unknown,Locale_SuddenStory:d_ex_redash_04_4_23,True,,L_50,L_50,1.0,,,unknown,,,5,surprise,,,,,,,,,
d_ex_redash_04_4_24,80800,d_ex_redash_04_4,Speech,rapunzel_o,Locale_SuddenStory:d_ex_redash_04_4_24,False,,L_50,L_50,1.0,,,rapunzel_o,,,5,surprise,,,,,,,,,
d_ex_redash_04_4_25,80800,d_ex_redash_04_4,Speech,rapunzel_o,Locale_SuddenStory:d_ex_redash_04_4_25,True,,L_50,L_50,1.0,,,rapunzel_o,Low_2,,5,no,,,,,,,,,
d_ex_redash_04_4_26,80800,d_ex_redash_04_4,Speech,unknown,Locale_SuddenStory:d_ex_redash_04_4_26,True,,L_50,L_50,1.0,,,unknown,,,5,no,,,,,,,,,
d_ex_redash_04_4_27,80800,d_ex_redash_04_4,Speech,rapunzel_o,Locale_SuddenStory:d_ex_redash_04_4_27,True,,L_50,L_50,1.0,,,rapunzel_o,,,5,surprise,,,,,,,,,
d_ex_redash_04_4_28,80800,d_ex_redash_04_4,Speech,rapunzel_o,Locale_SuddenStory:d_ex_redash_04_4_28,True,,L_50,L_50,1.0,,,rapunzel_o,,,5,think,,,,,,,,,
d_ex_redash_04_4_29,80800,d_ex_redash_04_4,Speech,unknown,Locale_SuddenStory:d_ex_redash_04_4_29,True,,L_50,L_50,1.0,,,unknown,,,5,think,,,,,,,,,
d_ex_redash_04_4_30,80800,d_ex_redash_04_4,Speech,unknown,Locale_SuddenStory:d_ex_redash_04_4_30,True,,L_50,L_50,1.0,,,unknown,,,5,no,,,,,,,,,
d_ex_redash_04_4_31,80800,d_ex_redash_04_4,Speech,rapunzel_o,Locale_SuddenStory:d_ex_redash_04_4_31,True,,L_50,L_50,1.0,,,rapunzel_o,,,5,surprise,,,,,,,,,
d_ex_redash_04_4_32,80800,d_ex_redash_04_4,Speech,rapunzel_o,Locale_SuddenStory:d_ex_redash_04_4_32,True,,L_50,L_50,1.0,,,rapunzel_o,,,5,pain_01,,,,,,,,,
d_ex_redash_04_4_33,80800,d_ex_redash_04_4,Speech,rapunzel_o,Locale_SuddenStory:d_ex_redash_04_4_33,False,,L_50,L_50,1.0,,,rapunzel_o,Low_2,,5,surprise,,,,,,,,,
d_ex_redash_04_4_34,80800,d_ex_redash_04_4,Narration,Narration,Locale_SuddenStory:d_ex_redash_04_4_34,False,,L_50,1,0.5,,sfx_scn_heavytrip,,Low_2,,5,surprise,rapunzel_o,,,,,,,,
d_ex_redash_04_4_35,80800,d_ex_redash_04_4,Speech,rapunzel_o,Locale_SuddenStory:d_ex_redash_04_4_35,True,,1,L_50,0.5,,,rapunzel_o,,rapunzel_o,5,surprise,,,,,,,,,
d_ex_redash_04_4_36,80800,d_ex_redash_04_4,Speech,unknown,Locale_SuddenStory:d_ex_redash_04_4_36,True,,L_50,L_50,1.0,,,unknown,,,5,surprise,,,,,,,,,
d_ex_redash_04_4_37,80800,d_ex_redash_04_4,Speech,unknown,Locale_SuddenStory:d_ex_redash_04_4_37,True,,L_50,L_50,1.0,,,unknown,,,5,surprise,,,,,,,,,
d_ex_redash_04_4_38,80800,d_ex_redash_04_4,Speech,unknown,Locale_SuddenStory:d_ex_redash_04_4_38,True,,L_50,L_50,1.0,,,unknown,,,5,surprise,,,,,,,,,
d_ex_redash_04_4_39,80800,d_ex_redash_04_4,Speech,rapunzel_o,Locale_SuddenStory:d_ex_redash_04_4_39,False,,L_50,L_50,1.0,,,rapunzel_o,,,5,no,,,,,,,,,
d_ex_redash_04_4_40,80800,d_ex_redash_04_4,Speech,unknown,Locale_SuddenStory:d_ex_redash_04_4_40,True,,L_50,L_50,1.0,,,unknown,,,5,no,,,,,,,,,
d_ex_redash_04_4_41,80800,d_ex_redash_04_4,Speech,unknown,Locale_SuddenStory:d_ex_redash_04_4_41,True,,L_50,L_50,1.0,,,unknown,,,5,no,,,,,,,,,
d_ex_redash_04_4_42,80800,d_ex_redash_04_4,Speech,rapunzel_o,Locale_SuddenStory:d_ex_redash_04_4_42,True,,L_50,L_50,1.0,,,rapunzel_o,Low_2,,5,no,,,,,,,,,
d_ex_redash_04_4_43,80800,d_ex_redash_04_4,Speech,rapunzel_o,Locale_SuddenStory:d_ex_redash_04_4_43,True,,L_50,5,1.0,,,rapunzel_o,,,5,no,,,,,,,,,
d_ex_redash_04_4_44,80800,d_ex_redash_04_4,Monologue,Monologue,Locale_SuddenStory:d_ex_redash_04_4_44,False,,5,5,1.0,,,,,,5,no,,,,,,,,,
d_ex_redash_04_4_45,80800,d_ex_redash_04_4,Speech,rapunzel_o,Locale_SuddenStory:d_ex_redash_04_4_45,True,,5,5,1.0,,,rapunzel_o,,,5,pain_01,,,,,,,,,
d_ex_redash_04_4_46,80800,d_ex_redash_04_4,Speech,unknown,Locale_SuddenStory:d_ex_redash_04_4_46,True,,5,5,1.0,,,unknown,,,5,pain_01,,,,,,,,,
d_ex_redash_04_4_47,80800,d_ex_redash_04_4,Speech,unknown,Locale_SuddenStory:d_ex_redash_04_4_47,True,,5,5,1.0,,,unknown,,,5,pain_01,,,,,,,,,
d_ex_redash_04_4_48,80800,d_ex_redash_04_4,Speech,unknown,Locale_SuddenStory:d_ex_redash_04_4_48,True,,5,5,1.0,,,unknown,,,5,pain_01,,,,,,,,,
d_ex_redash_04_4_49,80800,d_ex_redash_04_4,Speech,unknown,Locale_SuddenStory:d_ex_redash_04_4_49,True,,5,5,1.0,,,unknown,,,5,pain_01,,,,,,,,,
d_ex_redash_04_4_50,80800,d_ex_redash_04_4,Speech,rapunzel_o,Locale_SuddenStory:d_ex_redash_04_4_50,True,,5,5,1.0,,,rapunzel_o,,,5,surprise,,,,,,,,,
d_ex_redash_04_4_51,80800,d_ex_redash_04_4,Speech,rapunzel_o,Locale_SuddenStory:d_ex_redash_04_4_51,True,,5,5,1.0,,,rapunzel_o,,,5,surprise,,,,,,,,,
d_ex_redash_04_4_52,80800,d_ex_redash_04_4,Speech,unknown,Locale_SuddenStory:d_ex_redash_04_4_52,True,,5,5,1.0,,,unknown,,,5,surprise,,,,,,,,,
d_ex_redash_04_4_53,80800,d_ex_redash_04_4,Speech,unknown,Locale_SuddenStory:d_ex_redash_04_4_53,True,,5,5,1.0,,,unknown,,,5,surprise,,,,,,,,,
d_ex_redash_04_4_54,80800,d_ex_redash_04_4,Speech,rapunzel_o,Locale_SuddenStory:d_ex_redash_04_4_54,True,,5,L_50,0.7,,,rapunzel_o,,,5,pain_01,,,,,,,,,
d_ex_redash_04_4_55,80800,d_ex_redash_04_4,Speech,unknown,Locale_SuddenStory:d_ex_redash_04_4_55,True,,L_50,L_50,1.0,,,unknown,,,5,pain_01,,,,,,,,,
d_ex_redash_04_4_56,80800,d_ex_redash_04_4,Speech,unknown,Locale_SuddenStory:d_ex_redash_04_4_56,True,,L_50,L_50,1.0,,,unknown,,,5,pain_01,,,,,,,,,
d_ex_redash_04_4_57,80800,d_ex_redash_04_4,Speech,rapunzel_o,Locale_SuddenStory:d_ex_redash_04_4_57,True,,L_50,L_50,1.0,,,rapunzel_o,,,5,pain_01,,,,,,,,,
d_ex_redash_04_4_58,80800,d_ex_redash_04_4,Speech,unknown,Locale_SuddenStory:d_ex_redash_04_4_58,True,,L_50,L_50,1.0,,,unknown,,,5,pain_01,,,,,,,,,
d_ex_redash_04_4_59,80800,d_ex_redash_04_4,Speech,rapunzel_o,Locale_SuddenStory:d_ex_redash_04_4_59,True,,L_50,L_500,1.0,,,rapunzel_o,Low_2,,5,pain_01,,,,,,,,,
d_ex_redash_04_4_60,80800,d_ex_redash_04_4,Speech,unknown,Locale_SuddenStory:d_ex_redash_04_4_60,True,,L_500,L_500,1.0,,,unknown,,,5,pain_01,,,,,,,,,
d_ex_redash_04_4_61,80800,d_ex_redash_04_4,Speech,unknown,Locale_SuddenStory:d_ex_redash_04_4_61,True,,L_500,L_500,1.0,,,unknown,,,5,pain_01,,,,,,,,,
d_ex_redash_04_4_62,80800,d_ex_redash_04_4,Narration,Narration,Locale_SuddenStory:d_ex_redash_04_4_62,False,,L_500,L_500,1.0,,sfx_scn_knock,,Low_2,,5,pain_01,,,,,,,,,
d_ex_redash_04_4_63,80800,d_ex_redash_04_4,Speech,unknown,Locale_SuddenStory:d_ex_redash_04_4_63,False,,L_500,L_500,1.0,none,,unknown,Low_2,,5,pain_01,,liliweiss,13,no,,,,,
d_ex_redash_04_4_64,80800,d_ex_redash_04_4,Speech,rapunzel_o,Locale_SuddenStory:d_ex_redash_04_4_64,False,,L_500,5,0.6,,,rapunzel_o,Low_2,,5,surprise,,,13,no,,,,,
d_ex_redash_04_4_65,80800,d_ex_redash_04_4,Speech,liliweiss,Locale_SuddenStory:d_ex_redash_04_4_65,True,,5,3,0.7,bgm_story_whosdumber,,liliweiss,,,5,surprise,,,3,no,,,,,
d_ex_redash_04_4_66,80800,d_ex_redash_04_4,Speech,liliweiss,Locale_SuddenStory:d_ex_redash_04_4_66,True,,3,3,1.0,,,liliweiss,,,5,surprise,,,3,no,,,,,
d_ex_redash_04_4_67,80800,d_ex_redash_04_4,Speech,redhood,Locale_SuddenStory:d_ex_redash_04_4_67,True,,3,3,1.0,,,redhood,,,5,surprise,,,3,no,,,,,
d_ex_redash_04_4_68,80800,d_ex_redash_04_4,Speech,rapunzel_o,Locale_SuddenStory:d_ex_redash_04_4_68,True,,3,2,1.0,,,rapunzel_o,Low_2,,5,surprise,,,1,no,,redhood,3,shy,
d_ex_redash_04_4_69,80800,d_ex_redash_04_4,Speech,redhood,Locale_SuddenStory:d_ex_redash_04_4_69,True,,2,2,1.0,,,redhood,,,5,surprise,,,1,no,,,3,shy,
d_ex_redash_04_4_70,80800,d_ex_redash_04_4,Narration,Narration,Locale_SuddenStory:d_ex_redash_04_4_70,False,,17,170,0.3,,sfx_scn_heavytrip,,Low_2,,5,surprise,,,1,no,,,3,shy,
d_ex_redash_04_4_71,80800,d_ex_redash_04_4,Speech,redhood,Locale_SuddenStory:d_ex_redash_04_4_71,True,,3,30,1.0,,,redhood,,,5,surprise,,,1,no,,,3,shy,
d_ex_redash_04_4_72,80800,d_ex_redash_04_4,Speech,redhood,Locale_SuddenStory:d_ex_redash_04_4_72,True,,30,30,1.0,,,redhood,,,5,surprise,,,1,no,,,3,shy_02,
d_ex_redash_04_4_73,80800,d_ex_redash_04_4,Speech,redhood,Locale_SuddenStory:d_ex_redash_04_4_73,True,,30,2,0.3,,,redhood,,,5,surprise,,,1,no,,,3,shy_02,
d_ex_redash_04_4_74,80800,d_ex_redash_04_4,Speech,liliweiss,Locale_SuddenStory:d_ex_redash_04_4_74,True,,2,2,1.0,,,liliweiss,,,5,surprise,,,1,angry,,,3,shy_02,
d_ex_redash_04_4_75,80800,d_ex_redash_04_4,Speech,redhood,Locale_SuddenStory:d_ex_redash_04_4_75,True,,2,2,1.0,,,redhood,,,5,surprise,,,1,angry,,,3,shy_02,
d_ex_redash_04_4_76,80800,d_ex_redash_04_4,Speech,liliweiss,Locale_SuddenStory:d_ex_redash_04_4_76,True,,2,10,1.0,,,liliweiss,,,5,surprise,,,1,delight,,,3,shy_02,
d_ex_redash_04_4_77,80800,d_ex_redash_04_4,Speech,liliweiss,Locale_SuddenStory:d_ex_redash_04_4_77,True,,10,10,1.0,,,liliweiss,,,5,surprise,,,17,delight,,,15,shy_02,
d_ex_redash_04_4_78,80800,d_ex_redash_04_4,Narration,Narration,Locale_SuddenStory:d_ex_redash_04_4_78,False,,17,170,0.3,,sfx_scn_bang,,,,5,surprise,,,17,delight,liliweiss,,15,shy_02,redhood
d_ex_redash_04_4_79,80800,d_ex_redash_04_4,Speech,rapunzel_o,Locale_SuddenStory:d_ex_redash_04_4_79,True,,170,5,0.5,,,rapunzel_o,,,5,think,,,,,,,,,
d_ex_redash_04_4_80,80800,d_ex_redash_04_4,Speech,rapunzel_o,Locale_SuddenStory:d_ex_redash_04_4_80,True,,5,L_50,0.7,,,rapunzel_o,Low_2,,5,sad,,,,,,,,,
d_ex_redash_04_4_81,80800,d_ex_redash_04_4,Speech,rapunzel_o,Locale_SuddenStory:d_ex_redash_04_4_81,True,,L_50,L_500,0.5,,,rapunzel_o,Low_2,,5,angry,,,,,,,,,
d_ex_redash_04_4_82,80800,d_ex_redash_04_4,Narration,Narration,Locale_SuddenStory:d_ex_redash_04_4_82,False,,black,black,1.0,,sfx_scn_windowclack,,,,5,angry,,,,,,,,,
