id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,speaker,characters/1/hide_char_id,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/0/hide_char_id,play_sound,set_filter_01,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/set_char_position,characters/7/set_char_anim,set_camera_shake
event_goldencoinrush1_03_e_66,40048,event_goldencoinrush1_03_e,Speech,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_66,True,,,,,,,,15,idle,,17,idle,,7,7,1.0,,mustang,,,7,good,,,,,,,,,,,,,
event_goldencoinrush1_03_e_67,40048,event_goldencoinrush1_03_e,Speech,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_67,True,,,,,,,,15,idle,,17,idle,,7,L_70,0.6,,mustang,,,7,shy,,,,,,,,,,,,,
event_goldencoinrush1_03_e_68,40048,event_goldencoinrush1_03_e,Narration,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_68,False,,,,,,,,15,idle,,17,idle,,L_70,L_70,1.0,,,,,7,shy,,sfx_scn_lightout,Vignetting,,,,,,,,,,
event_goldencoinrush1_03_e_69,40048,event_goldencoinrush1_03_e,Monologue,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_69,False,,,,,,,,15,idle,,17,idle,,L_70,L_70,1.0,,,,,7,shy,,,Vignetting,,,,,,,,,,
event_goldencoinrush1_03_e_70,40048,event_goldencoinrush1_03_e,Monologue,blanc,Locale_MainScenario:event_goldencoinrush1_03_e_70,False,,,,,,,,15,idle,,17,idle,,L_70,5,1.0,,,,,7,shy,,,Vignetting,blanc,5,idle,noir,3,idle,rouge,1,idle,
event_goldencoinrush1_03_e_71,40048,event_goldencoinrush1_03_e,Speech,blanc,Locale_MainScenario:event_goldencoinrush1_03_e_71,True,,,,,,,,15,idle,,17,idle,,5,L_50,1.0,,blanc,,,7,idle,,,Vignetting,,5,idle,,3,idle,,1,idle,
event_goldencoinrush1_03_e_72,40048,event_goldencoinrush1_03_e,Speech,blanc,Locale_MainScenario:event_goldencoinrush1_03_e_72,True,,,,,,,,15,idle,,17,idle,,L_50,L_50,1.0,,blanc,,,7,idle,,,Vignetting,,5,idle,,3,idle,,1,idle,
event_goldencoinrush1_03_e_73,40048,event_goldencoinrush1_03_e,Speech,noir,Locale_MainScenario:event_goldencoinrush1_03_e_73,True,,,,,,,,15,idle,,17,idle,,L_50,L_30,1.0,,noir,,,7,idle,,,Vignetting,,5,idle,,3,idle,,1,idle,
event_goldencoinrush1_03_e_74,40048,event_goldencoinrush1_03_e,Speech,noir,Locale_MainScenario:event_goldencoinrush1_03_e_74,True,,,,,,,,15,idle,,17,idle,,L_30,L_30,1.0,,noir,,,7,idle,,,Vignetting,,5,idle,,3,idle,,1,idle,
event_goldencoinrush1_03_e_75,40048,event_goldencoinrush1_03_e,Speech,rouge,Locale_MainScenario:event_goldencoinrush1_03_e_75,True,,,,,,,,15,idle,,17,idle,,L_30,10,1.0,,rouge,,,7,idle,,,Vignetting,,5,idle,,3,idle,,1,idle,
event_goldencoinrush1_03_e_76,40048,event_goldencoinrush1_03_e,Speech,rouge,Locale_MainScenario:event_goldencoinrush1_03_e_76,True,,,,,,,,15,idle,,17,idle,,10,10,1.0,,rouge,,,7,idle,,,Vignetting,,5,idle,,3,idle,,1,idle,
event_goldencoinrush1_03_e_77,40048,event_goldencoinrush1_03_e,Speech,audience01,Locale_MainScenario:event_goldencoinrush1_03_e_77,True,,,,,,,,15,idle,,17,idle,,10,10,1.0,,audience01,,,7,idle,,sfx_scn_crowdcheer,Vignetting,,5,idle,,3,idle,,1,idle,
event_goldencoinrush1_03_e_78,40048,event_goldencoinrush1_03_e,Speech,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_78,True,,,,,,,,15,idle,,17,idle,,L_70,L_70,1.0,,mustang,,,7,idle,,,Vignetting,,5,idle,,3,idle,,1,idle,
event_goldencoinrush1_03_e_79,40048,event_goldencoinrush1_03_e,Speech,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_79,True,,,,,,,,15,idle,,17,idle,,L_70,L_70,1.0,,mustang,,,7,idle,,,Vignetting,,5,idle,,3,idle,,1,idle,
event_goldencoinrush1_03_e_80,40048,event_goldencoinrush1_03_e,Speech,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_80,True,,,,,,,,15,idle,,17,idle,,L_70,L_70,1.0,,mustang,,,7,idle,,,Vignetting,,5,idle,,3,idle,,1,idle,
event_goldencoinrush1_03_e_81,40048,event_goldencoinrush1_03_e,Speech,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_81,True,,,,,,,,15,idle,,17,idle,,L_70,L_70,1.0,,mustang,,,7,idle,,,Vignetting,,5,idle,,3,idle,,1,idle,
event_goldencoinrush1_03_e_82,40048,event_goldencoinrush1_03_e,Speech,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_82,True,,,,,,,,15,idle,,17,idle,,L_70,L_70,1.0,,mustang,,,7,idle,,,Vignetting,,5,idle,,3,idle,,1,idle,
event_goldencoinrush1_03_e_83,40048,event_goldencoinrush1_03_e,Speech,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_83,True,,,,,,,,15,idle,,17,idle,,L_70,L_70,1.0,,mustang,,,7,idle,,,Vignetting,,5,idle,,3,idle,,1,idle,
event_goldencoinrush1_03_e_84,40048,event_goldencoinrush1_03_e,Speech,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_84,True,,,,,,,,15,surprise,,17,idle,,L_70,L_70,1.0,,mustang,,,7,idle,,,Vignetting,,5,idle,,3,idle,,1,idle,
event_goldencoinrush1_03_e_85,40048,event_goldencoinrush1_03_e,Speech,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_85,True,,,,,,,,15,surprise,,17,idle,,L_70,L_70,1.0,,mustang,,,7,idle,,,Vignetting,,5,idle,,3,idle,,1,idle,
event_goldencoinrush1_03_e_86,40048,event_goldencoinrush1_03_e,Speech,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_86,True,,,,,,,,15,surprise,,17,idle,,L_70,L_700,1.0,,mustang,,,7,shy,,,Vignetting,,5,idle,,3,idle,,1,idle,
event_goldencoinrush1_03_e_87,40048,event_goldencoinrush1_03_e,Speech,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_87,True,,,,,,,,15,surprise,,17,idle,,L_700,L_70,1.0,,mustang,,,7,good,,,Vignetting,,5,idle,,3,idle,,1,idle,
event_goldencoinrush1_03_e_88,40048,event_goldencoinrush1_03_e,Speech,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_88,True,,,,,,,,15,surprise,,17,idle,,L_70,L_70,1.0,,mustang,,,7,good,,,Vignetting,,5,idle,,3,idle,,1,idle,
event_goldencoinrush1_03_e_89,40048,event_goldencoinrush1_03_e,Speech,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_89,True,,,,,,,,15,surprise,,17,idle,,L_70,L_70,1.0,,mustang,,,7,good,,,Vignetting,,5,idle,,3,idle,,1,idle,
event_goldencoinrush1_03_e_90,40048,event_goldencoinrush1_03_e,Speech,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_90,True,,,,,,,,15,surprise,,17,idle,,L_70,L_70,1.0,,mustang,,,7,good,,,Vignetting,,5,idle,,3,idle,,1,idle,
event_goldencoinrush1_03_e_91,40048,event_goldencoinrush1_03_e,Speech,mustang,Locale_MainScenario:event_goldencoinrush1_03_e_91,True,,,,,,,,15,surprise,,17,idle,,L_70,L_70,1.0,,mustang,,,7,delight,,,Vignetting,,5,idle,,3,idle,,1,idle,
event_goldencoinrush1_03_e_92,40048,event_goldencoinrush1_03_e,Speech,soda_b,Locale_MainScenario:event_goldencoinrush1_03_e_92,True,,,,,,,,15,surprise,,17,idle,,S_150,S_150,1.0,,soda_b,,,7,delight,,,Vignetting,,5,idle,,3,idle,,1,idle,
event_goldencoinrush1_03_e_93,40048,event_goldencoinrush1_03_e,Speech,soda_b,Locale_MainScenario:event_goldencoinrush1_03_e_93,True,,,,,,,,15,surprise,,17,idle,,S_150,S_150,1.0,,soda_b,,,7,delight,,,Vignetting,,5,idle,,3,idle,,1,idle,
event_goldencoinrush1_03_e_94,40048,event_goldencoinrush1_03_e,Speech,blanc,Locale_MainScenario:event_goldencoinrush1_03_e_94,True,,,,,,,,15,surprise,,17,idle,,4,4,1.0,,blanc,,,7,delight,,,Vignetting,,5,delight,,3,idle,,1,idle,
event_goldencoinrush1_03_e_95,40048,event_goldencoinrush1_03_e,Speech,blanc,Locale_MainScenario:event_goldencoinrush1_03_e_95,True,,,,,,,,15,surprise,,17,idle,,4,4,1.0,,blanc,,,7,delight,,,Vignetting,,5,delight,,3,idle,,1,idle,
event_goldencoinrush1_03_e_96,40048,event_goldencoinrush1_03_e,Speech,noir,Locale_MainScenario:event_goldencoinrush1_03_e_96,True,,,,,,,,15,surprise,,17,idle,,4,4,1.0,,noir,,,7,delight,,,Vignetting,,5,delight,,3,delight,,1,idle,
event_goldencoinrush1_03_e_97,40048,event_goldencoinrush1_03_e,Speech,rouge,Locale_MainScenario:event_goldencoinrush1_03_e_97,True,,,,,,,,15,surprise,,17,idle,,4,2,1.0,,rouge,,,7,delight,,,Vignetting,,5,delight,,3,delight,,1,idle,
