id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim
snowfall_speech_ludmilla_09_11,80903,snowfall_speech_ludmilla_09,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_09_11,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_09_12,80903,snowfall_speech_ludmilla_09,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_09_12,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_09_13,80903,snowfall_speech_ludmilla_09,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_09_13,False,,10,10,1.0,,,,,,,1,idle
snowfall_speech_ludmilla_09_14,80903,snowfall_speech_ludmilla_09,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_09_14,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_09_15,80903,snowfall_speech_ludmilla_09,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_09_15,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_09_16,80903,snowfall_speech_ludmilla_09,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_09_16,False,,10,10,1.0,,,snowfall_speech_ludmilla_09_18,,,,1,idle
snowfall_speech_ludmilla_09_17,80903,snowfall_speech_ludmilla_09,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_09_17,False,,10,10,1.0,,,snowfall_speech_ludmilla_09_21,,,,1,idle
snowfall_speech_ludmilla_09_18,80903,snowfall_speech_ludmilla_09,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_09_18,True,,10,10,1.0,,,,,ludmilla_w,,1,delight
snowfall_speech_ludmilla_09_19,80903,snowfall_speech_ludmilla_09,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_09_19,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_09_20,80903,snowfall_speech_ludmilla_09,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_09_20,True,,10,10,1.0,,,snowfall_speech_ludmilla_09_26,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_09_21,80903,snowfall_speech_ludmilla_09,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_09_21,False,,10,10,1.0,,,,,,,1,idle
snowfall_speech_ludmilla_09_22,80903,snowfall_speech_ludmilla_09,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_09_22,False,,10,10,1.0,,,,,,,1,idle
snowfall_speech_ludmilla_09_23,80903,snowfall_speech_ludmilla_09,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_09_23,True,,10,10,1.0,,,,,ludmilla_w,,1,delight
snowfall_speech_ludmilla_09_24,80903,snowfall_speech_ludmilla_09,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_09_24,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_09_25,80903,snowfall_speech_ludmilla_09,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_09_25,True,,10,10,1.0,,,snowfall_speech_ludmilla_09_26,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_09_26,80903,snowfall_speech_ludmilla_09,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_09_26,False,,10,10,1.0,,,,,,,1,idle
snowfall_speech_ludmilla_09_27,80903,snowfall_speech_ludmilla_09,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_09_27,True,,10,10,1.0,,,,,ludmilla_w,,1,smile
snowfall_speech_ludmilla_09_28,80903,snowfall_speech_ludmilla_09,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_09_28,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_09_29,80903,snowfall_speech_ludmilla_09,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_09_29,True,,10,10,1.0,,,,,ludmilla_w,,1,idle
snowfall_speech_ludmilla_09_30,80903,snowfall_speech_ludmilla_09,Narration,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_09_30,False,,black,black,1.0,,,,,,,1,idle
