id,event_id,group_id,speech_window,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,jump_target,highlight,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/2/hide_char_id,fade,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/1/hide_char_id,set_filter_01,set_filter_02
event_dazzlingcupid_06_e_11,40029,event_dazzlingcupid_06_e,Self,Self,Locale_SubScenario:event_dazzlingcupid_06_e_11,False,,naga_01,naga_01,1.0,,,,,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_12,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_12,True,,naga_01,naga_01,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_13,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_13,True,,naga_01,naga_01,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_14,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_14,True,,naga_01,naga_01,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_15,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_15,True,,naga_01,naga_01,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_16,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_16,True,,naga_01,naga_01,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_17,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_17,True,,naga_01,naga_02,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_18,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_18,True,,naga_02,naga_02,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_19,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_19,True,,naga_02,naga_02,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_20,40029,event_dazzlingcupid_06_e,Self,Self,Locale_SubScenario:event_dazzlingcupid_06_e_20,False,,naga_02,naga_02,1.0,,,,,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_21,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_21,True,,naga_02,naga_02,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_22,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_22,True,,naga_02,naga_02,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_23,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_23,False,,naga_02,naga_02,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_24,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_24,True,,naga_02,naga_02,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_25,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_25,True,,naga_02,naga_02,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_26,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_26,True,,naga_02,naga_02,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_27,40029,event_dazzlingcupid_06_e,Self,Self,Locale_SubScenario:event_dazzlingcupid_06_e_27,False,,naga_02,naga_02,1.0,,,,,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_28,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_28,True,,naga_02,naga_01,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_29,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_29,True,,naga_01,naga_01,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_30,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_30,True,,naga_01,naga_01,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_31,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_31,True,,naga_01,naga_01,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_32,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_32,True,,naga_01,naga_01,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_33,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_33,True,,naga_01,naga_01,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_34,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_34,True,,naga_01,naga_01,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_35,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_35,True,,naga_01,naga_01,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_36,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_36,True,,naga_01,naga_01,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_37,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_37,True,,naga_01,naga_01,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_38,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_38,True,,naga_01,naga_01,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_39,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_39,True,,naga_01,naga_01,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_40,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_40,True,,naga_01,naga_01,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_41,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_41,True,,naga_01,naga_01,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_42,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_42,True,,naga_01,naga_01,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_43,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_43,True,,naga_01,naga_02,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_44,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_44,True,,naga_02,naga_02,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_45,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_45,True,,naga_02,naga_02,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_46,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_46,True,,naga_02,naga_02,1.0,,,,naga,,1,idle,,,,,,,,,,,,
event_dazzlingcupid_06_e_47,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_47,True,,black,black,1.0,,,,naga,,1,idle,dazzlingcupid_naga,naga,3,idle,,,,,,,,
event_dazzlingcupid_06_e_48,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_48,True,,3,3,1.0,,,,naga,,,,,,3,delight,,,,,,,,
event_dazzlingcupid_06_e_49,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_49,True,,3,3,1.0,,,,naga,,,,,,3,delight,,,,,,,,
event_dazzlingcupid_06_e_50,40029,event_dazzlingcupid_06_e,Monologue,Monologue,Locale_SubScenario:event_dazzlingcupid_06_e_50,False,,3,3,1.0,,,,,,,,,,3,delight,,,,,,,,
event_dazzlingcupid_06_e_51,40029,event_dazzlingcupid_06_e,Self,Self,Locale_SubScenario:event_dazzlingcupid_06_e_51,False,,3,3,1.0,,,,,,,,,,3,delight,,,,,,,,
event_dazzlingcupid_06_e_52,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_52,True,,3,3,1.0,,,,naga,,,,,,3,surprise,,,,,,,,
event_dazzlingcupid_06_e_53,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_53,True,,3,3,1.0,,,,naga,,,,,,3,delight,,,,,,,,
event_dazzlingcupid_06_e_54,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_54,True,,3,3,1.0,,,,naga,,,,,,3,delight,,,,,,,,
event_dazzlingcupid_06_e_55,40029,event_dazzlingcupid_06_e,Self,Self,Locale_SubScenario:event_dazzlingcupid_06_e_55,False,,3,3,1.0,,,,,,,,,,3,delight,,,,,,,,
event_dazzlingcupid_06_e_56,40029,event_dazzlingcupid_06_e,Self,Self,Locale_SubScenario:event_dazzlingcupid_06_e_56,False,,3,3,1.0,,,,,,,,,,3,delight,,,,,,,,
event_dazzlingcupid_06_e_57,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_57,True,,3,3,1.0,,,,naga,,,,,,3,surprise,,,,,,,,
event_dazzlingcupid_06_e_58,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_58,True,,3,30,1.0,,,,naga,,,,,,3,delight,,,,,,,,
event_dazzlingcupid_06_e_59,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_59,True,,30,30,1.0,,,,naga,,,,,,3,delight,,,,,,,,
event_dazzlingcupid_06_e_60,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_60,True,,30,30,1.0,,,,naga,,,,,,3,delight,,,,,,,,
event_dazzlingcupid_06_e_61,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_61,True,,30,30,1.0,,,,naga,,,,,,3,delight,,,,,,,,
event_dazzlingcupid_06_e_62,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_62,True,,30,30,1.0,,,,naga,,,,,,3,void,,,,,,,,
event_dazzlingcupid_06_e_63,40029,event_dazzlingcupid_06_e,Monologue,Monologue,Locale_SubScenario:event_dazzlingcupid_06_e_63,False,,30,30,1.0,,,,,,,,,,3,void,,,,,,,,
event_dazzlingcupid_06_e_64,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_64,True,,30,30,1.0,,,,naga,,,,,,3,void,,,,,,,,
event_dazzlingcupid_06_e_65,40029,event_dazzlingcupid_06_e,Monologue,Monologue,Locale_SubScenario:event_dazzlingcupid_06_e_65,False,,30,30,1.0,,,,,,,,,,3,void,,,,,,,,
event_dazzlingcupid_06_e_66,40029,event_dazzlingcupid_06_e,Self,Self,Locale_SubScenario:event_dazzlingcupid_06_e_66,False,,30,30,1.0,,,,,,,,,,3,void,,,,,,,,
event_dazzlingcupid_06_e_67,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_67,True,,30,30,1.0,,,,naga,,,,,,3,delight,,,,,,,,
event_dazzlingcupid_06_e_68,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_68,True,,30,30,1.0,,,,naga,,,,,,3,delight,,,,,,,,
event_dazzlingcupid_06_e_69,40029,event_dazzlingcupid_06_e,Narration,Narration,Locale_SubScenario:event_dazzlingcupid_06_e_69,False,,30,300,0.7,,,,,,,,,,3,delight,,,,,,,,
event_dazzlingcupid_06_e_70,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_70,True,,300,300,1.0,,,,naga,,,,,,3,idle,,,,,,,,
event_dazzlingcupid_06_e_71,40029,event_dazzlingcupid_06_e,Speech,naga,Locale_SubScenario:event_dazzlingcupid_06_e_71,True,,300,300,1.0,,,,naga,,,,,,3,idle,,,,,,,,
event_dazzlingcupid_06_e_72,40029,event_dazzlingcupid_06_e,Monologue,Monologue,Locale_SubScenario:event_dazzlingcupid_06_e_72,False,,300,300,1.0,,,,,,,,,,3,idle,,,,,,,,
event_dazzlingcupid_06_e_73,40029,event_dazzlingcupid_06_e,Narration,Narration,Locale_SubScenario:event_dazzlingcupid_06_e_73,False,MaidCafe,black,black,1.0,,,,,,,,,,3,idle,naga,black,,,,,,
event_dazzlingcupid_06_e_74,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_74,True,,1,5,1.0,,,,tia,,,,,,,,,,tia,5,worry,,,
event_dazzlingcupid_06_e_75,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_75,True,,5,5,1.0,,,,tia,,,,,,,,,,,5,worry,,,
event_dazzlingcupid_06_e_76,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_76,True,,5,5,1.0,,,,tia,,,,,,,,,,,5,worry,,,
event_dazzlingcupid_06_e_77,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_77,True,,5,50,1.0,,,,tia,,,,,,,,,,,5,sad,,,
event_dazzlingcupid_06_e_78,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_78,True,,50,50,1.0,,,,tia,,,,,,,,,,,5,sad,,,
event_dazzlingcupid_06_e_79,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_79,True,,50,50,1.0,,,,tia,,,,,,,,,,,5,sad,,,
event_dazzlingcupid_06_e_80,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_80,True,,50,50,1.0,,,,tia,,,,,,,,,,,5,sad,,,
event_dazzlingcupid_06_e_81,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_81,True,,50,50,1.0,,,,tia,,,,,,,,,,,5,sad,,,
event_dazzlingcupid_06_e_82,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_82,True,,50,50,1.0,,,,tia,,,,,,,,,,,5,worry,,,
event_dazzlingcupid_06_e_83,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_83,True,,50,50,1.0,,,,tia,,,,,,,,,,,5,worry,,,
event_dazzlingcupid_06_e_84,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_84,False,,50,50,1.0,,,,tia,,,,,,,,,,,5,worry,,,
event_dazzlingcupid_06_e_85,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_85,True,,50,50,1.0,,,,tia,,,,,,,,,,,5,worry,,,
event_dazzlingcupid_06_e_86,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_86,True,,50,50,1.0,,,event_dazzlingcupid_06_e_185,tia,,,,,,,,,,,5,worry,,,
event_dazzlingcupid_06_e_87,40029,event_dazzlingcupid_06_e,Monologue,Monologue,Locale_SubScenario:event_dazzlingcupid_06_e_87,False,,1,1,1.0,,,,,,,,,,,,,,,5,worry,tia,,
event_dazzlingcupid_06_e_88,40029,event_dazzlingcupid_06_e,Monologue,Monologue,Locale_SubScenario:event_dazzlingcupid_06_e_88,False,,1,1,1.0,,,,,,,,,,,,,,,,,,,
event_dazzlingcupid_06_e_89,40029,event_dazzlingcupid_06_e,Monologue,Monologue,Locale_SubScenario:event_dazzlingcupid_06_e_89,False,,1,1,1.0,,,,,,,,,,,,,,,,,,,
event_dazzlingcupid_06_e_90,40029,event_dazzlingcupid_06_e,Monologue,Monologue,Locale_SubScenario:event_dazzlingcupid_06_e_90,False,,1,1,1.0,,none,,,,,,,,,,,,,,,,,
event_dazzlingcupid_06_e_91,40029,event_dazzlingcupid_06_e,Narration,Narration,Locale_SubScenario:event_dazzlingcupid_06_e_91,False,MaidCafe,1,1,1.0,,bgm_story_shapeofhope,,,,,,,,,,,,,,,,,
event_dazzlingcupid_06_e_92,40029,event_dazzlingcupid_06_e,Monologue,Monologue,Locale_SubScenario:event_dazzlingcupid_06_e_92,False,,1,1,1.0,,,,,,,,,,,,,,,,,,,
event_dazzlingcupid_06_e_93,40029,event_dazzlingcupid_06_e,Self,Self,Locale_SubScenario:event_dazzlingcupid_06_e_93,False,,1,1,1.0,,,,,,,,,,,,,,,,,,,
event_dazzlingcupid_06_e_94,40029,event_dazzlingcupid_06_e,Self,Self,Locale_SubScenario:event_dazzlingcupid_06_e_94,False,,1,1,1.0,,,,,,,,,,,,,,,,,,,
event_dazzlingcupid_06_e_95,40029,event_dazzlingcupid_06_e,Monologue,Monologue,Locale_SubScenario:event_dazzlingcupid_06_e_95,False,,1,1,1.0,,,,,,,,,,,,,,,,,,,
event_dazzlingcupid_06_e_96,40029,event_dazzlingcupid_06_e,Monologue,Monologue,Locale_SubScenario:event_dazzlingcupid_06_e_96,False,,1,1,1.0,,,,,,,,,,,,,,,,,,,
event_dazzlingcupid_06_e_97,40029,event_dazzlingcupid_06_e,Narration,Narration,Locale_SubScenario:event_dazzlingcupid_06_e_97,False,,black,black,1.0,sfx_scn_blanket,,,,,,,,,,,,,,,,,,
event_dazzlingcupid_06_e_98,40029,event_dazzlingcupid_06_e,Self,Self,Locale_SubScenario:event_dazzlingcupid_06_e_98,False,,black,black,1.0,,,,,,,,,,,,,,,,,,,
event_dazzlingcupid_06_e_99,40029,event_dazzlingcupid_06_e,Monologue,Monologue,Locale_SubScenario:event_dazzlingcupid_06_e_99,False,,black,black,1.0,,,,,,,,,,,,,,,,,,,
event_dazzlingcupid_06_e_100,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_100,True,,5,5,1.0,,,,tia,,,,,,,,,,tia,5,delight,,Grey,Blur_Low
event_dazzlingcupid_06_e_101,40029,event_dazzlingcupid_06_e,Self,Self,Locale_SubScenario:event_dazzlingcupid_06_e_101,False,,5,5,1.0,,,,,,,,,,,,,,,5,delight,,Grey,Blur_Low
event_dazzlingcupid_06_e_102,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_102,True,,5,5,1.0,,,,tia,,,,,,,,,,,5,delight,,Grey,Blur_Low
event_dazzlingcupid_06_e_103,40029,event_dazzlingcupid_06_e,Monologue,Monologue,Locale_SubScenario:event_dazzlingcupid_06_e_103,False,,5,5,1.0,,,,,,,,,,,,,,,5,delight,,Grey,Blur_Low
event_dazzlingcupid_06_e_104,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_104,True,,5,5,1.0,,,,tia,,,,,,,,,,,5,delight,,Grey,Blur_Low
event_dazzlingcupid_06_e_105,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_105,True,,5,5,1.0,,,,tia,,,,,,,,,,,5,shy,,Grey,Blur_Low
event_dazzlingcupid_06_e_106,40029,event_dazzlingcupid_06_e,Self,Self,Locale_SubScenario:event_dazzlingcupid_06_e_106,False,,5,5,1.0,,,,,,,,,,,,,,,5,shy,,Grey,Blur_Low
event_dazzlingcupid_06_e_107,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_107,True,,5,5,1.0,,,,tia,,,,,,,,,,,5,shy,,Grey,Blur_Low
event_dazzlingcupid_06_e_108,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_108,True,,5,5,1.0,,,,tia,,,,,,,,,,,5,shy,,Grey,Blur_Low
event_dazzlingcupid_06_e_109,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_109,True,,5,5,1.0,,,,tia,,,,,,,,,,,5,shy,,Grey,Blur_Low
event_dazzlingcupid_06_e_110,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_110,True,,5,5,1.0,,,,tia,,,,,,,,,,,5,shy,,Grey,Blur_Low
event_dazzlingcupid_06_e_111,40029,event_dazzlingcupid_06_e,Self,Self,Locale_SubScenario:event_dazzlingcupid_06_e_111,False,,5,50,0.3,,,,,,,,,,,,,,,5,shy,,Grey,Blur_Low
event_dazzlingcupid_06_e_112,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_112,True,,50,5,0.5,,,,tia,,,,,,,,,,,5,shy,,Grey,Blur_Low
event_dazzlingcupid_06_e_113,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_113,True,,5,5,1.0,,,,tia,,,,,,,,,,,5,shy,,Grey,Blur_Low
event_dazzlingcupid_06_e_114,40029,event_dazzlingcupid_06_e,Self,Self,Locale_SubScenario:event_dazzlingcupid_06_e_114,False,,5,5,1.0,,,,,,,,,,,,,,,5,shy,,Grey,Blur_Low
event_dazzlingcupid_06_e_115,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_115,True,,5,5,1.0,,,,tia,,,,,,,,,,,5,surprise,,Grey,Blur_Low
event_dazzlingcupid_06_e_116,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_116,True,,5,5,1.0,,,,tia,,,,,,,,,,,5,surprise,,Grey,Blur_Low
event_dazzlingcupid_06_e_117,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_117,True,,5,5,1.0,,,,tia,,,,,,,,,,,5,idle,,Grey,Blur_Low
event_dazzlingcupid_06_e_118,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_118,True,,5,5,1.0,,,,tia,,,,,,,,,,,5,idle,,Grey,Blur_Low
event_dazzlingcupid_06_e_119,40029,event_dazzlingcupid_06_e,Monologue,Monologue,Locale_SubScenario:event_dazzlingcupid_06_e_119,False,,5,5,1.0,,,,,,,,,,,,,,,5,idle,,Grey,Blur_Low
event_dazzlingcupid_06_e_120,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_120,True,,5,5,1.0,,,,tia,,,,,,,,,,,5,idle,,Grey,Blur_Low
event_dazzlingcupid_06_e_121,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_121,True,,5,5,1.0,,,,tia,,,,,,,,,,,5,idle,,Grey,Blur_Low
event_dazzlingcupid_06_e_122,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_122,True,,5,5,1.0,,,,tia,,,,,,,,,,,5,delight,,Grey,Blur_Low
event_dazzlingcupid_06_e_123,40029,event_dazzlingcupid_06_e,Speech,tia,Locale_SubScenario:event_dazzlingcupid_06_e_123,True,,black,black,1.0,,,,tia,,,,,,,,,,,5,delight,,Grey,Blur_Low
event_dazzlingcupid_06_e_124,40029,event_dazzlingcupid_06_e,Monologue,Monologue,Locale_SubScenario:event_dazzlingcupid_06_e_124,False,,black,black,1.0,sfx_scn_blanket,,,,,,,,,,,,,,5,delight,,,
event_dazzlingcupid_06_e_125,40029,event_dazzlingcupid_06_e,Monologue,Monologue,Locale_SubScenario:event_dazzlingcupid_06_e_125,False,,black,black,1.0,sfx_scn_putdown,,,,,,,,,,,,,,5,idle,,,
