id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/hide_char_id,play_sound,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/1/hide_char_id,fade,characters/2/hide_char_id,characters/3/hide_char_id
event_beautyfullshot1_03_e_45,40051,event_beautyfullshot1_03_e,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot1_03_e_45,True,,1,idle,,10,10,1.0,,,,,,,,,,,,,,,,
event_beautyfullshot1_03_e_46,40051,event_beautyfullshot1_03_e,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot1_03_e_46,True,,1,idle,,10,10,1.0,,,,,,,,,,,,,,,,
event_beautyfullshot1_03_e_47,40051,event_beautyfullshot1_03_e,Self,rosanna_s,,Locale_MainScenario:event_beautyfullshot1_03_e_47,False,,1,idle,,10,10,1.0,,,,,,,,,,,,,,,,
event_beautyfullshot1_03_e_48,40051,event_beautyfullshot1_03_e,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot1_03_e_48,True,,1,idle,,10,100,1.0,,,,,,,,,,,,,,,,
event_beautyfullshot1_03_e_49,40051,event_beautyfullshot1_03_e,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot1_03_e_49,True,,1,idle,,100,100,1.0,,,,,,,,,,,,,,,,
event_beautyfullshot1_03_e_50,40051,event_beautyfullshot1_03_e,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot1_03_e_50,True,,1,smile,,100,100,1.0,,,,,,,,,,,,,,,,
event_beautyfullshot1_03_e_51,40051,event_beautyfullshot1_03_e,Monologue,rosanna_s,,Locale_MainScenario:event_beautyfullshot1_03_e_51,False,,1,smile,,100,1,1.0,,rosanna_s,,,,,,,,,,,,,,
event_beautyfullshot1_03_e_52,40051,event_beautyfullshot1_03_e,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot1_03_e_52,True,,,,,1,3,1.0,,,,viper_s,3,idle,,,,,,,,,,
event_beautyfullshot1_03_e_53,40051,event_beautyfullshot1_03_e,Self,viper_s,,Locale_MainScenario:event_beautyfullshot1_03_e_53,False,,,,,3,3,1.0,,,,,3,idle,,,,,,,,,,
event_beautyfullshot1_03_e_54,40051,event_beautyfullshot1_03_e,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot1_03_e_54,True,,,,,3,S_30,1.0,,,,,3,idle,,,,,,,,,,
event_beautyfullshot1_03_e_55,40051,event_beautyfullshot1_03_e,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot1_03_e_55,True,,,,,S_30,S_30,1.0,,,,,3,idle,,,,,,,,,,
event_beautyfullshot1_03_e_56,40051,event_beautyfullshot1_03_e,Self,viper_s,,Locale_MainScenario:event_beautyfullshot1_03_e_56,False,,,,,S_30,S_30,1.0,,,,,3,idle,,,,,,,,,,
event_beautyfullshot1_03_e_57,40051,event_beautyfullshot1_03_e,Self,viper_s,,Locale_MainScenario:event_beautyfullshot1_03_e_57,False,,,,,S_30,S_30,1.0,,,,,3,idle,,,,,,,,,,
event_beautyfullshot1_03_e_58,40051,event_beautyfullshot1_03_e,Self,viper_s,,Locale_MainScenario:event_beautyfullshot1_03_e_58,False,,,,,S_30,S_30,1.0,,,,,3,idle,,,,,,,,,,
event_beautyfullshot1_03_e_59,40051,event_beautyfullshot1_03_e,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot1_03_e_59,True,,,,,S_30,S_30,1.0,,,,,3,idle,,,,,,,,,,
event_beautyfullshot1_03_e_60,40051,event_beautyfullshot1_03_e,Self,viper_s,,Locale_MainScenario:event_beautyfullshot1_03_e_60,False,,,,,S_30,S_30,1.0,,,,,3,idle,,,,,,,,,,
event_beautyfullshot1_03_e_61,40051,event_beautyfullshot1_03_e,Self,viper_s,,Locale_MainScenario:event_beautyfullshot1_03_e_61,False,,,,,S_30,S_30,1.0,,,,,3,idle,,,,,,,,,,
event_beautyfullshot1_03_e_62,40051,event_beautyfullshot1_03_e,Self,viper_s,,Locale_MainScenario:event_beautyfullshot1_03_e_62,False,,,,,S_30,S_30,1.0,,,,,3,idle,,,,,,,,,,
event_beautyfullshot1_03_e_63,40051,event_beautyfullshot1_03_e,Self,viper_s,,Locale_MainScenario:event_beautyfullshot1_03_e_63,False,,,,,S_30,S_30,1.0,,,,,3,idle,,,,,,,,,,
event_beautyfullshot1_03_e_64,40051,event_beautyfullshot1_03_e,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot1_03_e_64,False,,,,,S_30,S_30,1.0,none,,,,3,sad,,,,,,,,,,
event_beautyfullshot1_03_e_65,40051,event_beautyfullshot1_03_e,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot1_03_e_65,True,,,,,S_30,S_300,1.0,,,,,3,sad,,,,,,,,,,
event_beautyfullshot1_03_e_66,40051,event_beautyfullshot1_03_e,Self,viper_s,,Locale_MainScenario:event_beautyfullshot1_03_e_66,False,,,,,S_300,S_300,1.0,,,,,3,sad,,,,,,,,,,
event_beautyfullshot1_03_e_67,40051,event_beautyfullshot1_03_e,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot1_03_e_67,True,,,,,S_300,S_300,1.0,bgm_story_milkyway,,,,3,sad,,,,,,,,,,
event_beautyfullshot1_03_e_68,40051,event_beautyfullshot1_03_e,Self,viper_s,,Locale_MainScenario:event_beautyfullshot1_03_e_68,False,,,,,S_300,S_300,1.0,,,,,3,sad,,,,,,,,,,
event_beautyfullshot1_03_e_69,40051,event_beautyfullshot1_03_e,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot1_03_e_69,True,rosanna_s,1,void,,S_300,100,1.0,,,,,3,sad,,,,,,,,,,
event_beautyfullshot1_03_e_70,40051,event_beautyfullshot1_03_e,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot1_03_e_70,True,,1,void,,100,100,1.0,,,,,3,sad,,,,,,,,,,
event_beautyfullshot1_03_e_71,40051,event_beautyfullshot1_03_e,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot1_03_e_71,True,,1,void,,100,10,1.0,,,,,3,sad,,,,,,,,,,
event_beautyfullshot1_03_e_72,40051,event_beautyfullshot1_03_e,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot1_03_e_72,False,,1,void,,10,31,1.0,,,,,3,angry,,,,,,,,,,
event_beautyfullshot1_03_e_73,40051,event_beautyfullshot1_03_e,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot1_03_e_73,True,,1,void,,31,31,1.0,,,,,3,angry,,,,,,,,,,
event_beautyfullshot1_03_e_74,40051,event_beautyfullshot1_03_e,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot1_03_e_74,True,,1,void,,31,31,1.0,,,,,3,idle,,,,,,,,,,
event_beautyfullshot1_03_e_75,40051,event_beautyfullshot1_03_e,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot1_03_e_75,True,,1,void,,31,31,1.0,,,,,3,idle,,,,,,,,,,
event_beautyfullshot1_03_e_76,40051,event_beautyfullshot1_03_e,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot1_03_e_76,True,,1,void,,31,31,1.0,,,,,3,good,,,,,,,,,,
event_beautyfullshot1_03_e_77,40051,event_beautyfullshot1_03_e,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot1_03_e_77,True,,1,void,,31,31,1.0,,,,,3,good,,,,,,,,,,
event_beautyfullshot1_03_e_78,40051,event_beautyfullshot1_03_e,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot1_03_e_78,True,,1,void,,31,31,1.0,,,,,3,good,,,,,,,,,,
event_beautyfullshot1_03_e_79,40051,event_beautyfullshot1_03_e,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot1_03_e_79,True,,1,void,,31,31,1.0,,,,,3,good,,,,,,,,,,
event_beautyfullshot1_03_e_80,40051,event_beautyfullshot1_03_e,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot1_03_e_80,False,,1,void,,31,31,1.0,,,,,3,good,,,,,,,,,,
event_beautyfullshot1_03_e_81,40051,event_beautyfullshot1_03_e,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot1_03_e_81,True,,1,void,,31,31,1.0,,,,,3,good,,,,,,,,,,
event_beautyfullshot1_03_e_82,40051,event_beautyfullshot1_03_e,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot1_03_e_82,True,,1,void,,31,31,1.0,,,,,3,good,,,,,,,,,,
event_beautyfullshot1_03_e_83,40051,event_beautyfullshot1_03_e,Monologue,rosanna_s,,Locale_MainScenario:event_beautyfullshot1_03_e_83,False,,1,void,,31,31,1.0,,rosanna_s,,,3,good,,,,,,,,,,
event_beautyfullshot1_03_e_84,40051,event_beautyfullshot1_03_e,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot1_03_e_84,False,,,,,31,3,1.0,,,,,3,angry,,,,,,,,,,
event_beautyfullshot1_03_e_85,40051,event_beautyfullshot1_03_e,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot1_03_e_85,True,,,,,3,S_30,1.0,,,,,3,angry,,,,,,,,,,
event_beautyfullshot1_03_e_86,40051,event_beautyfullshot1_03_e,Self,viper_s,,Locale_MainScenario:event_beautyfullshot1_03_e_86,False,,,,,S_30,S_30,1.0,,,,,3,angry,,,,,,,,,,
event_beautyfullshot1_03_e_87,40051,event_beautyfullshot1_03_e,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot1_03_e_87,True,,,,,S_30,S_30,1.0,,,,,3,delight,,,,,,,,,,
event_beautyfullshot1_03_e_88,40051,event_beautyfullshot1_03_e,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot1_03_e_88,True,,,,,S_30,S_30,1.0,,,,,3,good,,,,,,,,,,
event_beautyfullshot1_03_e_89,40051,event_beautyfullshot1_03_e,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot1_03_e_89,True,,,,,S_30,S_30,1.0,,,,,3,good,,,,,,,,,,
event_beautyfullshot1_03_e_90,40051,event_beautyfullshot1_03_e,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot1_03_e_90,True,,,,,S_30,S_30,1.0,,,,,3,good,,,,,,,,,,
event_beautyfullshot1_03_e_91,40051,event_beautyfullshot1_03_e,Self,viper_s,,Locale_MainScenario:event_beautyfullshot1_03_e_91,False,,,,,S_30,S_30,1.0,,,,,3,good,,,,,,,,,,
event_beautyfullshot1_03_e_92,40051,event_beautyfullshot1_03_e,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot1_03_e_92,True,,,,,S_30,S_300,1.0,,,,,3,good,,,,,,,,,,
event_beautyfullshot1_03_e_93,40051,event_beautyfullshot1_03_e,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot1_03_e_93,True,,,,,S_300,S_300,1.0,,,,,3,good,,,,,,,,,,
event_beautyfullshot1_03_e_94,40051,event_beautyfullshot1_03_e,Self,viper_s,,Locale_MainScenario:event_beautyfullshot1_03_e_94,False,,,,,S_300,S_300,1.0,,,,,3,good,,,,,,,,,,
event_beautyfullshot1_03_e_95,40051,event_beautyfullshot1_03_e,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot1_03_e_95,True,,,,,S_300,S_30,1.0,,,,,3,delight,maiden_s,13,no,guilty_s,15,idle,,,,
event_beautyfullshot1_03_e_96,40051,event_beautyfullshot1_03_e,Speech,maiden_s,maiden_s,Locale_MainScenario:event_beautyfullshot1_03_e_96,True,,,,CoralIsland_d,1315,1315,1.0,none,,,,3,delight,,13,no,,15,idle,viper_s,black,,
event_beautyfullshot1_03_e_97,40051,event_beautyfullshot1_03_e,Speech,guilty_s,guilty_s,Locale_MainScenario:event_beautyfullshot1_03_e_97,True,,,,,1315,1315,1.0,,,,,,,,13,no,,15,idle,,,,
event_beautyfullshot1_03_e_98,40051,event_beautyfullshot1_03_e,Narration,guilty_s,,Locale_MainScenario:event_beautyfullshot1_03_e_98,False,,,,,1315,1315,1.0,bgm_story_profusion,,sfx_scn_fishingrodbreak,,,,,13,no,,15,idle,,,,
event_beautyfullshot1_03_e_99,40051,event_beautyfullshot1_03_e,Narration,guilty_s,,Locale_MainScenario:event_beautyfullshot1_03_e_99,False,,,,,1315,1315,1.0,,,sfx_scn_waterdive,,,,,13,no,,15,idle,,,,
event_beautyfullshot1_03_e_100,40051,event_beautyfullshot1_03_e,Monologue,guilty_s,,Locale_MainScenario:event_beautyfullshot1_03_e_100,False,,,,,1315,1315,1.0,,,,,,,,13,no,,15,idle,,,,
event_beautyfullshot1_03_e_101,40051,event_beautyfullshot1_03_e,Speech,guilty_s,guilty_s,Locale_MainScenario:event_beautyfullshot1_03_e_101,True,,,,,1315,150,1.0,,,,,,,,13,no,,15,idle,,,,
event_beautyfullshot1_03_e_102,40051,event_beautyfullshot1_03_e,Speech,guilty_s,guilty_s,Locale_MainScenario:event_beautyfullshot1_03_e_102,True,,,,,150,150,1.0,,,,,,,,13,idle,,15,idle,,,,
event_beautyfullshot1_03_e_103,40051,event_beautyfullshot1_03_e,Speech,maiden_s,maiden_s,Locale_MainScenario:event_beautyfullshot1_03_e_103,True,,,,,150,S_130,1.0,,,,,,,,13,idle,,15,idle,,,,
event_beautyfullshot1_03_e_104,40051,event_beautyfullshot1_03_e,Speech,maiden_s,maiden_s,Locale_MainScenario:event_beautyfullshot1_03_e_104,True,,,,,S_130,S_130,1.0,,,,,,,,13,idle,,15,idle,,,,
event_beautyfullshot1_03_e_105,40051,event_beautyfullshot1_03_e,Speech,maiden_s,maiden_s,Locale_MainScenario:event_beautyfullshot1_03_e_105,True,,,,,S_130,S_130,1.0,,,,,,,,13,idle,,15,idle,,,,
event_beautyfullshot1_03_e_106,40051,event_beautyfullshot1_03_e,Speech,guilty_s,guilty_s,Locale_MainScenario:event_beautyfullshot1_03_e_106,True,,,,,S_130,1315,1.0,,,,,,,,13,idle,,15,idle,,,,
event_beautyfullshot1_03_e_107,40051,event_beautyfullshot1_03_e,Speech,maiden_s,maiden_s,Locale_MainScenario:event_beautyfullshot1_03_e_107,True,,,,,1315,1315,1.0,,,,,,,,13,idle,,15,idle,,,,
event_beautyfullshot1_03_e_108,40051,event_beautyfullshot1_03_e,Speech,guilty_s,guilty_s,Locale_MainScenario:event_beautyfullshot1_03_e_108,True,,,,,1315,1315,1.0,,,,,,,,13,idle,,15,idle,,,,
event_beautyfullshot1_03_e_109,40051,event_beautyfullshot1_03_e,Monologue,guilty_s,,Locale_MainScenario:event_beautyfullshot1_03_e_109,False,,,,,1315,150,1.0,,,,,,,,13,idle,,15,idle,,,,
event_beautyfullshot1_03_e_110,40051,event_beautyfullshot1_03_e,Narration,guilty_s,,Locale_MainScenario:event_beautyfullshot1_03_e_110,False,,,,,150,1500,0.5,,,sfx_scn_handwaterhit,,,,,13,idle,,15,idle,,,,
event_beautyfullshot1_03_e_111,40051,event_beautyfullshot1_03_e,Monologue,guilty_s,,Locale_MainScenario:event_beautyfullshot1_03_e_111,False,,,,,1500,1500,1.0,,,,,,,,13,idle,,15,idle,,,,
event_beautyfullshot1_03_e_112,40051,event_beautyfullshot1_03_e,Narration,guilty_s,,Locale_MainScenario:event_beautyfullshot1_03_e_112,False,,,,,1500,1500,1.0,,,sfx_scn_fishjumps,,,,,13,idle,,15,idle,,,,
event_beautyfullshot1_03_e_113,40051,event_beautyfullshot1_03_e,Monologue,guilty_s,,Locale_MainScenario:event_beautyfullshot1_03_e_113,False,,,,,1500,150,1.0,,,,,,,,13,idle,,15,idle,,,,
event_beautyfullshot1_03_e_114,40051,event_beautyfullshot1_03_e,Speech,maiden_s,maiden_s,Locale_MainScenario:event_beautyfullshot1_03_e_114,True,,,,,150,S_130,1.0,,,,,,,,13,idle,,15,idle,,,,
event_beautyfullshot1_03_e_115,40051,event_beautyfullshot1_03_e,Speech,maiden_s,maiden_s,Locale_MainScenario:event_beautyfullshot1_03_e_115,True,,,,,S_130,S_130,1.0,,,,,,,,13,idle,,15,idle,,,,
event_beautyfullshot1_03_e_116,40051,event_beautyfullshot1_03_e,Speech,maiden_s,maiden_s,Locale_MainScenario:event_beautyfullshot1_03_e_116,True,,,,,S_130,S_130,1.0,,,,,,,,13,idle,,15,idle,,,,
event_beautyfullshot1_03_e_117,40051,event_beautyfullshot1_03_e,Speech,maiden_s,maiden_s,Locale_MainScenario:event_beautyfullshot1_03_e_117,True,,,,,S_130,S_130,1.0,,,,,,,,13,idle,,15,idle,,,,
event_beautyfullshot1_03_e_118,40051,event_beautyfullshot1_03_e,Speech,maiden_s,maiden_s,Locale_MainScenario:event_beautyfullshot1_03_e_118,True,,,,,S_130,S_130,1.0,,,,,,,,13,idle,,15,idle,,,,
event_beautyfullshot1_03_e_119,40051,event_beautyfullshot1_03_e,Speech,maiden_s,maiden_s,Locale_MainScenario:event_beautyfullshot1_03_e_119,True,,,,,S_130,S_130,1.0,,,,,,,,13,idle,,15,idle,,,,
