id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,play_sound,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/1/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim
event_lordforjustice_05_e_11,40078,event_lordforjustice_05_e,Speech,vii,vii,Locale_SubScenario:event_lordforjustice_05_e_11,True,,1,1,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_12,40078,event_lordforjustice_05_e,Speech,vii,vii,Locale_SubScenario:event_lordforjustice_05_e_12,True,,1,1,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_13,40078,event_lordforjustice_05_e,Self,vii,,Locale_SubScenario:event_lordforjustice_05_e_13,False,,1,1,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_14,40078,event_lordforjustice_05_e,Speech,vii,vii,Locale_SubScenario:event_lordforjustice_05_e_14,True,,1,1,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_15,40078,event_lordforjustice_05_e,Speech,vii,vii,Locale_SubScenario:event_lordforjustice_05_e_15,True,,1,1,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_16,40078,event_lordforjustice_05_e,Speech,vii,vii,Locale_SubScenario:event_lordforjustice_05_e_16,True,,1,1,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_17,40078,event_lordforjustice_05_e,Speech,k,k,Locale_SubScenario:event_lordforjustice_05_e_17,False,,1,1,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_18,40078,event_lordforjustice_05_e,Speech,vii,vii,Locale_SubScenario:event_lordforjustice_05_e_18,True,,1,1,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_19,40078,event_lordforjustice_05_e,Speech,vii,vii,Locale_SubScenario:event_lordforjustice_05_e_19,True,,1,1,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_20,40078,event_lordforjustice_05_e,Speech,vii,vii,Locale_SubScenario:event_lordforjustice_05_e_20,True,,1,1,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_21,40078,event_lordforjustice_05_e,Self,vii,,Locale_SubScenario:event_lordforjustice_05_e_21,False,,1,1,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_22,40078,event_lordforjustice_05_e,Speech,vii,vii,Locale_SubScenario:event_lordforjustice_05_e_22,True,,1,1,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_23,40078,event_lordforjustice_05_e,Speech,vii,vii,Locale_SubScenario:event_lordforjustice_05_e_23,True,,1,1,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_24,40078,event_lordforjustice_05_e,Speech,vii,vii,Locale_SubScenario:event_lordforjustice_05_e_24,True,,1,1,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_25,40078,event_lordforjustice_05_e,Speech,vii,vii,Locale_SubScenario:event_lordforjustice_05_e_25,True,,1,1,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_26,40078,event_lordforjustice_05_e,Speech,vii,vii,Locale_SubScenario:event_lordforjustice_05_e_26,True,,1,1,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_27,40078,event_lordforjustice_05_e,Speech,k,k,Locale_SubScenario:event_lordforjustice_05_e_27,False,,1,1,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_28,40078,event_lordforjustice_05_e,Monologue,k,,Locale_SubScenario:event_lordforjustice_05_e_28,False,,1,1,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_29,40078,event_lordforjustice_05_e,Speech,vii,vii,Locale_SubScenario:event_lordforjustice_05_e_29,True,,1,1,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_30,40078,event_lordforjustice_05_e,Speech,vii,vii,Locale_SubScenario:event_lordforjustice_05_e_30,True,,1,1,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_31,40078,event_lordforjustice_05_e,Speech,vii,vii,Locale_SubScenario:event_lordforjustice_05_e_31,True,,1,1,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_32,40078,event_lordforjustice_05_e,Self,vii,,Locale_SubScenario:event_lordforjustice_05_e_32,False,,1,1,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_33,40078,event_lordforjustice_05_e,Speech,vii,vii,Locale_SubScenario:event_lordforjustice_05_e_33,True,,1,L_20,1.3,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_34,40078,event_lordforjustice_05_e,Speech,vii,vii,Locale_SubScenario:event_lordforjustice_05_e_34,True,,L_20,L_20,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_35,40078,event_lordforjustice_05_e,Speech,vii,vii,Locale_SubScenario:event_lordforjustice_05_e_35,True,,L_20,L_20,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_36,40078,event_lordforjustice_05_e,Speech,vii,vii,Locale_SubScenario:event_lordforjustice_05_e_36,True,,L_20,L_20,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_37,40078,event_lordforjustice_05_e,Speech,vii,vii,Locale_SubScenario:event_lordforjustice_05_e_37,True,,L_20,L_20,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_38,40078,event_lordforjustice_05_e,Speech,vii,vii,Locale_SubScenario:event_lordforjustice_05_e_38,True,,L_20,L_20,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_39,40078,event_lordforjustice_05_e,Self,vii,,Locale_SubScenario:event_lordforjustice_05_e_39,False,,L_20,L_20,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_40,40078,event_lordforjustice_05_e,Narration,vii,,Locale_SubScenario:event_lordforjustice_05_e_40,False,,black,black,1.0,,sfx_scn_phonebell,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_41,40078,event_lordforjustice_05_e,Self,vii,,Locale_SubScenario:event_lordforjustice_05_e_41,False,,L_20,L_20,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_42,40078,event_lordforjustice_05_e,Monologue,vii,,Locale_SubScenario:event_lordforjustice_05_e_42,False,,L_20,L_20,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_43,40078,event_lordforjustice_05_e,Monologue,vii,,Locale_SubScenario:event_lordforjustice_05_e_43,False,,L_20,L_20,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_44,40078,event_lordforjustice_05_e,Self,vii,,Locale_SubScenario:event_lordforjustice_05_e_44,False,,L_20,L_160,1.75,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_45,40078,event_lordforjustice_05_e,Monologue,vii,,Locale_SubScenario:event_lordforjustice_05_e_45,False,,L_160,L_160,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_46,40078,event_lordforjustice_05_e,Speech,unknown,unknown,Locale_SubScenario:event_lordforjustice_05_e_46,False,,L_160,L_160,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_47,40078,event_lordforjustice_05_e,Speech,unknown,unknown,Locale_SubScenario:event_lordforjustice_05_e_47,False,,L_160,L_160,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_48,40078,event_lordforjustice_05_e,Speech,unknown,unknown,Locale_SubScenario:event_lordforjustice_05_e_48,False,,L_160,L_160,1.0,,,,2,idle,,,12,think,,,,
event_lordforjustice_05_e_49,40078,event_lordforjustice_05_e,Speech,unknown,unknown,Locale_SubScenario:event_lordforjustice_05_e_49,False,,L_160,L_160,1.0,,,,2,idle,vii,,12,think,k,,,
event_lordforjustice_05_e_50,40078,event_lordforjustice_05_e,Self,,,Locale_SubScenario:event_lordforjustice_05_e_50,False,,L_160,L_160,1.0,,,,,,,,,,,,,
event_lordforjustice_05_e_51,40078,event_lordforjustice_05_e,Speech,unknown,unknown,Locale_SubScenario:event_lordforjustice_05_e_51,False,,L_160,L_160,1.0,,,,,,,,,,,,,
event_lordforjustice_05_e_52,40078,event_lordforjustice_05_e,Speech,unknown,unknown,Locale_SubScenario:event_lordforjustice_05_e_52,False,,L_160,L_160,1.0,,,,,,,,,,,,,
event_lordforjustice_05_e_53,40078,event_lordforjustice_05_e,Self,,,Locale_SubScenario:event_lordforjustice_05_e_53,False,,L_160,L_160,1.0,,,,,,,,,,,,,
event_lordforjustice_05_e_54,40078,event_lordforjustice_05_e,Speech,unknown,unknown,Locale_SubScenario:event_lordforjustice_05_e_54,False,,L_160,L_160,1.0,,,,,,,,,,,,,
event_lordforjustice_05_e_55,40078,event_lordforjustice_05_e,Speech,soundonly_x,soundonly_x,Locale_SubScenario:event_lordforjustice_05_e_55,True,,L_160,L_160,1.0,,,,,,,,,,,soundonly_x_c,OP_center,idle
