id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,play_sound,characters/0/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,set_camera_shake,jump_target
event_bluewaterisland1_05_e_13,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_13,True,,4,angry,,2,think,,3,20,1.0,,,,,,,,
event_bluewaterisland1_05_e_14,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_14,True,,4,angry,,2,idle,,20,20,1.0,,,,,,,,
event_bluewaterisland1_05_e_15,40020,event_bluewaterisland1_05_e,Narration,,Narration,Locale_SubScenario:event_bluewaterisland1_05_e_15,False,,4,angry,,2,idle,,black,black,1.0,,sfx_scn_dropshell,,,,,,
event_bluewaterisland1_05_e_16,40020,event_bluewaterisland1_05_e,Speech,pepper_s,pepper_s,Locale_SubScenario:event_bluewaterisland1_05_e_16,True,,4,surprise,,2,idle,,20,XS_40,0.3,,,,,,,,
event_bluewaterisland1_05_e_17,40020,event_bluewaterisland1_05_e,Speech,pepper_s,pepper_s,Locale_SubScenario:event_bluewaterisland1_05_e_17,False,,4,surprise,,2,idle,,XS_40,XS_40,1.0,,,,,,,,
event_bluewaterisland1_05_e_18,40020,event_bluewaterisland1_05_e,Speech,pepper_s,pepper_s,Locale_SubScenario:event_bluewaterisland1_05_e_18,True,,4,surprise,,2,idle,,XS_40,XS_40,1.0,,,,,,,,
event_bluewaterisland1_05_e_19,40020,event_bluewaterisland1_05_e,Speech,pepper_s,pepper_s,Locale_SubScenario:event_bluewaterisland1_05_e_19,True,,4,surprise,,2,idle,,XS_40,XS_40,1.0,,,,,,,,
event_bluewaterisland1_05_e_20,40020,event_bluewaterisland1_05_e,Narration,,Narration,Locale_SubScenario:event_bluewaterisland1_05_e_20,False,,4,surprise,,2,idle,,black,black,1.0,,sfx_scn_dropshell,,,,,,
event_bluewaterisland1_05_e_21,40020,event_bluewaterisland1_05_e,Speech,pepper_s,pepper_s,Locale_SubScenario:event_bluewaterisland1_05_e_21,True,,4,delight,,2,idle,,XS_40,XS_40,1.0,,,,,,,,
event_bluewaterisland1_05_e_22,40020,event_bluewaterisland1_05_e,Speech,pepper_s,pepper_s,Locale_SubScenario:event_bluewaterisland1_05_e_22,True,,4,delight,,2,idle,,XS_40,XS_40,1.0,,,,,,,,
event_bluewaterisland1_05_e_23,40020,event_bluewaterisland1_05_e,Speech,pepper_s,pepper_s,Locale_SubScenario:event_bluewaterisland1_05_e_23,True,,4,delight,,2,idle,,XS_40,XS_40,1.0,,,,,,,,
event_bluewaterisland1_05_e_24,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_24,False,,4,idle,,2,idle,,XS_40,3,1.0,,,,,,,,
event_bluewaterisland1_05_e_25,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_25,True,,4,idle,,2,idle,,3,3,1.0,,,,,,,,
event_bluewaterisland1_05_e_26,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_26,True,,4,idle,,2,idle,,3,3,1.0,,,,,,,,
event_bluewaterisland1_05_e_27,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_27,True,,4,idle,,2,idle,,3,3,1.0,,,,,,,,
event_bluewaterisland1_05_e_28,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_28,True,,4,idle,,2,idle,,3,3,1.0,,,,,,,,
event_bluewaterisland1_05_e_29,40020,event_bluewaterisland1_05_e,Speech,pepper_s,pepper_s,Locale_SubScenario:event_bluewaterisland1_05_e_29,True,,4,surprise,,2,idle,,3,3,1.0,,,,,,,,
event_bluewaterisland1_05_e_30,40020,event_bluewaterisland1_05_e,Speech,pepper_s,pepper_s,Locale_SubScenario:event_bluewaterisland1_05_e_30,True,,4,delight,,2,idle,,3,3,1.0,,,,,,,,
event_bluewaterisland1_05_e_31,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_31,False,,6,delight,,2,idle,,3,3,1.0,,,pepper_s,,,,,
event_bluewaterisland1_05_e_32,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_32,True,,,,,2,idle,,3,1,1.0,,,,,,,,
event_bluewaterisland1_05_e_33,40020,event_bluewaterisland1_05_e,Self,,Self,Locale_SubScenario:event_bluewaterisland1_05_e_33,False,,,,,2,idle,,1,1,1.0,,,,neon_s,12,surprise,,
event_bluewaterisland1_05_e_34,40020,event_bluewaterisland1_05_e,Speech,neon_s,neon_s,Locale_SubScenario:event_bluewaterisland1_05_e_34,False,,,,,2,idle,,1,1,1.0,,,,,12,surprise,,
event_bluewaterisland1_05_e_35,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_35,True,,,,,2,idle,,1,1,1.0,,,,,12,surprise,,
event_bluewaterisland1_05_e_36,40020,event_bluewaterisland1_05_e,Self,,Self,Locale_SubScenario:event_bluewaterisland1_05_e_36,False,,,,,2,idle,,1,1,1.0,,,,,12,surprise,,
event_bluewaterisland1_05_e_37,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_37,True,,,,,2,idle,,1,1,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_38,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_38,True,,,,,2,idle,,1,1,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_39,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_39,False,,,,,2,idle,,1,1,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_40,40020,event_bluewaterisland1_05_e,Monologue,,Monologue,Locale_SubScenario:event_bluewaterisland1_05_e_40,False,,,,,2,idle,,black,black,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_41,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_41,True,,,,,2,idle,,1,1,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_42,40020,event_bluewaterisland1_05_e,Speech,neon_s,neon_s,Locale_SubScenario:event_bluewaterisland1_05_e_42,True,,,,,2,idle,,1,1,1.0,,,,,12,delight,,
event_bluewaterisland1_05_e_43,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_43,True,,,,,2,sad,,1,1,1.0,,,,,12,delight,,
event_bluewaterisland1_05_e_44,40020,event_bluewaterisland1_05_e,Speech,neon_s,neon_s,Locale_SubScenario:event_bluewaterisland1_05_e_44,True,,,,,2,sad,,1,1,1.0,,,,,12,delight,,
event_bluewaterisland1_05_e_45,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_45,True,,,,,2,sad,,1,1,1.0,,,,,12,delight,,
event_bluewaterisland1_05_e_46,40020,event_bluewaterisland1_05_e,Speech,neon_s,neon_s,Locale_SubScenario:event_bluewaterisland1_05_e_46,True,,,,,2,sad,,1,1,1.0,,,,,12,delight,,
event_bluewaterisland1_05_e_47,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_47,True,,,,,2,sad,,1,1,1.0,,,,,12,delight,,
event_bluewaterisland1_05_e_48,40020,event_bluewaterisland1_05_e,Speech,neon_s,neon_s,Locale_SubScenario:event_bluewaterisland1_05_e_48,True,,,,,2,sad,,1,1,1.0,,,,,12,worry,,
event_bluewaterisland1_05_e_49,40020,event_bluewaterisland1_05_e,Speech,neon_s,neon_s,Locale_SubScenario:event_bluewaterisland1_05_e_49,True,,,,,2,sad,,1,1,1.0,,,,,12,worry,,
event_bluewaterisland1_05_e_50,40020,event_bluewaterisland1_05_e,Speech,neon_s,neon_s,Locale_SubScenario:event_bluewaterisland1_05_e_50,True,,,,,2,sad,,1,1,1.0,,,,,12,worry,,
event_bluewaterisland1_05_e_51,40020,event_bluewaterisland1_05_e,Speech,neon_s,neon_s,Locale_SubScenario:event_bluewaterisland1_05_e_51,True,,,,,2,sad,,1,1,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_52,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_52,False,,,,,2,think,,1,20,2.0,,,,,12,idle,,
event_bluewaterisland1_05_e_53,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_53,True,,,,,2,think,,20,20,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_54,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_54,True,,,,,2,think,,20,20,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_55,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_55,True,,,,,2,think,,20,20,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_56,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_56,True,,,,,2,think,,20,20,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_57,40020,event_bluewaterisland1_05_e,Speech,neon_s,neon_s,Locale_SubScenario:event_bluewaterisland1_05_e_57,True,,,,,2,think,,XS_120,XS_120,1.0,,,,,12,surprise,,
event_bluewaterisland1_05_e_58,40020,event_bluewaterisland1_05_e,Self,,Self,Locale_SubScenario:event_bluewaterisland1_05_e_58,False,,,,,2,think,,XS_120,XS_120,1.0,,,,,12,surprise,,
event_bluewaterisland1_05_e_59,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_59,False,,,,,2,think,,XS_120,1,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_60,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_60,True,,,,,2,think,,1,1,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_61,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_61,True,,,,,2,think,,1,1,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_62,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_62,True,,,,,2,think,,1,1,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_63,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_63,True,,,,,2,think,,1,1,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_64,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_64,True,,,,,2,think,,1,1,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_65,40020,event_bluewaterisland1_05_e,Self,,Self,Locale_SubScenario:event_bluewaterisland1_05_e_65,False,,,,,2,think,,1,1,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_66,40020,event_bluewaterisland1_05_e,Speech,neon_s,neon_s,Locale_SubScenario:event_bluewaterisland1_05_e_66,True,,,,,2,think,,1,1,1.0,,,,,12,angry,,
event_bluewaterisland1_05_e_67,40020,event_bluewaterisland1_05_e,Speech,neon_s,neon_s,Locale_SubScenario:event_bluewaterisland1_05_e_67,True,,,,,2,think,,1,1,1.0,,,,,12,angry,,
event_bluewaterisland1_05_e_68,40020,event_bluewaterisland1_05_e,Speech,neon_s,neon_s,Locale_SubScenario:event_bluewaterisland1_05_e_68,True,,,,,2,think,,1,1,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_69,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_69,True,,,,,2,surprise,,1,1,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_70,40020,event_bluewaterisland1_05_e,Speech,neon_s,neon_s,Locale_SubScenario:event_bluewaterisland1_05_e_70,True,,,,,2,surprise,,1,1,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_71,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_71,True,,,,,2,surprise,,1,1,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_72,40020,event_bluewaterisland1_05_e,Speech,neon_s,neon_s,Locale_SubScenario:event_bluewaterisland1_05_e_72,True,,,,,2,surprise,,1,1,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_73,40020,event_bluewaterisland1_05_e,Speech,neon_s,neon_s,Locale_SubScenario:event_bluewaterisland1_05_e_73,True,,,,,2,surprise,,1,1,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_74,40020,event_bluewaterisland1_05_e,Self,,Self,Locale_SubScenario:event_bluewaterisland1_05_e_74,False,,,,,2,surprise,,1,1,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_75,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_75,False,,,,,2,surprise,,1,20,2.0,,,,,12,idle,,
event_bluewaterisland1_05_e_76,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_76,True,,,,,2,sad,,20,20,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_77,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_77,True,,,,,2,idle,,20,20,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_78,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_78,True,,,,,2,idle,,20,20,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_79,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_79,True,,,,,2,sad,,20,20,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_80,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_80,True,,,,,2,sad,,20,20,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_81,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_81,True,,,,,2,sad,,20,20,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_82,40020,event_bluewaterisland1_05_e,Speech,pepper_s,pepper_s,Locale_SubScenario:event_bluewaterisland1_05_e_82,True,pepper_s,4,angry,,2,sad,,20,3,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_83,40020,event_bluewaterisland1_05_e,Speech,pepper_s,pepper_s,Locale_SubScenario:event_bluewaterisland1_05_e_83,True,,4,angry,,2,sad,,3,3,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_84,40020,event_bluewaterisland1_05_e,Speech,pepper_s,pepper_s,Locale_SubScenario:event_bluewaterisland1_05_e_84,True,,4,angry,,2,sad,,3,3,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_85,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_85,True,,4,angry,,2,surprise,,3,3,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_86,40020,event_bluewaterisland1_05_e,Speech,pepper_s,pepper_s,Locale_SubScenario:event_bluewaterisland1_05_e_86,True,,4,angry,,2,surprise,,3,3,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_87,40020,event_bluewaterisland1_05_e,Speech,pepper_s,pepper_s,Locale_SubScenario:event_bluewaterisland1_05_e_87,True,,4,angry,,2,surprise,,3,3,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_88,40020,event_bluewaterisland1_05_e,Speech,pepper_s,pepper_s,Locale_SubScenario:event_bluewaterisland1_05_e_88,True,,4,angry,,2,surprise,,3,3,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_89,40020,event_bluewaterisland1_05_e,Speech,pepper_s,pepper_s,Locale_SubScenario:event_bluewaterisland1_05_e_89,True,,4,angry,,2,surprise,,3,3,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_90,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_90,True,,4,angry,,2,surprise,,3,3,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_91,40020,event_bluewaterisland1_05_e,Speech,pepper_s,pepper_s,Locale_SubScenario:event_bluewaterisland1_05_e_91,True,,4,angry,,2,surprise,,3,XS_40,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_92,40020,event_bluewaterisland1_05_e,Speech,pepper_s,pepper_s,Locale_SubScenario:event_bluewaterisland1_05_e_92,True,,4,angry,,2,surprise,,XS_40,XS_40,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_93,40020,event_bluewaterisland1_05_e,Speech,pepper_s,pepper_s,Locale_SubScenario:event_bluewaterisland1_05_e_93,True,,4,angry,,2,surprise,,XS_40,XS_40,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_94,40020,event_bluewaterisland1_05_e,Speech,pepper_s,pepper_s,Locale_SubScenario:event_bluewaterisland1_05_e_94,True,,4,angry,,2,surprise,,XS_40,XS_40,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_95,40020,event_bluewaterisland1_05_e,Speech,pepper_s,pepper_s,Locale_SubScenario:event_bluewaterisland1_05_e_95,True,,4,angry,,2,surprise,,XS_40,XS_40,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_96,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_96,True,,4,angry,,2,sad,,XS_40,20,0.3,,,,,12,idle,,
event_bluewaterisland1_05_e_97,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_97,True,,4,angry,,2,sad,,20,20,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_98,40020,event_bluewaterisland1_05_e,Speech,pepper_s,pepper_s,Locale_SubScenario:event_bluewaterisland1_05_e_98,True,,4,delight,,2,sad,,20,XS_40,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_99,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_99,True,,4,delight,,2,sad,,XS_40,XS_40,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_100,40020,event_bluewaterisland1_05_e,Speech,pepper_s,pepper_s,Locale_SubScenario:event_bluewaterisland1_05_e_100,True,,4,good,,2,sad,,XS_40,XS_40,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_101,40020,event_bluewaterisland1_05_e,Speech,pepper_s,pepper_s,Locale_SubScenario:event_bluewaterisland1_05_e_101,True,,4,good,,2,sad,,XS_40,XS_40,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_102,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_102,False,,4,idle,,2,sad,,XS_40,3,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_103,40020,event_bluewaterisland1_05_e,Speech,neon_s,neon_s,Locale_SubScenario:event_bluewaterisland1_05_e_103,True,,4,idle,,2,sad,,3,1,1.0,,,,,12,no,,
event_bluewaterisland1_05_e_104,40020,event_bluewaterisland1_05_e,Self,,Self,Locale_SubScenario:event_bluewaterisland1_05_e_104,False,,4,idle,,2,sad,,1,1,1.0,,,,,12,no,,
event_bluewaterisland1_05_e_105,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_105,False,,4,idle,,2,sad,,1,1,1.0,,,,,12,no,,
event_bluewaterisland1_05_e_106,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_106,True,,4,idle,,2,sad,,1,1,1.0,none,,,,12,idle,,
event_bluewaterisland1_05_e_107,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_107,True,,4,idle,,2,sad,,1,1,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_108,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_108,True,,4,idle,,2,sad,,1,1,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_109,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_109,False,,4,idle,,2,think,,1,1,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_110,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_110,True,,4,idle,,2,idle,,1,20,1.0,bgm_story_profusion,,,,12,idle,,
event_bluewaterisland1_05_e_111,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_111,True,,4,idle,,2,idle,,20,20,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_112,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_112,True,,4,idle,,2,idle,,20,20,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_113,40020,event_bluewaterisland1_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland1_05_e_113,True,,4,idle,,2,idle,,20,20,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_114,40020,event_bluewaterisland1_05_e,Speech,pepper_s,pepper_s,Locale_SubScenario:event_bluewaterisland1_05_e_114,True,,4,delight,,2,idle,,20,3,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_115,40020,event_bluewaterisland1_05_e,Monologue,,Monologue,Locale_SubScenario:event_bluewaterisland1_05_e_115,False,,3,delight,,2,idle,,3,2,1.0,,,,,12,idle,Low_2,
event_bluewaterisland1_05_e_116,40020,event_bluewaterisland1_05_e,Speech,neon_s,neon_s,Locale_SubScenario:event_bluewaterisland1_05_e_116,True,,3,delight,,2,idle,,2,1,1.0,,,,,12,shy,,
event_bluewaterisland1_05_e_117,40020,event_bluewaterisland1_05_e,Monologue,,Monologue,Locale_SubScenario:event_bluewaterisland1_05_e_117,False,,3,delight,,2,idle,,1,2,1.0,,,,,1,shy,Low_2,
event_bluewaterisland1_05_e_118,40020,event_bluewaterisland1_05_e,Choice,,,Locale_SubScenario:event_bluewaterisland1_05_e_118,False,,3,delight,,2,idle,,2,2,1.0,,,,,1,shy,,event_bluewaterisland1_05_e_122
event_bluewaterisland1_05_e_119,40020,event_bluewaterisland1_05_e,Choice,,,Locale_SubScenario:event_bluewaterisland1_05_e_119,False,,3,delight,,2,idle,,2,2,1.0,,,,,1,shy,,event_bluewaterisland1_05_e_120
event_bluewaterisland1_05_e_120,40020,event_bluewaterisland1_05_e,Monologue,,Monologue,Locale_SubScenario:event_bluewaterisland1_05_e_120,False,,3,delight,,2,idle,,2,2,1.0,,,,,1,shy,,
event_bluewaterisland1_05_e_121,40020,event_bluewaterisland1_05_e,Monologue,,Monologue,Locale_SubScenario:event_bluewaterisland1_05_e_121,False,,3,delight,,2,idle,,2,2,1.0,,,,,1,shy,,
event_bluewaterisland1_05_e_122,40020,event_bluewaterisland1_05_e,Speech,pepper_s,pepper_s,Locale_SubScenario:event_bluewaterisland1_05_e_122,True,,4,idle,,2,idle,,2,3,1.0,,,,,12,idle,,
event_bluewaterisland1_05_e_123,40020,event_bluewaterisland1_05_e,Speech,pepper_s,pepper_s,Locale_SubScenario:event_bluewaterisland1_05_e_123,True,,4,idle,,2,idle,,3,3,1.0,,,,,12,idle,,
