id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,play_sound,set_camera_shake,characters/0/hide_char_id,characters/1/hide_char_id,characters/2/hide_char_id,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,fade,characters/3/hide_char_id
event_overzone1_05_e_50,80303,event_overzone1_05_e,Narration,,,Locale_MainScenario:event_overzone1_05_e_50,False,,1,idle,,13,idle,,15,idle,,black,black,1.0,,sfx_scn_clinkglasses,,,,,,,,,
event_overzone1_05_e_51,80303,event_overzone1_05_e,Narration,,,Locale_MainScenario:event_overzone1_05_e_51,False,,1,idle,,13,idle,,15,idle,,black,black,1.0,,sfx_scn_clinkglasses,,,,,,,,,
event_overzone1_05_e_52,80303,event_overzone1_05_e,Narration,,,Locale_MainScenario:event_overzone1_05_e_52,False,,1,idle,,13,idle,,15,idle,,black,black,1.0,,sfx_scn_clinkglasses,,,,,,,,,
event_overzone1_05_e_53,80303,event_overzone1_05_e,Narration,,,Locale_MainScenario:event_overzone1_05_e_53,False,,1,idle,,13,idle,,15,idle,,black,black,1.0,,,,,,,,,,,
event_overzone1_05_e_54,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_54,True,,1,idle,,13,shy,,15,idle,,113,113,1.0,,,,,,,,,,,
event_overzone1_05_e_55,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_55,True,,1,idle,,13,shy,,15,idle,,113,113,1.0,,,,,,,,,,,
event_overzone1_05_e_56,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_56,True,,1,idle,,13,shy,,15,idle,,113,113,1.0,,,,,,,,,,,
event_overzone1_05_e_57,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_57,True,,1,idle,,13,shy,,15,idle,,113,113,1.0,none,,,,,,,,,,
event_overzone1_05_e_58,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_58,True,,1,idle,,13,shy,,15,idle,,113,113,1.0,,,,,,,,,,,
event_overzone1_05_e_59,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_59,True,,1,idle,,13,shy,,15,idle,,113,113,1.0,,,,,,,,,,,
event_overzone1_05_e_60,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_60,False,,1,idle,,13,idle,,15,idle,,113,113,1.0,event_bgm_satellitespiano,,,,,,,,,,
event_overzone1_05_e_61,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_61,True,,1,idle,,13,idle,,15,idle,,113,13,1.0,,,,,,,,,,,
event_overzone1_05_e_62,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_62,True,,1,idle,,13,idle,,15,idle,,13,13,1.0,,,,,,,,,,,
event_overzone1_05_e_63,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_63,True,,1,idle,,13,idle,,15,idle,,13,13,1.0,,,,,,,,,,,
event_overzone1_05_e_64,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_64,True,,1,idle,,13,idle,,15,idle,,13,130,1.0,,,,,,,,,,,
event_overzone1_05_e_65,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_65,True,,1,idle,,13,idle,,15,idle,,130,130,1.0,,,,,,,,,,,
event_overzone1_05_e_66,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_66,True,,1,idle,,13,idle,,15,idle,,130,130,1.0,,,,,,,,,,,
event_overzone1_05_e_67,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_67,True,,1,idle,,13,idle,,15,idle,,130,130,1.0,,,,,,,,,,,
event_overzone1_05_e_68,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_68,True,,1,idle,,13,idle,,15,idle,,130,1300,1.0,,,,,,,,,,,
event_overzone1_05_e_69,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_69,True,,1,idle,,13,idle,,15,idle,,1300,1300,1.0,,,,,,,,,,,
event_overzone1_05_e_70,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_70,True,,1,idle,,13,idle,,15,idle,,1300,1300,1.0,,,,,,,,,,,
event_overzone1_05_e_71,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_71,True,,1,idle,,13,idle,,15,idle,,1300,130,1.0,,,,,,,,,,,
event_overzone1_05_e_72,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_72,True,,1,idle,,13,idle,,15,idle,,130,130,1.0,,,,,,,,,,,
event_overzone1_05_e_73,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_73,True,,1,idle,,13,idle,,15,idle,,130,130,1.0,,,,,,,,,,,
event_overzone1_05_e_74,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_74,True,,1,idle,,13,idle,,15,idle,,130,130,1.0,,,,,,,,,,,
event_overzone1_05_e_75,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_75,True,,1,idle,,13,idle,,15,idle,,130,130,1.0,,,,,,,,,,,
event_overzone1_05_e_76,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_76,True,,1,idle,,13,idle,,15,idle,,130,13,1.0,,,,,,,,,,,
event_overzone1_05_e_77,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_77,True,,1,idle,,13,idle,,15,idle,,13,13,1.0,,,,,,,,,,,
event_overzone1_05_e_78,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_78,True,,1,idle,,13,idle,,15,idle,,13,13,1.0,,,,,,,,,,,
event_overzone1_05_e_79,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_79,True,,1,idle,,13,idle,,15,idle,,13,113,1.0,,,,,,,,,,,
event_overzone1_05_e_80,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_80,False,,1,idle,,13,idle,,15,idle,,113,113,1.0,,,,,,,,,,,
event_overzone1_05_e_81,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_81,True,,1,idle,,13,idle,,15,idle,,113,113,1.0,,,,,,,,,,,
event_overzone1_05_e_82,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_82,True,,1,idle,,13,idle,,15,idle,,113,113,1.0,,,,,,,,,,,
event_overzone1_05_e_83,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_83,False,,1,idle,,13,idle,,15,idle,,113,113,1.0,,,,,,,,,,,
event_overzone1_05_e_84,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_84,True,,1,idle,,13,idle,,15,idle,,113,10,2.0,,,,,,,,,,,
event_overzone1_05_e_85,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_85,True,,1,idle,,13,idle,,15,idle,,10,10,1.0,,,,,,,,,,,
event_overzone1_05_e_86,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_86,True,,1,idle,,13,idle,,15,idle,,10,10,1.0,,,,,,,,,,,
event_overzone1_05_e_87,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_87,True,,1,idle,,13,idle,,15,idle,,130,130,1.0,,,,,,,,,,,
event_overzone1_05_e_88,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_88,True,,1,idle,,13,idle,,15,idle,,10,10,1.0,,,,,,,,,,,
event_overzone1_05_e_89,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_89,True,,1,idle,,13,idle,,15,idle,,10,10,1.0,,,,,,,,,,,
event_overzone1_05_e_90,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_90,True,,1,idle,,13,idle,,15,idle,,10,10,1.0,,,,,,,,,,,
event_overzone1_05_e_91,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_91,True,,1,idle,,13,delight,,15,idle,,130,130,1.0,,,,,,,,,,,
event_overzone1_05_e_92,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_92,True,,1,idle,,13,delight,,15,idle,,130,130,1.0,,,,,,,,,,,
event_overzone1_05_e_93,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_93,True,,1,idle,,13,delight,,15,idle,,10,10,1.0,,,,,,,,,,,
event_overzone1_05_e_94,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_94,True,,1,idle,,13,delight,,15,idle,,10,113,1.0,,,,,,,,,,,
event_overzone1_05_e_95,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_95,True,,1,idle,,13,delight,,15,idle,,113,113,1.0,,,,,,,,,,,
event_overzone1_05_e_96,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_96,False,,1,idle,,13,idle,,15,idle,,113,113,1.0,,,,,,,,,,,
event_overzone1_05_e_97,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_97,False,,1,idle,,13,idle,,15,idle,,113,113,1.0,,,,,,,,,,,
event_overzone1_05_e_98,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_98,True,,1,idle,,13,idle,,15,idle,,113,113,1.0,,,,,,,,,,,
event_overzone1_05_e_99,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_99,True,,1,idle,,13,idle,,15,idle,,113,113,1.0,,,,,,,,,,,
event_overzone1_05_e_100,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_100,True,,1,idle,,13,idle,,15,idle,,113,113,1.0,,,,,,,,,,,
event_overzone1_05_e_101,80303,event_overzone1_05_e,Speech,pinne,pinne,Locale_MainScenario:event_overzone1_05_e_101,True,,1,idle,,13,idle,,15,worry,,S_150,S_150,1.0,,,,,,,,,,,
event_overzone1_05_e_102,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_102,True,,1,idle,,13,idle,,15,worry,,S_150,S_150,1.0,,,,,,,,,,,
event_overzone1_05_e_103,80303,event_overzone1_05_e,Speech,pinne,pinne,Locale_MainScenario:event_overzone1_05_e_103,True,,1,idle,,13,idle,,15,worry,,S_150,S_1500,1.0,,,,,,,,,,,
event_overzone1_05_e_104,80303,event_overzone1_05_e,Narration,,,Locale_MainScenario:event_overzone1_05_e_104,False,,1,idle,,13,idle,,15,worry,snbg_sprout_1,black,black,2.0,,,,dorothy,hongryeon,pinne,,,,,
event_overzone1_05_e_105,80303,event_overzone1_05_e,Narration,,,Locale_MainScenario:event_overzone1_05_e_105,False,,,,,,,,,,,sprout_01,sprout_02,2.0,,,,,,,,,,,
event_overzone1_05_e_106,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_106,True,,,,,,,,,,,sprout_02,sprout_02,1.0,,,,,,,,,,,
event_overzone1_05_e_107,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_107,True,,,,,,,,,,,sprout_02,sprout_02,1.0,,,,,,,,,,,
event_overzone1_05_e_108,80303,event_overzone1_05_e,Speech,hongryeon,hongryeon,Locale_MainScenario:event_overzone1_05_e_108,False,,,,,,,,,,,sprout_02,sprout_01,1.0,,,,,,,,,,,
event_overzone1_05_e_109,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_109,False,,,,,,,,,,,sprout_01,sprout_01,1.0,,,,,,,,,,,
event_overzone1_05_e_110,80303,event_overzone1_05_e,Narration,,,Locale_MainScenario:event_overzone1_05_e_110,False,,,,,,,,,,,sprout_01,sprout_01,1.0,,,,,,,,,,,
event_overzone1_05_e_111,80303,event_overzone1_05_e,Narration,,,Locale_MainScenario:event_overzone1_05_e_111,False,dorothy,1,idle,,,,,,,Desert_01,black,black,1.0,,,,,,,,,,,
event_overzone1_05_e_112,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_112,True,,1,idle,,,,,,,,1,10,1.0,none,,,,,,,,,,
event_overzone1_05_e_113,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_113,True,,1,idle,,,,,,,,10,10,1.0,,,,,,,,,,,
event_overzone1_05_e_114,80303,event_overzone1_05_e,Speech,collectrobot,collectrobot,Locale_MainScenario:event_overzone1_05_e_114,True,,1,idle,,,,,,,RuinIndoor,15,15,1.0,,,,,,,collectrobot,15,idle,black,
event_overzone1_05_e_115,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_115,True,,1,idle,,,,,,,,1,1,1.0,,,,,,,,15,idle,,
event_overzone1_05_e_116,80303,event_overzone1_05_e,Narration,,,Locale_MainScenario:event_overzone1_05_e_116,False,,1,idle,,,,,,,,black,black,1.0,,sfx_scn_connectrobot,,,,,,15,idle,,
event_overzone1_05_e_117,80303,event_overzone1_05_e,Speech,collectrobot,collectrobot,Locale_MainScenario:event_overzone1_05_e_117,True,,1,idle,,,,,,,,15,15,1.0,,,,,,,,15,idle,,
event_overzone1_05_e_118,80303,event_overzone1_05_e,Speech,collectrobot,collectrobot,Locale_MainScenario:event_overzone1_05_e_118,True,,1,idle,,,,,,,,15,15,1.0,,,,,,,,15,idle,,
event_overzone1_05_e_119,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_119,True,,1,idle,,,,,,,,15,1,1.0,bgm_story_promise,,,,,,,15,idle,,
event_overzone1_05_e_120,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_120,True,,1,idle,,,,,,,,1,1,1.0,,,,,,,,15,idle,,
event_overzone1_05_e_121,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_121,True,,1,idle,,,,,,,,1,1,1.0,,,,,,,,15,idle,,
event_overzone1_05_e_122,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_122,True,,1,idle,,,,,,,,1,1,1.0,,,,,,,,15,idle,,
event_overzone1_05_e_123,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_123,True,,1,idle,,,,,,,,1,10,1.0,,,,,,,,15,idle,,
event_overzone1_05_e_124,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_124,True,,1,idle,,,,,,,,10,10,1.0,,,,,,,,15,idle,,
event_overzone1_05_e_125,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_125,True,,1,idle,,,,,,,,10,100,1.0,,,,,,,,15,idle,,
event_overzone1_05_e_126,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_126,True,,1,idle,,,,,,,,100,100,1.0,,,,,,,,15,idle,,
event_overzone1_05_e_127,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_127,True,,1,idle,,,,,,,,100,100,1.0,,,,,,,,15,idle,,
event_overzone1_05_e_128,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_128,True,,1,idle,,,,,,,,100,100,1.0,,,,,,,,15,idle,,
event_overzone1_05_e_129,80303,event_overzone1_05_e,Speech,dorothy,dorothy,Locale_MainScenario:event_overzone1_05_e_129,True,,1,idle,,,,,,,,100,10,1.0,,,,,,,,15,idle,,
