id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,set_camera_shake,characters/0/hide_char_id,characters/1/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/2/hide_char_id,play_sound
event_queensorder_04_s_28,40015,event_queensorder_04_s,Monologue,swiftgang,,Locale_SubScenario:event_queensorder_04_s_28,False,,3,idle,,1,idle,,2,15,2.0,,,,fatman,swiftgang,rosanna,15,good,,
event_queensorder_04_s_29,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_29,True,,,,,,,,15,150,1.0,,,,,,,15,good,,
event_queensorder_04_s_30,40015,event_queensorder_04_s,Self,rosanna,,Locale_SubScenario:event_queensorder_04_s_30,False,,,,,,,,150,150,1.0,,,,,,,15,good,,
event_queensorder_04_s_31,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_31,True,,,,,,,,150,150,1.0,,,,,,,15,idle,,
event_queensorder_04_s_32,40015,event_queensorder_04_s,Self,rosanna,,Locale_SubScenario:event_queensorder_04_s_32,False,,,,,,,,150,150,1.0,,,,,,,15,idle,,
event_queensorder_04_s_33,40015,event_queensorder_04_s,Monologue,rosanna,,Locale_SubScenario:event_queensorder_04_s_33,False,fatman,3,idle,swiftgang,1,idle,,150,2,2.0,,,,,,,15,idle,rosanna,
event_queensorder_04_s_34,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_34,True,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_35,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_35,True,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_36,40015,event_queensorder_04_s,Self,swiftgang,,Locale_SubScenario:event_queensorder_04_s_36,False,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_37,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_37,True,,3,idle,,1,idle,,2,L_30,2.0,,,,,,,,,,
event_queensorder_04_s_38,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_38,True,,3,idle,,1,idle,,L_30,L_30,1.0,,,,,,,,,,
event_queensorder_04_s_39,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_39,True,,3,idle,,1,idle,,L_30,10,1.0,,,,,,,,,,
event_queensorder_04_s_40,40015,event_queensorder_04_s,Self,swiftgang,,Locale_SubScenario:event_queensorder_04_s_40,False,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_41,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_41,True,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_42,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_42,True,,3,idle,,1,idle,,black,black,1.0,,,,,,,,,,
event_queensorder_04_s_43,40015,event_queensorder_04_s,Monologue,rosanna,,Locale_SubScenario:event_queensorder_04_s_43,False,,3,idle,,1,idle,,10,10,1.0,,event_queensorder_04_s_172,Low_2,,,,,,,
event_queensorder_04_s_44,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_44,True,,3,idle,,1,idle,,2,10,0.5,,,,,,,,,,
event_queensorder_04_s_45,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_45,True,,3,idle,,1,idle,,L_30,L_30,1.0,,,,,,,,,,
event_queensorder_04_s_46,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_46,True,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_47,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_47,True,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_48,40015,event_queensorder_04_s,Self,swiftgang,,Locale_SubScenario:event_queensorder_04_s_48,False,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_49,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_49,True,,3,idle,,1,idle,,10,10,0.5,,,,,,,,,,
event_queensorder_04_s_50,40015,event_queensorder_04_s,Self,swiftgang,,Locale_SubScenario:event_queensorder_04_s_50,False,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_51,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_51,True,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_52,40015,event_queensorder_04_s,Self,swiftgang,,Locale_SubScenario:event_queensorder_04_s_52,False,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_53,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_53,True,,3,idle,,1,idle,,10,L_30,1.0,,,,,,,,,,
event_queensorder_04_s_54,40015,event_queensorder_04_s,Monologue,fatman,,Locale_SubScenario:event_queensorder_04_s_54,False,,3,idle,,1,idle,,L_30,2,1.0,,,,,,,,,,
event_queensorder_04_s_55,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_55,True,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_56,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_56,True,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_57,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_57,True,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_58,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_58,True,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_59,40015,event_queensorder_04_s,Monologue,swiftgang,,Locale_SubScenario:event_queensorder_04_s_59,False,,3,idle,,1,idle,,2,15,2.0,,,,fatman,swiftgang,rosanna,15,idle,,
event_queensorder_04_s_60,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_60,True,,,,,,,,15,150,2.0,,,,,,,15,idle,,
event_queensorder_04_s_61,40015,event_queensorder_04_s,Self,rosanna,,Locale_SubScenario:event_queensorder_04_s_61,False,,,,,,,,150,150,1.0,,,,,,,15,idle,,
event_queensorder_04_s_62,40015,event_queensorder_04_s,Monologue,rosanna,,Locale_SubScenario:event_queensorder_04_s_62,False,fatman,3,idle,swiftgang,1,idle,,150,2,2.0,,,,,,,15,idle,rosanna,
event_queensorder_04_s_63,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_63,True,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_64,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_64,True,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_65,40015,event_queensorder_04_s,Self,swiftgang,,Locale_SubScenario:event_queensorder_04_s_65,False,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_66,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_66,True,,3,idle,,1,idle,,2,L_30,1.0,,,,,,,,,,
event_queensorder_04_s_67,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_67,True,,3,idle,,1,idle,,L_30,10,1.0,,,,,,,,,,
event_queensorder_04_s_68,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_68,True,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_69,40015,event_queensorder_04_s,Self,swiftgang,,Locale_SubScenario:event_queensorder_04_s_69,False,,3,idle,,1,idle,,10,10,1.0,,event_queensorder_04_s_144,,,,,,,,
event_queensorder_04_s_70,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_70,True,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_71,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_71,True,,3,idle,,1,idle,,2,10,0.5,,,,,,,,,,
event_queensorder_04_s_72,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_72,True,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_73,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_73,True,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_74,40015,event_queensorder_04_s,Monologue,swiftgang,,Locale_SubScenario:event_queensorder_04_s_74,False,,3,idle,,1,idle,,black,black,1.0,,,,,,,,,,
event_queensorder_04_s_75,40015,event_queensorder_04_s,Monologue,swiftgang,,Locale_SubScenario:event_queensorder_04_s_75,False,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_76,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_76,True,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_77,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_77,True,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_78,40015,event_queensorder_04_s,Choice,swiftgang,,Locale_SubScenario:event_queensorder_04_s_78,False,,3,idle,,1,idle,,10,10,1.0,,event_queensorder_04_s_80,,,,,,,,
event_queensorder_04_s_79,40015,event_queensorder_04_s,Choice,swiftgang,,Locale_SubScenario:event_queensorder_04_s_79,False,,3,idle,,1,idle,,10,10,1.0,,event_queensorder_04_s_114,,,,,,,,
event_queensorder_04_s_80,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_80,True,,3,idle,,1,idle,,10,2,1.0,,,,,,,,,,
event_queensorder_04_s_81,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_81,True,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_82,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_82,True,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_83,40015,event_queensorder_04_s,Monologue,swiftgang,,Locale_SubScenario:event_queensorder_04_s_83,False,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_84,40015,event_queensorder_04_s,Monologue,swiftgang,,Locale_SubScenario:event_queensorder_04_s_84,False,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_85,40015,event_queensorder_04_s,Self,swiftgang,,Locale_SubScenario:event_queensorder_04_s_85,False,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_86,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_86,True,,3,idle,,1,idle,,2,10,0.5,,,,,,,,,,
event_queensorder_04_s_87,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_87,True,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_88,40015,event_queensorder_04_s,Self,swiftgang,,Locale_SubScenario:event_queensorder_04_s_88,False,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_89,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_89,True,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_90,40015,event_queensorder_04_s,Self,swiftgang,,Locale_SubScenario:event_queensorder_04_s_90,False,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_91,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_91,True,,3,idle,,1,idle,,10,10,0.5,,,,,,,,,,
event_queensorder_04_s_92,40015,event_queensorder_04_s,Self,swiftgang,,Locale_SubScenario:event_queensorder_04_s_92,False,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_93,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_93,True,,3,idle,,1,idle,,10,L_30,1.0,,,,,,,,,,
event_queensorder_04_s_94,40015,event_queensorder_04_s,Monologue,fatman,,Locale_SubScenario:event_queensorder_04_s_94,False,,3,idle,,1,idle,,L_30,2,1.0,,,,,,,,,,
event_queensorder_04_s_95,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_95,True,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_96,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_96,True,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_97,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_97,True,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_98,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_98,True,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_99,40015,event_queensorder_04_s,Monologue,swiftgang,,Locale_SubScenario:event_queensorder_04_s_99,False,,3,idle,,1,idle,,2,15,2.0,,,,fatman,swiftgang,rosanna,15,idle,,
event_queensorder_04_s_100,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_100,True,,,,,,,,15,150,1.0,,,,,,,15,good,,
event_queensorder_04_s_101,40015,event_queensorder_04_s,Self,rosanna,,Locale_SubScenario:event_queensorder_04_s_101,False,,,,,,,,150,150,1.0,,,,,,,15,idle,,
event_queensorder_04_s_102,40015,event_queensorder_04_s,Monologue,rosanna,,Locale_SubScenario:event_queensorder_04_s_102,False,fatman,3,idle,swiftgang,1,idle,,150,2,2.0,,,,,,,15,idle,rosanna,
event_queensorder_04_s_103,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_103,True,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_104,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_104,True,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_105,40015,event_queensorder_04_s,Self,swiftgang,,Locale_SubScenario:event_queensorder_04_s_105,False,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_106,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_106,True,,3,idle,,1,idle,,2,L_30,1.0,,,,,,,,,,
event_queensorder_04_s_107,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_107,True,,3,idle,,1,idle,,L_30,10,1.0,,,,,,,,,,
event_queensorder_04_s_108,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_108,True,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_109,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_109,True,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_110,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_110,True,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_111,40015,event_queensorder_04_s,Self,swiftgang,,Locale_SubScenario:event_queensorder_04_s_111,False,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_112,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_112,True,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_113,40015,event_queensorder_04_s,Self,swiftgang,,Locale_SubScenario:event_queensorder_04_s_113,False,,3,idle,,1,idle,,10,10,1.0,,event_queensorder_04_s_144,,,,,,,,
event_queensorder_04_s_114,40015,event_queensorder_04_s,Monologue,swiftgang,,Locale_SubScenario:event_queensorder_04_s_114,False,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_115,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_115,True,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_116,40015,event_queensorder_04_s,Self,swiftgang,,Locale_SubScenario:event_queensorder_04_s_116,False,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_117,40015,event_queensorder_04_s,Monologue,swiftgang,,Locale_SubScenario:event_queensorder_04_s_117,False,,3,idle,,1,idle,,10,2,2.0,,,,,,,,,,
event_queensorder_04_s_118,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_118,True,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_119,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_119,True,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_120,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_120,True,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_121,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_121,True,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_122,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_122,True,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_123,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_123,True,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_124,40015,event_queensorder_04_s,Monologue,swiftgang,,Locale_SubScenario:event_queensorder_04_s_124,False,,3,idle,,1,idle,,2,15,2.0,,,,fatman,swiftgang,rosanna,15,good,,
event_queensorder_04_s_125,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_125,True,,,,,,,,15,150,1.0,,,,,,,15,good,,
event_queensorder_04_s_126,40015,event_queensorder_04_s,Self,rosanna,,Locale_SubScenario:event_queensorder_04_s_126,False,,,,,,,,150,150,1.0,,,,,,,15,good,,
event_queensorder_04_s_127,40015,event_queensorder_04_s,Speech,rosanna,rosanna,Locale_SubScenario:event_queensorder_04_s_127,True,,,,,,,,150,150,1.0,,,,,,,15,idle,,
event_queensorder_04_s_128,40015,event_queensorder_04_s,Self,rosanna,,Locale_SubScenario:event_queensorder_04_s_128,False,,,,,,,,150,150,1.0,,,,,,,15,idle,,
event_queensorder_04_s_129,40015,event_queensorder_04_s,Monologue,rosanna,,Locale_SubScenario:event_queensorder_04_s_129,False,fatman,3,idle,swiftgang,1,idle,,150,2,2.0,,,,,,,15,idle,rosanna,
event_queensorder_04_s_130,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_130,True,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_131,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_131,True,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_132,40015,event_queensorder_04_s,Self,swiftgang,,Locale_SubScenario:event_queensorder_04_s_132,False,,3,idle,,1,idle,,2,2,1.0,,,,,,,,,,
event_queensorder_04_s_133,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_133,True,,3,idle,,1,idle,,2,L_30,1.0,,,,,,,,,,
event_queensorder_04_s_134,40015,event_queensorder_04_s,Self,fatman,,Locale_SubScenario:event_queensorder_04_s_134,False,,3,idle,,1,idle,,L_30,L_30,1.0,,,,,,,,,,
event_queensorder_04_s_135,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_135,True,,3,idle,,1,idle,,L_30,L_30,1.0,,,,,,,,,,
event_queensorder_04_s_136,40015,event_queensorder_04_s,Speech,fatman,fatman,Locale_SubScenario:event_queensorder_04_s_136,True,,3,idle,,1,idle,,L_30,L_30,1.0,,,,,,,,,,
event_queensorder_04_s_137,40015,event_queensorder_04_s,Speech,swiftgang,swiftgang,Locale_SubScenario:event_queensorder_04_s_137,True,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
event_queensorder_04_s_138,40015,event_queensorder_04_s,Self,swiftgang,,Locale_SubScenario:event_queensorder_04_s_138,False,,3,idle,,1,idle,,10,10,1.0,,,,,,,,,,
