id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,highlight,speaker,play_sound,set_camera_shake,fade,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim
event_dirtybackyard_01_e_79,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_79,True,,S_30,S_30,1.0,,sugar,sugar,,,,,,5,idle,,3,idle
event_dirtybackyard_01_e_80,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_80,True,,S_30,S_30,1.0,,sugar,sugar,,,,,,5,idle,,3,idle
event_dirtybackyard_01_e_81,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_81,True,,S_30,S_30,1.0,,sugar,sugar,,,,,,5,idle,,3,idle
event_dirtybackyard_01_e_82,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_82,True,,S_30,S_30,1.0,,sugar,sugar,,,,,,5,idle,,3,idle
event_dirtybackyard_01_e_83,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_83,True,,S_30,S_30,1.0,,sugar,sugar,,,,,,5,idle,,3,idle
event_dirtybackyard_01_e_84,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_84,True,,S_30,50,1.0,,moran,moran,,,,,,5,worry,,3,idle
event_dirtybackyard_01_e_85,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_85,True,,50,50,1.0,,moran,moran,,,,,,5,worry,,3,idle
event_dirtybackyard_01_e_86,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_86,True,,50,50,1.0,,moran,moran,,,,,,5,worry,,3,idle
event_dirtybackyard_01_e_87,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_87,True,,50,4,1.0,,sugar,sugar,,,,,,5,worry,,3,idle
event_dirtybackyard_01_e_88,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_88,True,,4,4,1.0,,sugar,sugar,,,,,,5,worry,,3,idle
event_dirtybackyard_01_e_89,40038,event_dirtybackyard_01_e,Speech,Locale_SubScenario:event_dirtybackyard_01_e_89,False,,4,4,1.0,,moran,moran,,,,,,5,think,,3,idle
event_dirtybackyard_01_e_90,40038,event_dirtybackyard_01_e,Self,Locale_SubScenario:event_dirtybackyard_01_e_90,False,,4,4,1.0,,,,,,,,,5,think,,3,idle
