id,event_id,group_id,speech_window,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,highlight,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,fade,jump_target,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim
event_bluewaterisland1_04_e_33,40020,event_bluewaterisland1_04_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_04_e_33,True,,clinic_all,clinic_all,1.0,,mary_s,,,,,,,,,,,,,,
event_bluewaterisland1_04_e_34,40020,event_bluewaterisland1_04_e,Speech,rapi_s,Locale_SubScenario:event_bluewaterisland1_04_e_34,True,,clinic_all,clinic_all,1.0,,rapi_s,,,,,,,,,,,,,,
event_bluewaterisland1_04_e_35,40020,event_bluewaterisland1_04_e,Monologue,Monologue,Locale_SubScenario:event_bluewaterisland1_04_e_35,False,,black,black,1.0,,,,,,,,,,,,,,,,
event_bluewaterisland1_04_e_36,40020,event_bluewaterisland1_04_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_04_e_36,False,Beach_d,1,1,1.0,,neon_s,rapi_s,2,idle,neon_s,12,no,black,,,,,,,
event_bluewaterisland1_04_e_37,40020,event_bluewaterisland1_04_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_04_e_37,True,,1,1,1.0,,neon_s,,2,idle,,12,delight,,,,,,,,
event_bluewaterisland1_04_e_38,40020,event_bluewaterisland1_04_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_04_e_38,True,,1,1,1.0,,neon_s,,2,idle,,12,delight,,,,,,,,
event_bluewaterisland1_04_e_39,40020,event_bluewaterisland1_04_e,Choice,,Locale_SubScenario:event_bluewaterisland1_04_e_39,False,,1,1,1.0,,,,2,idle,,12,delight,,event_bluewaterisland1_04_e_41,,,,,,
event_bluewaterisland1_04_e_40,40020,event_bluewaterisland1_04_e,Choice,,Locale_SubScenario:event_bluewaterisland1_04_e_40,False,,1,1,1.0,,,,2,idle,,12,delight,,event_bluewaterisland1_04_e_45,,,,,,
event_bluewaterisland1_04_e_41,40020,event_bluewaterisland1_04_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_04_e_41,True,,1,1,1.0,,neon_s,,2,idle,,12,angry,,,,,,,,
event_bluewaterisland1_04_e_42,40020,event_bluewaterisland1_04_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_04_e_42,True,,1,1,1.0,,neon_s,,2,idle,,12,angry,,,,,,,,
event_bluewaterisland1_04_e_43,40020,event_bluewaterisland1_04_e,Self,Self,Locale_SubScenario:event_bluewaterisland1_04_e_43,False,,1,1,1.0,,,,2,idle,,12,angry,,,,,,,,
event_bluewaterisland1_04_e_44,40020,event_bluewaterisland1_04_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_04_e_44,True,,1,1,1.0,,neon_s,,2,idle,,12,worry,,event_bluewaterisland1_04_e_49,,,,,,
event_bluewaterisland1_04_e_45,40020,event_bluewaterisland1_04_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_04_e_45,True,,1,1,1.0,,neon_s,,2,idle,,12,delight,,,,,,,,
event_bluewaterisland1_04_e_46,40020,event_bluewaterisland1_04_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_04_e_46,True,,1,1,1.0,,neon_s,,2,idle,,12,delight,,,,,,,,
event_bluewaterisland1_04_e_47,40020,event_bluewaterisland1_04_e,Speech,rapi_s,Locale_SubScenario:event_bluewaterisland1_04_e_47,True,,1,1,1.0,,rapi_s,,2,no,,12,delight,,,,,,,,
event_bluewaterisland1_04_e_48,40020,event_bluewaterisland1_04_e,Self,Self,Locale_SubScenario:event_bluewaterisland1_04_e_48,False,,1,1,1.0,,,,2,no,,12,delight,,,,,,,,
event_bluewaterisland1_04_e_49,40020,event_bluewaterisland1_04_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_04_e_49,True,,1,XS_120,1.0,,neon_s,,2,idle,,12,worry,,,,,,,,
event_bluewaterisland1_04_e_50,40020,event_bluewaterisland1_04_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_04_e_50,True,,XS_120,XS_120,1.0,,neon_s,,2,idle,,12,worry,,,,,,,,
event_bluewaterisland1_04_e_51,40020,event_bluewaterisland1_04_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_04_e_51,True,,XS_120,XS_120,1.0,,neon_s,,2,idle,,12,worry,,,,,,,,
event_bluewaterisland1_04_e_52,40020,event_bluewaterisland1_04_e,Self,Self,Locale_SubScenario:event_bluewaterisland1_04_e_52,False,,XS_120,XS_120,1.0,,,,2,idle,,12,worry,,,,,,,,
event_bluewaterisland1_04_e_53,40020,event_bluewaterisland1_04_e,Self,Self,Locale_SubScenario:event_bluewaterisland1_04_e_53,False,,XS_120,XS_120,1.0,,,,2,idle,,12,worry,,,,,,,,
event_bluewaterisland1_04_e_54,40020,event_bluewaterisland1_04_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_04_e_54,True,,XS_120,XS_120,1.0,,neon_s,,2,idle,,12,shy,,,,,,,,
event_bluewaterisland1_04_e_55,40020,event_bluewaterisland1_04_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_04_e_55,True,,XS_120,XS_120,1.0,,neon_s,,2,idle,,12,idle,,,,,,,,
event_bluewaterisland1_04_e_56,40020,event_bluewaterisland1_04_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_04_e_56,True,,XS_120,XS_120,1.0,,neon_s,,2,idle,,12,idle,,,,,,,,
event_bluewaterisland1_04_e_57,40020,event_bluewaterisland1_04_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_04_e_57,True,,XS_120,XS_120,1.0,,neon_s,,2,idle,,12,worry,,,,,,,,
event_bluewaterisland1_04_e_58,40020,event_bluewaterisland1_04_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_04_e_58,True,,XS_120,XS_120,1.0,,neon_s,,2,idle,,12,worry,,,,,,,,
event_bluewaterisland1_04_e_59,40020,event_bluewaterisland1_04_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_04_e_59,True,,XS_120,XS_120,1.0,,neon_s,,2,idle,,12,worry,,,,,,,,
event_bluewaterisland1_04_e_60,40020,event_bluewaterisland1_04_e,Speech,unknown,Locale_SubScenario:event_bluewaterisland1_04_e_60,False,,XS_120,12,1.0,,unknown,,2,idle,,12,idle,,,,,,,,
event_bluewaterisland1_04_e_61,40020,event_bluewaterisland1_04_e,Speech,unknown,Locale_SubScenario:event_bluewaterisland1_04_e_61,True,,12,12,1.0,,unknown,,2,idle,,12,idle,,,,,,,,
event_bluewaterisland1_04_e_62,40020,event_bluewaterisland1_04_e,Self,Self,Locale_SubScenario:event_bluewaterisland1_04_e_62,False,,12,12,1.0,,,,2,idle,,12,idle,,,,,,,,
event_bluewaterisland1_04_e_63,40020,event_bluewaterisland1_04_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_04_e_63,True,,12,13,1.0,,pepper_s,,2,idle,,12,idle,,,pepper_s,14,good,,,
event_bluewaterisland1_04_e_64,40020,event_bluewaterisland1_04_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_04_e_64,True,,13,13,1.0,,pepper_s,,2,idle,,12,idle,,,,14,good,,,
event_bluewaterisland1_04_e_65,40020,event_bluewaterisland1_04_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_04_e_65,True,,13,13,1.0,,pepper_s,,2,idle,,12,idle,,,,14,good,,,
event_bluewaterisland1_04_e_66,40020,event_bluewaterisland1_04_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_04_e_66,False,,13,XS_140,1.0,,pepper_s,,2,idle,,12,idle,,,,14,shy,,,
event_bluewaterisland1_04_e_67,40020,event_bluewaterisland1_04_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_04_e_67,True,,XS_140,XS_140,1.0,,pepper_s,,2,idle,,12,idle,,,,14,shy,,,
event_bluewaterisland1_04_e_68,40020,event_bluewaterisland1_04_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_04_e_68,True,,XS_140,XS_140,1.0,,pepper_s,,2,idle,,12,idle,,,,14,shy,,,
event_bluewaterisland1_04_e_69,40020,event_bluewaterisland1_04_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_04_e_69,True,,XS_140,XS_140,1.0,,pepper_s,,2,idle,,12,idle,,,,14,shy,,,
event_bluewaterisland1_04_e_70,40020,event_bluewaterisland1_04_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_04_e_70,True,,XS_140,XS_140,1.0,,pepper_s,,2,idle,,12,idle,,,,14,angry,,,
event_bluewaterisland1_04_e_71,40020,event_bluewaterisland1_04_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_04_e_71,True,,XS_140,XS_140,1.0,,pepper_s,,2,idle,,12,idle,,,,14,angry,,,
event_bluewaterisland1_04_e_72,40020,event_bluewaterisland1_04_e,Self,Self,Locale_SubScenario:event_bluewaterisland1_04_e_72,False,,XS_140,XS_140,1.0,,,,2,idle,,12,idle,,,,14,angry,,,
event_bluewaterisland1_04_e_73,40020,event_bluewaterisland1_04_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_04_e_73,True,,XS_140,XS_140,1.0,,pepper_s,,2,idle,,12,idle,,,,14,angry,,,
event_bluewaterisland1_04_e_74,40020,event_bluewaterisland1_04_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_04_e_74,True,,XS_140,XS_140,1.0,,pepper_s,,2,idle,,12,idle,,,,14,angry,,,
event_bluewaterisland1_04_e_75,40020,event_bluewaterisland1_04_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_04_e_75,True,,XS_140,XS_140,1.0,,pepper_s,,2,idle,,12,idle,,,,14,shy,,,
event_bluewaterisland1_04_e_76,40020,event_bluewaterisland1_04_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_04_e_76,True,,XS_140,13,1.0,,pepper_s,,2,idle,,12,idle,,,,14,shy,,,
event_bluewaterisland1_04_e_77,40020,event_bluewaterisland1_04_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_04_e_77,True,,13,13,1.0,,pepper_s,,2,idle,,12,idle,,,,14,surprise,,,
event_bluewaterisland1_04_e_78,40020,event_bluewaterisland1_04_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_04_e_78,True,,13,13,1.0,,neon_s,,2,idle,,12,idle,,,,14,idle,,,
event_bluewaterisland1_04_e_79,40020,event_bluewaterisland1_04_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_04_e_79,True,,13,13,1.0,,neon_s,,2,idle,,12,idle,,,,14,idle,,,
event_bluewaterisland1_04_e_80,40020,event_bluewaterisland1_04_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_04_e_80,True,,13,13,1.0,,neon_s,,2,idle,,12,idle,,,,14,idle,,,
event_bluewaterisland1_04_e_81,40020,event_bluewaterisland1_04_e,Self,Self,Locale_SubScenario:event_bluewaterisland1_04_e_81,False,,13,13,1.0,,,,2,idle,,12,idle,,,,14,idle,,,
event_bluewaterisland1_04_e_82,40020,event_bluewaterisland1_04_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_04_e_82,True,,13,13,1.0,,pepper_s,,2,idle,,12,idle,,,,14,delight,,,
event_bluewaterisland1_04_e_83,40020,event_bluewaterisland1_04_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_04_e_83,True,,13,13,1.0,,pepper_s,,2,idle,,12,idle,,,,14,idle,,,
event_bluewaterisland1_04_e_84,40020,event_bluewaterisland1_04_e,Monologue,Monologue,Locale_SubScenario:event_bluewaterisland1_04_e_84,False,,13,13,1.0,,,,2,idle,,12,idle,,,,13,idle,,,
event_bluewaterisland1_04_e_85,40020,event_bluewaterisland1_04_e,Narration,Narration,Locale_SubScenario:event_bluewaterisland1_04_e_85,False,,13,13,1.0,,,,2,idle,,12,idle,,,,13,idle,,,
event_bluewaterisland1_04_e_86,40020,event_bluewaterisland1_04_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_04_e_86,True,,13,15,1.0,,mary_s,,2,idle,,12,idle,,,,13,idle,mary_s,16,sad
event_bluewaterisland1_04_e_87,40020,event_bluewaterisland1_04_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_04_e_87,True,,15,XS_140,1.0,,pepper_s,,2,idle,,12,idle,,,,14,surprise,,16,sad
event_bluewaterisland1_04_e_88,40020,event_bluewaterisland1_04_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_04_e_88,True,,XS_140,XS_140,1.0,,pepper_s,,2,idle,,12,idle,,,,14,good,,16,sad
event_bluewaterisland1_04_e_89,40020,event_bluewaterisland1_04_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_04_e_89,True,,XS_140,XS_140,1.0,,pepper_s,,2,idle,,12,idle,,,,14,good,,16,sad
event_bluewaterisland1_04_e_90,40020,event_bluewaterisland1_04_e,Self,Self,Locale_SubScenario:event_bluewaterisland1_04_e_90,False,,XS_140,XS_140,1.0,,,,2,idle,,12,idle,,,,14,good,,16,sad
event_bluewaterisland1_04_e_91,40020,event_bluewaterisland1_04_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_04_e_91,True,,XS_140,13,1.0,,neon_s,,2,idle,,12,idle,,,,14,idle,,16,sad
event_bluewaterisland1_04_e_92,40020,event_bluewaterisland1_04_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_04_e_92,True,,13,13,1.0,,neon_s,,2,idle,,12,idle,,,,14,idle,,16,sad
event_bluewaterisland1_04_e_93,40020,event_bluewaterisland1_04_e,Speech,neon_s,Locale_SubScenario:event_bluewaterisland1_04_e_93,True,,13,13,1.0,,neon_s,,2,idle,,12,idle,,,,14,idle,,16,sad
event_bluewaterisland1_04_e_94,40020,event_bluewaterisland1_04_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_04_e_94,True,,13,13,1.0,,pepper_s,,2,idle,,12,idle,,,,14,angry,,16,sad
event_bluewaterisland1_04_e_95,40020,event_bluewaterisland1_04_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_04_e_95,True,,13,13,1.0,,pepper_s,,2,idle,,12,idle,,,,14,angry,,16,sad
event_bluewaterisland1_04_e_96,40020,event_bluewaterisland1_04_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_04_e_96,True,,13,13,1.0,,pepper_s,,2,idle,,12,idle,,,,14,angry,,16,sad
event_bluewaterisland1_04_e_97,40020,event_bluewaterisland1_04_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_04_e_97,True,,13,13,1.0,,pepper_s,,2,idle,,12,idle,,,,14,angry,,16,sad
event_bluewaterisland1_04_e_98,40020,event_bluewaterisland1_04_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_04_e_98,True,,13,15,1.0,,mary_s,,2,idle,,12,idle,,,,14,idle,,16,sad
event_bluewaterisland1_04_e_99,40020,event_bluewaterisland1_04_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_04_e_99,True,,15,15,1.0,,mary_s,,2,idle,,12,idle,,,,14,idle,,16,sad
event_bluewaterisland1_04_e_100,40020,event_bluewaterisland1_04_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_04_e_100,True,,15,15,1.0,,pepper_s,,2,idle,,12,idle,,,,14,delight,,16,sad
event_bluewaterisland1_04_e_101,40020,event_bluewaterisland1_04_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_04_e_101,True,,15,15,1.0,,mary_s,,2,idle,,12,idle,,,,14,delight,,16,sad
event_bluewaterisland1_04_e_102,40020,event_bluewaterisland1_04_e,Speech,pepper_s,Locale_SubScenario:event_bluewaterisland1_04_e_102,True,,15,15,1.0,,pepper_s,,2,idle,,12,idle,,,,14,idle,,16,sad
event_bluewaterisland1_04_e_103,40020,event_bluewaterisland1_04_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_04_e_103,False,,15,160,1.0,,mary_s,,2,idle,,12,idle,,,,14,idle,,16,sad
event_bluewaterisland1_04_e_104,40020,event_bluewaterisland1_04_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_04_e_104,True,,160,160,1.0,,mary_s,,2,idle,,12,idle,,,,14,idle,,16,idle
event_bluewaterisland1_04_e_105,40020,event_bluewaterisland1_04_e,Speech,mary_s,Locale_SubScenario:event_bluewaterisland1_04_e_105,True,,160,160,1.0,,mary_s,,2,idle,,12,idle,,,,14,idle,,16,idle
