id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,highlight,speaker,characters/0/hide_char_id,characters/1/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,fade,jump_target,play_sound,set_filter_01,set_camera_shake
snowfall_episode_noirblanc_04_11,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_14,True,,1,idle,,13,think,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_12,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_15,True,,1,idle,,13,think,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_13,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_16,True,,1,idle,,13,think,,L_130,L_10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_04_14,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_17,True,,1,idle,,13,think,,L_10,L_10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_04_15,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_18,True,,1,idle,,13,think,,L_10,L_10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_04_16,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_19,True,,1,idle,,13,think,,L_10,L_10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_04_17,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_20,True,,1,idle,,13,think,,L_10,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_18,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_21,True,,1,idle,,13,think,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_04_19,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_22,True,,1,idle,,13,think,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_20,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_23,True,,1,idle,,13,no,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_21,80903,snowfall_episode_noirblanc_04,Self,Locale_SubScenario:snowfall_episode_noirblanc_04_24,False,,1,idle,,13,no,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_04_22,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_25,True,,1,surprise,,13,no,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_04_23,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_26,True,,1,surprise,,13,no,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_04_24,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_27,True,,1,surprise,,13,no,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_04_25,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_28,True,,1,surprise,,13,no,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_04_26,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_29,True,,1,surprise,,13,no,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_27,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_30,True,,1,surprise,,13,no,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_28,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_31,True,,1,surprise,,13,no,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_29,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_32,True,,1,surprise,,13,think,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_30,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_33,True,,1,idle,,13,think,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_04_31,80903,snowfall_episode_noirblanc_04,Self,Locale_SubScenario:snowfall_episode_noirblanc_04_34,False,,1,idle,,13,think,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_04_32,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_35,True,,1,idle,,13,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_33,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_36,True,,1,idle,,13,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_34,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_37,True,,1,idle,,13,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_35,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_38,True,,1,delight,,13,idle,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_04_36,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_39,True,,1,delight,,13,think,,12,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_37,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_40,True,,1,idle,,13,think,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_38,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_41,True,,1,idle,,13,think,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_39,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_42,True,,1,idle,,13,think,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_40,80903,snowfall_episode_noirblanc_04,Self,Locale_SubScenario:snowfall_episode_noirblanc_04_43,False,,1,idle,,13,think,,L_130,L_130,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_04_41,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_44,True,,1,idle,,13,think,,L_130,L_10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_04_42,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_45,True,,1,idle,,13,think,,L_10,L_10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_04_43,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_46,True,,1,idle,,13,think,,L_10,L_10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_04_44,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_47,True,,1,idle,,13,think,,L_10,L_10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_04_45,80903,snowfall_episode_noirblanc_04,Self,Locale_SubScenario:snowfall_episode_noirblanc_04_48,False,,1,idle,,13,think,,L_10,L_10,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_04_46,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_49,True,,1,idle,,13,think,,L_10,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_47,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_50,True,,1,idle,,13,think,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_48,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_51,True,,1,idle,,13,think,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_49,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_52,True,,1,idle,,13,think,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_50,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_53,True,,1,idle,,13,think,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_51,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_54,True,,1,idle,,13,think,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_52,80903,snowfall_episode_noirblanc_04,Self,Locale_SubScenario:snowfall_episode_noirblanc_04_55,False,,1,idle,,13,think,,L_130,L_130,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_04_53,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_56,True,,1,idle,,13,idle,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_54,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_57,True,,1,idle,,13,idle,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_55,80903,snowfall_episode_noirblanc_04,Self,Locale_SubScenario:snowfall_episode_noirblanc_04_58,False,,1,idle,,13,idle,,L_130,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_04_56,80903,snowfall_episode_noirblanc_04,Self,Locale_SubScenario:snowfall_episode_noirblanc_04_59,False,,1,idle,,13,idle,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_04_57,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_60,True,,1,surprise,,13,idle,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_04_58,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_61,True,,1,surprise,,13,shy,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_59,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_62,True,,1,idle,,13,shy,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_04_60,80903,snowfall_episode_noirblanc_04,Self,Locale_SubScenario:snowfall_episode_noirblanc_04_63,False,,1,idle,,13,shy,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_04_61,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_64,True,,1,idle,,13,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_62,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_65,True,,1,idle,,13,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_63,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_66,True,,1,idle,,13,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_64,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_67,True,,1,delight,,13,idle,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_04_65,80903,snowfall_episode_noirblanc_04,Self,Locale_SubScenario:snowfall_episode_noirblanc_04_68,False,,1,delight,,13,idle,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_04_66,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_69,True,,1,delight,,13,delight,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_67,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_70,True,,1,delight,,13,delight,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_04_68,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_71,False,,1,delight,,13,delight,,black,black,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_04_69,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_72,False,,1,delight,,13,delight,,black,black,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_04_70,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_73,False,,3,delight,,1,delight,,black,black,1.0,,,,,noir_c,blanc_c,,,,,,,,
snowfall_episode_noirblanc_04_71,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_74,False,,,,,,,,6,1,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_04_72,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_75,False,,,,,,,,1,1,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_04_73,80903,snowfall_episode_noirblanc_04,Self,Locale_SubScenario:snowfall_episode_noirblanc_04_76,False,,,,,,,,1,1,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_04_74,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_77,False,,,,,,,,1,10,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_04_75,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_78,False,,,,,,,,10,10,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_04_76,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_79,False,,,,,,,,10,1,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_04_77,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_80,False,noir_c,3,idle,blanc_c,1,idle,BigHotSpring_d,1,1,1.0,amb_so_hotspring_2,event_bgm_neverland_snowflakes_day,,,,,lumi_01,13,idle,black,,,,
snowfall_episode_noirblanc_04_78,80903,snowfall_episode_noirblanc_04,Self,Locale_SubScenario:snowfall_episode_noirblanc_04_81,False,,3,idle,,1,idle,,1,1,1.0,,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_79,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_82,True,,3,idle,,1,idle,,1,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_80,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_83,True,,3,idle,,1,idle,,2,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_81,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_84,True,,3,delight,,1,idle,,2,2,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_82,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_85,False,,3,delight,,1,idle,,130,130,1.0,,,lumi_01,lumi_01,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_83,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_86,True,,3,idle,,1,idle,,130,12,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_84,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_87,True,,3,idle,,1,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_85,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_88,True,,3,idle,,1,idle,,12,12,1.0,,,lumi_01,lumi_01,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_86,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_89,True,,3,idle,,1,idle,,3,3,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_87,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_90,True,,3,idle,,1,idle,,12,12,1.0,,,lumi_01,lumi_01,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_88,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_91,True,,3,idle,,1,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_89,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_92,True,,3,idle,,1,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_90,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_93,True,,3,idle,,1,delight,,12,12,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_91,80903,snowfall_episode_noirblanc_04,Self,Locale_SubScenario:snowfall_episode_noirblanc_04_94,False,,3,idle,,1,delight,,12,12,1.0,,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_92,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_95,True,,3,delight,,1,delight,,12,2,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_93,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_96,False,,3,delight,,1,delight,,2,2,1.0,,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_94,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_97,False,,3,delight,,1,delight,,2,2,1.0,,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_95,80903,snowfall_episode_noirblanc_04,Choice,Locale_SubScenario:snowfall_episode_noirblanc_04_98,False,,3,idle,,1,idle,,2,2,1.0,,,,,,,,13,idle,,snowfall_episode_noirblanc_04_98,,,
snowfall_episode_noirblanc_04_96,80903,snowfall_episode_noirblanc_04,Choice,Locale_SubScenario:snowfall_episode_noirblanc_04_99,False,,3,idle,,1,idle,,2,2,1.0,,,,,,,,13,idle,,snowfall_episode_noirblanc_04_101,,,
snowfall_episode_noirblanc_04_97,80903,snowfall_episode_noirblanc_04,Choice,Locale_SubScenario:snowfall_episode_noirblanc_04_100,False,,3,idle,,1,idle,,2,2,1.0,,,,,,,,13,idle,,snowfall_episode_noirblanc_04_104,,,
snowfall_episode_noirblanc_04_98,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_101,False,,3,idle,,1,idle,,2,L_10,1.0,,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_99,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_102,True,,3,idle,,1,delight,,L_10,L_10,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_100,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_103,True,,3,idle,,1,delight,,L_10,L_10,1.0,,,blanc_c,blanc_c,,,,13,idle,,snowfall_episode_noirblanc_04_111,,,
snowfall_episode_noirblanc_04_101,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_104,False,,3,idle,,1,idle,,2,L_30,1.0,,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_102,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_105,True,,3,delight,,1,idle,,L_30,L_30,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_103,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_106,True,,3,delight,,1,idle,,L_30,L_30,1.0,,,noir_c,noir_c,,,,13,idle,,snowfall_episode_noirblanc_04_111,,,
snowfall_episode_noirblanc_04_104,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_107,False,,3,idle,,1,idle,,2,2,1.0,,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_105,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_108,False,,3,idle,,1,idle,,2,2,1.0,,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_106,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_109,True,,3,idle,,1,idle,,2,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_107,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_110,True,,3,delight,,1,idle,,2,2,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_108,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_111,True,,3,delight,,1,idle,,2,2,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_109,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_112,True,,3,delight,,1,delight,,2,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_110,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_113,True,,3,delight,,1,delight,,2,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,snowfall_episode_noirblanc_04_111,,,
snowfall_episode_noirblanc_04_111,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_114,False,,3,idle,,1,idle,,black,black,1.0,,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_112,80903,snowfall_episode_noirblanc_04,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_04_115,False,,3,idle,,1,idle,,black,black,1.0,,,,,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_113,80903,snowfall_episode_noirblanc_04,Narration,Locale_SubScenario:snowfall_episode_noirblanc_04_116,False,,3,idle,,1,idle,,2,2,1.0,,,,,,,,13,idle,,,sfx_scn_feetwater,,
snowfall_episode_noirblanc_04_114,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_117,True,,3,idle,,1,idle,,2,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_115,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_118,False,,3,idle,,1,think,,2,2,1.0,,,blanc_c,blanc_c,,,,13,idle,,,,,
snowfall_episode_noirblanc_04_116,80903,snowfall_episode_noirblanc_04,Speech,Locale_SubScenario:snowfall_episode_noirblanc_04_119,False,,3,surprise,,1,think,,2,2,1.0,,,noir_c,noir_c,,,,13,idle,,,,,
