id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/2/hide_char_id,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/3/hide_char_id,characters/4/hide_char_id,characters/5/hide_char_id,fade,characters/1/hide_char_id
event_beautyfullshot1_06_e_11,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_11,True,,1,idle,,13,idle,,10,10,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_12,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_12,True,,1,idle,,13,idle,,10,10,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_13,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_13,True,,1,idle,,13,idle,,10,10,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_14,40051,event_beautyfullshot1_06_e,Self,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_14,False,,1,idle,,13,idle,,10,10,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_15,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_15,True,,1,idle,,13,idle,,10,100,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_16,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_16,True,,1,idle,,13,idle,,100,100,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_17,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_17,True,,1,idle,,13,idle,,100,10,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_18,40051,event_beautyfullshot1_06_e,Speech,jackal,jackal,Locale_MainScenario:event_beautyfullshot1_06_e_18,True,,1,idle,,13,idle,,10,31,1.0,,jackal,3,idle,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_19,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_19,True,,1,idle,,13,idle,,31,31,1.0,,,3,idle,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_20,40051,event_beautyfullshot1_06_e,Speech,jackal,jackal,Locale_MainScenario:event_beautyfullshot1_06_e_20,True,,1,idle,,13,idle,,31,31,1.0,,,3,idle,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_21,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_21,True,,1,void,,13,idle,,31,31,1.0,,,3,idle,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_22,40051,event_beautyfullshot1_06_e,Speech,jackal,jackal,Locale_MainScenario:event_beautyfullshot1_06_e_22,True,,1,void,,13,idle,,31,31,1.0,,,3,idle,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_23,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_23,False,,1,void,,13,idle,,31,31,1.0,,,3,idle,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_24,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_24,True,,1,smile,,13,idle,,31,31,1.0,,,3,idle,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_25,40051,event_beautyfullshot1_06_e,Monologue,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_25,False,,1,smile,,13,idle,,31,31,1.0,,,3,idle,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_26,40051,event_beautyfullshot1_06_e,Speech,jackal,jackal,Locale_MainScenario:event_beautyfullshot1_06_e_26,True,,1,smile,,13,idle,,31,31,1.0,,,3,crazy,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_27,40051,event_beautyfullshot1_06_e,Speech,jackal,jackal,Locale_MainScenario:event_beautyfullshot1_06_e_27,True,,1,smile,,13,idle,,31,31,1.0,,,3,crazy,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_28,40051,event_beautyfullshot1_06_e,Narration,jackal,,Locale_MainScenario:event_beautyfullshot1_06_e_28,False,,1,smile,,13,idle,,black,black,1.0,,,3,crazy,jackal,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_29,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_29,False,,1,idle,,13,idle,,1,1,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_30,40051,event_beautyfullshot1_06_e,Speech,maiden_s,maiden_s,Locale_MainScenario:event_beautyfullshot1_06_e_30,True,,1,idle,,13,idle,,1,31,1.0,,maiden_s,3,shy,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_31,40051,event_beautyfullshot1_06_e,Speech,maiden_s,maiden_s,Locale_MainScenario:event_beautyfullshot1_06_e_31,True,,1,idle,,13,idle,,31,31,1.0,,,3,shy,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_32,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_32,True,,1,void,,13,idle,,31,31,1.0,,,3,shy,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_33,40051,event_beautyfullshot1_06_e,Speech,maiden_s,maiden_s,Locale_MainScenario:event_beautyfullshot1_06_e_33,True,,1,void,,13,idle,,31,31,1.0,,,3,shy,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_34,40051,event_beautyfullshot1_06_e,Speech,maiden_s,maiden_s,Locale_MainScenario:event_beautyfullshot1_06_e_34,True,,1,void,,13,idle,,31,31,1.0,,,3,shy,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_35,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_35,True,,1,sad,,13,idle,,31,31,1.0,,,3,shy,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_36,40051,event_beautyfullshot1_06_e,Speech,mary_s,mary_s,Locale_MainScenario:event_beautyfullshot1_06_e_36,True,,1,sad,,13,idle,,31,5,1.0,,,3,shy,,mary_s,5,think,,,,,,,,,,,
event_beautyfullshot1_06_e_37,40051,event_beautyfullshot1_06_e,Speech,anis_s,anis_s,Locale_MainScenario:event_beautyfullshot1_06_e_37,True,,1,sad,,13,idle,,5,97,1.0,,,3,shy,,,5,think,anis_s,9,angry,neon_s,7,angry,,,,,
event_beautyfullshot1_06_e_38,40051,event_beautyfullshot1_06_e,Speech,neon_s,neon_s,Locale_MainScenario:event_beautyfullshot1_06_e_38,True,,1,sad,,13,idle,,97,97,1.0,,,3,shy,maiden_s,,5,think,,9,angry,,7,angry,,,,,
event_beautyfullshot1_06_e_39,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_39,False,,1,angry,,13,idle,,10,10,1.0,,,,,,,5,think,,9,angry,,7,angry,,,,,
event_beautyfullshot1_06_e_40,40051,event_beautyfullshot1_06_e,Self,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_40,False,,1,angry,,13,idle,,10,10,1.0,,,,,,,5,think,,9,angry,,7,angry,,,,,
event_beautyfullshot1_06_e_41,40051,event_beautyfullshot1_06_e,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot1_06_e_41,True,,1,angry,,13,idle,,10,113,1.0,,,,,,,5,think,,9,angry,,7,angry,,,,,
event_beautyfullshot1_06_e_42,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_42,False,,1,angry,,13,idle,,113,113,1.0,,,,,,,5,think,,9,angry,,7,angry,,,,,
event_beautyfullshot1_06_e_43,40051,event_beautyfullshot1_06_e,Narration,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_43,False,,1,angry,,13,idle,,black,black,1.0,,viper_s,15,idle,,,5,think,,9,angry,,7,angry,mary_s,anis_s,neon_s,black,
event_beautyfullshot1_06_e_44,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_44,True,,1,sad,,13,idle,,10,10,1.0,,,15,idle,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_45,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_45,True,,1,sad,,13,idle,,10,10,1.0,,,15,idle,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_46,40051,event_beautyfullshot1_06_e,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot1_06_e_46,True,,1,sad,,13,idle,,10,130,1.0,,,15,idle,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_47,40051,event_beautyfullshot1_06_e,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot1_06_e_47,True,,1,sad,,13,idle,,130,130,1.0,,,15,idle,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_48,40051,event_beautyfullshot1_06_e,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot1_06_e_48,True,,1,sad,,13,idle,,130,S_150,1.0,,,15,delight,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_49,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_49,True,,1,sad,,13,idle,,10,10,1.0,,,15,delight,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_50,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_50,True,,1,sad,,13,idle,,10,10,1.0,,,15,idle,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_51,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_51,True,,1,sad,,13,idle,,10,10,1.0,,,15,idle,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_52,40051,event_beautyfullshot1_06_e,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot1_06_e_52,True,,1,sad,,13,idle,,10,130,1.0,,,15,idle,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_53,40051,event_beautyfullshot1_06_e,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot1_06_e_53,True,,1,sad,,13,idle,,130,130,1.0,,,15,idle,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_54,40051,event_beautyfullshot1_06_e,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot1_06_e_54,True,,1,sad,,13,idle,,130,S_150,1.0,,,15,idle,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_55,40051,event_beautyfullshot1_06_e,Self,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_55,False,,1,sad,,13,idle,,10,10,1.0,,,15,idle,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_56,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_56,True,,1,idle,,13,idle,,10,10,1.0,,,15,idle,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_57,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_57,True,,1,idle,,13,idle,,10,10,1.0,,,15,idle,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_58,40051,event_beautyfullshot1_06_e,Self,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_58,False,,1,idle,,13,idle,,10,10,1.0,,,15,idle,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_59,40051,event_beautyfullshot1_06_e,Monologue,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_59,False,,1,idle,,13,idle,KrakenRockIsland_d,black,black,1.0,,,15,idle,viper_s,,,,,,,,,,,,,,rosanna_s
event_beautyfullshot1_06_e_60,40051,event_beautyfullshot1_06_e,Monologue,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_60,False,,1,idle,,,,,black,black,1.0,none,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_61,40051,event_beautyfullshot1_06_e,Self,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_61,False,,1,idle,,,,,10,10,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_62,40051,event_beautyfullshot1_06_e,Self,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_62,False,,1,idle,,,,,10,10,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_63,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_63,False,,1,idle,,,,,10,10,1.0,bgm_frostpillar,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_64,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_64,True,,1,smile,,,,,10,10,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_65,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_65,True,,1,smile,,,,,10,10,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_66,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_66,True,,1,smile,,,,,10,10,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_67,40051,event_beautyfullshot1_06_e,Self,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_67,False,,1,smile,,,,,10,10,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_68,40051,event_beautyfullshot1_06_e,Monologue,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_68,False,,1,smile,,,,BeachCaveFog,10,100,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_69,40051,event_beautyfullshot1_06_e,Monologue,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_69,False,,1,smile,,,,,100,100,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_70,40051,event_beautyfullshot1_06_e,Monologue,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_70,False,,1,smile,,,,,100,100,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_71,40051,event_beautyfullshot1_06_e,Self,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_71,False,,1,smile,,,,,100,100,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_72,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_72,True,,1,smile,,,,,100,100,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_73,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_73,True,,1,smile,,,,,100,100,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_74,40051,event_beautyfullshot1_06_e,Narration,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_74,False,,1,smile,,,,,black,black,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_75,40051,event_beautyfullshot1_06_e,Monologue,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_75,False,,1,smile,,,,,100,10,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_76,40051,event_beautyfullshot1_06_e,Monologue,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_76,False,,1,smile,,,,,10,10,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_77,40051,event_beautyfullshot1_06_e,Self,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_77,False,,1,smile,,,,,10,10,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_78,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_78,True,,1,smile,,,,,10,10,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_79,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_79,True,,1,smile,,,,,10,10,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_80,40051,event_beautyfullshot1_06_e,Self,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_80,False,,1,smile,,,,,10,10,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_81,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_81,True,,1,smile,,,,,10,10,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_82,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_82,True,,1,smile,,,,,10,10,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_83,40051,event_beautyfullshot1_06_e,Self,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_83,False,,1,smile,,,,,10,10,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_84,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_84,True,,1,smile,,,,,10,10,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_85,40051,event_beautyfullshot1_06_e,Monologue,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_85,False,,1,smile,,,,,10,150,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_86,40051,event_beautyfullshot1_06_e,Self,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_86,False,,1,smile,,,,,150,150,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_87,40051,event_beautyfullshot1_06_e,Self,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_87,False,,1,smile,,,,,150,150,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_88,40051,event_beautyfullshot1_06_e,Self,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_88,False,,1,smile,,,,,150,150,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_89,40051,event_beautyfullshot1_06_e,Monologue,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_89,False,,1,smile,,,,,150,150,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_90,40051,event_beautyfullshot1_06_e,Monologue,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_90,False,,1,smile,,,,,150,1500,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_91,40051,event_beautyfullshot1_06_e,Monologue,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_91,False,,1,smile,,,,,1500,1500,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_92,40051,event_beautyfullshot1_06_e,Monologue,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_92,False,,1,smile,,,,,1500,1500,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_93,40051,event_beautyfullshot1_06_e,Monologue,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_93,False,,1,smile,,,,,1500,1500,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_94,40051,event_beautyfullshot1_06_e,Self,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_94,False,,1,smile,,,,,1500,10,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_95,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_95,True,,1,smile,,,,,10,10,1.0,none,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_96,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_96,True,,1,smile,,,,,10,10,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_97,40051,event_beautyfullshot1_06_e,Self,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_97,False,,1,smile,,,,,10,10,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_98,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_98,True,,1,smile,,,,,10,100,1.0,event_bgm_beautyfullshot_coral,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_99,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_99,True,,1,smile,,,,,100,100,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_100,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_100,True,,1,smile,,,,,100,100,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_101,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_101,True,,1,shy,,,,,100,100,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_102,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_102,True,,1,shy,,,,,100,100,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_103,40051,event_beautyfullshot1_06_e,Speech,sakura_s,sakura_s,Locale_MainScenario:event_beautyfullshot1_06_e_103,True,,1,shy,,,,,100,10,1.0,,,,,,,,,,,,,,,,,,,
event_beautyfullshot1_06_e_104,40051,event_beautyfullshot1_06_e,Narration,sakura_s,,Locale_MainScenario:event_beautyfullshot1_06_e_104,False,,1,shy,,,,,black,black,1.0,,,,,,,,,,,,,,,,,,,
