id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/set_char_position,characters/7/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,play_sound
re_event_ce02_1_06_e_22,40082,re_event_ce02_1_06_e,Speech,anis,anis,Locale_SubScenario:event_ce02_1_06_e_22,False,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,50,50,1.0,,
re_event_ce02_1_06_e_23,40082,re_event_ce02_1_06_e,Speech,rapi,rapi,Locale_SubScenario:event_ce02_1_06_e_23,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,50,5,1.0,,
re_event_ce02_1_06_e_24,40082,re_event_ce02_1_06_e,Speech,ce_02_npc_01,ce_02_npc_01,Locale_SubScenario:event_ce02_1_06_e_24,False,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,5,31,1.0,,
re_event_ce02_1_06_e_25,40082,re_event_ce02_1_06_e,Speech,ce_02_01,ce_02_01,Locale_SubScenario:event_ce02_1_06_e_25,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,31,31,1.0,,
re_event_ce02_1_06_e_26,40082,re_event_ce02_1_06_e,Speech,rapi,rapi,Locale_SubScenario:event_ce02_1_06_e_26,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,31,53,1.0,,
re_event_ce02_1_06_e_27,40082,re_event_ce02_1_06_e,Speech,ce_02_01,ce_02_01,Locale_SubScenario:event_ce02_1_06_e_27,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,53,53,1.0,,
re_event_ce02_1_06_e_28,40082,re_event_ce02_1_06_e,Speech,ce_02_01,ce_02_01,Locale_SubScenario:event_ce02_1_06_e_28,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,53,53,1.0,,
re_event_ce02_1_06_e_29,40082,re_event_ce02_1_06_e,Speech,rapi,rapi,Locale_SubScenario:event_ce02_1_06_e_29,False,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,53,53,1.0,,
re_event_ce02_1_06_e_30,40082,re_event_ce02_1_06_e,Speech,ce_02_npc_01,ce_02_npc_01,Locale_SubScenario:event_ce02_1_06_e_30,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,53,1,1.0,,
re_event_ce02_1_06_e_31,40082,re_event_ce02_1_06_e,Speech,ce_02_npc_01,ce_02_npc_01,Locale_SubScenario:event_ce02_1_06_e_31,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,1,1,1.0,,
re_event_ce02_1_06_e_32,40082,re_event_ce02_1_06_e,Speech,ce_02_npc_01,ce_02_npc_01,Locale_SubScenario:event_ce02_1_06_e_32,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,1,10,1.0,,
re_event_ce02_1_06_e_33,40082,re_event_ce02_1_06_e,Speech,ce_02_npc_01,ce_02_npc_01,Locale_SubScenario:event_ce02_1_06_e_33,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,10,10,1.0,,
re_event_ce02_1_06_e_34,40082,re_event_ce02_1_06_e,Speech,rapi,rapi,Locale_SubScenario:event_ce02_1_06_e_34,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,10,10,1.0,,
re_event_ce02_1_06_e_35,40082,re_event_ce02_1_06_e,Speech,ce_02_npc_01,ce_02_npc_01,Locale_SubScenario:event_ce02_1_06_e_35,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,10,10,1.0,,
re_event_ce02_1_06_e_36,40082,re_event_ce02_1_06_e,Speech,rapi,rapi,Locale_SubScenario:event_ce02_1_06_e_36,False,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,50,50,1.0,,
re_event_ce02_1_06_e_37,40082,re_event_ce02_1_06_e,Self,,,Locale_SubScenario:event_ce02_1_06_e_37,False,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,50,50,1.0,,
re_event_ce02_1_06_e_38,40082,re_event_ce02_1_06_e,Self,,,Locale_SubScenario:event_ce02_1_06_e_38,False,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,50,50,1.0,,
re_event_ce02_1_06_e_39,40082,re_event_ce02_1_06_e,Speech,rapi,rapi,Locale_SubScenario:event_ce02_1_06_e_39,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,50,50,1.0,,
re_event_ce02_1_06_e_40,40082,re_event_ce02_1_06_e,Monologue,,,Locale_SubScenario:event_ce02_1_06_e_40,False,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,50,5,1.0,,
re_event_ce02_1_06_e_41,40082,re_event_ce02_1_06_e,Speech,rapi,rapi,Locale_SubScenario:event_ce02_1_06_e_41,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,5,5,1.0,,
re_event_ce02_1_06_e_42,40082,re_event_ce02_1_06_e,Speech,ce_02_npc_01,ce_02_npc_01,Locale_SubScenario:event_ce02_1_06_e_42,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,5,31,1.0,,
re_event_ce02_1_06_e_43,40082,re_event_ce02_1_06_e,Speech,ce_02_01,ce_02_01,Locale_SubScenario:event_ce02_1_06_e_43,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,31,31,1.0,,
re_event_ce02_1_06_e_44,40082,re_event_ce02_1_06_e,Speech,rapi,rapi,Locale_SubScenario:event_ce02_1_06_e_44,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,50,50,1.0,,
re_event_ce02_1_06_e_45,40082,re_event_ce02_1_06_e,Speech,rapi,rapi,Locale_SubScenario:event_ce02_1_06_e_45,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,50,50,1.0,,
re_event_ce02_1_06_e_46,40082,re_event_ce02_1_06_e,Speech,ce_02_npc_01,ce_02_npc_01,Locale_SubScenario:event_ce02_1_06_e_46,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,10,10,1.0,,
re_event_ce02_1_06_e_47,40082,re_event_ce02_1_06_e,Speech,ce_02_npc_01,ce_02_npc_01,Locale_SubScenario:event_ce02_1_06_e_47,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,10,10,1.0,,
re_event_ce02_1_06_e_48,40082,re_event_ce02_1_06_e,Speech,anis,anis,Locale_SubScenario:event_ce02_1_06_e_48,True,,5,idle,,7,void,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,70,70,1.0,,
re_event_ce02_1_06_e_49,40082,re_event_ce02_1_06_e,Speech,rapi,rapi,Locale_SubScenario:event_ce02_1_06_e_49,False,,5,idle,,7,void,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,70,50,1.0,,
re_event_ce02_1_06_e_50,40082,re_event_ce02_1_06_e,Speech,rapi,rapi,Locale_SubScenario:event_ce02_1_06_e_50,True,,5,idle,,7,void,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,50,50,1.0,,
re_event_ce02_1_06_e_51,40082,re_event_ce02_1_06_e,Speech,rapi,rapi,Locale_SubScenario:event_ce02_1_06_e_51,True,,5,idle,,7,void,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,50,50,1.0,,
re_event_ce02_1_06_e_52,40082,re_event_ce02_1_06_e,Speech,ce_02_01,ce_02_01,Locale_SubScenario:event_ce02_1_06_e_52,True,,5,idle,,7,void,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,50,53,1.0,,
re_event_ce02_1_06_e_53,40082,re_event_ce02_1_06_e,Speech,ce_02_01,ce_02_01,Locale_SubScenario:event_ce02_1_06_e_53,True,,5,idle,,7,void,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,53,53,1.0,,
re_event_ce02_1_06_e_54,40082,re_event_ce02_1_06_e,Speech,anis,anis,Locale_SubScenario:event_ce02_1_06_e_54,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,97,97,1.0,,
re_event_ce02_1_06_e_55,40082,re_event_ce02_1_06_e,Speech,neon,neon,Locale_SubScenario:event_ce02_1_06_e_55,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,97,97,1.0,,
re_event_ce02_1_06_e_56,40082,re_event_ce02_1_06_e,Speech,rapi,rapi,Locale_SubScenario:event_ce02_1_06_e_56,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,50,50,1.0,,
re_event_ce02_1_06_e_57,40082,re_event_ce02_1_06_e,Speech,rapi,rapi,Locale_SubScenario:event_ce02_1_06_e_57,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,50,50,1.0,,
re_event_ce02_1_06_e_58,40082,re_event_ce02_1_06_e,Speech,ce_02_npc_01,ce_02_npc_01,Locale_SubScenario:event_ce02_1_06_e_58,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,10,10,1.0,,
re_event_ce02_1_06_e_59,40082,re_event_ce02_1_06_e,Speech,ce_02_npc_01,ce_02_npc_01,Locale_SubScenario:event_ce02_1_06_e_59,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,10,10,1.0,,
re_event_ce02_1_06_e_60,40082,re_event_ce02_1_06_e,Speech,ce_02_npc_01,ce_02_npc_01,Locale_SubScenario:event_ce02_1_06_e_60,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,10,10,1.0,,
re_event_ce02_1_06_e_61,40082,re_event_ce02_1_06_e,Speech,ce_02_npc_01,ce_02_npc_01,Locale_SubScenario:event_ce02_1_06_e_61,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,10,100,1.0,,
re_event_ce02_1_06_e_62,40082,re_event_ce02_1_06_e,Speech,ce_02_npc_01,ce_02_npc_01,Locale_SubScenario:event_ce02_1_06_e_62,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,100,100,1.0,,
re_event_ce02_1_06_e_63,40082,re_event_ce02_1_06_e,Speech,ce_02_npc_01,ce_02_npc_01,Locale_SubScenario:event_ce02_1_06_e_63,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,100,100,1.0,,
re_event_ce02_1_06_e_64,40082,re_event_ce02_1_06_e,Speech,rapi,rapi,Locale_SubScenario:event_ce02_1_06_e_64,True,,5,idle,,7,angry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,50,50,1.0,,
re_event_ce02_1_06_e_65,40082,re_event_ce02_1_06_e,Speech,anis,anis,Locale_SubScenario:event_ce02_1_06_e_65,True,,5,idle,,7,worry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,70,70,1.0,,
re_event_ce02_1_06_e_66,40082,re_event_ce02_1_06_e,Speech,anis,anis,Locale_SubScenario:event_ce02_1_06_e_66,True,,5,idle,,7,worry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,70,70,1.0,,
re_event_ce02_1_06_e_67,40082,re_event_ce02_1_06_e,Speech,ce_02_01,ce_02_01,Locale_SubScenario:event_ce02_1_06_e_67,True,,5,idle,,7,worry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,30,30,1.0,,
re_event_ce02_1_06_e_68,40082,re_event_ce02_1_06_e,Speech,ce_02_01,ce_02_01,Locale_SubScenario:event_ce02_1_06_e_68,True,,5,idle,,7,worry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,30,30,1.0,,
re_event_ce02_1_06_e_69,40082,re_event_ce02_1_06_e,Speech,ce_02_01,ce_02_01,Locale_SubScenario:event_ce02_1_06_e_69,True,,5,idle,,7,worry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,30,300,1.0,,
re_event_ce02_1_06_e_70,40082,re_event_ce02_1_06_e,Speech,anis,anis,Locale_SubScenario:event_ce02_1_06_e_70,True,,5,idle,,7,worry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,700,700,1.0,,
re_event_ce02_1_06_e_71,40082,re_event_ce02_1_06_e,Speech,c1002_02,c1002_02,Locale_SubScenario:event_ce02_1_06_e_71,True,,5,idle,,7,worry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,1300,1300,1.0,,
re_event_ce02_1_06_e_72,40082,re_event_ce02_1_06_e,Narration,,,Locale_SubScenario:event_ce02_1_06_e_72,False,,5,idle,,7,worry,,9,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,black,black,1.0,,
