id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,speaker,play_sound,jump_target,fade,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim
event_lordforjustice_01_e_39,40078,event_lordforjustice_01_e,Choice,k,Locale_SubScenario:event_lordforjustice_01_e_39,False,,2,2,1.0,,,,event_lordforjustice_01_e_40,,,2,think,,,
event_lordforjustice_01_e_40,40078,event_lordforjustice_01_e,Speech,k,Locale_SubScenario:event_lordforjustice_01_e_40,False,,2,2,1.0,,k,,,,,2,think,,,
event_lordforjustice_01_e_41,40078,event_lordforjustice_01_e,Speech,k,Locale_SubScenario:event_lordforjustice_01_e_41,True,,2,2,1.0,,k,,,,,2,think,,,
event_lordforjustice_01_e_42,40078,event_lordforjustice_01_e,Speech,k,Locale_SubScenario:event_lordforjustice_01_e_42,True,,2,2,1.0,,k,,,,,2,think,,,
event_lordforjustice_01_e_43,40078,event_lordforjustice_01_e,Self,k,Locale_SubScenario:event_lordforjustice_01_e_43,False,,2,2,1.0,,,,,,,2,think,,,
event_lordforjustice_01_e_44,40078,event_lordforjustice_01_e,Speech,k,Locale_SubScenario:event_lordforjustice_01_e_44,True,,2,2,1.0,,k,,,,,2,think,,,
event_lordforjustice_01_e_45,40078,event_lordforjustice_01_e,Speech,k,Locale_SubScenario:event_lordforjustice_01_e_45,True,,2,2,1.0,,k,,,,,2,think,,,
event_lordforjustice_01_e_46,40078,event_lordforjustice_01_e,Self,k,Locale_SubScenario:event_lordforjustice_01_e_46,False,,2,2,1.0,,,,,,,2,think,,,
event_lordforjustice_01_e_47,40078,event_lordforjustice_01_e,Speech,k,Locale_SubScenario:event_lordforjustice_01_e_47,False,,2,2,1.0,,k,,,,,2,think,,,
event_lordforjustice_01_e_48,40078,event_lordforjustice_01_e,Speech,k,Locale_SubScenario:event_lordforjustice_01_e_48,True,,2,2,1.0,,k,,,,,2,think,,,
event_lordforjustice_01_e_49,40078,event_lordforjustice_01_e,Narration,k,Locale_SubScenario:event_lordforjustice_01_e_49,False,,black,black,1.0,,,sfx_scn_blanket,,,,2,idle,,,
event_lordforjustice_01_e_50,40078,event_lordforjustice_01_e,Monologue,k,Locale_SubScenario:event_lordforjustice_01_e_50,False,,2,S_20,1.3,,,,,,,2,idle,,,
event_lordforjustice_01_e_51,40078,event_lordforjustice_01_e,Speech,k,Locale_SubScenario:event_lordforjustice_01_e_51,True,,S_20,S_20,1.0,,k,,,,,2,idle,,,
event_lordforjustice_01_e_52,40078,event_lordforjustice_01_e,Self,k,Locale_SubScenario:event_lordforjustice_01_e_52,False,,S_20,S_20,1.0,,,,,,,2,idle,,,
event_lordforjustice_01_e_53,40078,event_lordforjustice_01_e,Speech,k,Locale_SubScenario:event_lordforjustice_01_e_53,True,,S_20,S_20,1.0,,k,,,,,2,delight,,,
event_lordforjustice_01_e_54,40078,event_lordforjustice_01_e,Speech,k,Locale_SubScenario:event_lordforjustice_01_e_54,True,,S_20,S_20,1.0,,k,,,,,2,delight,,,
event_lordforjustice_01_e_55,40078,event_lordforjustice_01_e,Speech,k,Locale_SubScenario:event_lordforjustice_01_e_55,True,,S_20,S_20,1.0,,k,,,,,2,delight,,,
event_lordforjustice_01_e_56,40078,event_lordforjustice_01_e,Self,k,Locale_SubScenario:event_lordforjustice_01_e_56,False,,S_20,S_20,1.0,,,,,,,2,delight,,,
event_lordforjustice_01_e_57,40078,event_lordforjustice_01_e,Narration,k,Locale_SubScenario:event_lordforjustice_01_e_57,False,,S_20,L_120,1.3,none,,sfx_scn_knock,,,,2,delight,,,
event_lordforjustice_01_e_58,40078,event_lordforjustice_01_e,Self,k,Locale_SubScenario:event_lordforjustice_01_e_58,False,,L_120,L_120,1.0,,,,,,,2,delight,,,
event_lordforjustice_01_e_59,40078,event_lordforjustice_01_e,Speech,k,Locale_SubScenario:event_lordforjustice_01_e_59,False,,L_120,L_120,1.0,,arcana,,,,,2,delight,,,
event_lordforjustice_01_e_60,40078,event_lordforjustice_01_e,Self,k,Locale_SubScenario:event_lordforjustice_01_e_60,False,,L_120,L_120,1.0,,,,,,,2,delight,,,
event_lordforjustice_01_e_61,40078,event_lordforjustice_01_e,Speech,k,Locale_SubScenario:event_lordforjustice_01_e_61,True,,L_120,S_20,1.3,,k,,,,,2,idle,,,
event_lordforjustice_01_e_62,40078,event_lordforjustice_01_e,Self,k,Locale_SubScenario:event_lordforjustice_01_e_62,False,,S_20,S_20,1.0,,,,,,,2,idle,,,
event_lordforjustice_01_e_63,40078,event_lordforjustice_01_e,Self,k,Locale_SubScenario:event_lordforjustice_01_e_63,False,,S_20,L_120,1.3,,,,,,,2,idle,,,
event_lordforjustice_01_e_64,40078,event_lordforjustice_01_e,Narration,arcana,Locale_SubScenario:event_lordforjustice_01_e_64,False,,L_120,L_120,1.0,,,sfx_scn_autodooropen,,,,2,idle,arcana,12,delight
event_lordforjustice_01_e_65,40078,event_lordforjustice_01_e,Speech,arcana,Locale_SubScenario:event_lordforjustice_01_e_65,True,,L_120,12,1.0,bgm_story_whosdumber,arcana,,,,,2,idle,,12,surprise
event_lordforjustice_01_e_66,40078,event_lordforjustice_01_e,Monologue,arcana,Locale_SubScenario:event_lordforjustice_01_e_66,False,,12,12,1.0,,,,,,,2,idle,,12,surprise
event_lordforjustice_01_e_67,40078,event_lordforjustice_01_e,Speech,arcana,Locale_SubScenario:event_lordforjustice_01_e_67,True,,12,12,1.0,,arcana,,,,,2,idle,,12,delight
event_lordforjustice_01_e_68,40078,event_lordforjustice_01_e,Self,arcana,Locale_SubScenario:event_lordforjustice_01_e_68,False,,12,12,1.0,,,,,,,2,idle,,12,delight
event_lordforjustice_01_e_69,40078,event_lordforjustice_01_e,Speech,arcana,Locale_SubScenario:event_lordforjustice_01_e_69,True,,12,L_120,1.3,,arcana,,,,,2,idle,,12,angry
event_lordforjustice_01_e_70,40078,event_lordforjustice_01_e,Speech,arcana,Locale_SubScenario:event_lordforjustice_01_e_70,True,,L_120,L_120,1.0,,arcana,,,,,2,idle,,12,angry
event_lordforjustice_01_e_71,40078,event_lordforjustice_01_e,Self,arcana,Locale_SubScenario:event_lordforjustice_01_e_71,False,,L_120,L_120,1.0,,,,,,,2,idle,,12,angry
event_lordforjustice_01_e_72,40078,event_lordforjustice_01_e,Monologue,arcana,Locale_SubScenario:event_lordforjustice_01_e_72,False,,black,black,1.0,none,,,,black,,2,idle,,12,think
event_lordforjustice_01_e_73,40078,event_lordforjustice_01_e,Self,arcana,Locale_SubScenario:event_lordforjustice_01_e_73,False,,L_120,L_120,1.0,bgm_story_fairytalesend_if,,,,,,2,idle,,12,think
event_lordforjustice_01_e_74,40078,event_lordforjustice_01_e,Speech,arcana,Locale_SubScenario:event_lordforjustice_01_e_74,True,,L_120,L_120,1.0,,arcana,,,,,2,idle,,12,think
event_lordforjustice_01_e_75,40078,event_lordforjustice_01_e,Speech,arcana,Locale_SubScenario:event_lordforjustice_01_e_75,True,,L_120,L_120,1.0,,arcana,,,,,2,idle,,12,think
event_lordforjustice_01_e_76,40078,event_lordforjustice_01_e,Speech,arcana,Locale_SubScenario:event_lordforjustice_01_e_76,True,,L_120,L_120,1.0,,arcana,,,,,2,idle,,12,think
event_lordforjustice_01_e_77,40078,event_lordforjustice_01_e,Monologue,arcana,Locale_SubScenario:event_lordforjustice_01_e_77,False,,L_120,L_120,1.0,,,,,,,2,idle,,12,think
event_lordforjustice_01_e_78,40078,event_lordforjustice_01_e,Speech,arcana,Locale_SubScenario:event_lordforjustice_01_e_78,True,,L_120,L_120,1.0,,arcana,,,,,2,idle,,12,think
event_lordforjustice_01_e_79,40078,event_lordforjustice_01_e,Self,arcana,Locale_SubScenario:event_lordforjustice_01_e_79,False,,L_120,L_120,1.0,,,,,,,2,idle,,12,think
event_lordforjustice_01_e_80,40078,event_lordforjustice_01_e,Speech,arcana,Locale_SubScenario:event_lordforjustice_01_e_80,True,,L_120,L_120,1.0,,arcana,,,,,2,idle,,12,think
event_lordforjustice_01_e_81,40078,event_lordforjustice_01_e,Speech,arcana,Locale_SubScenario:event_lordforjustice_01_e_81,True,,L_120,L_120,1.0,,arcana,,,,,2,idle,,12,think
event_lordforjustice_01_e_82,40078,event_lordforjustice_01_e,Speech,arcana,Locale_SubScenario:event_lordforjustice_01_e_82,True,,L_120,L_120,1.0,,arcana,,,,,2,idle,,12,think
event_lordforjustice_01_e_83,40078,event_lordforjustice_01_e,Speech,k,Locale_SubScenario:event_lordforjustice_01_e_83,False,,L_120,S_20,1.3,,k,,,,,2,think,,12,think
event_lordforjustice_01_e_84,40078,event_lordforjustice_01_e,Self,k,Locale_SubScenario:event_lordforjustice_01_e_84,False,,S_20,S_20,1.0,,,,,,,2,think,,12,think
event_lordforjustice_01_e_85,40078,event_lordforjustice_01_e,Monologue,k,Locale_SubScenario:event_lordforjustice_01_e_85,False,,S_20,S_20,1.0,,,,,,,2,think,,12,think
event_lordforjustice_01_e_86,40078,event_lordforjustice_01_e,Speech,k,Locale_SubScenario:event_lordforjustice_01_e_86,True,,S_20,S_20,1.0,,k,,,,,2,idle,,12,think
event_lordforjustice_01_e_87,40078,event_lordforjustice_01_e,Self,k,Locale_SubScenario:event_lordforjustice_01_e_87,False,,S_20,S_20,1.0,,,,,,,2,idle,,12,think
event_lordforjustice_01_e_88,40078,event_lordforjustice_01_e,Speech,k,Locale_SubScenario:event_lordforjustice_01_e_88,True,,S_20,S_20,1.0,,k,,,,,2,idle,,12,think
event_lordforjustice_01_e_89,40078,event_lordforjustice_01_e,Speech,k,Locale_SubScenario:event_lordforjustice_01_e_89,True,,S_20,S_20,1.0,,k,,,,,2,idle,,12,think
event_lordforjustice_01_e_90,40078,event_lordforjustice_01_e,Speech,k,Locale_SubScenario:event_lordforjustice_01_e_90,True,,S_20,S_20,1.0,,k,,,,,2,idle,,12,think
event_lordforjustice_01_e_91,40078,event_lordforjustice_01_e,Speech,arcana,Locale_SubScenario:event_lordforjustice_01_e_91,True,,S_20,1,1.3,,arcana,,,,,2,idle,,12,surprise
event_lordforjustice_01_e_92,40078,event_lordforjustice_01_e,Speech,arcana,Locale_SubScenario:event_lordforjustice_01_e_92,True,,1,1,1.0,,arcana,,,,,2,idle,,12,smile
event_lordforjustice_01_e_93,40078,event_lordforjustice_01_e,Speech,arcana,Locale_SubScenario:event_lordforjustice_01_e_93,True,,1,1,1.0,,arcana,,,,,2,idle,,12,smile
event_lordforjustice_01_e_94,40078,event_lordforjustice_01_e,Speech,k,Locale_SubScenario:event_lordforjustice_01_e_94,True,,1,1,1.0,,k,,,,,2,idle,,12,smile
event_lordforjustice_01_e_95,40078,event_lordforjustice_01_e,Speech,arcana,Locale_SubScenario:event_lordforjustice_01_e_95,True,,1,1,1.0,,arcana,,,,,2,idle,,12,sad
event_lordforjustice_01_e_96,40078,event_lordforjustice_01_e,Self,arcana,Locale_SubScenario:event_lordforjustice_01_e_96,False,,1,1,1.0,,,,,,,2,idle,,12,sad
