id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,play_sound,highlight,speaker,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim
event_goldencoinrush2_03_s_26,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_26,True,,S_20,S_20,1.0,,,soda_b,soda_b,,,,,,2,sad
event_goldencoinrush2_03_s_27,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_27,True,,S_20,S_20,1.0,,,soda_b,soda_b,,,,,,2,sad
event_goldencoinrush2_03_s_28,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_28,True,,S_20,S_20,1.0,,,soda_b,soda_b,,,,,,2,sad
event_goldencoinrush2_03_s_29,40049,event_goldencoinrush2_03_s,Self,Locale_MainScenario:event_goldencoinrush2_03_s_29,False,,S_20,S_20,1.0,,,soda_b,,,,,,,2,sad
event_goldencoinrush2_03_s_30,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_30,True,,S_20,S_20,1.0,,,soda_b,soda_b,,,,,,2,sad
event_goldencoinrush2_03_s_31,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_31,True,,S_20,S_20,1.0,,,soda_b,soda_b,,,,,,2,worry
event_goldencoinrush2_03_s_32,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_32,True,,S_20,S_20,1.0,,,soda_b,soda_b,,,,,,2,worry
event_goldencoinrush2_03_s_33,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_33,True,,S_20,S_20,1.0,,,soda_b,soda_b,,,,,,2,worry
event_goldencoinrush2_03_s_34,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_34,True,,S_20,S_20,1.0,,,soda_b,soda_b,,,,,,2,worry
event_goldencoinrush2_03_s_35,40049,event_goldencoinrush2_03_s,Self,Locale_MainScenario:event_goldencoinrush2_03_s_35,False,,S_20,S_20,1.0,,,soda_b,,,,,,,2,worry
event_goldencoinrush2_03_s_36,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_36,True,,S_20,S_20,1.0,,,soda_b,soda_b,,,,,,2,worry
event_goldencoinrush2_03_s_37,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_37,True,,S_20,S_20,1.0,,,soda_b,soda_b,,,,,,2,worry
event_goldencoinrush2_03_s_38,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_38,True,,S_20,S_20,1.0,,,soda_b,soda_b,,,,,,2,worry
event_goldencoinrush2_03_s_39,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_39,True,,S_20,S_20,1.0,,,soda_b,soda_b,,,,,,2,worry
event_goldencoinrush2_03_s_40,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_40,True,,S_20,S_20,1.0,,,soda_b,soda_b,,,,,,2,worry
event_goldencoinrush2_03_s_41,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_41,True,,S_20,S_20,1.0,,,soda_b,soda_b,,,,,,2,worry
event_goldencoinrush2_03_s_42,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_42,True,,S_20,S_20,1.0,,,soda_b,soda_b,,,,,,2,worry
event_goldencoinrush2_03_s_43,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_43,False,,S_20,S_20,1.0,,,soda_b,soda_b,,,,,,2,worry
event_goldencoinrush2_03_s_44,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_44,True,,S_20,S_20,1.0,,,soda_b,soda_b,,,,,,2,serious
event_goldencoinrush2_03_s_45,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_45,True,,S_20,S_20,1.0,,,soda_b,soda_b,,,,,,2,serious
event_goldencoinrush2_03_s_46,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_46,True,,S_20,S_200,1.0,,,soda_b,soda_b,,,,,,2,serious
event_goldencoinrush2_03_s_47,40049,event_goldencoinrush2_03_s,Self,Locale_MainScenario:event_goldencoinrush2_03_s_47,False,,S_200,S_200,1.0,,,soda_b,,,,,,,2,serious
event_goldencoinrush2_03_s_48,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_48,True,,S_200,S_200,1.0,,,soda_b,soda_b,,,,,,2,serious
event_goldencoinrush2_03_s_49,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_49,True,,S_200,S_200,1.0,,,soda_b,soda_b,,,,,,2,serious
event_goldencoinrush2_03_s_50,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_50,True,,S_200,S_200,1.0,,,soda_b,soda_b,,,,,,2,serious
event_goldencoinrush2_03_s_51,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_51,True,,S_200,S_200,1.0,,,soda_b,soda_b,,,,,,2,serious
event_goldencoinrush2_03_s_52,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_52,True,,S_200,S_200,1.0,,,soda_b,soda_b,,,,,,2,serious
event_goldencoinrush2_03_s_53,40049,event_goldencoinrush2_03_s,Self,Locale_MainScenario:event_goldencoinrush2_03_s_53,False,,S_200,S_200,1.0,,,soda_b,,,,,,,2,serious
event_goldencoinrush2_03_s_54,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_54,True,,S_200,S_200,1.0,,,soda_b,soda_b,,,,,,2,serious
event_goldencoinrush2_03_s_55,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_55,True,,S_200,S_200,1.0,,,soda_b,soda_b,,,,,,2,worry
event_goldencoinrush2_03_s_56,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_56,True,,S_200,S_200,1.0,,,soda_b,soda_b,,,,,,2,sad
event_goldencoinrush2_03_s_57,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_57,True,,S_200,S_200,1.0,,,soda_b,soda_b,,,,,,2,cry
event_goldencoinrush2_03_s_58,40049,event_goldencoinrush2_03_s,Self,Locale_MainScenario:event_goldencoinrush2_03_s_58,False,,S_200,S_200,1.0,,,soda_b,,,,,,,2,cry
event_goldencoinrush2_03_s_59,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_59,True,,S_200,S_200,1.0,,,soda_b,soda_b,,,,,,2,cry
event_goldencoinrush2_03_s_60,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_60,True,,S_200,S_200,1.0,,,soda_b,soda_b,,,,,,2,cry
event_goldencoinrush2_03_s_61,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_61,True,,S_200,S_200,1.0,,,soda_b,soda_b,,,,,,2,cry
event_goldencoinrush2_03_s_62,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_62,True,,S_200,S_200,1.0,,,soda_b,soda_b,,,,,,2,cry
event_goldencoinrush2_03_s_63,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_63,True,,S_200,S_200,1.0,,,soda_b,soda_b,,,,,,2,cry
event_goldencoinrush2_03_s_64,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_64,True,,S_200,S_200,1.0,,,soda_b,soda_b,,,,,,2,cry
event_goldencoinrush2_03_s_65,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_65,True,,S_200,S_200,1.0,,,soda_b,soda_b,,,,,,2,cry
event_goldencoinrush2_03_s_66,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_66,True,,S_200,S_200,1.0,,,soda_b,soda_b,,,,,,2,cry
event_goldencoinrush2_03_s_67,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_67,True,,S_200,S_200,1.0,,,soda_b,soda_b,,,,,,2,cry
event_goldencoinrush2_03_s_68,40049,event_goldencoinrush2_03_s,Self,Locale_MainScenario:event_goldencoinrush2_03_s_68,False,,S_200,S_200,1.0,,,soda_b,,,,,,,2,cry
event_goldencoinrush2_03_s_69,40049,event_goldencoinrush2_03_s,Monologue,Locale_MainScenario:event_goldencoinrush2_03_s_69,False,,S_200,S_200,1.0,,,soda_b,,,,,,,2,cry
event_goldencoinrush2_03_s_70,40049,event_goldencoinrush2_03_s,Monologue,Locale_MainScenario:event_goldencoinrush2_03_s_70,False,,S_200,S_200,1.0,,,soda_b,,,,,,,2,cry
event_goldencoinrush2_03_s_71,40049,event_goldencoinrush2_03_s,Monologue,Locale_MainScenario:event_goldencoinrush2_03_s_71,False,,S_200,1,1.2,,,soda_b,,,,,,,2,cry
event_goldencoinrush2_03_s_72,40049,event_goldencoinrush2_03_s,Monologue,Locale_MainScenario:event_goldencoinrush2_03_s_72,False,,1,1,1.0,,sfx_scn_grab,alice_b,,alice_b,12,worry,,,2,cry
event_goldencoinrush2_03_s_73,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_73,False,,1,1,1.0,,,soda_b,soda_b,,12,worry,,,2,cry
event_goldencoinrush2_03_s_74,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_74,True,,1,XS_120,1.2,,,alice_b,alice_b,,12,worry,,,2,cry
event_goldencoinrush2_03_s_75,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_75,True,,XS_120,XS_120,1.0,,,alice_b,alice_b,,12,worry,,,2,cry
event_goldencoinrush2_03_s_76,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_76,True,,XS_120,XS_120,1.0,,,alice_b,alice_b,,12,worry,,,2,cry
event_goldencoinrush2_03_s_77,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_77,True,,XS_120,XS_120,1.0,,,alice_b,alice_b,,12,worry,,,2,cry
event_goldencoinrush2_03_s_78,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_78,True,,XS_120,1,1.0,,,soda_b,soda_b,,12,worry,,,2,cry
event_goldencoinrush2_03_s_79,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_79,True,,1,1,1.0,,,soda_b,soda_b,,12,worry,,,2,cry
event_goldencoinrush2_03_s_80,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_80,True,,1,1,1.0,,,alice_b,alice_b,,12,idle,,,2,cry
event_goldencoinrush2_03_s_81,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_81,True,,1,1,1.0,,,soda_b,soda_b,,12,idle,,,2,cry
event_goldencoinrush2_03_s_82,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_82,True,,1,1,1.0,,,alice_b,alice_b,,12,idle,,,2,cry
event_goldencoinrush2_03_s_83,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_83,True,,1,1,1.0,,,soda_b,soda_b,,12,idle,,,2,cry
event_goldencoinrush2_03_s_84,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_84,True,,1,XS_120,1.0,,,alice_b,alice_b,,12,delight,,,2,cry
event_goldencoinrush2_03_s_85,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_85,True,,XS_120,XS_120,1.0,,,alice_b,alice_b,,12,delight,,,2,cry
event_goldencoinrush2_03_s_86,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_86,True,,XS_120,XS_120,1.0,,,alice_b,alice_b,,12,delight,,,2,cry
event_goldencoinrush2_03_s_87,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_87,True,,XS_120,XS_120,1.0,,,alice_b,alice_b,,12,delight,,,2,cry
event_goldencoinrush2_03_s_88,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_88,True,,XS_120,XS_120,1.0,,,alice_b,alice_b,,12,delight,,,2,cry
event_goldencoinrush2_03_s_89,40049,event_goldencoinrush2_03_s,Self,Locale_MainScenario:event_goldencoinrush2_03_s_89,False,,XS_120,XS_120,1.0,,,alice_b,,,12,delight,,,2,cry
event_goldencoinrush2_03_s_90,40049,event_goldencoinrush2_03_s,Self,Locale_MainScenario:event_goldencoinrush2_03_s_90,False,,XS_120,XS_120,1.0,,,alice_b,,,12,delight,,,2,cry
event_goldencoinrush2_03_s_91,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_91,False,,XS_120,S_20,1.0,,,soda_b,soda_b,,12,delight,,,2,cry
event_goldencoinrush2_03_s_92,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_92,True,,S_20,S_20,1.0,,,soda_b,soda_b,,12,delight,,,2,cry
event_goldencoinrush2_03_s_93,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_93,True,,S_20,S_20,1.0,,,soda_b,soda_b,,12,delight,,,2,cry
event_goldencoinrush2_03_s_94,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_94,True,,S_20,S_20,1.0,,,soda_b,soda_b,,12,delight,,,2,cry
event_goldencoinrush2_03_s_95,40049,event_goldencoinrush2_03_s,Speech,Locale_MainScenario:event_goldencoinrush2_03_s_95,True,,S_20,1,1.0,,,alice_b,alice_b,,12,delight,,,2,cry
event_goldencoinrush2_03_s_96,40049,event_goldencoinrush2_03_s,Monologue,Locale_MainScenario:event_goldencoinrush2_03_s_96,False,,1,1,1.0,,,soda_b,,,12,delight,,,2,cry
event_goldencoinrush2_03_s_97,40049,event_goldencoinrush2_03_s,Monologue,Locale_MainScenario:event_goldencoinrush2_03_s_97,False,,black,black,1.0,,,,,,12,delight,,,2,cry
