id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,play_sound,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/1/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim
event_phantomthiefvsdetective_04_e_29,40059,event_phantomthiefvsdetective_04_e,Speech,miranda_c,miranda_c,Locale_SubScenario:event_phantomthiefvsdetective_04_e_29,True,,S_1600,S_1600,1.0,,,,2,special,,,16,shy,miranda_c,,,
event_phantomthiefvsdetective_04_e_30,40059,event_phantomthiefvsdetective_04_e,Speech,phantom,phantom,Locale_SubScenario:event_phantomthiefvsdetective_04_e_30,False,,L_20,L_20,1.0,,,,2,special,,,,,,,,
event_phantomthiefvsdetective_04_e_31,40059,event_phantomthiefvsdetective_04_e,Speech,phantom,phantom,Locale_SubScenario:event_phantomthiefvsdetective_04_e_31,True,,L_20,L_20,1.0,,,,2,no,,,,,,,,
event_phantomthiefvsdetective_04_e_32,40059,event_phantomthiefvsdetective_04_e,Speech,novel,novel,Locale_SubScenario:event_phantomthiefvsdetective_04_e_32,True,Office,black,black,1.0,,,novel,2,think,phantom,,,,,,,
event_phantomthiefvsdetective_04_e_33,40059,event_phantomthiefvsdetective_04_e,Speech,novel,novel,Locale_SubScenario:event_phantomthiefvsdetective_04_e_33,True,,2,2,1.0,,,,2,think,,,,,,,,
event_phantomthiefvsdetective_04_e_34,40059,event_phantomthiefvsdetective_04_e,Speech,novel,novel,Locale_SubScenario:event_phantomthiefvsdetective_04_e_34,True,,2,2,1.0,,,,2,think,,,,,,,,
event_phantomthiefvsdetective_04_e_35,40059,event_phantomthiefvsdetective_04_e,Speech,novel,novel,Locale_SubScenario:event_phantomthiefvsdetective_04_e_35,True,,2,2,1.0,,,,2,think,,,,,,,,
event_phantomthiefvsdetective_04_e_36,40059,event_phantomthiefvsdetective_04_e,Speech,miranda_c,miranda_c,Locale_SubScenario:event_phantomthiefvsdetective_04_e_36,True,,2,S_120,0.5,,,,2,think,,miranda_c,12,shy,,,,
event_phantomthiefvsdetective_04_e_37,40059,event_phantomthiefvsdetective_04_e,Speech,miranda_c,miranda_c,Locale_SubScenario:event_phantomthiefvsdetective_04_e_37,True,,S_120,S_1200,0.5,,,,2,think,,,12,shy,,,,
event_phantomthiefvsdetective_04_e_38,40059,event_phantomthiefvsdetective_04_e,Speech,miranda_c,miranda_c,Locale_SubScenario:event_phantomthiefvsdetective_04_e_38,True,,S_1200,S_1200,0.5,,,,2,think,,,12,shy,,,,
event_phantomthiefvsdetective_04_e_39,40059,event_phantomthiefvsdetective_04_e,Speech,novel,novel,Locale_SubScenario:event_phantomthiefvsdetective_04_e_39,True,,S_1200,S_200,0.5,,,,2,pain,,,12,shy,,,,
event_phantomthiefvsdetective_04_e_40,40059,event_phantomthiefvsdetective_04_e,Narration,novel,,Locale_SubScenario:event_phantomthiefvsdetective_04_e_40,False,,black,black,1.0,,sfx_scn_heavytrip,,2,pain,,,12,shy,,,,
event_phantomthiefvsdetective_04_e_41,40059,event_phantomthiefvsdetective_04_e,Speech,miranda_c,miranda_c,Locale_SubScenario:event_phantomthiefvsdetective_04_e_41,True,,1,1,1.0,,,,2,think,,,12,think,,,,
event_phantomthiefvsdetective_04_e_42,40059,event_phantomthiefvsdetective_04_e,Speech,miranda_c,miranda_c,Locale_SubScenario:event_phantomthiefvsdetective_04_e_42,True,,1,1,1.0,,,,2,think,,,12,think,,,,
event_phantomthiefvsdetective_04_e_43,40059,event_phantomthiefvsdetective_04_e,Speech,novel,novel,Locale_SubScenario:event_phantomthiefvsdetective_04_e_43,True,,1,1,1.0,,,,2,think,,,12,think,,,,
event_phantomthiefvsdetective_04_e_44,40059,event_phantomthiefvsdetective_04_e,Speech,novel,novel,Locale_SubScenario:event_phantomthiefvsdetective_04_e_44,True,,1,1,1.0,,,,2,think,,,12,think,,,,
event_phantomthiefvsdetective_04_e_45,40059,event_phantomthiefvsdetective_04_e,Speech,miranda_c,miranda_c,Locale_SubScenario:event_phantomthiefvsdetective_04_e_45,True,,1,1,1.0,none,,,2,think,,,12,think,,,,
event_phantomthiefvsdetective_04_e_46,40059,event_phantomthiefvsdetective_04_e,Speech,novel,novel,Locale_SubScenario:event_phantomthiefvsdetective_04_e_46,True,,1,S_20,1.0,,,,2,think,,,12,think,,,,
event_phantomthiefvsdetective_04_e_47,40059,event_phantomthiefvsdetective_04_e,Speech,novel,novel,Locale_SubScenario:event_phantomthiefvsdetective_04_e_47,True,,S_20,S_200,1.0,,,,2,think,,,12,think,,,,
event_phantomthiefvsdetective_04_e_48,40059,event_phantomthiefvsdetective_04_e,Speech,miranda_c,miranda_c,Locale_SubScenario:event_phantomthiefvsdetective_04_e_48,True,,S_200,S_120,1.0,,,,2,think,,,12,shy,,,,
event_phantomthiefvsdetective_04_e_49,40059,event_phantomthiefvsdetective_04_e,Speech,novel,novel,Locale_SubScenario:event_phantomthiefvsdetective_04_e_49,True,,S_120,S_20,1.0,,,,2,think,,,12,shy,,,,
event_phantomthiefvsdetective_04_e_50,40059,event_phantomthiefvsdetective_04_e,Speech,novel,novel,Locale_SubScenario:event_phantomthiefvsdetective_04_e_50,True,,S_20,S_20,1.0,bgm_story_whosdumber,,,2,idle,,,12,shy,,,,
event_phantomthiefvsdetective_04_e_51,40059,event_phantomthiefvsdetective_04_e,Speech,novel,novel,Locale_SubScenario:event_phantomthiefvsdetective_04_e_51,True,,S_20,S_20,1.0,,,,2,shy,,,12,shy,,,,
event_phantomthiefvsdetective_04_e_52,40059,event_phantomthiefvsdetective_04_e,Speech,novel,novel,Locale_SubScenario:event_phantomthiefvsdetective_04_e_52,True,,S_20,S_20,1.0,,,,2,shy,,,12,shy,,,,
event_phantomthiefvsdetective_04_e_53,40059,event_phantomthiefvsdetective_04_e,Speech,miranda_c,miranda_c,Locale_SubScenario:event_phantomthiefvsdetective_04_e_53,True,,S_20,1,1.0,,,,2,shy,,,12,idle,,,,
event_phantomthiefvsdetective_04_e_54,40059,event_phantomthiefvsdetective_04_e,Speech,miranda_c,miranda_c,Locale_SubScenario:event_phantomthiefvsdetective_04_e_54,True,,1,1,1.0,,,,2,shy,,,12,idle,,,,
event_phantomthiefvsdetective_04_e_55,40059,event_phantomthiefvsdetective_04_e,Speech,novel,novel,Locale_SubScenario:event_phantomthiefvsdetective_04_e_55,True,,1,1,1.0,,,,2,think,,,12,idle,,,,
event_phantomthiefvsdetective_04_e_56,40059,event_phantomthiefvsdetective_04_e,Speech,novel,novel,Locale_SubScenario:event_phantomthiefvsdetective_04_e_56,True,,1,1,1.0,,,,2,think,,,12,idle,,,,
event_phantomthiefvsdetective_04_e_57,40059,event_phantomthiefvsdetective_04_e,Speech,miranda_c,miranda_c,Locale_SubScenario:event_phantomthiefvsdetective_04_e_57,True,,1,S_120,1.0,,,,2,think,,,12,idle,,,,
event_phantomthiefvsdetective_04_e_58,40059,event_phantomthiefvsdetective_04_e,Speech,miranda_c,miranda_c,Locale_SubScenario:event_phantomthiefvsdetective_04_e_58,True,,S_120,S_120,1.0,,,,2,think,,,12,idle,,,,
event_phantomthiefvsdetective_04_e_59,40059,event_phantomthiefvsdetective_04_e,Speech,novel,novel,Locale_SubScenario:event_phantomthiefvsdetective_04_e_59,True,,S_120,S_20,1.0,,,,2,think,,,12,idle,,,,
event_phantomthiefvsdetective_04_e_60,40059,event_phantomthiefvsdetective_04_e,Speech,novel,novel,Locale_SubScenario:event_phantomthiefvsdetective_04_e_60,True,,S_20,S_20,1.0,,,,2,think,,,12,idle,,,,
event_phantomthiefvsdetective_04_e_61,40059,event_phantomthiefvsdetective_04_e,Speech,miranda_c,miranda_c,Locale_SubScenario:event_phantomthiefvsdetective_04_e_61,True,,S_20,S_120,0.5,,,,2,think,,,12,idle,,,,
event_phantomthiefvsdetective_04_e_62,40059,event_phantomthiefvsdetective_04_e,Speech,novel,novel,Locale_SubScenario:event_phantomthiefvsdetective_04_e_62,True,,S_120,S_20,1.0,,,,2,idle,,,12,idle,,,,
event_phantomthiefvsdetective_04_e_63,40059,event_phantomthiefvsdetective_04_e,Speech,novel,novel,Locale_SubScenario:event_phantomthiefvsdetective_04_e_63,True,,S_20,S_20,1.0,,,,2,idle,,,12,idle,,,,
event_phantomthiefvsdetective_04_e_64,40059,event_phantomthiefvsdetective_04_e,Speech,miranda_c,miranda_c,Locale_SubScenario:event_phantomthiefvsdetective_04_e_64,True,,S_20,1,1.0,,,,2,idle,,,12,idle,,,,
event_phantomthiefvsdetective_04_e_65,40059,event_phantomthiefvsdetective_04_e,Speech,novel,novel,Locale_SubScenario:event_phantomthiefvsdetective_04_e_65,True,,1,1,1.0,,,,2,idle,,,12,idle,,,,
event_phantomthiefvsdetective_04_e_66,40059,event_phantomthiefvsdetective_04_e,Speech,novel,novel,Locale_SubScenario:event_phantomthiefvsdetective_04_e_66,True,,1,1,1.0,,,,2,idle,,,12,idle,,,,
event_phantomthiefvsdetective_04_e_67,40059,event_phantomthiefvsdetective_04_e,Speech,miranda_c,miranda_c,Locale_SubScenario:event_phantomthiefvsdetective_04_e_67,True,,1,1,1.0,,,,2,idle,,,12,delight,,,,
event_phantomthiefvsdetective_04_e_68,40059,event_phantomthiefvsdetective_04_e,Speech,miranda_c,miranda_c,Locale_SubScenario:event_phantomthiefvsdetective_04_e_68,True,,1,1,1.0,,,,2,idle,,,12,idle,,,,
event_phantomthiefvsdetective_04_e_69,40059,event_phantomthiefvsdetective_04_e,Speech,novel,novel,Locale_SubScenario:event_phantomthiefvsdetective_04_e_69,True,,1,1,1.0,,,,2,idle,,,12,idle,,,,
event_phantomthiefvsdetective_04_e_70,40059,event_phantomthiefvsdetective_04_e,Speech,miranda_c,miranda_c,Locale_SubScenario:event_phantomthiefvsdetective_04_e_70,True,,1,1,1.0,,,,2,idle,,,12,angry,,,,
event_phantomthiefvsdetective_04_e_71,40059,event_phantomthiefvsdetective_04_e,Speech,miranda_c,miranda_c,Locale_SubScenario:event_phantomthiefvsdetective_04_e_71,True,,1,1,1.0,,,,2,idle,,,12,angry,,,,
event_phantomthiefvsdetective_04_e_72,40059,event_phantomthiefvsdetective_04_e,Speech,novel,novel,Locale_SubScenario:event_phantomthiefvsdetective_04_e_72,True,,1,1,1.0,,,,2,idle,,,12,angry,,,,
event_phantomthiefvsdetective_04_e_73,40059,event_phantomthiefvsdetective_04_e,Speech,miranda_c,miranda_c,Locale_SubScenario:event_phantomthiefvsdetective_04_e_73,True,,1,1,1.0,,,,2,idle,,,12,angry,,,,
event_phantomthiefvsdetective_04_e_74,40059,event_phantomthiefvsdetective_04_e,Speech,novel,novel,Locale_SubScenario:event_phantomthiefvsdetective_04_e_74,True,,1,S_20,1.0,,,,2,think,,,12,angry,,,,
event_phantomthiefvsdetective_04_e_75,40059,event_phantomthiefvsdetective_04_e,Speech,novel,novel,Locale_SubScenario:event_phantomthiefvsdetective_04_e_75,True,,S_20,S_20,1.0,,,,2,think,,,12,angry,,,,
event_phantomthiefvsdetective_04_e_76,40059,event_phantomthiefvsdetective_04_e,Speech,novel,novel,Locale_SubScenario:event_phantomthiefvsdetective_04_e_76,True,,S_20,S_20,1.0,,,,2,think,,,12,angry,,,,
event_phantomthiefvsdetective_04_e_77,40059,event_phantomthiefvsdetective_04_e,Speech,miranda_c,miranda_c,Locale_SubScenario:event_phantomthiefvsdetective_04_e_77,True,,S_20,S_120,1.0,,,,2,think,,,12,delight,,,,
event_phantomthiefvsdetective_04_e_78,40059,event_phantomthiefvsdetective_04_e,Speech,miranda_c,miranda_c,Locale_SubScenario:event_phantomthiefvsdetective_04_e_78,True,,S_120,S_120,1.0,,,,2,think,,,12,delight,,,,
event_phantomthiefvsdetective_04_e_79,40059,event_phantomthiefvsdetective_04_e,Speech,novel,novel,Locale_SubScenario:event_phantomthiefvsdetective_04_e_79,True,,S_120,S_20,1.0,,,,2,delight,,,12,delight,,,,
event_phantomthiefvsdetective_04_e_80,40059,event_phantomthiefvsdetective_04_e,Narration,novel,,Locale_SubScenario:event_phantomthiefvsdetective_04_e_80,False,Corridor,black,black,1.0,none,sfx_scn_runaway,,2,delight,novel,,12,delight,,,,
event_phantomthiefvsdetective_04_e_81,40059,event_phantomthiefvsdetective_04_e,Speech,miranda_c,miranda_c,Locale_SubScenario:event_phantomthiefvsdetective_04_e_81,True,,12,S_120,1.0,bgm_inark,,,,,,,12,idle,,,,
event_phantomthiefvsdetective_04_e_82,40059,event_phantomthiefvsdetective_04_e,Speech,phantom_op_l,phantom_op_l,Locale_SubScenario:event_phantomthiefvsdetective_04_e_82,True,,S_120,S_120,1.0,,,,,,,,12,idle,,phantom_op_l,OP_leftup,idle
event_phantomthiefvsdetective_04_e_83,40059,event_phantomthiefvsdetective_04_e,Speech,phantom_op_l,phantom_op_l,Locale_SubScenario:event_phantomthiefvsdetective_04_e_83,True,,S_120,S_120,1.0,,,,,,,,12,idle,,,OP_leftup,idle
event_phantomthiefvsdetective_04_e_84,40059,event_phantomthiefvsdetective_04_e,Speech,miranda_c,miranda_c,Locale_SubScenario:event_phantomthiefvsdetective_04_e_84,True,,S_120,S_120,1.0,,,,,,,,12,idle,,,OP_leftup,idle
event_phantomthiefvsdetective_04_e_85,40059,event_phantomthiefvsdetective_04_e,Speech,miranda_c,miranda_c,Locale_SubScenario:event_phantomthiefvsdetective_04_e_85,True,,S_120,S_120,1.0,,,,,,,,12,idle,,,OP_leftup,idle
event_phantomthiefvsdetective_04_e_86,40059,event_phantomthiefvsdetective_04_e,Speech,miranda_c,miranda_c,Locale_SubScenario:event_phantomthiefvsdetective_04_e_86,True,,S_120,S_120,1.0,,,,,,,,12,idle,,,OP_leftup,idle
event_phantomthiefvsdetective_04_e_87,40059,event_phantomthiefvsdetective_04_e,Speech,phantom_op_l,phantom_op_l,Locale_SubScenario:event_phantomthiefvsdetective_04_e_87,True,,S_120,S_120,1.0,,,,,,,,12,idle,,,OP_leftup,idle
event_phantomthiefvsdetective_04_e_88,40059,event_phantomthiefvsdetective_04_e,Speech,phantom_op_l,phantom_op_l,Locale_SubScenario:event_phantomthiefvsdetective_04_e_88,True,,S_120,S_120,1.0,,,,,,,,12,idle,,,OP_leftup,idle
event_phantomthiefvsdetective_04_e_89,40059,event_phantomthiefvsdetective_04_e,Speech,miranda_c,miranda_c,Locale_SubScenario:event_phantomthiefvsdetective_04_e_89,True,,S_120,S_1200,1.0,,,,,,,,12,idle,,,OP_leftup,idle
