id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/set_char_position,characters/6/set_char_anim
event_boomtheghost2_intermission_01_12,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_12,True,,ghostsad_01,ghostsad_02,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_13,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_13,True,,ghostsad_02,ghostsad_02,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_14,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_14,True,,ghostsad_02,ghostsad_02,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_15,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_15,True,,ghostsad_02,ghostsad_02,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_16,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_16,True,,ghostsad_02,ghostsad_02,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_17,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_17,True,,ghostsad_02,ghostsad_02,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_18,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_18,True,,ghostsad_02,ghostsad_02,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_19,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_19,True,,ghostsad_02,ghostsad_02,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_20,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_20,True,,ghostsad_02,ghostsad_01,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_21,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_21,True,,ghostsad_01,ghostsad_01,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_22,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_22,True,,ghostsad_01,ghostsad_01,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_23,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_23,True,,ghostsad_01,ghostsad_01,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_24,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_24,True,,ghostsad_01,ghostsad_01,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_25,40085,event_boomtheghost2_intermission_01,Speech,elegg_s,elegg_s,Locale_MainScenario:event_boomtheghost2_intermission_01_25,True,,ghostsad_01,ghostsad_01,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_26,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_26,True,,ghostsad_01,ghostsad_01,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_27,40085,event_boomtheghost2_intermission_01,Speech,elegg_s,elegg_s,Locale_MainScenario:event_boomtheghost2_intermission_01_27,True,,ghostsad_01,ghostsad_01,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_28,40085,event_boomtheghost2_intermission_01,Speech,elegg_s,elegg_s,Locale_MainScenario:event_boomtheghost2_intermission_01_28,True,,ghostsad_01,ghostsad_01,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_29,40085,event_boomtheghost2_intermission_01,Speech,elegg_s,elegg_s,Locale_MainScenario:event_boomtheghost2_intermission_01_29,True,,ghostsad_01,ghostsad_01,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_30,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_30,True,,ghostsad_01,ghostsad_02,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_31,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_31,True,,ghostsad_02,ghostsad_02,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_32,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_32,True,,ghostsad_02,ghostsad_02,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_33,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_33,True,,ghostsad_02,ghostsad_02,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_34,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_34,True,,ghostsad_02,ghostsad_02,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_35,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_35,True,,ghostsad_02,ghostsad_02,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_36,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_36,True,,ghostsad_02,ghostsad_02,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_37,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_37,True,,ghostsad_02,ghostsad_02,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_38,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_38,True,,ghostsad_02,ghostsad_02,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_39,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_39,True,,ghostsad_02,ghostsad_01,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_40,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_40,True,EventScene_boomtheghost_05_2,ghostsad_01,ghostsad_01,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_41,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_41,True,,ghostsad_01,ghostsad_01,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_42,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_42,True,,ghostsad_01,ghostsad_01,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_43,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_43,True,,ghostsad_01,ghostsad_01,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_44,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_44,True,,ghostsad_01,ghostsad_01,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_45,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_45,True,,ghostsad_01,ghostsad_01,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_46,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_46,True,,ghostsad_01,ghostsad_01,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_47,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_47,True,,ghostsad_01,ghostsad_01,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_48,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_48,True,,ghostsad_01,ghostsad_01,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_49,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_49,True,,ghostsad_01,ghostsad_01,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_50,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_50,True,,ghostsad_01,ghostsad_01,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_51,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_51,True,,ghostsad_01,ghostsad_01,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_52,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_52,True,,ghostsad_01,ghostsad_01,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_53,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_53,True,,ghostsad_01,ghostsad_02,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_54,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_54,True,,ghostsad_02,ghostsad_02,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_55,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_55,True,,ghostsad_02,ghostsad_02,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_56,40085,event_boomtheghost2_intermission_01,Speech,elegg_s,elegg_s,Locale_MainScenario:event_boomtheghost2_intermission_01_56,True,,ghostsad_02,ghostsad_02,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_57,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_57,True,,ghostsad_02,ghostsad_02,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_58,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_58,True,,ghostsad_02,ghostsad_02,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_59,40085,event_boomtheghost2_intermission_01,Speech,elegg_s,elegg_s,Locale_MainScenario:event_boomtheghost2_intermission_01_59,True,,ghostsad_02,ghostsad_02,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_60,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_60,True,,ghostsad_02,ghostsad_02,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_61,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_61,True,,ghostsad_02,ghostsad_02,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_62,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_62,True,,ghostsad_02,ghostsad_01,1.0,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_intermission_01_63,40085,event_boomtheghost2_intermission_01,Speech,elegg_s,elegg_s,Locale_MainScenario:event_boomtheghost2_intermission_01_63,True,Pilothouse_n,black,black,1.0,,alfred,7,sad,elegg_s,5,think,rapi_ss,3,think,centi_s,1,idle,yan_s,13,etc,pepper_s,15,surprise,tove_s,17,sad
event_boomtheghost2_intermission_01_64,40085,event_boomtheghost2_intermission_01,Speech,elegg_s,elegg_s,Locale_MainScenario:event_boomtheghost2_intermission_01_64,True,,75,75,1.0,,,7,sad,,5,think,,3,think,,1,idle,,13,etc,,15,surprise,,17,sad
event_boomtheghost2_intermission_01_65,40085,event_boomtheghost2_intermission_01,Speech,elegg_s,elegg_s,Locale_MainScenario:event_boomtheghost2_intermission_01_65,True,,75,75,1.0,,,7,sad,,5,think,,3,think,,1,idle,,13,etc,,15,surprise,,17,sad
event_boomtheghost2_intermission_01_66,40085,event_boomtheghost2_intermission_01,Speech,elegg_s,elegg_s,Locale_MainScenario:event_boomtheghost2_intermission_01_66,True,,75,75,1.0,,,7,sad,,5,think,,3,think,,1,idle,,13,etc,,15,surprise,,17,sad
event_boomtheghost2_intermission_01_67,40085,event_boomtheghost2_intermission_01,Speech,elegg_s,elegg_s,Locale_MainScenario:event_boomtheghost2_intermission_01_67,True,,75,75,1.0,,,7,sad,,5,think,,3,think,,1,idle,,13,etc,,15,surprise,,17,sad
event_boomtheghost2_intermission_01_68,40085,event_boomtheghost2_intermission_01,Speech,rapi_ss,rapi_ss,Locale_MainScenario:event_boomtheghost2_intermission_01_68,True,,75,3,1.0,,,7,sad,,5,think,,3,think,,1,idle,,13,etc,,15,surprise,,17,sad
event_boomtheghost2_intermission_01_69,40085,event_boomtheghost2_intermission_01,Speech,centi_s,centi_s,Locale_MainScenario:event_boomtheghost2_intermission_01_69,True,,3,1,1.0,,,7,sad,,5,think,,3,think,,1,idle,,13,etc,,15,surprise,,17,sad
event_boomtheghost2_intermission_01_70,40085,event_boomtheghost2_intermission_01,Speech,yan_s,yan_s,Locale_MainScenario:event_boomtheghost2_intermission_01_70,True,,1,13,1.0,,,7,sad,,5,think,,3,think,,1,idle,,13,etc,,15,surprise,,17,sad
event_boomtheghost2_intermission_01_71,40085,event_boomtheghost2_intermission_01,Speech,pepper_s,pepper_s,Locale_MainScenario:event_boomtheghost2_intermission_01_71,True,,13,15,1.0,,,7,sad,,5,think,,3,think,,1,idle,,13,etc,,15,surprise,,17,sad
event_boomtheghost2_intermission_01_72,40085,event_boomtheghost2_intermission_01,Speech,tove_s,tove_s,Locale_MainScenario:event_boomtheghost2_intermission_01_72,True,,15,17,1.0,,,7,sad,,5,think,,3,think,,1,idle,,13,etc,,15,surprise,,17,sad
event_boomtheghost2_intermission_01_73,40085,event_boomtheghost2_intermission_01,Self,,,Locale_MainScenario:event_boomtheghost2_intermission_01_73,False,,S_700,S_700,1.0,,,7,sad,,5,think,,3,think,,1,idle,,13,etc,,15,surprise,,17,sad
event_boomtheghost2_intermission_01_74,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_74,True,,S_700,S_70,1.0,,,7,sad,,5,think,,3,think,,1,idle,,13,etc,,15,surprise,,17,sad
event_boomtheghost2_intermission_01_75,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_75,False,,S_70,S_70,1.0,,,7,sad,,5,think,,3,think,,1,idle,,13,etc,,15,surprise,,17,sad
event_boomtheghost2_intermission_01_76,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_76,True,,S_70,S_70,1.0,,,7,idle,,5,think,,3,think,,1,idle,,13,etc,,15,surprise,,17,sad
event_boomtheghost2_intermission_01_77,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_77,True,,S_70,S_70,1.0,,,7,idle,,5,think,,3,think,,1,idle,,13,etc,,15,surprise,,17,sad
event_boomtheghost2_intermission_01_78,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_78,True,,S_70,S_70,1.0,,,7,idle,,5,think,,3,think,,1,idle,,13,etc,,15,surprise,,17,sad
event_boomtheghost2_intermission_01_79,40085,event_boomtheghost2_intermission_01,Speech,elegg_s,elegg_s,Locale_MainScenario:event_boomtheghost2_intermission_01_79,True,,S_70,75,1.0,,,7,idle,,5,think,,3,think,,1,idle,,13,etc,,15,surprise,,17,sad
event_boomtheghost2_intermission_01_80,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_80,True,,75,75,1.0,none,,7,idle,,5,think,,3,think,,1,idle,,13,etc,,15,surprise,,17,sad
event_boomtheghost2_intermission_01_81,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_81,True,,75,75,1.0,,,7,idle,,5,think,,3,think,,1,idle,,13,etc,,15,surprise,,17,sad
event_boomtheghost2_intermission_01_82,40085,event_boomtheghost2_intermission_01,Speech,alfred,alfred,Locale_MainScenario:event_boomtheghost2_intermission_01_82,True,,S_70,S_700,0.7,,,7,idle,,5,think,,3,think,,1,idle,,13,etc,,15,surprise,,17,sad
