id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,highlight,speaker,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/0/hide_char_id,characters/1/hide_char_id,play_sound,set_camera_shake,play_ambient,fade
event_oldtales1_06_e_53,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_53,True,,1,1,1.0,,cinderella,cinderella,,,,,1,rage_blue,,,,,ambient_scn_mirrorwall,
event_oldtales1_06_e_54,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_54,True,,1,1,1.0,,cinderella,cinderella,,,,,1,rage_blue,,,,,,
event_oldtales1_06_e_55,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_55,True,,1,S_10,1.0,,cinderella,cinderella,,,,,1,rage_blue,,,,,,
event_oldtales1_06_e_56,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_56,True,,S_10,S_10,1.0,,mirror,mirror,,,,,1,rage_blue,,,,,,
event_oldtales1_06_e_57,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_57,True,,S_10,S_10,1.0,,cinderella,cinderella,,,,,1,rage_blue,,,,,,
event_oldtales1_06_e_58,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_58,True,,S_10,S_10,1.0,,cinderella,cinderella,,,,,1,rage_blue,,,,,,
event_oldtales1_06_e_59,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_59,True,,S_10,S_10,1.0,,mirror,mirror,,,,,1,rage_blue,,,,,,
event_oldtales1_06_e_60,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_60,True,,S_10,S_10,1.0,,mirror,mirror,,,,,1,rage_blue,,,,,,
event_oldtales1_06_e_61,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_61,True,,S_10,S_10,1.0,,mirror,mirror,,,,,1,rage_blue,,,,,,
event_oldtales1_06_e_62,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_62,True,,S_10,S_10,1.0,,mirror,mirror,,,,,1,rage_blue,,,,,,
event_oldtales1_06_e_63,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_63,True,,S_10,S_10,1.0,,mirror,mirror,,,,,1,rage_blue,,,,,,
event_oldtales1_06_e_64,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_64,True,,S_10,S_10,1.0,,mirror,mirror,,,,,1,rage_blue,,,,,,
event_oldtales1_06_e_65,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_65,True,,S_10,S_10,1.0,,mirror,mirror,,,,,1,rage_blue,,,,,,
event_oldtales1_06_e_66,40061,event_oldtales1_06_e,Narration,Locale_MainScenario:event_oldtales1_06_e_66,False,,black,black,1.0,,cinderella,,,,,,1,rage_blue,,,sfx_scn_emptyknock,,none,
event_oldtales1_06_e_67,40061,event_oldtales1_06_e,Narration,Locale_MainScenario:event_oldtales1_06_e_67,False,Desert_02,black,black,1.0,,cinderella,,,,,,1,idle,,,,,,
event_oldtales1_06_e_68,40061,event_oldtales1_06_e,Narration,Locale_MainScenario:event_oldtales1_06_e_68,False,,1,1,1.0,,cinderella,,,,,,1,idle,,,sfx_scn_rustle_2,,,
event_oldtales1_06_e_69,40061,event_oldtales1_06_e,Narration,Locale_MainScenario:event_oldtales1_06_e_69,False,,1,1,1.0,,cinderella,,,,,,1,idle,,,,,,
event_oldtales1_06_e_70,40061,event_oldtales1_06_e,Narration,Locale_MainScenario:event_oldtales1_06_e_70,False,,1,1,1.0,,cinderella,,,,,,1,idle,,,sfx_scn_bodydropgore,,,
event_oldtales1_06_e_71,40061,event_oldtales1_06_e,Narration,Locale_MainScenario:event_oldtales1_06_e_71,False,,1,S_10,1.0,,cinderella,,,,,,1,idle,,,,,,
event_oldtales1_06_e_72,40061,event_oldtales1_06_e,Narration,Locale_MainScenario:event_oldtales1_06_e_72,False,CinderellaSky_1,black,black,1.0,,cinderella,,,,,,1,idle,,,,,,
event_oldtales1_06_e_73,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_73,True,,S_10,1,1.0,,cinderella,cinderella,,,,,1,sad_blue,,,,,ambient_scn_mirrorwall,
event_oldtales1_06_e_74,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_74,True,,1,1,1.0,,cinderella,cinderella,,,,,1,sad_blue,,,,,,
event_oldtales1_06_e_75,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_75,True,,1,1,1.0,,mirror,mirror,,,,,1,sad_blue,,,,,,
event_oldtales1_06_e_76,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_76,True,,1,1,1.0,,mirror,mirror,,,,,1,sad_blue,,,,,,
event_oldtales1_06_e_77,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_77,True,,1,1,1.0,,mirror,mirror,,,,,1,sad_blue,,,,,,
event_oldtales1_06_e_78,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_78,True,,1,1,1.0,,mirror,mirror,,,,,1,sad_blue,,,,,,
event_oldtales1_06_e_79,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_79,True,,1,1,1.0,,mirror,mirror,,,,,1,sad_blue,,,,,,
event_oldtales1_06_e_80,40061,event_oldtales1_06_e,Narration,Locale_MainScenario:event_oldtales1_06_e_80,False,,black,black,1.0,,cinderella,,,,,,1,sad_blue,,,,,,
event_oldtales1_06_e_81,40061,event_oldtales1_06_e,Narration,Locale_MainScenario:event_oldtales1_06_e_81,False,,black,black,1.0,,cinderella,,,,,,1,sad_blue,,,sfx_scn_bloodgrab,,,
event_oldtales1_06_e_82,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_82,False,,1,1,1.0,,cinderella,cinderella,,,,,1,pain_blue,,,,,,
event_oldtales1_06_e_83,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_83,True,,1,1,1.0,,cinderella,cinderella,,,,,1,pain_blue,,,,,,
event_oldtales1_06_e_84,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_84,True,,1,1,1.0,,cinderella,cinderella,,,,,1,pain_blue,,,,,,
event_oldtales1_06_e_85,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_85,True,,1,1,1.0,,mirror,mirror,,,,,1,pain_blue,,,,,,
event_oldtales1_06_e_86,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_86,True,,1,1,1.0,,cinderella,cinderella,,,,,1,pain_blue,,,,,,
event_oldtales1_06_e_87,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_87,True,,1,1,1.0,,mirror,mirror,,,,,1,pain_blue,,,,,,
event_oldtales1_06_e_88,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_88,True,,1,S_10,1.0,,cinderella,cinderella,,,,,1,pain_blue,,,,,,
event_oldtales1_06_e_89,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_89,True,,S_10,S_10,1.0,,mirror,mirror,,,,,1,pain_blue,,,,,,
event_oldtales1_06_e_90,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_90,True,,S_10,S_10,1.0,,mirror,mirror,,,,,1,pain_blue,,,,,,
event_oldtales1_06_e_91,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_91,True,,S_10,S_10,1.0,,mirror,mirror,,,,,1,pain_blue,,,,,,
event_oldtales1_06_e_92,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_92,True,,S_10,S_10,1.0,,mirror,mirror,,,,,1,pain_blue,,,,,,
event_oldtales1_06_e_93,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_93,True,,S_10,S_10,1.0,,cinderella,cinderella,,,,,1,pain_blue,,,,,,
event_oldtales1_06_e_94,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_94,True,,S_10,S_10,1.0,,cinderella,cinderella,,,,,1,pain_blue,,,,,,
event_oldtales1_06_e_95,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_95,True,,S_10,S_10,1.0,,mirror,mirror,,,,,1,pain_blue,,,,,,
event_oldtales1_06_e_96,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_96,True,,S_10,S_10,1.0,,mirror,mirror,,,,,1,pain_blue,,,,,,
event_oldtales1_06_e_97,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_97,True,,S_10,S_10,1.0,,mirror,mirror,,,,,1,pain_blue,,,,,,
event_oldtales1_06_e_98,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_98,True,,S_10,S_10,1.0,,mirror,mirror,,,,,1,pain_blue,,,,,,
event_oldtales1_06_e_99,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_99,True,,S_10,S_10,1.0,,mirror,mirror,,,,,1,pain_blue,,,,,,
event_oldtales1_06_e_100,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_100,True,,S_10,S_10,1.0,,mirror,mirror,,,,,1,pain_blue,,,,,,
event_oldtales1_06_e_101,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_101,False,,S_10,S_10,1.0,,cinderella,cinderella,,,,,1,pain_blue,,,,,,
event_oldtales1_06_e_102,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_102,True,,S_10,S_10,1.0,,mirror,mirror,,,,,1,pain_blue,,,,,,
event_oldtales1_06_e_103,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_103,True,,S_10,S_100,1.0,,cinderella,cinderella,,,,,1,void_blue,,,,,,
event_oldtales1_06_e_104,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_104,True,,S_100,S_100,1.0,,cinderella,cinderella,,,,,1,void_blue,,,,,,
event_oldtales1_06_e_105,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_105,True,,S_100,S_100,1.0,,mirror,mirror,,,,,1,void_blue,,,,,,
event_oldtales1_06_e_106,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_106,True,,S_100,S_100,1.0,,mirror,mirror,,,,,1,void_blue,,,,,,
event_oldtales1_06_e_107,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_107,False,,S_100,1,1.0,,cinderella,cinderella,,,,,1,void_blue,,,,,,
event_oldtales1_06_e_108,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_108,False,,1,1,1.0,,cinderella,cinderella,,,,,1,void_blue,,,,,,
event_oldtales1_06_e_109,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_109,False,,1,1,1.0,,cinderella,cinderella,,,,,1,void_blue,,,,,,
event_oldtales1_06_e_110,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_110,False,,1,1,1.0,,cinderella,cinderella,,,,,1,void_blue,,,,,,
event_oldtales1_06_e_111,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_111,False,,1,1,1.0,,cinderella,cinderella,,,,,1,void_blue,,,,,,
event_oldtales1_06_e_112,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_112,False,,1,1,1.0,,cinderella,cinderella,,,,,1,void_blue,,,,,,
event_oldtales1_06_e_113,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_113,False,,1,1,1.0,,cinderella,cinderella,,,,,1,void_blue,,,,,,
event_oldtales1_06_e_114,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_114,False,,1,1,1.0,,cinderella,cinderella,,,,,1,void_blue,,,,,,
event_oldtales1_06_e_115,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_115,False,,1,1,1.0,,cinderella,cinderella,,,,,1,void_blue,,,,,,
event_oldtales1_06_e_116,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_116,False,,1,S_10,1.0,,cinderella,cinderella,,,,,1,idle_blue,,,,,,
event_oldtales1_06_e_117,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_117,False,,S_10,S_10,1.0,,cinderella,cinderella,,,,,1,delight_blue,,,,,,
event_oldtales1_06_e_118,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_118,False,,S_10,S_10,1.0,,cinderella,cinderella,,,,,1,delight_blue,,,,,,
event_oldtales1_06_e_119,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_119,False,,S_10,S_10,1.0,,cinderella,cinderella,,,,,1,delight_blue,,,,,,
event_oldtales1_06_e_120,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_120,False,,S_10,S_10,1.0,,cinderella,cinderella,,,,,1,delight_blue,,,,,,
event_oldtales1_06_e_121,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_121,False,,S_10,S_10,1.0,,cinderella,cinderella,,,,,1,delight_blue,,,,,,
event_oldtales1_06_e_122,40061,event_oldtales1_06_e,Speech,Locale_MainScenario:event_oldtales1_06_e_122,False,,black,black,1.0,,cinderella,cinderella,,,,,1,delight_blue,,,,,none,
event_oldtales1_06_e_123,40061,event_oldtales1_06_e,Narration,Locale_MainScenario:event_oldtales1_06_e_123,False,,black,black,1.0,,,,,,,,1,delight_blue,,,,,,
