id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm
event_beautyfullshot2_03_s_14,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_14,True,,1,void,,13,angry,,113,113,1.0,
event_beautyfullshot2_03_s_15,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_15,True,,1,void,,13,angry,,113,10,1.0,
event_beautyfullshot2_03_s_16,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_16,True,,1,void,,13,angry,,10,10,1.0,
event_beautyfullshot2_03_s_17,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_17,True,,1,void,,13,angry,,10,10,1.0,
event_beautyfullshot2_03_s_18,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_18,True,,1,void,,13,angry,,10,113,1.0,
event_beautyfullshot2_03_s_19,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_19,True,,1,void,,13,angry,,113,113,1.0,
event_beautyfullshot2_03_s_20,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_20,True,,1,void,,13,angry,,113,113,1.0,
event_beautyfullshot2_03_s_21,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_21,True,,1,void,,13,angry,,113,113,1.0,
event_beautyfullshot2_03_s_22,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_22,True,,1,void,,13,angry,,113,10,1.0,
event_beautyfullshot2_03_s_23,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_23,True,,1,void,,13,angry,,10,10,1.0,
event_beautyfullshot2_03_s_24,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_24,True,,1,void,,13,angry,,10,10,1.0,
event_beautyfullshot2_03_s_25,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_25,True,,1,void,,13,angry,,10,S_130,1.0,
event_beautyfullshot2_03_s_26,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_26,True,,1,void,,13,angry,,S_130,S_130,1.0,
event_beautyfullshot2_03_s_27,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_27,True,,1,void,,13,idle,,S_130,S_130,1.0,
event_beautyfullshot2_03_s_28,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_28,True,,1,idle,,13,idle,,S_130,113,1.0,
event_beautyfullshot2_03_s_29,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_29,True,,1,idle,,13,idle,,113,113,1.0,
event_beautyfullshot2_03_s_30,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_30,True,,1,idle,,13,angry,,113,113,1.0,
event_beautyfullshot2_03_s_31,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_31,True,,1,idle,,13,angry,,113,113,1.0,
event_beautyfullshot2_03_s_32,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_32,True,,1,idle,,13,angry,,113,113,1.0,
event_beautyfullshot2_03_s_33,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_33,True,,1,idle,,13,angry,,113,113,1.0,
event_beautyfullshot2_03_s_34,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_34,True,,1,idle,,13,angry,,113,113,1.0,
event_beautyfullshot2_03_s_35,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_35,True,,1,idle,,13,angry,,113,113,1.0,
event_beautyfullshot2_03_s_36,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_36,True,,1,shy,,13,angry,,113,113,1.0,none
event_beautyfullshot2_03_s_37,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_37,False,,1,shy,,13,angry,,113,113,1.0,
event_beautyfullshot2_03_s_38,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_38,True,,1,shy,,13,angry,,113,113,1.0,
event_beautyfullshot2_03_s_39,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_39,True,,1,shy,,13,angry,,113,10,1.0,bgm_recognition_underworld
event_beautyfullshot2_03_s_40,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_40,True,,1,shy,,13,angry,,10,10,1.0,
event_beautyfullshot2_03_s_41,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_41,True,,1,shy,,13,angry,,10,100,1.0,
event_beautyfullshot2_03_s_42,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_42,False,,1,shy,,13,angry,,100,100,1.0,
event_beautyfullshot2_03_s_43,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_43,True,,1,shy,,13,angry,,100,100,1.0,
event_beautyfullshot2_03_s_44,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_44,True,,1,shy,,13,angry,,100,10,1.0,
event_beautyfullshot2_03_s_45,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_45,True,,1,shy,,13,angry,,10,10,1.0,
event_beautyfullshot2_03_s_46,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_46,True,,1,shy,,13,angry,,10,10,1.0,
event_beautyfullshot2_03_s_47,40052,event_beautyfullshot2_03_s,Narration,rosanna_s,,Locale_MainScenario:event_beautyfullshot2_03_s_47,False,,1,shy,,13,angry,,black,black,1.0,
event_beautyfullshot2_03_s_48,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_48,True,,1,shy,,13,angry,,10,10,1.0,
event_beautyfullshot2_03_s_49,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_49,True,,1,shy,,13,angry,,10,10,1.0,
event_beautyfullshot2_03_s_50,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_50,True,,1,shy,,13,angry,,10,113,1.0,
event_beautyfullshot2_03_s_51,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_51,True,,1,void,,13,angry,,113,113,1.0,
event_beautyfullshot2_03_s_52,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_52,True,,1,void,,13,angry,,113,113,1.0,
event_beautyfullshot2_03_s_53,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_53,True,,1,void,,13,angry,,113,113,1.0,
event_beautyfullshot2_03_s_54,40052,event_beautyfullshot2_03_s,Narration,rosanna_s,,Locale_MainScenario:event_beautyfullshot2_03_s_54,False,,1,void,,13,angry,,113,113,1.0,
event_beautyfullshot2_03_s_55,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_55,False,,1,void,,13,angry,,113,S_130,1.0,
event_beautyfullshot2_03_s_56,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_56,True,,1,void,,13,angry,,S_130,S_130,1.0,
event_beautyfullshot2_03_s_57,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_57,True,,1,void,,13,angry,,S_130,S_130,1.0,
event_beautyfullshot2_03_s_58,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_58,True,,1,void,,13,angry,,S_130,S_1300,0.7,
event_beautyfullshot2_03_s_59,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_59,True,,1,void,,13,angry,,S_1300,S_1300,1.0,
event_beautyfullshot2_03_s_60,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_60,True,,1,void,,13,angry,,S_1300,S_1300,1.0,
event_beautyfullshot2_03_s_61,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_61,True,,1,void,,13,angry,,S_1300,S_130,1.0,none
event_beautyfullshot2_03_s_62,40052,event_beautyfullshot2_03_s,Narration,rosanna_s,,Locale_MainScenario:event_beautyfullshot2_03_s_62,False,,1,void,,13,angry,,black,black,1.0,
event_beautyfullshot2_03_s_63,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_63,False,,1,angry,,13,angry,,100,100,1.0,
event_beautyfullshot2_03_s_64,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_64,True,,1,angry,,13,angry,,100,10,1.0,
event_beautyfullshot2_03_s_65,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_65,True,,1,angry,,13,good,,10,113,1.0,
event_beautyfullshot2_03_s_66,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_66,True,,1,angry,,13,angry,,113,113,1.0,bgm_risk
event_beautyfullshot2_03_s_67,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_67,True,,1,angry,,13,delight,,113,113,1.0,
event_beautyfullshot2_03_s_68,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_68,True,,1,angry,,13,delight,,113,113,1.0,
event_beautyfullshot2_03_s_69,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_69,True,,1,angry,,13,delight,,113,113,1.0,
event_beautyfullshot2_03_s_70,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_70,True,,1,angry,,13,angry,,113,113,1.0,
event_beautyfullshot2_03_s_71,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_71,True,,1,angry,,13,angry,,113,113,1.0,
event_beautyfullshot2_03_s_72,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_72,True,,1,angry,,13,good,,113,113,1.0,
event_beautyfullshot2_03_s_73,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_73,True,,1,angry,,13,good,,113,113,1.0,
event_beautyfullshot2_03_s_74,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_74,True,,1,angry,,13,good,,113,113,1.0,
event_beautyfullshot2_03_s_75,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_75,True,,1,angry,,13,good,,113,S_130,1.0,
event_beautyfullshot2_03_s_76,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_76,True,,1,angry,,13,good,,S_130,S_130,1.0,
event_beautyfullshot2_03_s_77,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_77,True,,1,angry,,13,good,,S_130,S_130,1.0,
event_beautyfullshot2_03_s_78,40052,event_beautyfullshot2_03_s,Speech,viper_s,viper_s,Locale_MainScenario:event_beautyfullshot2_03_s_78,True,,1,angry,,13,angry,,S_130,S_130,1.0,
event_beautyfullshot2_03_s_79,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_79,True,,1,angry,,13,angry,,S_130,10,1.0,
event_beautyfullshot2_03_s_80,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_80,True,,1,angry,,13,angry,,10,10,1.0,
event_beautyfullshot2_03_s_81,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_81,True,,1,angry,,13,angry,,10,10,1.0,
event_beautyfullshot2_03_s_82,40052,event_beautyfullshot2_03_s,Speech,rosanna_s,rosanna_s,Locale_MainScenario:event_beautyfullshot2_03_s_82,True,,1,angry,,13,angry,,10,100,0.5,
event_beautyfullshot2_03_s_83,40052,event_beautyfullshot2_03_s,Narration,rosanna_s,,Locale_MainScenario:event_beautyfullshot2_03_s_83,False,,1,angry,,13,angry,,black,black,1.0,
event_beautyfullshot2_03_s_84,40052,event_beautyfullshot2_03_s,Narration,rosanna_s,,Locale_MainScenario:event_beautyfullshot2_03_s_84,False,,1,angry,,13,angry,,black,black,1.0,
event_beautyfullshot2_03_s_85,40052,event_beautyfullshot2_03_s,Narration,rosanna_s,,Locale_MainScenario:event_beautyfullshot2_03_s_85,False,,1,angry,,13,angry,,black,black,1.0,
event_beautyfullshot2_03_s_86,40052,event_beautyfullshot2_03_s,Narration,rosanna_s,,Locale_MainScenario:event_beautyfullshot2_03_s_86,False,,1,angry,,13,angry,,black,black,1.0,
