id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,highlight,speaker,set_camera_shake,set_filter_01,set_filter_02,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/1/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/2/hide_char_id
event_unbreakablesphere2_04_e_46,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_46,False,,black,black,1.0,sfx_scn_coldmetal,,mihara_b,,,,,,1,idle,,,,,,,,,
event_unbreakablesphere2_04_e_47,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_47,False,,black,black,1.0,,,mihara_b,,,,,,1,idle,,,,,,,,,
event_unbreakablesphere2_04_e_48,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_48,False,,black,black,1.0,,,mihara_b,,,,,,1,idle,,,,,,,,,
event_unbreakablesphere2_04_e_49,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_49,False,,black,black,1.0,sfx_scn_chainpattern,,mihara_b,,,,,,1,idle,,,,,,,,,
event_unbreakablesphere2_04_e_50,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_50,False,,black,black,1.0,,,mihara_b,,,,,,1,idle,,,,,,,,,
event_unbreakablesphere2_04_e_51,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_51,True,,100,100,1.0,,,mihara_b,mihara_b,,,,,1,idle,,,,,,,,,
event_unbreakablesphere2_04_e_52,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_52,True,,100,100,1.0,,,mihara_b,mihara_b,,,,,1,idle,,,,,,,,,
event_unbreakablesphere2_04_e_53,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_53,False,,100,100,1.0,,,mihara_b,,,,,,1,idle,,,,,,,,,
event_unbreakablesphere2_04_e_54,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_54,False,,100,100,1.0,sfx_scn_metalcrack,,mihara_b,,Low_2,,,,1,idle,,,,,,,,,
event_unbreakablesphere2_04_e_55,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_55,False,,100,100,1.0,,,mihara_b,,,,,,1,idle,,,,,,,,,
event_unbreakablesphere2_04_e_56,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_56,True,,100,100,1.0,,,mihara_b,mihara_b,,,,,1,delight,,,,,,,,,
event_unbreakablesphere2_04_e_57,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_57,True,,100,10,1.0,,,mihara_b,mihara_b,,,,,1,delight,,,,,,,,,
event_unbreakablesphere2_04_e_58,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_58,True,,10,10,1.0,,,mihara_b,mihara_b,,,,,1,delight,,,,,,,,,
event_unbreakablesphere2_04_e_59,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_59,True,,10,10,1.0,,,mihara_b,mihara_b,,,,,1,delight,,,,,,,,,
event_unbreakablesphere2_04_e_60,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_60,True,,10,10,1.0,,,mihara_b,mihara_b,,,,,1,delight,,,,,,,,,
event_unbreakablesphere2_04_e_61,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_61,True,,10,10,1.0,,,mihara_b,mihara_b,,,,,1,delight,,,,,,,,,
event_unbreakablesphere2_04_e_62,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_62,True,,10,10,1.0,,,mihara_b,mihara_b,,,,,1,delight,,,,,,,,,
event_unbreakablesphere2_04_e_63,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_63,False,,10,100,0.5,,,mihara_b,,,,,,1,idle,,,,,,,,,
event_unbreakablesphere2_04_e_64,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_64,False,,100,100,1.0,sfx_scn_toothbite,,mihara_b,,,,,,1,idle,,,,,,,,,
event_unbreakablesphere2_04_e_65,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_65,False,,100,100,1.0,,,mihara_b,,,,,,1,idle,,,,,,,,,
event_unbreakablesphere2_04_e_66,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_66,False,,100,100,1.0,sfx_scn_metalcrack,,mihara_b,,Low_2,,,,1,idle,,,,,,,,,
event_unbreakablesphere2_04_e_67,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_67,False,,black,black,1.0,sfx_scn_mutatescream_1,,mihara_b,,,,,,1,idle,,,,,,,,,
event_unbreakablesphere2_04_e_68,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_68,False,,black,black,1.0,,,mihara_b,,,,,,1,idle,,,,,,,,,
event_unbreakablesphere2_04_e_69,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_69,False,,black,black,1.0,sfx_scn_gluttonyteeth,,mihara_b,,,,,,1,idle,,,,,,,,,
event_unbreakablesphere2_04_e_70,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_70,False,,black,black,1.0,sfx_scn_gluttonyrush,,mihara_b,,,,,,1,idle,,,,,,,,,
event_unbreakablesphere2_04_e_71,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_71,False,,black,black,1.0,sfx_scn_mutatescream_1,,mihara_b,,,,,,1,idle,,,,,,,,,
event_unbreakablesphere2_04_e_72,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_72,True,,100,100,1.0,,,mihara_b,mihara_b,,,,,1,delight,,,,,,,,,
event_unbreakablesphere2_04_e_73,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_73,True,,100,10,1.0,,,mihara_b,mihara_b,,,,,1,delight,,,,,,,,,
event_unbreakablesphere2_04_e_74,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_74,False,,black,black,1.0,sfx_scn_gluttonyteeth,,mihara_b,,,,,,1,delight,,,,,,,,,
event_unbreakablesphere2_04_e_75,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_75,False,,black,black,1.0,sfx_scn_mutatescream_2,,mihara_b,,,,,,1,delight,,,,,,,,,
event_unbreakablesphere2_04_e_76,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_76,False,,black,black,1.0,,,mihara_b,,,,,,1,delight,,,,,,,,,
event_unbreakablesphere2_04_e_77,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_77,True,,10,10,1.0,,,mihara_b,mihara_b,,,,,1,angry,,,,,,,,,
event_unbreakablesphere2_04_e_78,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_78,True,,10,10,1.0,,,mihara_b,mihara_b,,,,,1,angry,,,,,,,,,
event_unbreakablesphere2_04_e_79,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_79,True,,10,31,1.0,,,yuni_n,yuni_n,,,,,1,angry,,yuni_n,3,idle,,,,,
event_unbreakablesphere2_04_e_80,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_80,True,,31,3,1.0,,,mihara_b,mihara_b,,,,,1,surprise,,,3,idle,,,,,
event_unbreakablesphere2_04_e_81,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_81,False,,3,L_30,0.5,,,yuni_n,,,,,,1,surprise,,,3,idle,,,,,
event_unbreakablesphere2_04_e_82,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_82,False,,L_30,L_30,1.0,,,yuni_n,,,,,,1,surprise,,,3,idle,,,,,
event_unbreakablesphere2_04_e_83,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_83,False,,L_30,L_30,1.0,sfx_scn_gluttonyteeth,,yuni_n,,,,,,1,surprise,,,3,idle,,,,,
event_unbreakablesphere2_04_e_84,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_84,False,,L_30,L_30,1.0,,,yuni_n,,,,,,1,surprise,,,3,idle,,,,,
event_unbreakablesphere2_04_e_85,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_85,False,,L_30,L_30,1.0,,,yuni_n,,,,,,1,surprise,,,3,idle,,,,,
event_unbreakablesphere2_04_e_86,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_86,True,,10,100,0.5,,,mihara_b,mihara_b,,,,,1,angry,,,3,idle,,,,,
event_unbreakablesphere2_04_e_87,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_87,False,,black,black,1.0,sfx_scn_gluttonyteeth,,mihara_b,,,,,,1,angry,,,3,idle,,,,,
event_unbreakablesphere2_04_e_88,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_88,False,,black,black,1.0,,,mihara_b,,,,,,1,angry,,,3,idle,,,,,
event_unbreakablesphere2_04_e_89,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_89,True,,L_300,L_300,1.0,,,yuni_n,yuni_n,,,,,1,angry,,,3,idle,,,,,
event_unbreakablesphere2_04_e_90,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_90,False,,L_300,L_30,1.0,,,yuni_n,,,,,,1,angry,,,3,idle,,,,,
event_unbreakablesphere2_04_e_91,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_91,True,,L_30,31,1.0,,,mihara_b,mihara_b,,,,,1,angry,,,3,idle,,,,,
event_unbreakablesphere2_04_e_92,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_92,True,,31,31,1.0,,,yuni_n,yuni_n,,,,,1,angry,,,3,idle,,,,,
event_unbreakablesphere2_04_e_93,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_93,True,,31,31,1.0,,,mihara_b,mihara_b,,,,,1,idle,,,3,idle,,,,,
event_unbreakablesphere2_04_e_94,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_94,True,,31,31,1.0,,,yuni_n,yuni_n,,,,,1,idle,,,3,idle,,mori,13,think,
event_unbreakablesphere2_04_e_95,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_95,True,,31,113,1.0,,,mori,mori,,,,,1,idle,,,3,idle,,,13,think,
event_unbreakablesphere2_04_e_96,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_96,True,,113,113,1.0,,,mihara_b,mihara_b,,,,,1,angry,,,3,idle,,,13,think,
event_unbreakablesphere2_04_e_97,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_97,True,,113,113,1.0,,,mihara_b,mihara_b,,,,,1,angry,,,3,idle,,,13,think,
event_unbreakablesphere2_04_e_98,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_98,True,,113,113,1.0,,,mihara_b,mihara_b,,,,,1,angry,,,3,idle,,,13,think,
event_unbreakablesphere2_04_e_99,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_99,True,,113,113,1.0,,,mihara_b,mihara_b,,,,,1,angry,,,3,idle,,,13,think,
event_unbreakablesphere2_04_e_100,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_100,True,,113,113,1.0,,,mori,mori,,,,,1,angry,,,3,idle,,,13,idle,
event_unbreakablesphere2_04_e_101,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_101,True,,113,113,1.0,,,mihara_b,mihara_b,,,,,1,angry,,,3,idle,,,13,idle,
event_unbreakablesphere2_04_e_102,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_102,True,,113,113,1.0,,,mori,mori,,,,,1,angry,,,3,idle,,,13,idle,
event_unbreakablesphere2_04_e_103,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_103,True,,113,1,1.0,,,mihara_b,mihara_b,,,,,1,idle,,,3,idle,,,13,idle,
event_unbreakablesphere2_04_e_104,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_104,True,,1,100,1.0,,,mihara_b,mihara_b,,,,,1,idle,,,3,idle,,,13,idle,
event_unbreakablesphere2_04_e_105,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_105,True,,S_1300,S_1300,1.0,,,mori,mori,,,,,1,idle,,,3,idle,,,13,idle,
event_unbreakablesphere2_04_e_106,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_106,True,,L_300,L_300,1.0,,,yuni_n,yuni_n,,,,,1,idle,,,3,idle,,,13,idle,
event_unbreakablesphere2_04_e_107,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_107,False,,black,black,1.0,,,yuni_n,,,,,,1,idle,,,3,idle,,,13,idle,
event_unbreakablesphere2_04_e_108,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_108,False,,black,black,1.0,,,yuni_n,,,,,,1,idle,,,3,idle,,,13,idle,
event_unbreakablesphere2_04_e_109,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_109,True,,L_300,L_30,1.0,,,yuni_n,yuni_n,,,,,1,idle,,,3,idle,,,13,idle,
event_unbreakablesphere2_04_e_110,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_110,False,,S_130,S_130,1.0,,,mori,mori,,,,,1,idle,,,3,idle,,,13,surprise,
event_unbreakablesphere2_04_e_111,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_111,True,,10,10,1.0,,,mihara_b,mihara_b,,,,,1,surprise,,,3,idle,,,13,surprise,
event_unbreakablesphere2_04_e_112,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_112,True,,10,S_130,1.0,,,mori,mori,,,,,1,surprise,,,3,idle,,,13,surprise,
event_unbreakablesphere2_04_e_113,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_113,True,,S_130,S_130,1.0,,,mori,mori,,,,,1,surprise,,,3,idle,,,13,delight,
event_unbreakablesphere2_04_e_114,40076,event_unbreakablesphere2_04_e,Speech,Locale_MainScenario:event_unbreakablesphere2_04_e_114,True,,S_130,S_1300,0.5,,,mori,mori,,,,,1,surprise,,,3,idle,,,13,delight,
event_unbreakablesphere2_04_e_115,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_115,False,,black,black,1.0,,,mori,,,,,,1,surprise,mihara_b,,3,idle,yuni_n,,13,idle,
event_unbreakablesphere2_04_e_116,40076,event_unbreakablesphere2_04_e,Narration,Locale_MainScenario:event_unbreakablesphere2_04_e_116,False,,black,black,1.0,,,mori,,,,,,,,,,,,,,13,idle,
