id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,play_sound,jump_target,characters/0/hide_char_id,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,fade,characters/1/hide_char_id,set_filter_01
event_bluewaterisland2_05_e_11,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_11,False,,event,idle,,summerheal_all,summerheal_all,1.0,,,,,,,,,,
event_bluewaterisland2_05_e_12,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_12,True,,event,idle,,summerheal_all,summerheal_all,1.0,,,,,,,,,,
event_bluewaterisland2_05_e_13,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_13,True,,event,idle,,summerheal_all,summerheal_all,1.0,,,,,,,,,,
event_bluewaterisland2_05_e_14,40021,event_bluewaterisland2_05_e,Self,,Self,Locale_SubScenario:event_bluewaterisland2_05_e_14,False,,event,idle,,summerheal_all,summerheal_all,1.0,,,,,,,,,,
event_bluewaterisland2_05_e_15,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_15,True,,event,idle,,summerheal_all,summerheal_all,1.0,bgm_story_weare,,,,,,,,,
event_bluewaterisland2_05_e_16,40021,event_bluewaterisland2_05_e,Choice,,,Locale_SubScenario:event_bluewaterisland2_05_e_16,False,,event,idle,,summerheal_all,summerheal_all,1.0,,,event_bluewaterisland2_05_e_18,,,,,,,
event_bluewaterisland2_05_e_17,40021,event_bluewaterisland2_05_e,Choice,,,Locale_SubScenario:event_bluewaterisland2_05_e_17,False,,event,idle,,summerheal_all,summerheal_all,1.0,,,event_bluewaterisland2_05_e_20,,,,,,,
event_bluewaterisland2_05_e_18,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_18,True,,event,idle,,summerheal_all,summerheal_mary,2.0,,,,,,,,,,
event_bluewaterisland2_05_e_19,40021,event_bluewaterisland2_05_e,Self,,Self,Locale_SubScenario:event_bluewaterisland2_05_e_19,False,,event,idle,,summerheal_mary,summerheal_mary,1.0,,,event_bluewaterisland2_05_e_21,,,,,,,
event_bluewaterisland2_05_e_20,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_20,True,,event,idle,,summerheal_all,summerheal_mary,2.0,,,,,,,,,,
event_bluewaterisland2_05_e_21,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_21,True,,event,idle,,summerheal_mary,summerheal_mary,1.0,,,,,,,,,,
event_bluewaterisland2_05_e_22,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_22,True,,event,idle,,summerheal_mary,summerheal_mary,1.0,,,,,,,,,,
event_bluewaterisland2_05_e_23,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_23,True,,event,idle,,summerheal_mary,summerheal_mary,1.0,,,,,,,,,,
event_bluewaterisland2_05_e_24,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_24,True,,event,idle,,summerheal_mary,summerheal_mary,1.0,,,,,,,,,,
event_bluewaterisland2_05_e_25,40021,event_bluewaterisland2_05_e,Self,,Self,Locale_SubScenario:event_bluewaterisland2_05_e_25,False,,event,idle,,summerheal_mary,summerheal_mary,1.0,,,,,,,,,,
event_bluewaterisland2_05_e_26,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_26,True,,event,idle,,summerheal_mary,summerheal_mary,1.0,,,,,,,,,,
event_bluewaterisland2_05_e_27,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_27,True,,event,idle,,summerheal_mary,summerheal_mary,1.0,,,,,,,,,,
event_bluewaterisland2_05_e_28,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_28,True,,event,idle,,summerheal_mary,summerheal_mary,1.0,,,,,,,,,,
event_bluewaterisland2_05_e_29,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_29,True,,event,idle,,summerheal_mary,summerheal_mary,1.0,,,,,,,,,,
event_bluewaterisland2_05_e_30,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_30,True,,event,idle,,summerheal_mary,summerheal_mary,1.0,,,,,,,,,,
event_bluewaterisland2_05_e_31,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_31,True,,event,idle,,summerheal_mary,summerheal_mary,1.0,,,,,,,,,,
event_bluewaterisland2_05_e_32,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_32,True,,event,idle,,summerheal_mary,summerheal_mary,1.0,,,,,,,,,,
event_bluewaterisland2_05_e_33,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_33,True,,event,idle,,summerheal_mary,summerheal_mary,1.0,,,,,,,,,,
event_bluewaterisland2_05_e_34,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_34,True,,event,idle,,summerheal_mary,summerheal_mary,1.0,,,,,,,,,,
event_bluewaterisland2_05_e_35,40021,event_bluewaterisland2_05_e,Self,,Self,Locale_SubScenario:event_bluewaterisland2_05_e_35,False,,event,idle,,summerheal_mary,summerheal_mary,1.0,,,,,,,,,,
event_bluewaterisland2_05_e_36,40021,event_bluewaterisland2_05_e,Self,,Self,Locale_SubScenario:event_bluewaterisland2_05_e_36,False,,event,idle,Beach_n,summerheal_mary,summerheal_mary,1.0,,,,,,,,,,
event_bluewaterisland2_05_e_37,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_37,False,,event,idle,,10,10,1.0,,,,summerheal_event,mary_s,1,sad,black,,
event_bluewaterisland2_05_e_38,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_38,True,,,,,10,10,1.0,,,,,,1,sad,,,
event_bluewaterisland2_05_e_39,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_39,True,,,,,10,10,1.0,,,,,,1,sad,,,
event_bluewaterisland2_05_e_40,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_40,True,,,,,10,10,1.0,,,,,,1,sad,,,
event_bluewaterisland2_05_e_41,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_41,True,,,,,10,10,1.0,,,,,,1,sad,,,
event_bluewaterisland2_05_e_42,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_42,True,,,,,10,10,1.0,,,,,,1,sad,,,
event_bluewaterisland2_05_e_43,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_43,True,,,,,10,10,1.0,,,,,,1,sad,,,
event_bluewaterisland2_05_e_44,40021,event_bluewaterisland2_05_e,Self,,Self,Locale_SubScenario:event_bluewaterisland2_05_e_44,False,,,,,10,10,1.0,,,,,,1,sad,,,
event_bluewaterisland2_05_e_45,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_45,True,,,,,10,10,1.0,,,,,,1,sad,,,
event_bluewaterisland2_05_e_46,40021,event_bluewaterisland2_05_e,Choice,,,Locale_SubScenario:event_bluewaterisland2_05_e_46,False,,,,,10,10,1.0,,,event_bluewaterisland2_05_e_48,,,1,sad,,,
event_bluewaterisland2_05_e_47,40021,event_bluewaterisland2_05_e,Choice,,,Locale_SubScenario:event_bluewaterisland2_05_e_47,False,,,,,10,10,1.0,,,event_bluewaterisland2_05_e_65,,,1,sad,,,
event_bluewaterisland2_05_e_48,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_48,True,,,,,10,10,1.0,,,,,,1,think,,,
event_bluewaterisland2_05_e_49,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_49,True,,,,,10,10,1.0,,,,,,1,think,,,
event_bluewaterisland2_05_e_50,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_50,True,,,,,10,10,1.0,,,,,,1,think,,,
event_bluewaterisland2_05_e_51,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_51,True,,,,,10,10,1.0,,,,,,1,think,,,
event_bluewaterisland2_05_e_52,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_52,True,,,,,10,10,1.0,,,,,,1,think,,,
event_bluewaterisland2_05_e_53,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_53,False,,,,,10,10,1.0,,,,,,1,think,,,
event_bluewaterisland2_05_e_54,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_54,True,,,,,10,10,1.0,,,,,,1,think,,,
event_bluewaterisland2_05_e_55,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_55,True,,,,,10,10,1.0,,,,,,1,think,,,
event_bluewaterisland2_05_e_56,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_56,True,,,,,10,100,2.0,,,,,,1,void,,,
event_bluewaterisland2_05_e_57,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_57,True,,,,,100,100,1.0,,,,,,1,void,,,
event_bluewaterisland2_05_e_58,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_58,True,,,,,100,100,1.0,,,,,,1,void,,,
event_bluewaterisland2_05_e_59,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_59,True,,,,,100,100,1.0,,,,,,1,void,,,
event_bluewaterisland2_05_e_60,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_60,True,,,,,100,100,1.0,,,,,,1,void,,,
event_bluewaterisland2_05_e_61,40021,event_bluewaterisland2_05_e,Self,,Self,Locale_SubScenario:event_bluewaterisland2_05_e_61,False,,,,,100,100,1.0,,,,,,1,void,,,
event_bluewaterisland2_05_e_62,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_62,True,,,,,100,100,1.0,,,,,,1,void,,,
event_bluewaterisland2_05_e_63,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_63,True,,,,,100,100,1.0,,,,,,1,void,,,
event_bluewaterisland2_05_e_64,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_64,True,,,,,100,10,2.0,,,event_bluewaterisland2_05_e_91,,,1,void,,,
event_bluewaterisland2_05_e_65,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_65,True,,,,,10,10,1.0,,,,,,1,think,,,
event_bluewaterisland2_05_e_66,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_66,True,,,,,10,10,1.0,,,,,,1,think,,,
event_bluewaterisland2_05_e_67,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_67,False,,,,,10,1,2.0,,,,,,1,think,,,
event_bluewaterisland2_05_e_68,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_68,True,,,,,1,1,1.0,,,,,,1,idle,,,
event_bluewaterisland2_05_e_69,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_69,True,,,,,1,1,1.0,,,,,,1,idle,,,
event_bluewaterisland2_05_e_70,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_70,True,,,,,1,1,1.0,,,,,,1,idle,,,
event_bluewaterisland2_05_e_71,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_71,True,,,,,1,1,1.0,,,,,,1,idle,,,
event_bluewaterisland2_05_e_72,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_72,True,,,,,1,1,1.0,,,,,,1,idle,,,
event_bluewaterisland2_05_e_73,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_73,True,,,,,1,1,1.0,,,,,,1,idle,,,
event_bluewaterisland2_05_e_74,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_74,True,,,,,1,1,1.0,,,,,,1,idle,,,
event_bluewaterisland2_05_e_75,40021,event_bluewaterisland2_05_e,Self,,Self,Locale_SubScenario:event_bluewaterisland2_05_e_75,False,,,,,1,1,1.0,,,,,,1,idle,,,
event_bluewaterisland2_05_e_76,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_76,True,,,,,1,10,2.0,,,,,,1,think,,,
event_bluewaterisland2_05_e_77,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_77,True,,,,,10,10,1.0,,,,,,1,think,,,
event_bluewaterisland2_05_e_78,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_78,True,,,,,10,10,1.0,,,,,,1,think,,,
event_bluewaterisland2_05_e_79,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_79,True,,,,,10,10,1.0,,,,,,1,think,,,
event_bluewaterisland2_05_e_80,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_80,True,,,,,10,10,1.0,,,,,,1,think,,,
event_bluewaterisland2_05_e_81,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_81,True,,,,,10,10,1.0,,,,,,1,think,,,
event_bluewaterisland2_05_e_82,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_82,True,,,,,10,10,1.0,,,,,,1,think,,,
event_bluewaterisland2_05_e_83,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_83,True,,,,,10,10,1.0,,,,,,1,think,,,
event_bluewaterisland2_05_e_84,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_84,True,,,,,10,100,2.0,,,,,,1,void,,,
event_bluewaterisland2_05_e_85,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_85,True,,,,,100,100,1.0,,,,,,1,void,,,
event_bluewaterisland2_05_e_86,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_86,True,,,,,100,100,1.0,,,,,,1,void,,,
event_bluewaterisland2_05_e_87,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_87,True,,,,,100,100,1.0,,,,,,1,void,,,
event_bluewaterisland2_05_e_88,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_88,True,,,,,100,10,2.0,,,,,,1,think,,,
event_bluewaterisland2_05_e_89,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_89,True,,,,,10,10,1.0,,,,,,1,think,,,
event_bluewaterisland2_05_e_90,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_90,True,,,,,10,10,1.0,,,,,,1,think,,,
event_bluewaterisland2_05_e_91,40021,event_bluewaterisland2_05_e,Self,,Self,Locale_SubScenario:event_bluewaterisland2_05_e_91,False,,,,,10,10,1.0,,,,,,1,think,,,
event_bluewaterisland2_05_e_92,40021,event_bluewaterisland2_05_e,Self,,Self,Locale_SubScenario:event_bluewaterisland2_05_e_92,False,,,,,10,10,1.0,,,,,,1,think,,,
event_bluewaterisland2_05_e_93,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_93,True,,,,,10,10,1.0,,,,,,1,surprise,,,
event_bluewaterisland2_05_e_94,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_94,True,,,,,10,10,1.0,,,,,,1,surprise,,,
event_bluewaterisland2_05_e_95,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_95,True,,,,,10,10,1.0,,,,,,1,surprise,,,
event_bluewaterisland2_05_e_96,40021,event_bluewaterisland2_05_e,Self,,Self,Locale_SubScenario:event_bluewaterisland2_05_e_96,False,,,,,10,10,1.0,,,,,,1,surprise,,,
event_bluewaterisland2_05_e_97,40021,event_bluewaterisland2_05_e,Self,,Self,Locale_SubScenario:event_bluewaterisland2_05_e_97,False,,,,,10,10,1.0,,,,,,1,surprise,,,
event_bluewaterisland2_05_e_98,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_98,False,,,,,10,10,1.0,,,,,,1,sad,,,
event_bluewaterisland2_05_e_99,40021,event_bluewaterisland2_05_e,Self,,Self,Locale_SubScenario:event_bluewaterisland2_05_e_99,False,,,,,10,10,1.0,,,,,,1,sad,,,
event_bluewaterisland2_05_e_100,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_100,True,,,,,10,100,2.0,,,,,,1,surprise,,,
event_bluewaterisland2_05_e_101,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_101,True,,,,,100,100,1.0,,,,,,1,surprise,,,
event_bluewaterisland2_05_e_102,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_102,True,,,,,100,100,1.0,,,,,,1,surprise,,,
event_bluewaterisland2_05_e_103,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_103,True,,,,,100,100,1.0,,,,,,1,surprise,,,
event_bluewaterisland2_05_e_104,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_104,True,,,,,100,100,1.0,,,,,,1,surprise,,,
event_bluewaterisland2_05_e_105,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_105,True,,,,,100,100,1.0,,,,,,1,surprise,,,
event_bluewaterisland2_05_e_106,40021,event_bluewaterisland2_05_e,Self,,Self,Locale_SubScenario:event_bluewaterisland2_05_e_106,False,,,,,100,100,1.0,,,,,,1,surprise,,,
event_bluewaterisland2_05_e_107,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_107,True,,,,,100,100,1.0,,,,,,1,sad,,,
event_bluewaterisland2_05_e_108,40021,event_bluewaterisland2_05_e,Self,,Self,Locale_SubScenario:event_bluewaterisland2_05_e_108,False,,,,,100,100,1.0,,,,,,1,sad,,,
event_bluewaterisland2_05_e_109,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_109,True,,,,,100,10,2.0,,,,,,1,sad,,,
event_bluewaterisland2_05_e_110,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_110,True,,,,,10,10,1.0,,,,,,1,sad,,,
event_bluewaterisland2_05_e_111,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_111,True,,,,,10,10,1.0,,,,,,1,sad,,,
event_bluewaterisland2_05_e_112,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_112,True,,,,,10,10,1.0,,,,,,1,sad,,,
event_bluewaterisland2_05_e_113,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_113,True,,,,,10,10,1.0,,,,,,1,think,,,
event_bluewaterisland2_05_e_114,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_114,True,,,,,10,10,1.0,,,,,,1,think,,,
event_bluewaterisland2_05_e_115,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_115,True,,,,,10,10,1.0,,,,,,1,think,,,
event_bluewaterisland2_05_e_116,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_116,True,,,,,10,10,1.0,,,,,,1,think,,,
event_bluewaterisland2_05_e_117,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_117,True,,,,,10,10,1.0,,,,,,1,surprise,,,
event_bluewaterisland2_05_e_118,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_118,True,,,,,10,10,1.0,,,,,,1,surprise,,,
event_bluewaterisland2_05_e_119,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_119,True,,,,,10,10,1.0,,,,,,1,idle,,,
event_bluewaterisland2_05_e_120,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_120,True,,,,,10,1,2.0,,,,,,1,idle,,,
event_bluewaterisland2_05_e_121,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_121,True,,,,,1,1,1.0,,,,,,1,void,,,
event_bluewaterisland2_05_e_122,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_122,True,,,,,1,1,1.0,,,,,,1,void,,,
event_bluewaterisland2_05_e_123,40021,event_bluewaterisland2_05_e,Self,,Self,Locale_SubScenario:event_bluewaterisland2_05_e_123,False,,,,,1,1,1.0,,,,,,1,void,,,
event_bluewaterisland2_05_e_124,40021,event_bluewaterisland2_05_e,Choice,,,Locale_SubScenario:event_bluewaterisland2_05_e_124,False,,,,,1,1,1.0,,,event_bluewaterisland2_05_e_126,,,1,void,,,
event_bluewaterisland2_05_e_125,40021,event_bluewaterisland2_05_e,Choice,,,Locale_SubScenario:event_bluewaterisland2_05_e_125,False,,,,,1,1,1.0,,,event_bluewaterisland2_05_e_137,,,1,void,,,
event_bluewaterisland2_05_e_126,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_126,True,mary,1,void,ArkRuinIndoor,S_10,S_10,1.0,,,,,,1,void,black,mary_s,Grey
event_bluewaterisland2_05_e_127,40021,event_bluewaterisland2_05_e,Speech,mary_s,mary_s,Locale_SubScenario:event_bluewaterisland2_05_e_127,True,,1,void,,S_10,S_10,1.0,,,,,,,,,,Grey
event_bluewaterisland2_05_e_128,40021,event_bluewaterisland2_05_e,Monologue,,Monologue,Locale_SubScenario:event_bluewaterisland2_05_e_128,False,,1,void,,S_10,S_10,1.0,,,,,,,,,,Grey
