id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,highlight,speaker,play_sound,set_camera_shake,set_filter_01,set_filter_02,fade,play_movie,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/1/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/2/hide_char_id,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/3/hide_char_id,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/4/hide_char_id
event_footstepwalkrun2_06_e_24,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_24,True,,31,31,1.0,,elysionmechanic,elysionmechanic,,,Red,Vignetting,,,,,,,,3,angry,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_25,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_25,False,,31,31,1.0,,elysionmechanic,elysionmechanic,,,Red,Vignetting,,,,,,,,3,angry,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_26,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_26,True,,31,31,1.0,,ingrid,ingrid,,,Red,Vignetting,,,,,,,,3,angry,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_27,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_27,True,,31,31,1.0,,elysionmechanic,elysionmechanic,,,Red,Vignetting,,,,,,,,3,angry,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_28,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_28,True,,31,31,1.0,,ingrid,ingrid,,,Red,Vignetting,,,,,,,,3,angry,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_29,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_29,True,,31,31,1.0,,elysionmechanic,elysionmechanic,,,Red,Vignetting,,,,,,,,3,angry,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_30,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_30,True,,31,31,1.0,,ingrid,ingrid,,,Red,Vignetting,,,,,,,,3,angry,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_31,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_31,True,,100,100,1.0,none,elysionmechanic,elysionmechanic,,,,Vignetting,black,,,,,,,3,angry,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_32,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_32,True,,100,10,1.0,,elysionmechanic,elysionmechanic,,,,Vignetting,,,,,,,,3,angry,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_33,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_33,True,,L_30,L_300,1.0,,ingrid,ingrid,,,,Vignetting,,,,,,,,3,angry,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_34,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_34,True,,L_300,100,1.0,,elysionmechanic,elysionmechanic,,,,Vignetting,,,,,,,,3,angry,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_35,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_35,True,,100,10,1.0,,elysionmechanic,elysionmechanic,,,,Vignetting,,,,,,,,3,angry,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_36,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_36,False,,10,L_30,1.0,,ingrid,ingrid,,,,Vignetting,,,,,,,,3,think,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_37,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_37,False,,L_30,L_30,1.0,,ingrid,ingrid,,,,Vignetting,,,,,,,,3,think,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_38,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_38,True,,L_30,L_30,1.0,bgm_story_discussion,ingrid,ingrid,,,,Vignetting,,,,,,,,3,think,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_39,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_39,True,,L_30,L_30,1.0,,ingrid,ingrid,,,,Vignetting,,,,,,,,3,think,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_40,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_40,True,,L_30,L_30,1.0,,ingrid,ingrid,,,,Vignetting,,,,,,,,3,think,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_41,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_41,False,,L_30,31,1.0,,elysionmechanic,elysionmechanic,,,,Vignetting,,,,,,,,3,think,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_42,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_42,True,,31,31,1.0,,ingrid,ingrid,,,,Vignetting,,,,,,,,3,idle,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_43,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_43,True,,31,31,1.0,,ingrid,ingrid,,,,Vignetting,,,,,,,,3,idle,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_44,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_44,True,,31,31,1.0,,elysionmechanic,elysionmechanic,,,,Vignetting,,,,,,,,3,idle,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_45,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_45,True,,31,31,1.0,,ingrid,ingrid,,,,Vignetting,,,,,,,,3,idle,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_46,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_46,True,,31,31,1.0,,ingrid,ingrid,,,,Vignetting,,,,,,,,3,idle,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_47,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_47,True,,31,31,1.0,,elysionmechanic,elysionmechanic,,,,Vignetting,,,,,,,,3,idle,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_48,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_48,True,,31,31,1.0,,ingrid,ingrid,,,,Vignetting,,,,,,,,3,think,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_49,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_49,True,,31,31,1.0,,ingrid,ingrid,,,,Vignetting,,,,,,,,3,think,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_50,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_50,True,,31,31,1.0,,elysionmechanic,elysionmechanic,,,,Vignetting,,,,,,,,3,think,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_51,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_51,True,,31,31,1.0,,ingrid,ingrid,,,,Vignetting,,,,,,,,3,think,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_52,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_52,True,,31,31,1.0,,elysionmechanic,elysionmechanic,,,,Vignetting,,,,,,,,3,think,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_53,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_53,True,,31,31,1.0,,ingrid,ingrid,,,,Vignetting,,,,,,,,3,think,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_54,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_54,True,,31,31,1.0,,ingrid,ingrid,,,,Vignetting,,,,,,,,3,think,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_55,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_55,True,,31,31,1.0,,elysionmechanic,elysionmechanic,,,,Vignetting,,,,,,,,3,think,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_56,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_56,True,,31,31,1.0,,elysionmechanic,elysionmechanic,,,,Vignetting,,,,,,,,3,think,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_57,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_57,False,,31,31,1.0,,ingrid,ingrid,,,,Vignetting,,,,,,,,3,think,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_58,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_58,True,,31,31,1.0,,elysionmechanic,elysionmechanic,,,,Vignetting,,,,,,,,3,think,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_59,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_59,True,,31,L_30,1.0,,ingrid,ingrid,,,,Vignetting,,,,,,,,3,think,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_60,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_60,True,,L_30,L_30,1.0,,ingrid,ingrid,,,,Vignetting,,,,,,,,3,think,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_61,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_61,True,,L_30,L_30,1.0,,ingrid,ingrid,,,,Vignetting,,,,,,,,3,think,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_62,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_62,False,,L_30,L_30,1.0,,ingrid,elysionmechanic,,,,Vignetting,,,,,,,,3,think,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_63,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_63,True,,L_30,L_30,1.0,,ingrid,ingrid,,,,Vignetting,,,,,,,,3,think,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_64,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_64,True,,L_30,31,1.0,,elysionmechanic,elysionmechanic,,,,Vignetting,,,,,,,,3,think,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_65,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_65,True,,31,31,1.0,none,ingrid,ingrid,,,,Vignetting,,,,,,,,3,think,,,1,idle,,,,,,,,,
event_footstepwalkrun2_06_e_66,40066,event_footstepwalkrun2_06_e,Narration,Locale_MainScenario:event_footstepwalkrun2_06_e_66,False,CommanderRoom,black,black,1.0,,rapi_red,,,,,,black,,rapi_red,1,think,,,3,think,ingrid,,1,idle,elysionmechanic,anis,13,void,,neon,15,idle,
event_footstepwalkrun2_06_e_67,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_67,True,,100,100,1.0,,rapi_red,rapi_red,,,,,,,,1,think,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_68,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_68,True,,100,100,1.0,bgm_areah,rapi_red,rapi_red,,,,,,,,1,think,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_69,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_69,True,,100,100,1.0,,rapi_red,rapi_red,,,,,,,,1,think,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_70,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_70,True,,100,1300,1.0,,rapi_red,rapi_red,,,,,,,,1,think,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_71,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_71,True,,1300,S_1500,1.0,,rapi_red,rapi_red,,,,,,,,1,think,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_72,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_72,True,,100,100,1.0,,rapi_red,rapi_red,,,,,,,,1,idle,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_73,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_73,True,,S_1500,S_1500,1.0,,neon,neon,,,,,,,,1,idle,,,,,,,,,,,13,void,,,15,worry,
event_footstepwalkrun2_06_e_74,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_74,True,,S_1500,1300,1.0,,anis,anis,,,,,,,,1,idle,,,,,,,,,,,13,void,,,15,worry,
event_footstepwalkrun2_06_e_75,40066,event_footstepwalkrun2_06_e,Self,Locale_MainScenario:event_footstepwalkrun2_06_e_75,False,,1300,100,1.0,,rapi_red,,,,,,,,,1,idle,,,,,,,,,,,13,void,,,15,worry,
event_footstepwalkrun2_06_e_76,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_76,True,,100,100,1.0,,rapi_red,rapi_red,,,,,,,,1,think,,,,,,,,,,,13,void,,,15,worry,
event_footstepwalkrun2_06_e_77,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_77,True,,100,10,1.0,,rapi_red,rapi_red,,,,,,,,1,think,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_78,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_78,True,,10,10,1.0,,rapi_red,rapi_red,,,,,,,,1,delight,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_79,40066,event_footstepwalkrun2_06_e,Self,Locale_MainScenario:event_footstepwalkrun2_06_e_79,False,,10,10,1.0,,rapi_red,,,,,,,,,1,delight,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_80,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_80,True,,10,10,1.0,,rapi_red,rapi_red,,,,,,,,1,delight,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_81,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_81,True,,10,10,1.0,,rapi_red,rapi_red,,,,,,,,1,idle,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_82,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_82,True,,10,100,1.0,,rapi_red,rapi_red,,,,,,,,1,idle,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_83,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_83,True,,100,100,1.0,,rapi_red,rapi_red,,,,,,,,1,idle,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_84,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_84,True,,100,100,1.0,,rapi_red,rapi_red,,,,,,,,1,idle,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_85,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_85,True,,100,100,1.0,,rapi_red,rapi_red,,,,,,,,1,idle,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_86,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_86,True,,100,100,1.0,,rapi_red,rapi_red,,,,,,,,1,delight,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_87,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_87,True,,100,100,1.0,,rapi_red,rapi_red,,,,,,,,1,delight,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_88,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_88,True,,100,1,1.0,,rapi_red,rapi_red,,,,,,,,1,delight,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_89,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_89,False,,1,1315,1.5,,anis,anis,,,,,,,,1,delight,,,,,,,,,,,13,delight,,,15,delight,
event_footstepwalkrun2_06_e_90,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_90,False,,1315,1315,1.0,,neon,neon,,,,,,,,1,delight,,,,,,,,,,,13,delight,,,15,delight,
event_footstepwalkrun2_06_e_91,40066,event_footstepwalkrun2_06_e,Self,Locale_MainScenario:event_footstepwalkrun2_06_e_91,False,,1315,1,1.5,,rapi_red,,,,,,,,,1,delight,,,,,,,,,,,13,delight,,,15,delight,
event_footstepwalkrun2_06_e_92,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_92,False,,1,10,1.0,,rapi_red,rapi_red,,,,,,,,1,idle,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_93,40066,event_footstepwalkrun2_06_e,Monologue,Locale_MainScenario:event_footstepwalkrun2_06_e_93,False,,black,black,1.0,,rapi_red,,sfx_scn_plasticdown,,,,,,,1,idle,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_94,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_94,True,,10,10,1.0,,rapi_red,rapi_red,,,,,,,,1,idle,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_95,40066,event_footstepwalkrun2_06_e,Self,Locale_MainScenario:event_footstepwalkrun2_06_e_95,False,,10,10,1.0,,rapi_red,,,,,,,,,1,idle,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_96,40066,event_footstepwalkrun2_06_e,Self,Locale_MainScenario:event_footstepwalkrun2_06_e_96,False,,10,10,1.0,,rapi_red,,,,,,,,,1,idle,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_97,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_97,True,,10,10,1.0,,rapi_red,rapi_red,,,,,,,,1,delight,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_98,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_98,True,,10,130,1.0,,anis,anis,,,,,,,,1,delight,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_99,40066,event_footstepwalkrun2_06_e,Speech,Locale_MainScenario:event_footstepwalkrun2_06_e_99,True,,130,S_150,1.0,,neon,neon,,,,,,,,1,delight,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_100,40066,event_footstepwalkrun2_06_e,Self,Locale_MainScenario:event_footstepwalkrun2_06_e_100,False,,S_150,10,1.5,,rapi_red,,,,,,,,,1,delight,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_101,40066,event_footstepwalkrun2_06_e,Narration,Locale_MainScenario:event_footstepwalkrun2_06_e_101,False,,10,100,1.0,,rapi_red,,sfx_scn_switchhard,,,,,,,1,delight,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_102,40066,event_footstepwalkrun2_06_e,Narration,Locale_MainScenario:event_footstepwalkrun2_06_e_102,False,,100,100,1.0,,rapi_red,,,,,,,,,1,delight,,,,,,,,,,,13,void,,,15,idle,
event_footstepwalkrun2_06_e_103,40066,event_footstepwalkrun2_06_e,Narration,Locale_MainScenario:event_footstepwalkrun2_06_e_103,False,,100,100,1.0,,rapi_red,,,,,,,,,1,delight,,,,,,,,,,,13,void,,,15,idle,
