id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/8/show_char_id,characters/8/set_char_position,characters/8/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/hide_char_id,characters/1/hide_char_id,characters/2/hide_char_id,characters/3/hide_char_id,characters/4/hide_char_id,characters/5/hide_char_id,characters/6/hide_char_id,characters/7/hide_char_id,characters/8/hide_char_id,play_sound
event_neverland1_05_e_22,40034,event_neverland1_05_e,Speech,vesti,vesti,Locale_MainScenario:event_neverland1_05_e_22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neverlandchristmas_02,neverlandchristmas_02,1.0,,,,,,,,,,,
event_neverland1_05_e_23,40034,event_neverland1_05_e,Speech,eunhwa,eunhwa,Locale_MainScenario:event_neverland1_05_e_23,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neverlandchristmas_02,neverlandchristmas_02,1.0,,,,,,,,,,,
event_neverland1_05_e_24,40034,event_neverland1_05_e,Speech,emma,emma,Locale_MainScenario:event_neverland1_05_e_24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neverlandchristmas_02,neverlandchristmas_02,1.0,,,,,,,,,,,
event_neverland1_05_e_25,40034,event_neverland1_05_e,Speech,mica_w,mica_w,Locale_MainScenario:event_neverland1_05_e_25,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neverlandchristmas_02,neverlandchristmas_03,2.0,,,,,,,,,,,
event_neverland1_05_e_26,40034,event_neverland1_05_e,Speech,mica_w,mica_w,Locale_MainScenario:event_neverland1_05_e_26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neverlandchristmas_03,neverlandchristmas_03,1.0,,,,,,,,,,,
event_neverland1_05_e_27,40034,event_neverland1_05_e,Speech,ludmilla_w,ludmilla_w,Locale_MainScenario:event_neverland1_05_e_27,True,ludmilla_w,9,idle,blanc_c,7,idle,noir_c,5,idle,belorta,3,idle,signal,1,idle,mica_w,13,idle,vesti,15,idle,eunhwa,17,idle,emma,19,delight,HotSpringInnIn_s,black,black,1.0,,,,,,,,,,,
event_neverland1_05_e_28,40034,event_neverland1_05_e,Speech,blanc_c,blanc_c,Locale_MainScenario:event_neverland1_05_e_28,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,delight,,L_70,L_70,1.0,,,,,,,,,,,
event_neverland1_05_e_29,40034,event_neverland1_05_e,Speech,blanc_c,blanc_c,Locale_MainScenario:event_neverland1_05_e_29,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,L_70,L_70,1.0,,,,,,,,,,,
event_neverland1_05_e_30,40034,event_neverland1_05_e,Speech,blanc_c,blanc_c,Locale_MainScenario:event_neverland1_05_e_30,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,L_70,L_700,1.0,,,,,,,,,,,
event_neverland1_05_e_31,40034,event_neverland1_05_e,Speech,noir_c,noir_c,Locale_MainScenario:event_neverland1_05_e_31,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,L_700,L_500,1.0,,,,,,,,,,,
event_neverland1_05_e_32,40034,event_neverland1_05_e,Speech,mica_w,mica_w,Locale_MainScenario:event_neverland1_05_e_32,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,S_1300,S_1300,1.0,,,,,,,,,,,
event_neverland1_05_e_33,40034,event_neverland1_05_e,Speech,vesti,vesti,Locale_MainScenario:event_neverland1_05_e_33,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,XS_1500,XS_1500,1.0,,,,,,,,,,,
event_neverland1_05_e_34,40034,event_neverland1_05_e,Speech,eunhwa,eunhwa,Locale_MainScenario:event_neverland1_05_e_34,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,XS_1500,1700,1.0,,,,,,,,,,,
event_neverland1_05_e_35,40034,event_neverland1_05_e,Speech,emma,emma,Locale_MainScenario:event_neverland1_05_e_35,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,1700,1900,1.0,,,,,,,,,,,
event_neverland1_05_e_36,40034,event_neverland1_05_e,Speech,emma,emma,Locale_MainScenario:event_neverland1_05_e_36,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,1900,1900,1.0,,,,,,,,,,,
event_neverland1_05_e_37,40034,event_neverland1_05_e,Speech,blanc_c,blanc_c,Locale_MainScenario:event_neverland1_05_e_37,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,L_700,L_700,1.0,,,,,,,,,,,
event_neverland1_05_e_38,40034,event_neverland1_05_e,Speech,blanc_c,blanc_c,Locale_MainScenario:event_neverland1_05_e_38,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,L_700,L_700,1.0,,,,,,,,,,,
event_neverland1_05_e_39,40034,event_neverland1_05_e,Speech,noir_c,noir_c,Locale_MainScenario:event_neverland1_05_e_39,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,L_700,75,1.0,,,,,,,,,,,
event_neverland1_05_e_40,40034,event_neverland1_05_e,Speech,blanc_c,blanc_c,Locale_MainScenario:event_neverland1_05_e_40,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,75,75,1.0,,,,,,,,,,,
event_neverland1_05_e_41,40034,event_neverland1_05_e,Speech,noir_c,noir_c,Locale_MainScenario:event_neverland1_05_e_41,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,75,75,1.0,,,,,,,,,,,
event_neverland1_05_e_42,40034,event_neverland1_05_e,Monologue,,,Locale_MainScenario:event_neverland1_05_e_42,False,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,75,75,1.0,,,,,,,,,,,
event_neverland1_05_e_43,40034,event_neverland1_05_e,Self,,,Locale_MainScenario:event_neverland1_05_e_43,False,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,75,75,1.0,,,,,,,,,,,
event_neverland1_05_e_44,40034,event_neverland1_05_e,Speech,blanc_c,blanc_c,Locale_MainScenario:event_neverland1_05_e_44,True,,9,idle,,7,delight,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,75,75,1.0,,,,,,,,,,,
event_neverland1_05_e_45,40034,event_neverland1_05_e,Speech,blanc_c,blanc_c,Locale_MainScenario:event_neverland1_05_e_45,True,,9,idle,,7,delight,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,75,75,1.0,,,,,,,,,,,
event_neverland1_05_e_46,40034,event_neverland1_05_e,Speech,noir_c,noir_c,Locale_MainScenario:event_neverland1_05_e_46,True,,9,idle,,7,delight,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,75,75,1.0,,,,,,,,,,,
event_neverland1_05_e_47,40034,event_neverland1_05_e,Self,,,Locale_MainScenario:event_neverland1_05_e_47,False,,9,idle,,7,delight,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,75,75,1.0,,,,,,,,,,,
event_neverland1_05_e_48,40034,event_neverland1_05_e,Speech,blanc_c,blanc_c,Locale_MainScenario:event_neverland1_05_e_48,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,75,L_70,1.0,,,,,,,,,,,
event_neverland1_05_e_49,40034,event_neverland1_05_e,Speech,blanc_c,blanc_c,Locale_MainScenario:event_neverland1_05_e_49,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,L_70,L_70,1.0,,,,,,,,,,,
event_neverland1_05_e_50,40034,event_neverland1_05_e,Speech,vesti,vesti,Locale_MainScenario:event_neverland1_05_e_50,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,XS_150,XS_150,1.0,,,,,,,,,,,
event_neverland1_05_e_51,40034,event_neverland1_05_e,Speech,blanc_c,blanc_c,Locale_MainScenario:event_neverland1_05_e_51,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,L_70,L_70,1.0,,,,,,,,,,,
event_neverland1_05_e_52,40034,event_neverland1_05_e,Speech,vesti,vesti,Locale_MainScenario:event_neverland1_05_e_52,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,XS_150,XS_150,1.0,,,,,,,,,,,
event_neverland1_05_e_53,40034,event_neverland1_05_e,Speech,vesti,vesti,Locale_MainScenario:event_neverland1_05_e_53,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,XS_150,XS_150,1.0,,,,,,,,,,,
event_neverland1_05_e_54,40034,event_neverland1_05_e,Speech,vesti,vesti,Locale_MainScenario:event_neverland1_05_e_54,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,XS_150,XS_150,1.0,,,,,,,,,,,
event_neverland1_05_e_55,40034,event_neverland1_05_e,Speech,vesti,vesti,Locale_MainScenario:event_neverland1_05_e_55,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,XS_150,XS_150,1.0,,,,,,,,,,,
event_neverland1_05_e_56,40034,event_neverland1_05_e,Speech,eunhwa,eunhwa,Locale_MainScenario:event_neverland1_05_e_56,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,angry,,19,idle,,XS_150,1517,1.0,,,,,,,,,,,
event_neverland1_05_e_57,40034,event_neverland1_05_e,Speech,vesti,vesti,Locale_MainScenario:event_neverland1_05_e_57,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,angry,,19,idle,,1517,1517,1.0,,,,,,,,,,,
event_neverland1_05_e_58,40034,event_neverland1_05_e,Speech,vesti,vesti,Locale_MainScenario:event_neverland1_05_e_58,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,angry,,19,idle,,1517,1517,1.0,,,,,,,,,,,
event_neverland1_05_e_59,40034,event_neverland1_05_e,Speech,eunhwa,eunhwa,Locale_MainScenario:event_neverland1_05_e_59,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,angry,,19,idle,,1517,1517,1.0,,,,,,,,,,,
event_neverland1_05_e_60,40034,event_neverland1_05_e,Speech,eunhwa,eunhwa,Locale_MainScenario:event_neverland1_05_e_60,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,angry,,19,idle,,1517,1517,1.0,,,,,,,,,,,
event_neverland1_05_e_61,40034,event_neverland1_05_e,Monologue,,,Locale_MainScenario:event_neverland1_05_e_61,False,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,angry,,19,idle,,1517,1517,1.0,,,,,,,,,,,
event_neverland1_05_e_62,40034,event_neverland1_05_e,Speech,vesti,vesti,Locale_MainScenario:event_neverland1_05_e_62,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,angry,,19,idle,,1517,1517,1.0,,,,,,,,,,,
event_neverland1_05_e_63,40034,event_neverland1_05_e,Speech,vesti,vesti,Locale_MainScenario:event_neverland1_05_e_63,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,angry,,19,idle,,1517,1517,1.0,,,,,,,,,,,
event_neverland1_05_e_64,40034,event_neverland1_05_e,Speech,eunhwa,eunhwa,Locale_MainScenario:event_neverland1_05_e_64,False,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,1517,1517,1.0,,,,,,,,,,,
event_neverland1_05_e_65,40034,event_neverland1_05_e,Speech,eunhwa,eunhwa,Locale_MainScenario:event_neverland1_05_e_65,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,1517,1517,1.0,,,,,,,,,,,
event_neverland1_05_e_66,40034,event_neverland1_05_e,Speech,belorta,belorta,Locale_MainScenario:event_neverland1_05_e_66,True,,9,idle,,7,idle,,5,idle,,3,delight,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,XS_30,XS_30,1.0,,,,,,,,,,,
event_neverland1_05_e_67,40034,event_neverland1_05_e,Monologue,,,Locale_MainScenario:event_neverland1_05_e_67,False,,9,idle,,7,idle,,5,idle,,3,delight,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,XS_30,XS_30,1.0,,,,,,,,,,,
event_neverland1_05_e_68,40034,event_neverland1_05_e,Speech,belorta,belorta,Locale_MainScenario:event_neverland1_05_e_68,True,,9,idle,,7,idle,,5,idle,,3,delight,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,XS_30,XS_300,1.0,,,,,,,,,,,
event_neverland1_05_e_69,40034,event_neverland1_05_e,Speech,emma,emma,Locale_MainScenario:event_neverland1_05_e_69,True,,9,idle,,7,idle,,5,idle,,3,delight,,1,idle,,13,idle,,15,idle,,17,idle,,19,delight,,1900,1900,1.0,,,,,,,,,,,
event_neverland1_05_e_70,40034,event_neverland1_05_e,Speech,emma,emma,Locale_MainScenario:event_neverland1_05_e_70,True,,9,idle,,7,idle,,5,idle,,3,delight,,1,idle,,13,idle,,15,idle,,17,idle,,19,delight,,1900,1900,1.0,,,,,,,,,,,
event_neverland1_05_e_71,40034,event_neverland1_05_e,Speech,belorta,belorta,Locale_MainScenario:event_neverland1_05_e_71,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,delight,,XS_300,XS_300,1.0,,,,,,,,,,,
event_neverland1_05_e_72,40034,event_neverland1_05_e,Self,,,Locale_MainScenario:event_neverland1_05_e_72,False,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,delight,,XS_300,XS_300,1.0,,,,,,,,,,,
event_neverland1_05_e_73,40034,event_neverland1_05_e,Self,,,Locale_MainScenario:event_neverland1_05_e_73,False,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,delight,,XS_300,XS_300,1.0,,,,,,,,,,,
event_neverland1_05_e_74,40034,event_neverland1_05_e,Speech,belorta,belorta,Locale_MainScenario:event_neverland1_05_e_74,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,19,delight,,XS_300,XS_30,1.0,,,,,,,,,,,
event_neverland1_05_e_75,40034,event_neverland1_05_e,Speech,belorta,belorta,Locale_MainScenario:event_neverland1_05_e_75,True,,9,idle,,7,idle,,5,idle,,3,delight,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,XS_30,XS_30,1.0,,,,,,,,,,,
event_neverland1_05_e_76,40034,event_neverland1_05_e,Self,,,Locale_MainScenario:event_neverland1_05_e_76,False,,9,idle,,7,idle,,5,idle,,3,delight,,1,idle,,13,idle,,15,idle,,17,idle,,19,idle,,XS_30,XS_30,1.0,,,,,,,,,,,
event_neverland1_05_e_77,40034,event_neverland1_05_e,Speech,mica_w,mica_w,Locale_MainScenario:event_neverland1_05_e_77,True,,9,idle,,7,idle,,5,idle,,3,delight,,1,idle,,13,surprise,,15,idle,,17,idle,,19,idle,,S_130,S_130,1.0,,,,,,,,,,,
event_neverland1_05_e_78,40034,event_neverland1_05_e,Speech,belorta,belorta,Locale_MainScenario:event_neverland1_05_e_78,True,,9,idle,,7,idle,,5,idle,,3,delight,,1,idle,,13,surprise,,15,idle,,17,idle,,19,idle,,XS_30,XS_30,1.0,,,,,,,,,,,
event_neverland1_05_e_79,40034,event_neverland1_05_e,Speech,blanc_c,blanc_c,Locale_MainScenario:event_neverland1_05_e_79,True,,9,idle,,7,idle,,5,idle,,3,delight,,1,idle,,13,surprise,,15,idle,,17,idle,,19,idle,,L_70,L_70,1.0,,,,,,,,,,,
