id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,speaker,play_sound,characters/0/hide_char_id,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/1/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,set_camera_shake,characters/2/hide_char_id,fade
event_claymore_06_e_20,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_20,True,,,,,claymore_01,claymore_01,1.0,,clay,,,,1,idle,,,,,,,
event_claymore_06_e_21,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_21,True,,,,,claymore_01,claymore_02,1.0,,clay,,,,1,idle,,,,,,,
event_claymore_06_e_22,40050,event_claymore_06_e,Speech,mc,Locale_SubScenario:event_claymore_06_e_22,True,,,,,claymore_02,claymore_02,1.0,,mc,,,,1,idle,,,,,,,
event_claymore_06_e_23,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_23,True,,,,,claymore_02,claymore_02,1.0,,clay,,,,1,idle,,,,,,,
event_claymore_06_e_24,40050,event_claymore_06_e,Speech,mc,Locale_SubScenario:event_claymore_06_e_24,True,,,,,claymore_02,claymore_02,1.0,,mc,,,,1,idle,,,,,,,
event_claymore_06_e_25,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_25,True,,,,,claymore_02,claymore_02,1.0,,clay,,,,1,idle,,,,,,,
event_claymore_06_e_26,40050,event_claymore_06_e,Speech,mc,Locale_SubScenario:event_claymore_06_e_26,True,,,,,claymore_02,claymore_02,1.0,,mc,,,,1,idle,,,,,,,
event_claymore_06_e_27,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_27,True,,,,,claymore_02,claymore_02,1.0,,clay,,,,1,idle,,,,,,,
event_claymore_06_e_28,40050,event_claymore_06_e,Narration,clay,Locale_SubScenario:event_claymore_06_e_28,False,clay,5,shy,,black,black,1.0,,,sfx_scn_rustle,,,1,idle,claymore_event,,,,,,
event_claymore_06_e_29,40050,event_claymore_06_e,Monologue,clay,Locale_SubScenario:event_claymore_06_e_29,False,,5,shy,,black,black,1.0,,,,,,,,,milk_n,13,idle,,,
event_claymore_06_e_30,40050,event_claymore_06_e,Speech,spectators,Locale_SubScenario:event_claymore_06_e_30,True,,5,shy,,19,19,1.0,,spectators,sfx_scn_fightcrowd2,,,,,,,13,idle,,,
event_claymore_06_e_31,40050,event_claymore_06_e,Speech,milk_n,Locale_SubScenario:event_claymore_06_e_31,True,,5,shy,,19,13,1.2,,milk_n,,,,,,,,13,idle,,,
event_claymore_06_e_32,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_32,True,,5,shy,,13,13,1.0,,clay,,,,,,,,13,idle,,,
event_claymore_06_e_33,40050,event_claymore_06_e,Self,clay,Locale_SubScenario:event_claymore_06_e_33,False,,5,shy,,13,13,1.0,,,,,,,,,,13,idle,,,
event_claymore_06_e_34,40050,event_claymore_06_e,Speech,marine,Locale_SubScenario:event_claymore_06_e_34,False,,5,shy,,13,13,1.0,,marine,,,,,,,,13,idle,,,
event_claymore_06_e_35,40050,event_claymore_06_e,Speech,milk_n,Locale_SubScenario:event_claymore_06_e_35,True,,5,shy,,13,S_130,1.0,,milk_n,,,,,,,,13,no,,,
event_claymore_06_e_36,40050,event_claymore_06_e,Speech,milk_n,Locale_SubScenario:event_claymore_06_e_36,True,,5,shy,,S_130,S_130,1.0,,milk_n,,,,,,,,13,no,,,
event_claymore_06_e_37,40050,event_claymore_06_e,Monologue,milk_n,Locale_SubScenario:event_claymore_06_e_37,False,,5,shy,,S_130,S_130,1.0,,,,,,,,,,13,no,,,
event_claymore_06_e_38,40050,event_claymore_06_e,Speech,malestaff,Locale_SubScenario:event_claymore_06_e_38,True,,5,shy,,5,5,1.0,,malestaff,,,,,,,,13,no,,,
event_claymore_06_e_39,40050,event_claymore_06_e,Speech,malestaff,Locale_SubScenario:event_claymore_06_e_39,True,,5,shy,,5,5,1.0,,malestaff,,,,,,,,13,no,,,
event_claymore_06_e_40,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_40,True,,5,shy,,5,5,1.0,,clay,,,,,,,,13,idle,,,
event_claymore_06_e_41,40050,event_claymore_06_e,Monologue,clay,Locale_SubScenario:event_claymore_06_e_41,False,,5,shy,,5,5,1.0,,,,,,,,,,13,idle,,,
event_claymore_06_e_42,40050,event_claymore_06_e,Monologue,clay,Locale_SubScenario:event_claymore_06_e_42,False,,5,shy,,5,5,1.0,,,,,,,,,,13,idle,,,
event_claymore_06_e_43,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_43,True,,5,shy,,5,5,1.0,,clay,,,,,,,,13,idle,,,
event_claymore_06_e_44,40050,event_claymore_06_e,Self,clay,Locale_SubScenario:event_claymore_06_e_44,False,,5,shy,,5,5,1.0,,,,,,,,,,13,idle,,,
event_claymore_06_e_45,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_45,True,,5,idle,,5,50,0.7,,clay,,,,,,,,13,idle,,,
event_claymore_06_e_46,40050,event_claymore_06_e,Monologue,clay,Locale_SubScenario:event_claymore_06_e_46,False,,5,idle,,black,black,1.0,none,,,,,,,,,13,no,,,
event_claymore_06_e_47,40050,event_claymore_06_e,Speech,marine,Locale_SubScenario:event_claymore_06_e_47,True,,5,idle,,S_130,S_130,1.0,event_bgm_claymore,marine,,,,,,,,13,no,,,
event_claymore_06_e_48,40050,event_claymore_06_e,Speech,milk_n,Locale_SubScenario:event_claymore_06_e_48,True,,5,idle,,S_130,S_130,1.0,,milk_n,,,,,,,,13,no,,,
event_claymore_06_e_49,40050,event_claymore_06_e,Speech,marine,Locale_SubScenario:event_claymore_06_e_49,True,,5,idle,,S_130,S_130,1.0,,marine,,,,,,,,13,no,,,
event_claymore_06_e_50,40050,event_claymore_06_e,Narration,milk_n,Locale_SubScenario:event_claymore_06_e_50,False,,5,idle,,19,190,0.3,,,sfx_scn_whooshfast,,,,,,,13,no,,,
event_claymore_06_e_51,40050,event_claymore_06_e,Speech,spectators,Locale_SubScenario:event_claymore_06_e_51,True,,5,idle,,190,190,1.0,,spectators,,,,,,,,13,no,,,
event_claymore_06_e_52,40050,event_claymore_06_e,Speech,spectators,Locale_SubScenario:event_claymore_06_e_52,True,,5,idle,,190,190,1.0,,spectators,,,,,,,,13,no,,,
event_claymore_06_e_53,40050,event_claymore_06_e,Narration,milk_n,Locale_SubScenario:event_claymore_06_e_53,False,,5,idle,,19,190,0.3,,,sfx_scn_whooshfast3,,,,,,,13,no,,,
event_claymore_06_e_54,40050,event_claymore_06_e,Monologue,milk_n,Locale_SubScenario:event_claymore_06_e_54,False,,5,idle,,black,black,1.0,,,,,,,,,,13,no,,,
event_claymore_06_e_55,40050,event_claymore_06_e,Monologue,milk_n,Locale_SubScenario:event_claymore_06_e_55,False,,5,idle,,black,black,1.0,,,,,,,,,,13,no,,,
event_claymore_06_e_56,40050,event_claymore_06_e,Self,milk_n,Locale_SubScenario:event_claymore_06_e_56,False,,5,no,,50,50,1.0,,,,,,,,,,13,no,,,
event_claymore_06_e_57,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_57,True,,5,no,,50,50,1.0,,clay,,,,,,,,13,idle,,,
event_claymore_06_e_58,40050,event_claymore_06_e,Monologue,clay,Locale_SubScenario:event_claymore_06_e_58,False,,5,no,,black,black,1.0,,,,,,,,,,13,idle,,,
event_claymore_06_e_59,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_59,True,,5,angry,,50,50,1.0,,clay,,,,,,,,13,idle,,,
event_claymore_06_e_60,40050,event_claymore_06_e,Narration,clay,Locale_SubScenario:event_claymore_06_e_60,False,,5,angry,,black,black,1.0,,,sfx_scn_whooshfast,,,,,,,13,idle,,,
event_claymore_06_e_61,40050,event_claymore_06_e,Monologue,clay,Locale_SubScenario:event_claymore_06_e_61,False,,5,idle,,black,black,1.0,,,,,,,,,,13,no,,,
event_claymore_06_e_62,40050,event_claymore_06_e,Speech,milk_n,Locale_SubScenario:event_claymore_06_e_62,True,,5,idle,,S_130,13,0.5,,milk_n,,,,,,,,13,no,,,
event_claymore_06_e_63,40050,event_claymore_06_e,Speech,marine,Locale_SubScenario:event_claymore_06_e_63,True,,5,idle,,13,13,1.0,,marine,,,,,,,,13,no,,,
event_claymore_06_e_64,40050,event_claymore_06_e,Monologue,milk_n,Locale_SubScenario:event_claymore_06_e_64,False,,5,idle,,black,black,1.0,,,,,,,,,,13,no,,,
event_claymore_06_e_65,40050,event_claymore_06_e,Speech,marine,Locale_SubScenario:event_claymore_06_e_65,True,,5,idle,,190,190,1.0,,marine,,,,,,,,13,no,,,
event_claymore_06_e_66,40050,event_claymore_06_e,Speech,marine,Locale_SubScenario:event_claymore_06_e_66,False,,5,idle,,190,190,1.0,,marine,,,,,,,,13,no,,,
event_claymore_06_e_67,40050,event_claymore_06_e,Monologue,milk_n,Locale_SubScenario:event_claymore_06_e_67,False,,5,idle,,black,black,1.0,,,,,,,,,,13,no,,,
event_claymore_06_e_68,40050,event_claymore_06_e,Monologue,milk_n,Locale_SubScenario:event_claymore_06_e_68,False,,5,idle,,black,black,1.0,,,,,,,,,,13,no,,,
event_claymore_06_e_69,40050,event_claymore_06_e,Speech,milk_n,Locale_SubScenario:event_claymore_06_e_69,True,,5,idle,,13,S_130,0.7,,milk_n,,,,,,,,13,angry,,,
event_claymore_06_e_70,40050,event_claymore_06_e,Speech,milk_n,Locale_SubScenario:event_claymore_06_e_70,True,,5,idle,,S_130,S_130,1.0,,milk_n,,,,,,,,13,angry,,,
event_claymore_06_e_71,40050,event_claymore_06_e,Narration,milk_n,Locale_SubScenario:event_claymore_06_e_71,False,,5,idle,,black,black,1.0,,,sfx_scn_hitbonebreak,,,,,,,13,angry,,,
event_claymore_06_e_72,40050,event_claymore_06_e,Monologue,milk_n,Locale_SubScenario:event_claymore_06_e_72,False,,5,idle,,black,black,1.0,,,,,,,,,,13,angry,,,
event_claymore_06_e_73,40050,event_claymore_06_e,Speech,marine,Locale_SubScenario:event_claymore_06_e_73,True,,5,idle,,S_130,S_130,1.0,,marine,,,,,,,,13,angry,,,
event_claymore_06_e_74,40050,event_claymore_06_e,Monologue,milk_n,Locale_SubScenario:event_claymore_06_e_74,False,,5,idle,,S_130,S_130,1.0,,,,,,,,,,13,angry,,,
event_claymore_06_e_75,40050,event_claymore_06_e,Speech,milk_n,Locale_SubScenario:event_claymore_06_e_75,True,,5,idle,,S_130,S_1300,0.7,,milk_n,,,,,,,,13,angry,,,
event_claymore_06_e_76,40050,event_claymore_06_e,Narration,milk_n,Locale_SubScenario:event_claymore_06_e_76,False,,5,idle,,black,black,1.0,,,sfx_scn_heavyhit,,,,,,,13,angry,,,
event_claymore_06_e_77,40050,event_claymore_06_e,Monologue,milk_n,Locale_SubScenario:event_claymore_06_e_77,False,,5,idle,,black,black,1.0,,,,,,,,,,13,angry,,,
event_claymore_06_e_78,40050,event_claymore_06_e,Monologue,milk_n,Locale_SubScenario:event_claymore_06_e_78,False,,5,idle,,black,black,1.0,,,,,,,,,,13,angry,,,
event_claymore_06_e_79,40050,event_claymore_06_e,Narration,milk_n,Locale_SubScenario:event_claymore_06_e_79,False,,5,idle,,19,190,0.3,,,sfx_scn_down,,,,,,,13,angry,Low_2,,
event_claymore_06_e_80,40050,event_claymore_06_e,Speech,mc,Locale_SubScenario:event_claymore_06_e_80,True,,5,idle,,190,190,1.0,,mc,,,,,,,,13,angry,,,
event_claymore_06_e_81,40050,event_claymore_06_e,Narration,milk_n,Locale_SubScenario:event_claymore_06_e_81,False,,5,idle,,190,190,1.0,,,sfx_scn_knockoutbell,,,,,,,13,angry,,,
event_claymore_06_e_82,40050,event_claymore_06_e,Speech,mc,Locale_SubScenario:event_claymore_06_e_82,True,,5,idle,,190,190,1.0,,mc,,,,,,,,13,angry,,,
event_claymore_06_e_83,40050,event_claymore_06_e,Speech,mc,Locale_SubScenario:event_claymore_06_e_83,True,,5,idle,,190,19,1.0,,mc,,,,,,,,13,angry,,,
event_claymore_06_e_84,40050,event_claymore_06_e,Speech,spectators,Locale_SubScenario:event_claymore_06_e_84,True,,5,idle,,19,190,0.3,none,spectators,sfx_scn_bigcrowdcheer,,,,,,,13,angry,,,
event_claymore_06_e_85,40050,event_claymore_06_e,Self,clay,Locale_SubScenario:event_claymore_06_e_85,False,,5,special,,190,190,1.0,,,,,,,,,,13,idle,,,
event_claymore_06_e_86,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_86,True,,5,special,,5,50,0.7,bgm_story_impression,clay,,,,,,,,13,idle,,,
event_claymore_06_e_87,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_87,True,,5,special,,50,50,1.0,,clay,,,,,,,,13,idle,,,
event_claymore_06_e_88,40050,event_claymore_06_e,Monologue,clay,Locale_SubScenario:event_claymore_06_e_88,False,,5,special,,black,black,1.0,,,,,,,,,,13,idle,,,
event_claymore_06_e_89,40050,event_claymore_06_e,Monologue,clay,Locale_SubScenario:event_claymore_06_e_89,False,,5,special,,black,black,1.0,,,sfx_scn_grab,,,,,,,3,idle,,,
event_claymore_06_e_90,40050,event_claymore_06_e,Speech,milk_n,Locale_SubScenario:event_claymore_06_e_90,True,,5,special,,4,4,1.0,,milk_n,,,,,,,,3,surprise,,,
event_claymore_06_e_91,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_91,True,,5,special,,4,4,1.0,,clay,,,,,,,,3,surprise,,,
event_claymore_06_e_92,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_92,True,,5,delight,,4,4,1.0,,clay,,,,,,,,3,surprise,,,
event_claymore_06_e_93,40050,event_claymore_06_e,Speech,milk_n,Locale_SubScenario:event_claymore_06_e_93,True,,5,delight,,4,4,1.0,,milk_n,,,,,,,,3,shy,,,
event_claymore_06_e_94,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_94,True,,5,no,,4,4,1.0,,clay,,,,,,,,3,shy,,,
event_claymore_06_e_95,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_95,True,,5,special,,4,4,1.0,,clay,,,,,,,,3,shy,,,
event_claymore_06_e_96,40050,event_claymore_06_e,Speech,milk_n,Locale_SubScenario:event_claymore_06_e_96,True,,5,special,,4,4,1.0,,milk_n,,,,,,,,3,shy,,,
event_claymore_06_e_97,40050,event_claymore_06_e,Self,milk_n,Locale_SubScenario:event_claymore_06_e_97,False,,5,special,,4,S_30,1.0,,,,,,,,,,3,shy,,,
event_claymore_06_e_98,40050,event_claymore_06_e,Self,milk_n,Locale_SubScenario:event_claymore_06_e_98,False,,5,special,,S_30,S_30,1.0,,,,,,,,,,3,shy,,,
event_claymore_06_e_99,40050,event_claymore_06_e,Speech,milk_n,Locale_SubScenario:event_claymore_06_e_99,True,,5,special,,S_30,S_30,1.0,,milk_n,,,,,,,,3,good,,,
event_claymore_06_e_100,40050,event_claymore_06_e,Speech,milk_n,Locale_SubScenario:event_claymore_06_e_100,True,,5,special,,S_30,S_30,1.0,,milk_n,,,,,,,,3,good,,,
event_claymore_06_e_101,40050,event_claymore_06_e,Speech,milk_n,Locale_SubScenario:event_claymore_06_e_101,True,,5,special,,S_30,S_30,1.0,,milk_n,,,,,,,,3,good,,,
event_claymore_06_e_102,40050,event_claymore_06_e,Speech,milk_n,Locale_SubScenario:event_claymore_06_e_102,False,,5,special,,S_30,S_30,1.0,,milk_n,,,,,,,,3,good,,,
event_claymore_06_e_103,40050,event_claymore_06_e,Monologue,milk_n,Locale_SubScenario:event_claymore_06_e_103,False,,5,special,,black,black,1.0,,,,,,,,,,3,good,,milk_n,
event_claymore_06_e_104,40050,event_claymore_06_e,Self,milk_n,Locale_SubScenario:event_claymore_06_e_104,False,,5,surprise,,5,5,1.0,,,,,,,,,,,,,,
event_claymore_06_e_105,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_105,True,,5,no,,5,50,1.0,,clay,,,,,,,,,,,,
event_claymore_06_e_106,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_106,True,,5,idle,,50,50,1.0,,clay,,,,,,,,,,,,
event_claymore_06_e_107,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_107,True,,5,idle,,50,50,1.0,,clay,,,,,,,,,,,,
event_claymore_06_e_108,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_108,True,,5,no,,50,50,1.0,,clay,,,,,,,,,,,,
event_claymore_06_e_109,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_109,True,,5,no,,50,50,1.0,,clay,,,,,,,,,,,,
event_claymore_06_e_110,40050,event_claymore_06_e,Self,clay,Locale_SubScenario:event_claymore_06_e_110,False,,5,no,,50,50,1.0,,,,,,,,,,,,,,
event_claymore_06_e_111,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_111,True,,5,sad,,50,50,1.0,,clay,,,,,,,,,,,,
event_claymore_06_e_112,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_112,True,,5,sad,,50,50,1.0,,clay,,,,,,,,,,,,
event_claymore_06_e_113,40050,event_claymore_06_e,Self,clay,Locale_SubScenario:event_claymore_06_e_113,False,,5,sad,,50,50,1.0,,,,,,,,,,,,,,
event_claymore_06_e_114,40050,event_claymore_06_e,Self,clay,Locale_SubScenario:event_claymore_06_e_114,False,,5,sad,,50,50,1.0,,,,,,,,,,,,,,
event_claymore_06_e_115,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_115,True,,5,idle,,50,50,1.0,,clay,,,,,,,,,,,,
event_claymore_06_e_116,40050,event_claymore_06_e,Monologue,clay,Locale_SubScenario:event_claymore_06_e_116,False,,5,idle,,black,black,1.0,,,,,,,,,,,,,,
event_claymore_06_e_117,40050,event_claymore_06_e,Monologue,clay,Locale_SubScenario:event_claymore_06_e_117,False,,5,idle,,black,black,1.0,,,,,,,,,,,,,,
event_claymore_06_e_118,40050,event_claymore_06_e,Monologue,clay,Locale_SubScenario:event_claymore_06_e_118,False,,5,idle,CommanderRoom,black,black,1.0,none,,,,,,,,bay,3,idle,,,black
event_claymore_06_e_119,40050,event_claymore_06_e,Narration,bay,Locale_SubScenario:event_claymore_06_e_119,False,,5,idle,,13,13,1.0,bgm_story_breakaway,,sfx_scn_autodooropen,,,,,,,3,idle,,,
event_claymore_06_e_120,40050,event_claymore_06_e,Speech,bay,Locale_SubScenario:event_claymore_06_e_120,True,,5,idle,,13,4,1.2,,bay,,,,,,,,3,idle,,,
event_claymore_06_e_121,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_121,True,,5,delight,,4,4,1.0,,clay,,,,,,,,3,idle,,,
event_claymore_06_e_122,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_122,True,,5,delight,,4,4,1.0,,clay,,,,,,,,3,idle,,,
event_claymore_06_e_123,40050,event_claymore_06_e,Self,clay,Locale_SubScenario:event_claymore_06_e_123,False,,5,idle,,4,4,1.0,,,,,,,,,,3,idle,,,
event_claymore_06_e_124,40050,event_claymore_06_e,Speech,bay,Locale_SubScenario:event_claymore_06_e_124,True,,5,idle,,4,30,1.0,,bay,,,,,,,,3,idle,,,
event_claymore_06_e_125,40050,event_claymore_06_e,Speech,bay,Locale_SubScenario:event_claymore_06_e_125,True,,5,idle,,30,30,1.0,,bay,,,,,,,,3,idle,,,
event_claymore_06_e_126,40050,event_claymore_06_e,Speech,bay,Locale_SubScenario:event_claymore_06_e_126,True,,5,idle,,30,30,1.0,,bay,,,,,,,,3,idle,,,
event_claymore_06_e_127,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_127,True,,5,idle,,50,50,1.0,,clay,,,,,,,,3,idle,,,
event_claymore_06_e_128,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_128,True,,5,no,,50,50,1.0,,clay,,,,,,,,3,idle,,,
event_claymore_06_e_129,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_129,True,,5,no,,50,50,1.0,,clay,,,,,,,,3,idle,,,
event_claymore_06_e_130,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_130,True,,5,idle,,50,50,1.0,,clay,,,,,,,,3,idle,,,
event_claymore_06_e_131,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_131,True,,5,idle,,50,50,1.0,,clay,,,,,,,,3,idle,,,
event_claymore_06_e_132,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_132,True,,5,special,,50,50,1.0,,clay,,,,,,,,3,idle,,,
event_claymore_06_e_133,40050,event_claymore_06_e,Self,clay,Locale_SubScenario:event_claymore_06_e_133,False,,5,special,,50,50,1.0,,,,,,,,,,3,idle,,,
event_claymore_06_e_134,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_134,True,,5,special,,50,50,1.0,,clay,,,,,,,,3,idle,,,
event_claymore_06_e_135,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_135,True,,5,no,,50,50,1.0,,clay,,,,,,,,3,idle,,,
event_claymore_06_e_136,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_136,True,,5,no,,50,50,1.0,,clay,,,,,,,,3,idle,,,
event_claymore_06_e_137,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_137,True,,5,no,,50,50,1.0,,clay,,,,,,,,3,idle,,,
event_claymore_06_e_138,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_138,True,,5,sad,,50,50,1.0,,clay,,,,,,,,3,idle,,,
event_claymore_06_e_139,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_139,True,,5,sad,,50,50,1.0,,clay,,,,,,,,3,idle,,,
event_claymore_06_e_140,40050,event_claymore_06_e,Self,clay,Locale_SubScenario:event_claymore_06_e_140,False,,5,sad,,50,50,1.0,,,,,,,,,,3,idle,,,
event_claymore_06_e_141,40050,event_claymore_06_e,Self,clay,Locale_SubScenario:event_claymore_06_e_141,False,,5,sad,,50,50,1.0,,,,,,,,,,3,idle,,,
event_claymore_06_e_142,40050,event_claymore_06_e,Speech,clay,Locale_SubScenario:event_claymore_06_e_142,True,,5,delight,,50,50,1.0,,clay,,,,,,,,3,idle,,,
event_claymore_06_e_143,40050,event_claymore_06_e,Self,clay,Locale_SubScenario:event_claymore_06_e_143,False,,5,delight,,50,50,1.0,,,,,,,,,,3,idle,,,
event_claymore_06_e_144,40050,event_claymore_06_e,Speech,bay,Locale_SubScenario:event_claymore_06_e_144,True,,5,idle,,30,30,1.0,,bay,,,,,,,,3,idle,,,
event_claymore_06_e_145,40050,event_claymore_06_e,Speech,bay,Locale_SubScenario:event_claymore_06_e_145,True,,5,idle,,30,30,1.0,,bay,,,,,,,,3,delight,,,
event_claymore_06_e_146,40050,event_claymore_06_e,Speech,bay,Locale_SubScenario:event_claymore_06_e_146,True,,5,idle,,30,30,1.0,,bay,,,,,,,,3,delight,,,
