id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker
snowfall_speech_ludmilla_07_11,80903,snowfall_speech_ludmilla_07,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_07_11,True,,1,think,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_07_12,80903,snowfall_speech_ludmilla_07,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_07_12,True,,1,smile,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_07_13,80903,snowfall_speech_ludmilla_07,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_07_13,False,,1,smile,,10,10,1.0,,,,,
snowfall_speech_ludmilla_07_14,80903,snowfall_speech_ludmilla_07,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_07_14,True,,1,think,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_07_15,80903,snowfall_speech_ludmilla_07,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_07_15,True,,1,think,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_07_16,80903,snowfall_speech_ludmilla_07,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_07_16,False,,1,think,,10,10,1.0,,,,,
snowfall_speech_ludmilla_07_17,80903,snowfall_speech_ludmilla_07,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_07_17,True,,1,idle,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_07_18,80903,snowfall_speech_ludmilla_07,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_07_18,True,,1,idle,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_07_19,80903,snowfall_speech_ludmilla_07,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_07_19,True,,1,idle,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_07_20,80903,snowfall_speech_ludmilla_07,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_07_20,True,,1,idle,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_07_21,80903,snowfall_speech_ludmilla_07,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_07_21,True,,1,idle,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_07_22,80903,snowfall_speech_ludmilla_07,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_07_22,False,,1,idle,,10,10,1.0,,,snowfall_speech_ludmilla_07_24,,
snowfall_speech_ludmilla_07_23,80903,snowfall_speech_ludmilla_07,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_07_23,False,,1,idle,,10,10,1.0,,,snowfall_speech_ludmilla_07_29,,
snowfall_speech_ludmilla_07_24,80903,snowfall_speech_ludmilla_07,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_07_24,True,,1,idle,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_07_25,80903,snowfall_speech_ludmilla_07,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_07_25,False,,1,idle,,10,10,1.0,,,,,
snowfall_speech_ludmilla_07_26,80903,snowfall_speech_ludmilla_07,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_07_26,True,,1,smile,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_07_27,80903,snowfall_speech_ludmilla_07,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_07_27,True,,1,idle,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_07_28,80903,snowfall_speech_ludmilla_07,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_07_28,True,,1,smile,,10,10,1.0,,,snowfall_speech_ludmilla_07_33,,ludmilla_w
snowfall_speech_ludmilla_07_29,80903,snowfall_speech_ludmilla_07,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_07_29,True,,1,smile,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_07_30,80903,snowfall_speech_ludmilla_07,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_07_30,True,,1,idle,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_07_31,80903,snowfall_speech_ludmilla_07,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_07_31,True,,1,smile,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_07_32,80903,snowfall_speech_ludmilla_07,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_07_32,True,,1,smile,,10,10,1.0,,,snowfall_speech_ludmilla_07_33,,ludmilla_w
snowfall_speech_ludmilla_07_33,80903,snowfall_speech_ludmilla_07,Narration,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_07_33,False,,1,smile,,black,black,1.0,,,,,
