id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/4/hide_char_id,characters/5/hide_char_id,characters/6/hide_char_id
event_ce006_1_05_e_66,40079,event_ce006_1_05_e,Speech,ce006_01,ce006_01,Locale_MainScenario:event_ce006_1_05_e_66,True,,12,idle,,16,idle,,14,no,,2,angry,,13,13,1.0,,,4,idle,,,,,,,,,
event_ce006_1_05_e_67,40079,event_ce006_1_05_e,Speech,rapi,rapi,Locale_MainScenario:event_ce006_1_05_e_67,True,,12,idle,,16,idle,,14,no,,2,angry,,13,13,1.0,,,4,idle,,,,,,,,,
event_ce006_1_05_e_68,40079,event_ce006_1_05_e,Speech,rapi,rapi,Locale_MainScenario:event_ce006_1_05_e_68,True,,12,idle,,16,idle,,14,no,,2,angry,,13,13,1.0,,,4,idle,,,,,,,,,
event_ce006_1_05_e_69,40079,event_ce006_1_05_e,Speech,rapi,rapi,Locale_MainScenario:event_ce006_1_05_e_69,True,,12,idle,,16,idle,,14,no,,2,angry,,13,13,1.0,,,4,idle,,,,,,,,,
event_ce006_1_05_e_70,40079,event_ce006_1_05_e,Speech,rapi,rapi,Locale_MainScenario:event_ce006_1_05_e_70,True,,12,idle,,16,idle,,14,no,,2,angry,,13,13,1.0,,,4,idle,,,,,,,,,
event_ce006_1_05_e_71,40079,event_ce006_1_05_e,Speech,ce006_01,ce006_01,Locale_MainScenario:event_ce006_1_05_e_71,True,,12,idle,,16,idle,,14,no,,2,void,,13,13,1.0,,,4,idle,,,,,,,,,
event_ce006_1_05_e_72,40079,event_ce006_1_05_e,Speech,rapi,rapi,Locale_MainScenario:event_ce006_1_05_e_72,True,,12,idle,,16,idle,,14,no,,2,void,,13,13,1.0,,,4,idle,,,,,,,,,
event_ce006_1_05_e_73,40079,event_ce006_1_05_e,Speech,ce006_01,ce006_01,Locale_MainScenario:event_ce006_1_05_e_73,True,,12,idle,,16,idle,,14,no,,2,void,,13,13,1.0,,,4,idle,,,,,,,,,
event_ce006_1_05_e_74,40079,event_ce006_1_05_e,Speech,rapi,rapi,Locale_MainScenario:event_ce006_1_05_e_74,True,,12,idle,,16,idle,,14,no,,2,void,,13,13,1.0,,,4,idle,,,,,,,,,
event_ce006_1_05_e_75,40079,event_ce006_1_05_e,Speech,ce006_01,ce006_01,Locale_MainScenario:event_ce006_1_05_e_75,True,,12,idle,,16,idle,,14,no,,2,void,,13,13,1.0,,,4,idle,,,,,,,,,
event_ce006_1_05_e_76,40079,event_ce006_1_05_e,Speech,rapi,rapi,Locale_MainScenario:event_ce006_1_05_e_76,True,,12,idle,,16,idle,,14,no,,2,void,,13,13,1.0,,,4,idle,,,,,,,,,
event_ce006_1_05_e_77,40079,event_ce006_1_05_e,Self,rapi,,Locale_MainScenario:event_ce006_1_05_e_77,False,,12,idle,,16,idle,,14,no,,2,void,,13,13,1.0,,,4,idle,,,,,,,,,
event_ce006_1_05_e_78,40079,event_ce006_1_05_e,Speech,rapi,rapi,Locale_MainScenario:event_ce006_1_05_e_78,True,,12,idle,,16,idle,,14,no,,2,void,,13,120,1.3,,,4,idle,,,,,,,,,
event_ce006_1_05_e_79,40079,event_ce006_1_05_e,Self,rapi,,Locale_MainScenario:event_ce006_1_05_e_79,False,,12,idle,,16,idle,,14,no,,2,void,,120,120,1.0,,,4,idle,,,,,,,,,
event_ce006_1_05_e_80,40079,event_ce006_1_05_e,Speech,rapi,rapi,Locale_MainScenario:event_ce006_1_05_e_80,True,,12,idle,,16,idle,,14,no,,2,void,,120,120,1.0,,,4,idle,,,,,,,,,
