id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker
snowfall_speech_blanc_13_14,80903,snowfall_speech_blanc_13,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_13_14,True,,1,no,,L_10,L_10,1.0,,,,,blanc_c
snowfall_speech_blanc_13_15,80903,snowfall_speech_blanc_13,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_13_15,True,,1,idle,,L_10,L_10,1.0,,,,,blanc_c
snowfall_speech_blanc_13_16,80903,snowfall_speech_blanc_13,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_13_16,True,,1,idle,,L_10,L_10,1.0,,,,,blanc_c
snowfall_speech_blanc_13_17,80903,snowfall_speech_blanc_13,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_13_17,True,,1,idle,,L_10,L_10,1.0,,,,,blanc_c
snowfall_speech_blanc_13_18,80903,snowfall_speech_blanc_13,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_13_18,True,,1,idle,,L_10,L_10,1.0,,,,,blanc_c
snowfall_speech_blanc_13_19,80903,snowfall_speech_blanc_13,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_13_19,True,,1,idle,,L_10,L_10,1.0,,,,,blanc_c
snowfall_speech_blanc_13_20,80903,snowfall_speech_blanc_13,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_13_20,True,,1,idle,,L_10,L_10,1.0,,,,,blanc_c
snowfall_speech_blanc_13_21,80903,snowfall_speech_blanc_13,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_13_21,True,,1,idle,,L_10,L_10,1.0,,,,,blanc_c
snowfall_speech_blanc_13_22,80903,snowfall_speech_blanc_13,Choice,blanc_c,Locale_SubScenario:snowfall_speech_blanc_13_22,False,,1,idle,,L_10,L_10,1.0,,,snowfall_speech_blanc_13_24,,
snowfall_speech_blanc_13_23,80903,snowfall_speech_blanc_13,Choice,blanc_c,Locale_SubScenario:snowfall_speech_blanc_13_23,False,,1,idle,,L_10,L_10,1.0,,,snowfall_speech_blanc_13_26,,
snowfall_speech_blanc_13_24,80903,snowfall_speech_blanc_13,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_13_24,True,,1,delight,,L_10,L_10,1.0,,,,,blanc_c
snowfall_speech_blanc_13_25,80903,snowfall_speech_blanc_13,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_13_25,True,,1,idle,,L_10,L_10,1.0,,,snowfall_speech_blanc_13_31,,blanc_c
snowfall_speech_blanc_13_26,80903,snowfall_speech_blanc_13,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_13_26,True,,1,delight,,L_10,L_10,1.0,,,,,blanc_c
snowfall_speech_blanc_13_27,80903,snowfall_speech_blanc_13,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_13_27,True,,1,idle,,L_10,L_10,1.0,,,,,blanc_c
snowfall_speech_blanc_13_28,80903,snowfall_speech_blanc_13,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_13_28,True,,1,idle,,L_10,L_10,1.0,,,,,blanc_c
snowfall_speech_blanc_13_29,80903,snowfall_speech_blanc_13,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_13_29,True,,1,idle,,L_10,L_10,1.0,,,,,blanc_c
snowfall_speech_blanc_13_30,80903,snowfall_speech_blanc_13,Speech,blanc_c,Locale_SubScenario:snowfall_speech_blanc_13_30,True,,1,idle,,L_10,L_10,1.0,,,snowfall_speech_blanc_13_31,,blanc_c
snowfall_speech_blanc_13_31,80903,snowfall_speech_blanc_13,Narration,blanc_c,Locale_SubScenario:snowfall_speech_blanc_13_31,False,,1,idle,,black,black,1.0,,,,,
