id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,highlight,speaker,play_sound,characters/0/hide_char_id,fade,jump_target,set_camera_shake,set_filter_01,set_filter_02
event_wisdomspring_04_s_23,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_23,True,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_24,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_24,False,,1,idle,,10,10,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_25,40068,event_wisdomspring_04_s,Monologue,Locale_SubScenario:event_wisdomspring_04_s_25,False,,1,idle,,black,black,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_26,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_26,True,,1,idle,,100,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_27,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_27,True,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_28,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_28,True,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_29,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_29,False,,1,idle,,10,10,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_30,40068,event_wisdomspring_04_s,Monologue,Locale_SubScenario:event_wisdomspring_04_s_30,False,,1,idle,,10,10,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_31,40068,event_wisdomspring_04_s,Narration,Locale_SubScenario:event_wisdomspring_04_s_31,False,,1,idle,TechIndoor,black,black,1.0,,mana,,sfx_scn_metaldoorrustle,,,,,,
event_wisdomspring_04_s_32,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_32,True,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_33,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_33,True,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_34,40068,event_wisdomspring_04_s,Monologue,Locale_SubScenario:event_wisdomspring_04_s_34,False,,1,idle,,10,100,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_35,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_35,False,,1,idle,,100,100,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_36,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_36,True,,1,idle,,100,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_37,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_37,True,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_38,40068,event_wisdomspring_04_s,Monologue,Locale_SubScenario:event_wisdomspring_04_s_38,False,,1,idle,,10,10,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_39,40068,event_wisdomspring_04_s,Narration,Locale_SubScenario:event_wisdomspring_04_s_39,False,,1,idle,,black,black,1.0,,mana,,,,black,,,,
event_wisdomspring_04_s_40,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_40,False,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_41,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_41,False,,1,idle,,10,10,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_42,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_42,True,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_43,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_43,False,,1,idle,,10,10,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_44,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_44,False,,1,idle,,10,10,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_45,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_45,True,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_46,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_46,False,,1,idle,,10,10,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_47,40068,event_wisdomspring_04_s,Monologue,Locale_SubScenario:event_wisdomspring_04_s_47,False,,1,idle,,10,1,2.0,,mana,,,,,,,,
event_wisdomspring_04_s_48,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_48,True,,1,idle,,1,1,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_49,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_49,True,,1,idle,,1,1,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_50,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_50,True,,1,idle,,1,1,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_51,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_51,False,,1,idle,,1,1,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_52,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_52,False,,1,idle,,1,1,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_53,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_53,False,,1,idle,,1,1,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_54,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_54,False,,1,idle,,1,1,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_55,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_55,True,,1,idle,,1,1,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_56,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_56,True,,1,idle,,1,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_57,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_57,False,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_58,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_58,False,,1,idle,,10,10,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_59,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_59,True,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_60,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_60,True,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_61,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_61,True,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_62,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_62,False,,1,idle,,10,10,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_63,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_63,True,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_64,40068,event_wisdomspring_04_s,Narration,Locale_SubScenario:event_wisdomspring_04_s_64,False,,1,idle,Laboratory,black,black,1.0,none,mana,,sfx_scn_autodooropen,,black,,,,
event_wisdomspring_04_s_65,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_65,True,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_66,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_66,False,,1,idle,,10,140,2.0,,mana,,,,,,,,
event_wisdomspring_04_s_67,40068,event_wisdomspring_04_s,Monologue,Locale_SubScenario:event_wisdomspring_04_s_67,False,,1,idle,,140,140,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_68,40068,event_wisdomspring_04_s,Monologue,Locale_SubScenario:event_wisdomspring_04_s_68,False,,1,idle,,140,140,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_69,40068,event_wisdomspring_04_s,Narration,Locale_SubScenario:event_wisdomspring_04_s_69,False,,1,idle,,black,black,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_70,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_70,False,,1,idle,,140,140,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_71,40068,event_wisdomspring_04_s,Monologue,Locale_SubScenario:event_wisdomspring_04_s_71,False,,1,idle,,140,140,1.0,bgm_mystery,mana,,,,,,,,
event_wisdomspring_04_s_72,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_72,False,,1,idle,,140,140,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_73,40068,event_wisdomspring_04_s,Monologue,Locale_SubScenario:event_wisdomspring_04_s_73,False,,1,idle,,140,140,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_74,40068,event_wisdomspring_04_s,Monologue,Locale_SubScenario:event_wisdomspring_04_s_74,False,,1,idle,,140,1400,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_75,40068,event_wisdomspring_04_s,Monologue,Locale_SubScenario:event_wisdomspring_04_s_75,False,,1,idle,,1400,1400,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_76,40068,event_wisdomspring_04_s,Monologue,Locale_SubScenario:event_wisdomspring_04_s_76,False,,1,idle,,1400,1400,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_77,40068,event_wisdomspring_04_s,Monologue,Locale_SubScenario:event_wisdomspring_04_s_77,False,,1,idle,,1400,1400,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_78,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_78,False,,1,idle,,1400,140,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_79,40068,event_wisdomspring_04_s,Monologue,Locale_SubScenario:event_wisdomspring_04_s_79,False,,1,idle,,140,140,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_80,40068,event_wisdomspring_04_s,Monologue,Locale_SubScenario:event_wisdomspring_04_s_80,False,,1,idle,,140,140,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_81,40068,event_wisdomspring_04_s,Monologue,Locale_SubScenario:event_wisdomspring_04_s_81,False,,1,idle,,140,140,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_82,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_82,False,,1,idle,,140,10,2.0,,mana,,,,,,,,
event_wisdomspring_04_s_83,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_83,True,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_84,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_84,False,,1,idle,,10,10,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_85,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_85,True,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_86,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_86,True,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_87,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_87,True,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_88,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_88,False,,1,idle,,10,10,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_89,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_89,True,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_90,40068,event_wisdomspring_04_s,Monologue,Locale_SubScenario:event_wisdomspring_04_s_90,False,,1,idle,,10,10,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_91,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_91,False,,1,idle,,10,100,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_92,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_92,True,,1,idle,,100,100,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_93,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_93,True,,1,idle,,100,100,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_94,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_94,True,,1,idle,,100,100,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_95,40068,event_wisdomspring_04_s,Choice,Locale_SubScenario:event_wisdomspring_04_s_95,False,,1,idle,,100,100,1.0,,mana,,,,,event_wisdomspring_04_s_97,,,
event_wisdomspring_04_s_96,40068,event_wisdomspring_04_s,Choice,Locale_SubScenario:event_wisdomspring_04_s_96,False,,1,idle,,100,100,1.0,,mana,,,,,event_wisdomspring_04_s_100,,,
event_wisdomspring_04_s_97,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_97,True,,1,idle,,100,100,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_98,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_98,True,,1,idle,,100,100,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_99,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_99,False,,1,idle,,100,100,1.0,,mana,,,,,event_wisdomspring_04_s_100,,,
event_wisdomspring_04_s_100,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_100,True,,1,idle,,100,10,1.5,,mana,mana,,,,,,,
event_wisdomspring_04_s_101,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_101,False,,1,idle,,10,10,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_102,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_102,True,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_103,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_103,True,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_104,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_104,False,,1,idle,,10,10,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_105,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_105,False,,1,idle,,10,10,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_106,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_106,True,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_107,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_107,False,,1,idle,,10,10,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_108,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_108,False,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_109,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_109,False,,1,idle,,10,10,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_110,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_110,True,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_111,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_111,True,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_112,40068,event_wisdomspring_04_s,Narration,Locale_SubScenario:event_wisdomspring_04_s_112,False,,1,idle,,black,black,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_113,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_113,False,,1,idle,,10,10,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_114,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_114,False,,1,idle,,10,10,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_115,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_115,False,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_116,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_116,True,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_117,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_117,True,,1,idle,,10,10,1.0,,mana,mana,,,,,,,
event_wisdomspring_04_s_118,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_118,False,,1,idle,,10,10,1.0,,mana,,,,,,,,
event_wisdomspring_04_s_119,40068,event_wisdomspring_04_s,Monologue,Locale_SubScenario:event_wisdomspring_04_s_119,False,,1,idle,,10,10,1.0,,mana,,,mana,,,,,
event_wisdomspring_04_s_120,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_120,False,,,,,10,10,1.0,,,,,,,,,,
event_wisdomspring_04_s_121,40068,event_wisdomspring_04_s,Monologue,Locale_SubScenario:event_wisdomspring_04_s_121,False,,,,,10,100,1.0,,,,,,,,,,
event_wisdomspring_04_s_122,40068,event_wisdomspring_04_s,Narration,Locale_SubScenario:event_wisdomspring_04_s_122,False,,,,,100,100,1.0,none,,,sfx_scn_plastictouch,,,,,,
event_wisdomspring_04_s_123,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_123,False,,,,,100,100,1.0,,,,,,,,,,
event_wisdomspring_04_s_124,40068,event_wisdomspring_04_s,Monologue,Locale_SubScenario:event_wisdomspring_04_s_124,False,,,,,100,100,1.0,,,,,,,,,,
event_wisdomspring_04_s_125,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_125,False,,,,,100,100,1.0,,,,,,,,,,
event_wisdomspring_04_s_126,40068,event_wisdomspring_04_s,Monologue,Locale_SubScenario:event_wisdomspring_04_s_126,False,,,,,100,100,1.0,,,,,,,,,,
event_wisdomspring_04_s_127,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_127,False,,,,,100,100,1.0,,,,,,,,,,
event_wisdomspring_04_s_128,40068,event_wisdomspring_04_s,Monologue,Locale_SubScenario:event_wisdomspring_04_s_128,False,,,,,100,100,1.0,,,,,,,,,,
event_wisdomspring_04_s_129,40068,event_wisdomspring_04_s,Narration,Locale_SubScenario:event_wisdomspring_04_s_129,False,,,,,black,black,1.0,bgm_story_trauma,,,,,,,,,
event_wisdomspring_04_s_130,40068,event_wisdomspring_04_s,Narration,Locale_SubScenario:event_wisdomspring_04_s_130,False,,,,,100,100,1.0,,,,sfx_scn_lightoff,,,,,,
event_wisdomspring_04_s_131,40068,event_wisdomspring_04_s,Monologue,Locale_SubScenario:event_wisdomspring_04_s_131,False,,,,,100,100,1.0,,,,,,,,,,
event_wisdomspring_04_s_132,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_132,False,,,,,100,100,1.0,,,,,,,,,,
event_wisdomspring_04_s_133,40068,event_wisdomspring_04_s,Narration,Locale_SubScenario:event_wisdomspring_04_s_133,False,,,,,100,10,1.0,,,,,,,,Low_2,Blur_High,Vignetting
event_wisdomspring_04_s_134,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_134,False,,,,,10,10,1.0,,,,,,,,,Blur_High,Vignetting
event_wisdomspring_04_s_135,40068,event_wisdomspring_04_s,Monologue,Locale_SubScenario:event_wisdomspring_04_s_135,False,,,,,10,10,1.0,,,,,,,,,Blur_High,Vignetting
event_wisdomspring_04_s_136,40068,event_wisdomspring_04_s,Narration,Locale_SubScenario:event_wisdomspring_04_s_136,False,,,,,10,10,1.0,,,,sfx_scn_ringingear,,,,,Blur_High,Vignetting
event_wisdomspring_04_s_137,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_137,True,,,,,black,black,1.0,,,unknown,,,,,,Blur_High,Vignetting
event_wisdomspring_04_s_138,40068,event_wisdomspring_04_s,Speech,Locale_SubScenario:event_wisdomspring_04_s_138,True,,,,,black,black,1.0,,,unknown,,,,,,Blur_High,Vignetting
event_wisdomspring_04_s_139,40068,event_wisdomspring_04_s,Narration,Locale_SubScenario:event_wisdomspring_04_s_139,False,,,,,10,10,1.0,,,,sfx_scn_ringingear,,,,,Blur_High,Vignetting
event_wisdomspring_04_s_140,40068,event_wisdomspring_04_s,Self,Locale_SubScenario:event_wisdomspring_04_s_140,False,,,,,10,10,1.0,,,,,,,,,Blur_High,Vignetting
event_wisdomspring_04_s_141,40068,event_wisdomspring_04_s,Narration,Locale_SubScenario:event_wisdomspring_04_s_141,False,,,,,black,black,1.0,,,,sfx_scn_down,,,,,Blur_High,Vignetting
event_wisdomspring_04_s_142,40068,event_wisdomspring_04_s,Monologue,Locale_SubScenario:event_wisdomspring_04_s_142,False,,,,,black,black,1.0,,,,,,,,,Blur_High,Vignetting
