id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim
event_beautyfullshot1_01_e_12,40051,event_beautyfullshot1_01_e,Speech,sakura,sakura,Locale_MainScenario:event_beautyfullshot1_01_e_12,True,,150,150,1.0,,,1,angry,,13,angry,,15,idle,,17,worry
event_beautyfullshot1_01_e_13,40051,event_beautyfullshot1_01_e,Speech,sakura,sakura,Locale_MainScenario:event_beautyfullshot1_01_e_13,True,,150,150,1.0,,,1,angry,,13,angry,,15,idle,,17,worry
event_beautyfullshot1_01_e_14,40051,event_beautyfullshot1_01_e,Speech,sakura,sakura,Locale_MainScenario:event_beautyfullshot1_01_e_14,True,,150,150,1.0,,,1,angry,,13,angry,,15,idle,,17,worry
event_beautyfullshot1_01_e_15,40051,event_beautyfullshot1_01_e,Speech,sakura,sakura,Locale_MainScenario:event_beautyfullshot1_01_e_15,True,,150,150,1.0,,,1,angry,,13,angry,,15,idle,,17,worry
event_beautyfullshot1_01_e_16,40051,event_beautyfullshot1_01_e,Speech,moran,moran,Locale_MainScenario:event_beautyfullshot1_01_e_16,True,,150,1517,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_17,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_17,True,,L_10,L_10,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_18,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_18,True,,L_10,L_100,0.5,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_19,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_19,True,,L_100,L_100,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_20,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_20,True,,L_100,L_10,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_21,40051,event_beautyfullshot1_01_e,Speech,rosanna,rosanna,Locale_MainScenario:event_beautyfullshot1_01_e_21,True,,L_10,113,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_22,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_22,True,,113,113,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_23,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_23,True,,113,113,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_24,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_24,True,,113,113,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_25,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_25,True,,113,113,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_26,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_26,True,,113,113,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_27,40051,event_beautyfullshot1_01_e,Speech,sakura,sakura,Locale_MainScenario:event_beautyfullshot1_01_e_27,True,,113,1315,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_28,40051,event_beautyfullshot1_01_e,Speech,rosanna,rosanna,Locale_MainScenario:event_beautyfullshot1_01_e_28,True,,1315,1315,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_29,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_29,True,,L_10,L_10,1.0,,,1,idle,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_30,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_30,True,,L_10,L_10,1.0,,,1,idle,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_31,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_31,True,,L_10,L_100,1.0,,,1,think,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_32,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_32,True,,L_100,L_100,1.0,,,1,think,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_33,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_33,True,,L_100,L_100,1.0,,,1,think,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_34,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_34,True,,L_100,L_100,1.0,,,1,think,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_35,40051,event_beautyfullshot1_01_e,Speech,rosanna,rosanna,Locale_MainScenario:event_beautyfullshot1_01_e_35,True,,L_100,113,1.0,,,1,think,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_36,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_36,True,,113,113,1.0,,,1,good,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_37,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_37,True,,113,113,1.0,,,1,good,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_38,40051,event_beautyfullshot1_01_e,Speech,rosanna,rosanna,Locale_MainScenario:event_beautyfullshot1_01_e_38,True,,113,113,1.0,,,1,good,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_39,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_39,True,,113,113,1.0,,,1,good,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_40,40051,event_beautyfullshot1_01_e,Speech,rosanna,rosanna,Locale_MainScenario:event_beautyfullshot1_01_e_40,True,,113,113,1.0,,,1,good,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_41,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_41,True,,113,113,1.0,,,1,think,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_42,40051,event_beautyfullshot1_01_e,Speech,rosanna,rosanna,Locale_MainScenario:event_beautyfullshot1_01_e_42,True,,113,113,1.0,,,1,think,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_43,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_43,True,,113,113,1.0,,,1,surprise,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_44,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_44,True,,113,113,1.0,,,1,surprise,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_45,40051,event_beautyfullshot1_01_e,Speech,rosanna,rosanna,Locale_MainScenario:event_beautyfullshot1_01_e_45,True,,113,113,1.0,,,1,surprise,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_46,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_46,True,,L_100,L_100,1.0,none,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_47,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_47,True,,L_100,L_10,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_48,40051,event_beautyfullshot1_01_e,Speech,rosanna,rosanna,Locale_MainScenario:event_beautyfullshot1_01_e_48,False,,L_10,L_10,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_49,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_49,True,,L_10,L_10,1.0,bgm_mystery,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_50,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_50,True,,L_10,L_10,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_51,40051,event_beautyfullshot1_01_e,Speech,sakura,sakura,Locale_MainScenario:event_beautyfullshot1_01_e_51,True,,150,150,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_52,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_52,True,,L_10,L_10,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_53,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_53,True,,L_10,1,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_54,40051,event_beautyfullshot1_01_e,Speech,sakura,sakura,Locale_MainScenario:event_beautyfullshot1_01_e_54,False,,1,1315,1.5,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_55,40051,event_beautyfullshot1_01_e,Speech,rosanna,rosanna,Locale_MainScenario:event_beautyfullshot1_01_e_55,False,,1315,1315,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_56,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_56,True,,1315,113,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_57,40051,event_beautyfullshot1_01_e,Speech,rosanna,rosanna,Locale_MainScenario:event_beautyfullshot1_01_e_57,True,,113,113,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_58,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_58,True,,113,113,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_59,40051,event_beautyfullshot1_01_e,Speech,rosanna,rosanna,Locale_MainScenario:event_beautyfullshot1_01_e_59,False,,113,113,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_60,40051,event_beautyfullshot1_01_e,Speech,sakura,sakura,Locale_MainScenario:event_beautyfullshot1_01_e_60,True,,113,15,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_61,40051,event_beautyfullshot1_01_e,Speech,sakura,sakura,Locale_MainScenario:event_beautyfullshot1_01_e_61,True,,15,150,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_62,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_62,True,,L_10,L_10,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_63,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_63,True,,L_10,L_10,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_64,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_64,True,,L_10,L_10,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_65,40051,event_beautyfullshot1_01_e,Speech,rosanna,rosanna,Locale_MainScenario:event_beautyfullshot1_01_e_65,True,,130,130,1.0,,,1,angry,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_66,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_66,True,,L_10,L_10,1.0,none,,1,idle,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_67,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_67,True,,L_10,L_10,1.0,,,1,idle,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_68,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_68,True,,L_10,L_10,1.0,bgm_story_mustang,,1,idle,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_69,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_69,True,,L_10,L_100,0.7,,,1,idle,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_70,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_70,True,,L_100,L_100,1.0,,,1,delight,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_71,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_71,True,,L_100,L_100,1.0,,,1,delight,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_72,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_72,True,,L_100,L_10,0.7,,,1,delight,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_73,40051,event_beautyfullshot1_01_e,Speech,mustang,mustang,Locale_MainScenario:event_beautyfullshot1_01_e_73,True,,L_10,1,0.7,,,1,delight,,13,angry,,15,idle,,17,think
event_beautyfullshot1_01_e_74,40051,event_beautyfullshot1_01_e,Speech,rosanna,rosanna,Locale_MainScenario:event_beautyfullshot1_01_e_74,True,,1,13,1.0,,,1,delight,,13,angry,,15,idle,,17,worry
event_beautyfullshot1_01_e_75,40051,event_beautyfullshot1_01_e,Speech,sakura,sakura,Locale_MainScenario:event_beautyfullshot1_01_e_75,True,,13,15,1.0,,,1,delight,,13,angry,,15,surprise,,17,worry
event_beautyfullshot1_01_e_76,40051,event_beautyfullshot1_01_e,Speech,moran,moran,Locale_MainScenario:event_beautyfullshot1_01_e_76,False,,15,17,1.0,,,1,delight,,13,angry,,15,surprise,,17,worry
event_beautyfullshot1_01_e_77,40051,event_beautyfullshot1_01_e,Speech,moran,moran,Locale_MainScenario:event_beautyfullshot1_01_e_77,True,,17,170,0.7,,,1,delight,,13,angry,,15,surprise,,17,worry
