id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,play_sound,highlight,speaker,set_camera_shake,set_filter_01,characters/0/hide_char_id,fade
event_newyearnewsword_05_e_11,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_11,True,,1,surprise,,black,black,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_12,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_12,True,,1,surprise,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_13,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_13,True,,1,surprise,,S_10,S_10,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_14,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_14,True,,1,surprise,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_15,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_15,True,,1,delight,,S_10,S_100,2.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_16,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_16,True,,1,idle,,S_100,S_100,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_17,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_17,True,,1,surprise,,S_100,S_100,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_18,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_18,True,,1,surprise,,S_100,S_100,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_19,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_19,True,,1,void,,S_100,S_100,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_20,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_20,True,,1,void,,S_100,S_100,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_21,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_21,True,,1,void,,S_100,S_100,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_22,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_22,True,,1,void,,S_100,S_100,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_23,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_23,True,,1,idle,,S_100,S_10,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_24,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_24,True,,1,delight,,S_10,S_10,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_25,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_25,True,,1,delight,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_26,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_26,True,,1,idle,,S_10,S_10,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_27,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_27,True,,1,idle,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_28,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_28,True,,1,idle,,S_10,S_10,1.0,none,,officer,officer,,,,
event_newyearnewsword_05_e_29,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_29,True,,1,surprise,,S_10,S_10,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_30,40036,event_newyearnewsword_05_e,Narration,Locale_SubScenario:event_newyearnewsword_05_e_30,False,,1,surprise,,S_10,S_100,1.0,bgm_story_trauma,sfx_scn_solidtablehit,janghwa,,Low_2,,,
event_newyearnewsword_05_e_31,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_31,True,,1,surprise,,S_100,S_100,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_32,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_32,False,,1,surprise,,S_100,S_100,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_33,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_33,True,,1,surprise,,S_100,S_100,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_34,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_34,True,,1,surprise,,S_100,S_100,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_35,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_35,True,,1,surprise,,S_100,S_100,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_36,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_36,True,,1,surprise,,S_100,S_10,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_37,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_37,False,,1,surprise,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_38,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_38,True,,1,surprise,,S_10,S_10,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_39,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_39,True,,1,surprise,,S_10,S_10,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_40,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_40,False,,1,surprise,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_41,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_41,True,,1,surprise,,S_10,S_10,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_42,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_42,False,,1,surprise,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_43,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_43,True,,1,angry,,S_10,S_10,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_44,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_44,True,,1,angry,,S_10,S_10,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_45,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_45,False,,1,angry,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_46,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_46,True,,1,angry,,S_10,S_10,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_47,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_47,True,,1,angry,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_48,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_48,True,,1,angry,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_49,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_49,True,,1,angry,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_50,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_50,True,,1,angry,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_51,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_51,True,,1,angry,,S_10,S_10,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_52,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_52,True,,1,angry,,S_10,S_10,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_53,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_53,True,,1,angry,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_54,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_54,True,,1,angry,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_55,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_55,True,,1,angry,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_56,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_56,True,,1,angry,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_57,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_57,True,,1,angry,,S_10,S_10,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_58,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_58,True,,1,angry,,S_10,S_10,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_59,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_59,True,,1,surprise,,S_10,1,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_60,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_60,True,,1,surprise,,1,1,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_61,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_61,True,,1,surprise,,1,1,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_62,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_62,True,,1,surprise,,1,1,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_63,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_63,True,,1,surprise,,1,1,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_64,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_64,True,,1,surprise,,1,1,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_65,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_65,False,,1,surprise,,1,S_10,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_66,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_66,True,,1,angry,,S_10,S_10,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_67,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_67,True,,1,surprise,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_68,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_68,True,,1,surprise,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_69,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_69,False,,1,angry,,S_10,S_10,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_70,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_70,True,,1,angry,,S_10,S_10,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_71,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_71,True,,1,angry,,S_10,S_10,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_72,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_72,True,,1,angry,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_73,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_73,False,,1,angry,,S_10,S_10,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_74,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_74,True,,1,angry,,S_10,S_10,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_75,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_75,True,,1,angry,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_76,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_76,True,,1,angry,,S_10,S_100,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_77,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_77,True,,1,angry,,S_100,S_100,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_78,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_78,True,,1,angry,,S_100,S_100,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_79,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_79,True,,1,angry,,S_100,S_100,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_80,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_80,True,,1,angry,,S_100,S_100,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_81,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_81,True,,1,angry,,S_100,S_100,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_82,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_82,True,,1,surprise,,S_100,S_100,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_83,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_83,False,,1,surprise,,S_100,S_100,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_84,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_84,True,,1,surprise,,S_100,S_100,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_85,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_85,True,,1,surprise,,S_100,S_100,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_86,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_86,True,,1,surprise,,S_100,S_100,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_87,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_87,True,,1,surprise,,S_100,S_100,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_88,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_88,False,,1,void,,S_100,S_100,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_89,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_89,True,,1,void,,S_100,S_100,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_90,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_90,True,,1,void,,S_100,S_100,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_91,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_91,True,,1,void,,S_100,S_100,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_92,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_92,True,,1,void,,S_100,S_100,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_93,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_93,True,,1,void,,S_100,S_100,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_94,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_94,True,,1,void,,S_100,S_100,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_95,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_95,True,,1,void,,S_100,S_100,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_96,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_96,True,,1,void,,S_100,S_100,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_97,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_97,True,,1,sad,,S_100,S_10,2.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_98,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_98,True,,1,sad,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_99,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_99,True,,1,sad,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_100,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_100,True,,1,sad,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_101,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_101,True,,1,sad,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_102,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_102,False,,1,sad,,S_10,S_10,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_103,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_103,True,,1,sad,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_104,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_104,True,,1,sad,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_105,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_105,True,,1,sad,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_106,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_106,True,,1,sad,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_107,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_107,True,,1,sad,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_108,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_108,True,,1,sad,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_109,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_109,True,,1,sad,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_110,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_110,True,,1,sad,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_111,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_111,True,,1,sad,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_112,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_112,True,,1,sad,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_113,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_113,True,,1,sad,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_114,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_114,True,,1,sad,,S_10,S_10,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_115,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_115,False,,1,sad,,S_10,S_10,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_116,40036,event_newyearnewsword_05_e,Monologue,Locale_SubScenario:event_newyearnewsword_05_e_116,False,,1,sad,,black,black,1.0,,,janghwa,,,Grey,,
event_newyearnewsword_05_e_117,40036,event_newyearnewsword_05_e,Monologue,Locale_SubScenario:event_newyearnewsword_05_e_117,False,,1,sad,,black,black,1.0,,,janghwa,,,Grey,,
event_newyearnewsword_05_e_118,40036,event_newyearnewsword_05_e,Monologue,Locale_SubScenario:event_newyearnewsword_05_e_118,False,,1,sad,,black,black,1.0,,,janghwa,,,Grey,,
event_newyearnewsword_05_e_119,40036,event_newyearnewsword_05_e,Monologue,Locale_SubScenario:event_newyearnewsword_05_e_119,False,,1,sad,,black,black,1.0,,,janghwa,,,Grey,,
event_newyearnewsword_05_e_120,40036,event_newyearnewsword_05_e,Monologue,Locale_SubScenario:event_newyearnewsword_05_e_120,False,,1,sad,,black,black,1.0,,,janghwa,,,Grey,,
event_newyearnewsword_05_e_121,40036,event_newyearnewsword_05_e,Monologue,Locale_SubScenario:event_newyearnewsword_05_e_121,False,,1,sad,,S_10,S_10,1.0,,,janghwa,,,Grey,,
event_newyearnewsword_05_e_122,40036,event_newyearnewsword_05_e,Monologue,Locale_SubScenario:event_newyearnewsword_05_e_122,False,,1,sad,,S_10,S_10,1.0,,,janghwa,,,Grey,,
event_newyearnewsword_05_e_123,40036,event_newyearnewsword_05_e,Monologue,Locale_SubScenario:event_newyearnewsword_05_e_123,False,,1,sad,,S_10,S_10,1.0,,,janghwa,,,Grey,,
event_newyearnewsword_05_e_124,40036,event_newyearnewsword_05_e,Monologue,Locale_SubScenario:event_newyearnewsword_05_e_124,False,,1,sad,,S_10,S_10,1.0,,,janghwa,,,Grey,,
event_newyearnewsword_05_e_125,40036,event_newyearnewsword_05_e,Monologue,Locale_SubScenario:event_newyearnewsword_05_e_125,False,,1,sad,,S_10,S_10,1.0,,,janghwa,,,Grey,,
event_newyearnewsword_05_e_126,40036,event_newyearnewsword_05_e,Monologue,Locale_SubScenario:event_newyearnewsword_05_e_126,False,,1,sad,,S_10,S_10,1.0,,,janghwa,,,Grey,,
event_newyearnewsword_05_e_127,40036,event_newyearnewsword_05_e,Monologue,Locale_SubScenario:event_newyearnewsword_05_e_127,False,,1,sad,,black,black,1.0,,,janghwa,,,Grey,,
event_newyearnewsword_05_e_128,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_128,True,,1,sad,,S_10,S_10,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_129,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_129,True,,1,sad,,S_10,S_10,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_130,40036,event_newyearnewsword_05_e,Monologue,Locale_SubScenario:event_newyearnewsword_05_e_130,False,,1,sad,,black,black,1.0,,,janghwa,,,,,
event_newyearnewsword_05_e_131,40036,event_newyearnewsword_05_e,Monologue,Locale_SubScenario:event_newyearnewsword_05_e_131,False,,1,sad,,black,black,1.0,,,janghwa,,,,,
event_newyearnewsword_05_e_132,40036,event_newyearnewsword_05_e,Monologue,Locale_SubScenario:event_newyearnewsword_05_e_132,False,,1,sad,,black,black,1.0,,,janghwa,,,,,
event_newyearnewsword_05_e_133,40036,event_newyearnewsword_05_e,Monologue,Locale_SubScenario:event_newyearnewsword_05_e_133,False,,1,sad,,black,black,1.0,,,janghwa,,,,,
event_newyearnewsword_05_e_134,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_134,True,,1,sad,,S_10,1,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_135,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_135,True,,1,sad,,1,1,1.0,,,officer,officer,,,,
event_newyearnewsword_05_e_136,40036,event_newyearnewsword_05_e,Speech,Locale_SubScenario:event_newyearnewsword_05_e_136,False,,1,sad,,1,1,1.0,,,janghwa,janghwa,,,,
event_newyearnewsword_05_e_137,40036,event_newyearnewsword_05_e,Monologue,Locale_SubScenario:event_newyearnewsword_05_e_137,False,,1,sad,,1,1,1.0,,,janghwa,,,Grey,,
event_newyearnewsword_05_e_138,40036,event_newyearnewsword_05_e,Monologue,Locale_SubScenario:event_newyearnewsword_05_e_138,False,,1,sad,,1,S_10,1.0,,,janghwa,,,Grey,,
event_newyearnewsword_05_e_139,40036,event_newyearnewsword_05_e,Monologue,Locale_SubScenario:event_newyearnewsword_05_e_139,False,,1,sad,,S_10,S_10,1.0,,,janghwa,,,Grey,,
event_newyearnewsword_05_e_140,40036,event_newyearnewsword_05_e,Monologue,Locale_SubScenario:event_newyearnewsword_05_e_140,False,,1,sad,TechIndoor_n,black,black,1.0,,,janghwa,,,,,
