id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,highlight,speaker,characters/0/hide_char_id,characters/1/hide_char_id,fade,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,play_sound,characters/2/hide_char_id,jump_target,set_filter_01
snowfall_episode_noirblanc_02_31,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_34,False,,13,think,,1,surprise,,12,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_32,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_35,True,,13,think,,1,surprise,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_33,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_36,False,,13,think,,1,surprise,,L_130,L_130,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_34,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_37,False,,13,think,,1,surprise,,L_130,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_35,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_38,False,,13,think,,1,surprise,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_36,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_39,True,,13,think,,1,surprise,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_37,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_40,True,,13,think,,1,surprise,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_38,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_41,True,,13,think,,1,surprise,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_39,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_42,False,,13,think,,1,surprise,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_40,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_43,False,,13,think,,1,surprise,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_41,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_44,False,,13,think,,1,surprise,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_42,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_45,False,,13,think,,1,surprise,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_43,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_46,True,,13,think,,1,surprise,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_44,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_47,True,,13,think,,1,surprise,,12,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_45,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_48,False,,13,think,,1,surprise,,L_130,L_130,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_46,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_49,True,,13,think,,1,surprise,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_47,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_50,True,,13,think,,1,surprise,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_48,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_51,True,,13,think,,1,surprise,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_49,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_52,True,,13,think,,1,surprise,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_50,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_53,True,,13,think,,1,surprise,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_51,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_54,True,,13,think,,1,surprise,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_52,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_55,True,,13,think,,1,surprise,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_53,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_56,False,,13,think,,1,surprise,,L_130,L_10,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_54,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_57,True,,13,think,,1,surprise,,L_10,L_10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_55,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_58,True,,13,think,,1,surprise,,L_10,L_10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_56,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_59,True,,13,think,,1,surprise,,L_10,L_10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_57,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_60,True,,13,think,,1,surprise,,L_10,L_10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_58,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_61,True,,13,think,,1,surprise,,L_10,L_10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_59,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_62,True,,13,think,,1,surprise,,L_10,L_10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_60,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_63,True,,13,think,,1,surprise,,L_10,L_10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_61,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_64,True,,13,think,,1,surprise,,L_10,L_10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_62,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_65,True,,13,think,,1,surprise,,L_10,L_10,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_63,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_66,False,,13,think,,1,surprise,,L_10,L_10,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_64,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_67,False,,13,think,,1,surprise,,L_10,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_65,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_68,False,,13,think,,1,surprise,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_66,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_69,False,,13,think,,1,surprise,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_67,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_70,True,,13,think,,1,surprise,,12,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_68,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_71,True,,13,think,,1,surprise,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_69,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_72,False,,13,think,,1,surprise,,L_130,L_130,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_70,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_73,True,,13,think,,1,surprise,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_71,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_74,True,,13,think,,1,surprise,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_72,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_75,True,,13,think,,1,surprise,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_73,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_76,True,,13,think,,1,surprise,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_74,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_77,True,,13,think,,1,surprise,,L_130,L_130,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_75,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_78,True,,13,think,,1,surprise,,L_130,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_76,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_79,True,,13,think,,1,surprise,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_77,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_80,True,,13,think,,1,surprise,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_78,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_81,True,,13,think,,1,surprise,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_79,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_82,True,,13,think,,1,surprise,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_80,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_83,False,,13,think,,1,surprise,,12,10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_81,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_84,True,,13,think,,1,idle,,10,10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_82,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_85,True,,13,think,,1,idle,,10,10,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_83,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_86,True,,13,think,,1,idle,,10,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_84,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_87,True,,13,think,,1,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_85,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_88,True,,13,think,,1,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_86,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_89,True,,13,think,,1,idle,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_87,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_90,True,,13,think,,1,idle,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_88,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_91,True,,13,think,,1,idle,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_89,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_92,False,,13,think,,1,idle,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_90,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_93,True,,13,think,,1,delight,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_91,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_94,True,,13,idle,,1,delight,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_92,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_95,False,,13,idle,,1,delight,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_93,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_96,True,,13,idle,,1,idle,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_94,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_97,True,,13,idle,,1,idle,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_95,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_98,False,,13,idle,,1,idle,,12,12,1.0,,,,,blanc_c,noir_c,,,,,,,,
snowfall_episode_noirblanc_02_96,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_99,False,,,,,,,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_97,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_100,False,,,,,,,,12,12,1.0,,none,,,,,,,,,,,,
snowfall_episode_noirblanc_02_98,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_101,False,,,,,,,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_99,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_102,,noir_c,1,idle,blanc_c,13,think,Trail_d,12,12,1.0,amb_so_trail_1,,,,,,black,,,,,,,
snowfall_episode_noirblanc_02_100,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_103,False,,1,surprise,,13,think,,12,12,1.0,,event_bgm_neverland_hugme_sunset,,,,,,,,,,,,
snowfall_episode_noirblanc_02_101,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_104,True,,1,surprise,,13,think,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_102,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_105,True,,1,surprise,,13,think,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_103,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_106,False,,1,surprise,,13,think,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_104,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_107,True,,1,surprise,,13,think,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_105,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_108,True,,1,surprise,,13,think,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_106,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_109,False,,1,surprise,,13,think,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_107,80903,snowfall_episode_noirblanc_02,Monologue,Locale_SubScenario:snowfall_episode_noirblanc_02_110,False,,1,surprise,,13,think,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_108,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_111,False,,1,surprise,,13,think,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_109,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_112,True,,1,surprise,,13,think,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_110,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_113,True,,1,surprise,,13,think,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_111,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_114,True,,1,surprise,,13,think,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_112,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_115,True,,1,surprise,,13,think,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_113,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_116,True,,1,surprise,,13,think,,12,12,1.0,,,noir_c,noir_c,,,,,,,,,,
snowfall_episode_noirblanc_02_114,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_117,True,,1,surprise,,13,think,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_115,80903,snowfall_episode_noirblanc_02,Self,Locale_SubScenario:snowfall_episode_noirblanc_02_118,False,,1,surprise,,13,think,,12,12,1.0,,,,,,,,,,,,,,
snowfall_episode_noirblanc_02_116,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_119,True,,1,surprise,,13,think,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_117,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_120,False,,1,surprise,,13,think,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
snowfall_episode_noirblanc_02_118,80903,snowfall_episode_noirblanc_02,Speech,Locale_SubScenario:snowfall_episode_noirblanc_02_121,True,,1,surprise,,13,think,,12,12,1.0,,,blanc_c,blanc_c,,,,,,,,,,
