id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/1/hide_char_id,characters/0/hide_char_id,characters/2/hide_char_id,fade,play_sound,set_camera_shake,characters/3/hide_char_id,set_filter_01,set_filter_02
event_unbreakablesphere1_02_s_11,40075,event_unbreakablesphere1_02_s,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_02_s_11,True,,1,idle,,3,idle,,5,surprise,,13,idle,,100,100,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_12,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_12,True,,1,idle,,3,idle,,5,surprise,,13,idle,,S_300,S_300,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_13,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_13,True,,1,idle,,3,think,,5,surprise,,13,idle,,S_300,S_30,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_14,40075,event_unbreakablesphere1_02_s,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_02_s_14,True,,1,idle,,3,think,,5,delight,,13,idle,,S_30,53,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_15,40075,event_unbreakablesphere1_02_s,Narration,littlemermaid,,Locale_MainScenario:event_unbreakablesphere1_02_s_15,False,,1,idle,,3,think,,5,delight,,13,idle,,53,53,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_16,40075,event_unbreakablesphere1_02_s,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_02_s_16,True,,1,idle,,3,think,,5,delight,,13,idle,,53,53,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_17,40075,event_unbreakablesphere1_02_s,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_02_s_17,True,,1,idle,,3,think,,5,idle,,13,idle,,53,53,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_18,40075,event_unbreakablesphere1_02_s,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_02_s_18,True,,1,idle,,3,think,,5,idle,,13,idle,,53,53,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_19,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_19,False,,1,idle,,3,idle,,5,idle,,13,idle,,53,53,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_20,40075,event_unbreakablesphere1_02_s,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_02_s_20,True,,1,idle,,3,idle,,5,think,,13,idle,,53,53,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_21,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_21,True,,1,idle,,3,idle,,5,think,,13,idle,,53,53,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_22,40075,event_unbreakablesphere1_02_s,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_02_s_22,True,,1,idle,,3,idle,,5,idle,,13,idle,,53,53,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_23,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_23,True,,1,idle,,3,think,,5,idle,,13,idle,,53,53,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_24,40075,event_unbreakablesphere1_02_s,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_02_s_24,True,,1,idle,,3,think,,5,surprise,,13,idle,,53,53,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_25,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_25,True,,1,idle,,3,think,,5,surprise,,13,idle,,53,3,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_26,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_26,True,,1,idle,,3,think,,5,surprise,,13,idle,,3,S_30,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_27,40075,event_unbreakablesphere1_02_s,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_02_s_27,False,,1,idle,,3,think,,5,surprise,,13,idle,,S_30,S_30,1.0,,mori,,,,,,,,
event_unbreakablesphere1_02_s_28,40075,event_unbreakablesphere1_02_s,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_02_s_28,True,,1,idle,,,,,5,surprise,,13,idle,,S_30,10,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_29,40075,event_unbreakablesphere1_02_s,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_02_s_29,True,,1,idle,,,,,5,idle,,13,idle,,10,113,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_30,40075,event_unbreakablesphere1_02_s,Speech,yuni_n,yuni_n,Locale_MainScenario:event_unbreakablesphere1_02_s_30,True,,1,idle,,,,,5,idle,,13,idle,,113,113,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_31,40075,event_unbreakablesphere1_02_s,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_02_s_31,True,,1,idle,,,,,5,idle,,13,idle,,113,113,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_32,40075,event_unbreakablesphere1_02_s,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_02_s_32,True,,1,idle,,,,,5,delight,,13,idle,,L_500,L_500,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_33,40075,event_unbreakablesphere1_02_s,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_02_s_33,False,,1,idle,mori,3,think,,5,delight,,13,idle,,black,black,1.0,,,mihara_b,littlemermaid,black,,,,,
event_unbreakablesphere1_02_s_34,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_34,True,,,,,3,pain,,,,,13,idle,,S_300,S_300,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_35,40075,event_unbreakablesphere1_02_s,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_02_s_35,False,,,,,3,pain,,,,,13,idle,,S_300,S_30,1.0,,,,,,sfx_scn_magicbubble_1,,,,
event_unbreakablesphere1_02_s_36,40075,event_unbreakablesphere1_02_s,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_02_s_36,False,,,,,3,pain,,,,,13,idle,,S_30,S_30,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_37,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_37,True,,,,,3,pain,,,,,13,idle,,S_30,S_30,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_38,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_38,True,,,,,3,idle,,,,,13,idle,,S_30,S_30,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_39,40075,event_unbreakablesphere1_02_s,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_02_s_39,False,,,,,3,idle,,,,,13,idle,,S_30,S_30,1.0,,,,,,sfx_scn_magicbubble_2,,,,
event_unbreakablesphere1_02_s_40,40075,event_unbreakablesphere1_02_s,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_02_s_40,False,,,,,3,idle,,,,,13,idle,,S_30,S_30,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_41,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_41,True,,,,,3,idle,,,,,13,idle,,S_30,S_30,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_42,40075,event_unbreakablesphere1_02_s,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_02_s_42,False,,,,,3,idle,,,,,13,idle,,S_30,S_30,1.0,,,,,,sfx_scn_magicbubble_3,,,,
event_unbreakablesphere1_02_s_43,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_43,True,,,,,3,idle,,,,,13,idle,,S_30,S_30,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_44,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_44,True,,,,,3,idle,,,,,13,idle,,S_30,S_300,0.5,,,,,,,,,,
event_unbreakablesphere1_02_s_45,40075,event_unbreakablesphere1_02_s,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_02_s_45,False,,,,,3,idle,,,,,13,idle,,S_300,S_300,1.0,,,,,,sfx_scn_magicbubble_1,,,,
event_unbreakablesphere1_02_s_46,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_46,True,,,,,3,shy_02,,,,,13,idle,,S_300,S_300,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_47,40075,event_unbreakablesphere1_02_s,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_02_s_47,False,,,,,3,shy_02,,,,,13,idle,,S_300,S_300,1.0,,,,,,sfx_scn_magicbubble_2,,,,
event_unbreakablesphere1_02_s_48,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_48,False,,,,,3,shy_01,,,,,13,idle,,S_300,S_300,1.5,,,,,,,,,,
event_unbreakablesphere1_02_s_49,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_49,True,,,,,3,shy_01,,,,,13,idle,,S_300,S_30,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_50,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_50,True,,,,,3,shy_01,,,,,13,idle,,S_30,S_30,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_51,40075,event_unbreakablesphere1_02_s,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_02_s_51,True,mihara_b,1,idle,,3,shy_01,,,,,13,idle,,S_30,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_52,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_52,True,,1,idle,,3,shy_02,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_53,40075,event_unbreakablesphere1_02_s,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_02_s_53,False,,1,idle,,3,shy_02,,,,,13,idle,,31,31,1.0,,,,,,sfx_scn_bodyfall_down,Low_2,,,
event_unbreakablesphere1_02_s_54,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_54,True,,1,idle,,3,shy_02,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_55,40075,event_unbreakablesphere1_02_s,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_02_s_55,True,,1,idle,,3,shy_02,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_56,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_56,True,,1,idle,,3,angry,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_57,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_57,True,,1,idle,,3,angry,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_58,40075,event_unbreakablesphere1_02_s,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_02_s_58,True,,1,idle,,3,angry,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_59,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_59,True,,1,idle,,3,angry,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_60,40075,event_unbreakablesphere1_02_s,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_02_s_60,True,,1,idle,,3,angry,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_61,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_61,True,,1,idle,,3,idle,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_62,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_62,True,,1,idle,,3,idle,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_63,40075,event_unbreakablesphere1_02_s,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_02_s_63,True,,1,surprise,,3,idle,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_64,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_64,True,,1,surprise,,3,idle,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_65,40075,event_unbreakablesphere1_02_s,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_02_s_65,False,,1,think,,3,idle,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_66,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_66,True,,1,think,,3,idle,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_67,40075,event_unbreakablesphere1_02_s,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_02_s_67,True,,1,idle,,3,idle,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_68,40075,event_unbreakablesphere1_02_s,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_02_s_68,True,,1,idle,,3,idle,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_69,40075,event_unbreakablesphere1_02_s,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_02_s_69,True,,1,idle,,3,idle,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_70,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_70,False,,1,idle,,3,pain,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_71,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_71,True,,1,idle,,3,pain,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_72,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_72,True,,1,idle,,3,pain,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_73,40075,event_unbreakablesphere1_02_s,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_02_s_73,False,,1,think,,3,pain,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_74,40075,event_unbreakablesphere1_02_s,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_02_s_74,True,,1,think,,3,pain,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_75,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_75,True,,1,think,,3,pain,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_76,40075,event_unbreakablesphere1_02_s,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_02_s_76,True,,1,idle,,3,pain,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_77,40075,event_unbreakablesphere1_02_s,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_02_s_77,True,,1,idle,,3,pain,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_78,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_78,True,,1,idle,,3,pain,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_79,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_79,True,,1,idle,,3,pain,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_80,40075,event_unbreakablesphere1_02_s,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_02_s_80,True,,1,idle,,3,pain,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_81,40075,event_unbreakablesphere1_02_s,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_02_s_81,True,,1,idle,,3,pain,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_82,40075,event_unbreakablesphere1_02_s,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_02_s_82,True,,1,idle,,3,pain,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_83,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_83,True,,1,idle,,3,pain,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_84,40075,event_unbreakablesphere1_02_s,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_02_s_84,True,,1,idle,,3,pain,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_85,40075,event_unbreakablesphere1_02_s,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_02_s_85,True,,1,idle,,3,pain,,,,,13,idle,,31,31,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_86,40075,event_unbreakablesphere1_02_s,Narration,mihara_b,,Locale_MainScenario:event_unbreakablesphere1_02_s_86,False,,1,idle,,3,pain,,,,,13,idle,,31,31,1.0,,,mihara_b,,,,,,,
event_unbreakablesphere1_02_s_87,40075,event_unbreakablesphere1_02_s,Speech,yuni_n,yuni_n,Locale_MainScenario:event_unbreakablesphere1_02_s_87,False,,,,,3,pain,,,,,13,idle,,31,13,1.5,,,,,,,,,,
event_unbreakablesphere1_02_s_88,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_88,True,,,,,3,think,,,,,13,idle,,S_30,S_30,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_89,40075,event_unbreakablesphere1_02_s,Speech,mihara_b,mihara_b,Locale_MainScenario:event_unbreakablesphere1_02_s_89,True,,,,,3,think,,,,,13,idle,,L_130,L_130,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_90,40075,event_unbreakablesphere1_02_s,Speech,yuni_n,yuni_n,Locale_MainScenario:event_unbreakablesphere1_02_s_90,True,,,,,3,think,,,,,13,idle,,L_130,L_1300,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_91,40075,event_unbreakablesphere1_02_s,Narration,yuni_n,,Locale_MainScenario:event_unbreakablesphere1_02_s_91,False,,,,,3,think,,,,,13,idle,,L_1300,L_1300,1.0,none,,,,,,,yuni_n,,
event_unbreakablesphere1_02_s_92,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_92,True,,,,,3,think,,,,,,,,L_1300,S_300,1.5,,,,,,,,,,
event_unbreakablesphere1_02_s_93,40075,event_unbreakablesphere1_02_s,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_02_s_93,False,,,,,3,think,,,,,,,,black,black,1.0,,,,,,sfx_scn_sit,,,,
event_unbreakablesphere1_02_s_94,40075,event_unbreakablesphere1_02_s,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_02_s_94,False,,,,,3,think,,,,,,,,black,black,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_95,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_95,False,,,,,3,think,,,,,,,,S_300,S_300,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_96,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_96,True,,,,,3,think,,,,,,,,S_300,S_300,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_97,40075,event_unbreakablesphere1_02_s,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_02_s_97,False,,,,,3,think,,,,,,,,S_300,S_30,1.0,,,,,,sfx_scn_rustle,,,,
event_unbreakablesphere1_02_s_98,40075,event_unbreakablesphere1_02_s,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_02_s_98,False,,,,,3,think,,,,,,,,S_30,S_30,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_99,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_99,True,,,,,3,think,,,,,,,,S_30,S_30,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_100,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_100,True,,,,,3,think,,,,,,,,S_30,S_30,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_101,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_101,True,,,,,3,think,,,,,,,,S_30,S_30,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_102,40075,event_unbreakablesphere1_02_s,Speech,jien,unknown,Locale_MainScenario:event_unbreakablesphere1_02_s_102,True,,,,,3,think,jien,15,idle,,,,Laboratory,black,black,1.0,bgm_story_empathize,,,,black,,,,Vignetting,Grey
event_unbreakablesphere1_02_s_103,40075,event_unbreakablesphere1_02_s,Speech,jien,jien,Locale_MainScenario:event_unbreakablesphere1_02_s_103,True,,,,,3,think,,15,smile,,,,,150,1500,1.0,,,,,,,,,Vignetting,Grey
event_unbreakablesphere1_02_s_104,40075,event_unbreakablesphere1_02_s,Speech,jien,jien,Locale_MainScenario:event_unbreakablesphere1_02_s_104,True,,,,,3,think,,15,smile,,,,,1500,1500,1.0,,,,,,,,,Vignetting,Grey
event_unbreakablesphere1_02_s_105,40075,event_unbreakablesphere1_02_s,Speech,jien,jien,Locale_MainScenario:event_unbreakablesphere1_02_s_105,True,,,,,3,think,,15,smile,,,,,1500,1500,1.0,,,,,,,,,Vignetting,Grey
event_unbreakablesphere1_02_s_106,40075,event_unbreakablesphere1_02_s,Speech,jien,jien,Locale_MainScenario:event_unbreakablesphere1_02_s_106,True,,,,,3,think,,15,delight,,,,EmptyArea,black,black,1.0,,,,,,,,,Vignetting,Grey
event_unbreakablesphere1_02_s_107,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_107,True,,,,,3,think,,15,delight,,,,,S_300,S_300,1.0,,,,jien,black,,,,,
event_unbreakablesphere1_02_s_108,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_108,False,,,,,3,think,,,,,,,,S_300,S_300,1.0,,,,,,,,,,
event_unbreakablesphere1_02_s_109,40075,event_unbreakablesphere1_02_s,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_02_s_109,True,,,,,3,think,,,,,,,,S_300,S_30,1.0,,,,,,,,,,
