id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,highlight,speaker,fade,play_sound,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/1/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/2/hide_char_id,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/3/hide_char_id
event_freezeacpu_03_e_11,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_11,True,,10,10,1.0,,poli,poli,,,,1,idle,,,13,idle,,,,,,,,,
event_freezeacpu_03_e_12,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_12,True,,10,100,1.0,,anis,anis,,,,1,idle,,,13,idle,,,,,,,,,
event_freezeacpu_03_e_13,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_13,True,,100,100,1.0,,anis,anis,,,,1,idle,,,13,idle,,,,,,,,,
event_freezeacpu_03_e_14,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_14,True,,100,100,1.0,,anis,anis,,,,1,idle,,,13,idle,,,,,,,,,
event_freezeacpu_03_e_15,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_15,True,,100,XS_1300,1.0,,poli,poli,,,,1,idle,,,13,angry,,,,,,,,,
event_freezeacpu_03_e_16,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_16,True,,XS_1300,XS_1300,1.0,,poli,poli,,,,1,idle,,,13,angry,,,,,,,,,
event_freezeacpu_03_e_17,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_17,True,,XS_1300,XS_1300,1.0,,poli,poli,,,,1,idle,,,13,idle,,,,,,,,,
event_freezeacpu_03_e_18,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_18,True,,XS_1300,113,1.0,,anis,anis,,,,1,worry,,,13,idle,,,,,,,,,
event_freezeacpu_03_e_19,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_19,True,,113,113,1.0,,poli,poli,,,,1,worry,,,13,idle,,,,,,,,,
event_freezeacpu_03_e_20,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_20,True,,113,113,1.0,,poli,poli,,,,1,worry,,,13,idle,,,,,,,,,
event_freezeacpu_03_e_21,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_21,True,,113,113,1.0,,anis,anis,,,,1,void,,,13,idle,,,,,,,,,
event_freezeacpu_03_e_22,40030,event_freezeacpu_03_e,Narration,Locale_SubScenario:event_freezeacpu_03_e_22,False,,113,17,2.0,,,,,,,1,void,,,13,idle,,,,,,,,,
event_freezeacpu_03_e_23,40030,event_freezeacpu_03_e,Narration,Locale_SubScenario:event_freezeacpu_03_e_23,False,,17,17,1.0,,,,,,,1,void,,,13,idle,,,,,,,,,
event_freezeacpu_03_e_24,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_24,True,,10,10,1.0,,anis,anis,,,,1,idle,,,13,idle,,,,,,,,,
event_freezeacpu_03_e_25,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_25,True,,10,10,1.0,,anis,anis,,,,1,idle,,,13,idle,,,,,,,,,
event_freezeacpu_03_e_26,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_26,True,,10,10,1.0,,anis,anis,,,,1,idle,,,13,idle,,,,,,,,,
event_freezeacpu_03_e_27,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_27,True,,10,113,1.0,,poli,poli,,,,1,idle,,,13,idle,,,,,,,,,
event_freezeacpu_03_e_28,40030,event_freezeacpu_03_e,Narration,Locale_SubScenario:event_freezeacpu_03_e_28,False,,113,113,1.0,,,,,,,1,idle,,,13,idle,,,,,,,,,
event_freezeacpu_03_e_29,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_29,True,,113,113,1.0,,anis,anis,,,,1,delight,,,13,idle,,,,,,,,,
event_freezeacpu_03_e_30,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_30,True,,113,113,1.0,,anis,anis,,,,1,delight,,,13,idle,,,,,,,,,
event_freezeacpu_03_e_31,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_31,True,,113,113,1.0,,poli,poli,,,,1,delight,,,13,idle,,,,,,,,,
event_freezeacpu_03_e_32,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_32,True,,113,113,1.0,,anis,anis,,,,1,idle,,,13,idle,,,,,,,,,
event_freezeacpu_03_e_33,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_33,True,,113,113,1.0,,anis,anis,,,,1,idle,,,13,idle,,,,,,,,,
event_freezeacpu_03_e_34,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_34,True,,113,113,1.0,,poli,poli,,,,1,idle,,,13,idle,,,,,,,,,
event_freezeacpu_03_e_35,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_35,True,,113,113,1.0,,poli,poli,,,,1,idle,,,13,idle,,,,,,,,,
event_freezeacpu_03_e_36,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_36,True,,113,10,1.0,,anis,anis,,,,1,idle,,,13,idle,,,,,,,,,
event_freezeacpu_03_e_37,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_37,True,,10,10,1.0,,anis,anis,,,,1,idle,,,13,idle,,,,,,,,,
event_freezeacpu_03_e_38,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_38,True,,10,100,1.0,,anis,anis,,,,1,idle,,,13,idle,,,,,,,,,
event_freezeacpu_03_e_39,40030,event_freezeacpu_03_e,Narration,Locale_SubScenario:event_freezeacpu_03_e_39,False,,black,black,1.0,,,,black,,,1,idle,anis,,13,idle,poli,,,,,,,,
event_freezeacpu_03_e_40,40030,event_freezeacpu_03_e,Narration,Locale_SubScenario:event_freezeacpu_03_e_40,False,ToyShop,black,black,1.0,,,,,,neon,1,idle,,rapi,13,idle,,miranda,3,idle,,,,,
event_freezeacpu_03_e_41,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_41,True,,S_10,S_10,1.0,,neon,neon,,,,1,idle,,,13,idle,,,3,idle,,,,,
event_freezeacpu_03_e_42,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_42,True,,S_10,S_10,1.0,,neon,neon,,,,1,idle,,,13,idle,,,3,idle,,,,,
event_freezeacpu_03_e_43,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_43,True,,S_10,S_10,1.0,,neon,neon,,,,1,delight,,,13,idle,,,3,idle,,,,,
event_freezeacpu_03_e_44,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_44,True,,S_10,113,1.0,,rapi,rapi,,,,1,delight,,,13,idle,,,3,idle,,,,,
event_freezeacpu_03_e_45,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_45,True,,113,113,1.0,,neon,neon,,,,1,idle,,,13,idle,,,3,idle,,,,,
event_freezeacpu_03_e_46,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_46,True,,113,113,1.0,,neon,neon,,,,1,idle,,,13,idle,,,3,idle,,,,,
event_freezeacpu_03_e_47,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_47,True,,113,31,1.0,,miranda,miranda,,,,1,idle,,,13,idle,,,3,idle,,,,,
event_freezeacpu_03_e_48,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_48,True,,31,31,1.0,,neon,neon,,,,1,idle,,,13,idle,,,3,idle,,,,,
event_freezeacpu_03_e_49,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_49,True,,31,31,1.0,,miranda,miranda,,,,1,idle,,,13,idle,,,3,idle,,,,,
event_freezeacpu_03_e_50,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_50,True,,31,31,1.0,,miranda,miranda,,,,1,idle,,,13,idle,,,3,idle,,,,,
event_freezeacpu_03_e_51,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_51,True,,31,31,1.0,,miranda,miranda,,,,1,idle,,,13,idle,,,3,idle,,,,,
event_freezeacpu_03_e_52,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_52,True,,31,31,1.0,,neon,neon,,,,1,idle,,,13,idle,,,3,idle,,,,,
event_freezeacpu_03_e_53,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_53,True,,31,31,1.0,,miranda,miranda,,,,1,idle,,,13,idle,,,3,idle,,,,,
event_freezeacpu_03_e_54,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_54,True,,31,31,1.0,,miranda,miranda,,,,1,idle,,,13,idle,,,5,idle,,,,,
event_freezeacpu_03_e_55,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_55,True,,31,113,1.0,,rapi,rapi,,,,1,idle,,,13,idle,,,5,idle,,,,,
event_freezeacpu_03_e_56,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_56,True,,113,113,1.0,,neon,neon,,,,1,idle,,,13,idle,,,5,idle,,femaleemployee,7,idle,
event_freezeacpu_03_e_57,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_57,True,,113,113,1.0,,neon,neon,,,,1,idle,,,13,idle,,,5,idle,,,7,idle,
event_freezeacpu_03_e_58,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_58,True,,113,113,1.0,,rapi,rapi,,,,1,idle,,,13,idle,,,5,idle,,,7,idle,
event_freezeacpu_03_e_59,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_59,True,,113,113,1.0,,rapi,rapi,,,,1,idle,,,13,idle,,,5,idle,,,7,idle,
event_freezeacpu_03_e_60,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_60,True,,S_50,S_50,1.0,,miranda,miranda,,,,1,idle,,,13,idle,,,5,idle,,,7,idle,
event_freezeacpu_03_e_61,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_61,True,,S_50,S_50,1.0,,miranda,miranda,,,,1,idle,,,13,idle,,,5,idle,,,7,idle,
event_freezeacpu_03_e_62,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_62,True,,S_50,75,1.0,,femaleemployee,femaleemployee,,,,1,idle,,,13,idle,,,5,idle,,,7,idle,
event_freezeacpu_03_e_63,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_63,True,,75,75,1.0,,miranda,miranda,,,,1,idle,,,13,idle,,,5,idle,,,7,idle,
event_freezeacpu_03_e_64,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_64,True,,75,75,1.0,,femaleemployee,femaleemployee,,,,1,idle,,,13,idle,,,5,idle,,,7,idle,
event_freezeacpu_03_e_65,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_65,True,,75,75,1.0,,femaleemployee,femaleemployee,,,,1,idle,,,13,idle,,,5,idle,,,7,idle,
event_freezeacpu_03_e_66,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_66,True,,75,75,1.0,,femaleemployee,femaleemployee,,,,1,idle,,,13,idle,,,5,idle,,,7,idle,
event_freezeacpu_03_e_67,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_67,True,,75,75,1.0,,miranda,miranda,,,,1,idle,,,13,idle,,,5,idle,,,7,idle,
event_freezeacpu_03_e_68,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_68,True,,75,75,1.0,,femaleemployee,femaleemployee,,,,1,idle,,,13,idle,,,5,idle,,,7,idle,
event_freezeacpu_03_e_69,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_69,True,,75,75,1.0,,femaleemployee,femaleemployee,,,,1,idle,,,13,idle,,,5,idle,,,7,idle,
event_freezeacpu_03_e_70,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_70,True,,75,75,1.0,,miranda,miranda,,,,1,idle,,,13,idle,,,5,shy,,,7,idle,
event_freezeacpu_03_e_71,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_71,True,,75,70,1.0,,femaleemployee,femaleemployee,,,,1,idle,,,13,idle,,,5,shy,,,7,idle,
event_freezeacpu_03_e_72,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_72,True,,70,70,1.0,,femaleemployee,femaleemployee,,,,1,idle,,,13,idle,,,5,shy,,,7,idle,
event_freezeacpu_03_e_73,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_73,True,,70,70,1.0,,femaleemployee,femaleemployee,,,,1,idle,,,13,idle,,,5,shy,,,7,idle,
event_freezeacpu_03_e_74,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_74,True,,70,S_50,1.0,,miranda,miranda,,,,1,idle,,,13,idle,,,5,think,,,7,idle,
event_freezeacpu_03_e_75,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_75,True,,S_10,S_10,1.0,,neon,neon,,,,1,idle,,,13,idle,,,5,think,,,7,idle,
event_freezeacpu_03_e_76,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_76,True,,S_10,S_10,1.0,,neon,neon,,,,1,idle,,,13,idle,,,5,think,,,7,idle,
event_freezeacpu_03_e_77,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_77,True,,S_50,S_50,1.0,,miranda,miranda,,,,1,idle,,,13,idle,,,5,idle,,,7,idle,
event_freezeacpu_03_e_78,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_78,True,,S_50,S_50,1.0,,miranda,miranda,,,,1,idle,,,13,idle,,,5,idle,,,7,idle,
event_freezeacpu_03_e_79,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_79,True,,S_50,S_50,1.0,,miranda,miranda,,,,1,idle,,,13,idle,,,5,idle,,,7,idle,
event_freezeacpu_03_e_80,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_80,True,,S_10,S_10,1.0,,neon,neon,,,,1,idle,,,13,idle,,,5,idle,,,7,idle,femaleemployee
event_freezeacpu_03_e_81,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_81,True,,S_10,S_10,1.0,,neon,neon,,,,1,idle,,,13,idle,,,5,idle,,,,,
event_freezeacpu_03_e_82,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_82,True,,S_10,S_10,1.0,,neon,neon,,,,1,no,,,13,idle,,,5,idle,,,,,
event_freezeacpu_03_e_83,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_83,True,,S_10,S_100,0.5,,neon,neon,,,,1,no,,,13,idle,,,5,idle,,,,,
event_freezeacpu_03_e_84,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_84,False,,1300,1300,1.0,,rapi,rapi,,,,1,no,,,13,idle,,,5,idle,,,,,
event_freezeacpu_03_e_85,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_85,True,,1300,130,1.0,,rapi,rapi,,,,1,no,,,13,think,,,5,idle,,,,,
event_freezeacpu_03_e_86,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_86,True,,130,130,1.0,,rapi,rapi,,,,1,no,,,13,think,,,5,idle,,,,,
event_freezeacpu_03_e_87,40030,event_freezeacpu_03_e,Narration,Locale_SubScenario:event_freezeacpu_03_e_87,False,Backstreet,black,black,1.0,,,,black,,,1,idle,,,13,think,rapi,,5,idle,miranda,,,,
event_freezeacpu_03_e_88,40030,event_freezeacpu_03_e,Narration,Locale_SubScenario:event_freezeacpu_03_e_88,False,,black,black,1.0,,,,,,,1,idle,neon,,,,,,,,,,,,
event_freezeacpu_03_e_89,40030,event_freezeacpu_03_e,Narration,Locale_SubScenario:event_freezeacpu_03_e_89,False,,S_50,S_50,1.0,,,,,sfx_scn_emptywind,quiry,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_90,40030,event_freezeacpu_03_e,Self,Locale_SubScenario:event_freezeacpu_03_e_90,False,,S_50,S_50,1.0,,,,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_91,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_91,False,,S_50,S_10,2.0,,quiry,quiry,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_92,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_92,True,,S_10,S_10,1.0,,quiry,quiry,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_93,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_93,True,,S_10,S_10,1.0,,quiry,quiry,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_94,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_94,True,,S_10,S_10,1.0,,quiry,quiry,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_95,40030,event_freezeacpu_03_e,Self,Locale_SubScenario:event_freezeacpu_03_e_95,False,,S_10,S_10,1.0,,,,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_96,40030,event_freezeacpu_03_e,Monologue,Locale_SubScenario:event_freezeacpu_03_e_96,False,,S_10,S_50,2.0,,,,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_97,40030,event_freezeacpu_03_e,Monologue,Locale_SubScenario:event_freezeacpu_03_e_97,False,,S_50,S_50,1.0,,,,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_98,40030,event_freezeacpu_03_e,Monologue,Locale_SubScenario:event_freezeacpu_03_e_98,False,,S_50,S_50,1.0,,,,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_99,40030,event_freezeacpu_03_e,Self,Locale_SubScenario:event_freezeacpu_03_e_99,False,,S_50,S_50,1.0,,,,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_100,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_100,True,,S_50,S_10,1.0,,quiry,quiry,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_101,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_101,True,,S_10,S_10,1.0,,quiry,quiry,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_102,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_102,True,,S_10,S_10,1.0,,quiry,quiry,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_103,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_103,True,,S_10,S_10,1.0,,quiry,quiry,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_104,40030,event_freezeacpu_03_e,Monologue,Locale_SubScenario:event_freezeacpu_03_e_104,False,,S_10,S_100,1.0,,,,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_105,40030,event_freezeacpu_03_e,Monologue,Locale_SubScenario:event_freezeacpu_03_e_105,False,,S_100,S_100,1.0,,,,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_106,40030,event_freezeacpu_03_e,Narration,Locale_SubScenario:event_freezeacpu_03_e_106,False,,S_100,S_100,1.0,,,,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_107,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_107,False,,S_100,S_100,1.0,,quiry,quiry,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_108,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_108,True,,S_100,S_10,1.0,,quiry,quiry,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_109,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_109,True,,S_10,S_10,1.0,,quiry,quiry,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_110,40030,event_freezeacpu_03_e,Self,Locale_SubScenario:event_freezeacpu_03_e_110,False,,S_10,S_10,1.0,,,,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_111,40030,event_freezeacpu_03_e,Self,Locale_SubScenario:event_freezeacpu_03_e_111,False,,S_10,S_10,1.0,,,,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_112,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_112,True,,S_10,S_10,1.0,,quiry,quiry,,,,1,surprise,,,,,,,,,,,,,
event_freezeacpu_03_e_113,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_113,True,,S_10,S_10,1.0,,quiry,quiry,,,,1,surprise,,,,,,,,,,,,,
event_freezeacpu_03_e_114,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_114,True,,S_10,S_10,1.0,,quiry,quiry,,,,1,surprise,,,,,,,,,,,,,
event_freezeacpu_03_e_115,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_115,True,,S_10,S_10,1.0,,quiry,quiry,,,,1,surprise,,,,,,,,,,,,,
event_freezeacpu_03_e_116,40030,event_freezeacpu_03_e,Self,Locale_SubScenario:event_freezeacpu_03_e_116,False,,S_10,S_10,1.0,,,,,,,1,surprise,,,,,,,,,,,,,
event_freezeacpu_03_e_117,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_117,False,,S_10,S_10,1.0,,quiry,quiry,,,,1,surprise,,,,,,,,,,,,,
event_freezeacpu_03_e_118,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_118,True,,S_10,S_100,1.0,,quiry,quiry,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_119,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_119,True,,S_100,S_100,1.0,,quiry,quiry,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_120,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_120,True,,S_100,S_100,1.0,,quiry,quiry,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_121,40030,event_freezeacpu_03_e,Monologue,Locale_SubScenario:event_freezeacpu_03_e_121,False,,S_100,S_100,1.0,,,,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_122,40030,event_freezeacpu_03_e,Self,Locale_SubScenario:event_freezeacpu_03_e_122,False,,S_100,S_100,1.0,,,,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_123,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_123,True,,S_100,S_100,1.0,,quiry,quiry,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_124,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_124,True,,S_100,S_100,1.0,,unknown,unknown,,,,1,idle,,,,,,,,,,,,,
event_freezeacpu_03_e_125,40030,event_freezeacpu_03_e,Speech,Locale_SubScenario:event_freezeacpu_03_e_125,True,,S_100,S_10,1.0,,quiry,quiry,,,,1,surprise,,,,,,,,,,,,,
event_freezeacpu_03_e_126,40030,event_freezeacpu_03_e,Monologue,Locale_SubScenario:event_freezeacpu_03_e_126,False,,black,black,1.0,,,,,,,1,surprise,,,,,,,,,,,,,
