id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,play_sound,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,fade,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/8/show_char_id,characters/8/set_char_position,characters/8/set_char_anim,characters/2/hide_char_id,characters/3/hide_char_id,characters/4/hide_char_id,characters/5/hide_char_id,characters/6/hide_char_id,characters/7/hide_char_id,characters/8/hide_char_id,characters/0/hide_char_id,set_filter_01,set_camera_shake
event_goldencoinrush2_06_e_41,40049,event_goldencoinrush2_06_e,Monologue,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_41,False,,8,3,1.5,,,,3,delight,,1,delight,,,13,good,,15,delight,,17,delight,,19,delight,,5,idle,,9,idle,,7,idle,,,,,,,,,,
event_goldencoinrush2_06_e_42,40049,event_goldencoinrush2_06_e,Monologue,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_42,False,,3,3,1.0,,,,3,delight,,1,delight,,,13,good,,15,delight,,17,delight,,19,delight,,5,idle,,9,idle,,7,idle,,,,,,,,,,
event_goldencoinrush2_06_e_43,40049,event_goldencoinrush2_06_e,Monologue,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_43,False,,3,S_30,1.0,,,,3,delight,,1,delight,,,13,good,,15,delight,,17,delight,,19,delight,,5,idle,,9,idle,,7,idle,,,,,,,,,,
event_goldencoinrush2_06_e_44,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_44,True,,S_30,S_30,1.0,bgm_story_orangepop,,,3,surprise,,1,idle,black,,13,good,,15,delight,,17,delight,,19,delight,,5,idle,,9,idle,,7,idle,milk,rupee_b,folkwang_b,volume,mary_b,blanc,noir,,,
event_goldencoinrush2_06_e_45,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_45,True,,S_30,S_30,1.0,,,,3,surprise,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_46,40049,event_goldencoinrush2_06_e,Self,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_46,False,,S_30,S_30,1.0,,,,3,surprise,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_47,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_47,True,,S_30,3,1.0,,,,3,idle,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_48,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_48,True,,3,3,1.0,,,,3,idle,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_49,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_49,True,,3,3,1.0,,,,3,surprise,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_50,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_50,True,,3,3,1.0,,,,3,delight,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_51,40049,event_goldencoinrush2_06_e,Monologue,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_51,False,,3,3,1.0,,,,3,delight,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_52,40049,event_goldencoinrush2_06_e,Monologue,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_52,False,,3,3,1.0,,,,3,delight,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soda_b,,
event_goldencoinrush2_06_e_53,40049,event_goldencoinrush2_06_e,Self,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_53,False,,3,3,1.0,,,,,,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_54,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_54,True,,3,3,1.0,,,soda_b,3,void,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_55,40049,event_goldencoinrush2_06_e,Self,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_55,False,,3,3,1.0,,,,3,void,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_56,40049,event_goldencoinrush2_06_e,Monologue,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_56,False,,3,3,1.0,none,,,3,void,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_57,40049,event_goldencoinrush2_06_e,Monologue,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_57,False,,3,S_300,1.0,,,,3,void,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_58,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_58,True,,S_300,S_300,1.0,bgm_story_inwonderland,,,3,surprise,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_59,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_59,True,,S_300,S_300,1.0,,,,3,surprise,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_60,40049,event_goldencoinrush2_06_e,Self,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_60,False,,S_300,S_300,1.0,,,,3,surprise,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_61,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_61,True,,S_300,S_300,1.0,,,,3,surprise,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_62,40049,event_goldencoinrush2_06_e,Speech,alice_b,alice_b,Locale_MainScenario:event_goldencoinrush2_06_e_62,True,,S_300,XS_100,1.0,,,,3,surprise,,1,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_63,40049,event_goldencoinrush2_06_e,Speech,alice_b,alice_b,Locale_MainScenario:event_goldencoinrush2_06_e_63,True,,XS_100,XS_100,1.0,,,,3,surprise,,1,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_64,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_64,True,,XS_100,2,1.0,,,,3,worry,,1,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_65,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_65,True,,2,2,1.0,,,,3,worry,,1,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_66,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_66,True,,2,2,1.0,,,,3,cry,,1,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_67,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_67,True,,2,2,1.0,,,,3,cry,,1,delight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_68,40049,event_goldencoinrush2_06_e,Speech,alice_b,alice_b,Locale_MainScenario:event_goldencoinrush2_06_e_68,True,,2,2,1.0,,,,3,cry,,1,worry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_69,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_69,True,,2,S_30,0.7,,,,3,cry,,1,worry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_70,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_70,True,,S_30,S_30,1.0,,,,3,cry,,1,worry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_71,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_71,True,,S_30,S_30,1.0,,,,3,cry,,1,worry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_72,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_72,True,,S_30,S_30,1.0,,,,3,cry,,1,worry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_73,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_73,True,,S_30,S_30,1.0,,,,3,cry,,1,worry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_74,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_74,True,,S_30,S_30,1.0,,,,3,cry,,1,worry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_75,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_75,True,,S_30,S_30,1.0,,,,3,cry,,1,worry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_76,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_76,True,,S_30,S_30,1.0,,,,3,cry,,1,worry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_77,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_77,True,,S_30,S_30,1.0,,,,3,cry,,1,worry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_78,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_78,True,,S_30,S_30,1.0,,,,3,cry,,1,worry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_79,40049,event_goldencoinrush2_06_e,Self,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_79,False,,S_30,S_30,1.0,,,,3,cry,,1,worry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_80,40049,event_goldencoinrush2_06_e,Speech,alice_b,alice_b,Locale_MainScenario:event_goldencoinrush2_06_e_80,True,,S_30,XS_10,1.0,,,,3,cry,,1,worry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_81,40049,event_goldencoinrush2_06_e,Speech,alice_b,alice_b,Locale_MainScenario:event_goldencoinrush2_06_e_81,True,,XS_10,XS_10,1.0,,,,3,cry,,1,worry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_82,40049,event_goldencoinrush2_06_e,Self,alice_b,,Locale_MainScenario:event_goldencoinrush2_06_e_82,False,,XS_10,2,1.0,,,,3,cry,,1,worry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_83,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_83,True,,2,2,1.0,,,,3,cry,,1,worry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_84,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_84,True,,2,2,1.0,,,,3,cry,,1,worry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_85,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_85,True,,2,S_30,1.0,,,,3,cry,,1,worry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_86,40049,event_goldencoinrush2_06_e,Monologue,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_86,False,,black,black,1.0,,,,3,cry,,1,worry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_87,40049,event_goldencoinrush2_06_e,Monologue,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_87,False,,black,black,1.0,,,,3,cry,,1,worry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_88,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_88,True,,3,3,1.0,,,,3,sad,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_89,40049,event_goldencoinrush2_06_e,Self,soda_b,,Locale_MainScenario:event_goldencoinrush2_06_e_89,False,,3,3,1.0,,,,3,sad,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_90,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_90,True,,3,S_30,1.0,,,,3,delight,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_goldencoinrush2_06_e_91,40049,event_goldencoinrush2_06_e,Speech,soda_b,soda_b,Locale_MainScenario:event_goldencoinrush2_06_e_91,True,,S_30,S_30,1.0,,,,3,delight,,1,idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
