id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker
snowfall_speech_ludmilla_31_11,80903,snowfall_speech_ludmilla_31,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_31_11,True,,1,idle,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_31_12,80903,snowfall_speech_ludmilla_31,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_31_12,True,,1,idle,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_31_13,80903,snowfall_speech_ludmilla_31,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_31_13,False,,1,idle,,10,10,1.0,,,,,
snowfall_speech_ludmilla_31_14,80903,snowfall_speech_ludmilla_31,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_31_14,True,,1,idle,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_31_15,80903,snowfall_speech_ludmilla_31,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_31_15,False,,1,idle,,10,10,1.0,,,,,
snowfall_speech_ludmilla_31_16,80903,snowfall_speech_ludmilla_31,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_31_16,True,,1,idle,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_31_17,80903,snowfall_speech_ludmilla_31,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_31_17,True,,1,idle,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_31_18,80903,snowfall_speech_ludmilla_31,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_31_18,False,,1,idle,,10,10,1.0,,,,,
snowfall_speech_ludmilla_31_19,80903,snowfall_speech_ludmilla_31,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_31_19,True,,1,idle,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_31_20,80903,snowfall_speech_ludmilla_31,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_31_20,True,,1,think,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_31_21,80903,snowfall_speech_ludmilla_31,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_31_21,False,,1,think,,10,10,1.0,,,snowfall_speech_ludmilla_31_23,,
snowfall_speech_ludmilla_31_22,80903,snowfall_speech_ludmilla_31,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_31_22,False,,1,think,,10,10,1.0,,,snowfall_speech_ludmilla_31_26,,
snowfall_speech_ludmilla_31_23,80903,snowfall_speech_ludmilla_31,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_31_23,True,,1,smile,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_31_24,80903,snowfall_speech_ludmilla_31,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_31_24,True,,1,think,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_31_25,80903,snowfall_speech_ludmilla_31,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_31_25,True,,1,idle,,10,10,1.0,,,snowfall_speech_ludmilla_31_32,,ludmilla_w
snowfall_speech_ludmilla_31_26,80903,snowfall_speech_ludmilla_31,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_31_26,True,,1,smile,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_31_27,80903,snowfall_speech_ludmilla_31,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_31_27,True,,1,idle,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_31_28,80903,snowfall_speech_ludmilla_31,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_31_28,True,,1,think,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_31_29,80903,snowfall_speech_ludmilla_31,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_31_29,True,,1,smile,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_31_30,80903,snowfall_speech_ludmilla_31,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_31_30,True,,1,think,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_31_31,80903,snowfall_speech_ludmilla_31,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_31_31,True,,1,idle,,10,10,1.0,,,snowfall_speech_ludmilla_31_32,,ludmilla_w
snowfall_speech_ludmilla_31_32,80903,snowfall_speech_ludmilla_31,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_31_32,False,,1,idle,,10,10,1.0,,,,,
snowfall_speech_ludmilla_31_33,80903,snowfall_speech_ludmilla_31,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_31_33,False,,1,idle,,10,10,1.0,,,,,
snowfall_speech_ludmilla_31_34,80903,snowfall_speech_ludmilla_31,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_31_34,False,,1,idle,,10,10,1.0,,,,,
snowfall_speech_ludmilla_31_35,80903,snowfall_speech_ludmilla_31,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_31_35,False,,1,idle,,10,10,1.0,,,,,
snowfall_speech_ludmilla_31_36,80903,snowfall_speech_ludmilla_31,Monologue,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_31_36,False,,1,idle,,10,10,1.0,,,,,
snowfall_speech_ludmilla_31_37,80903,snowfall_speech_ludmilla_31,Narration,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_31_37,False,,1,idle,,black,black,1.0,,,,,
