id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,highlight,speaker,fade,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/3/hide_char_id,characters/2/hide_char_id,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/1/hide_char_id,characters/4/hide_char_id,characters/0/hide_char_id,characters/5/hide_char_id
event_boomtheghost2_04_e_21,40085,event_boomtheghost2_04_e,Monologue,Locale_MainScenario:event_boomtheghost2_04_e_21,False,,black,black,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_22,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_22,True,,1,teatime_01,1.0,,,dorothy_s,dorothy_s,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_23,40085,event_boomtheghost2_04_e,Self,Locale_MainScenario:event_boomtheghost2_04_e_23,False,,teatime_01,teatime_01,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_24,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_24,True,,teatime_01,teatime_01,1.0,,,dorothy_s,dorothy_s,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_25,40085,event_boomtheghost2_04_e,Self,Locale_MainScenario:event_boomtheghost2_04_e_25,False,,teatime_01,teatime_01,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_26,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_26,True,,teatime_01,teatime_01,1.0,,,dorothy_s,dorothy_s,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_27,40085,event_boomtheghost2_04_e,Monologue,Locale_MainScenario:event_boomtheghost2_04_e_27,False,,teatime_01,teatime_01,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_28,40085,event_boomtheghost2_04_e,Monologue,Locale_MainScenario:event_boomtheghost2_04_e_28,False,,teatime_01,teatime_01,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_29,40085,event_boomtheghost2_04_e,Monologue,Locale_MainScenario:event_boomtheghost2_04_e_29,False,,teatime_01,teatime_01,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_30,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_30,True,,teatime_01,teatime_02,2.0,,,dorothy_s,dorothy_s,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_31,40085,event_boomtheghost2_04_e,Self,Locale_MainScenario:event_boomtheghost2_04_e_31,False,,teatime_02,teatime_02,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_32,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_32,True,,teatime_02,teatime_02,1.0,,,dorothy_s,dorothy_s,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_33,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_33,True,,teatime_02,teatime_02,1.0,,,dorothy_s,dorothy_s,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_34,40085,event_boomtheghost2_04_e,Self,Locale_MainScenario:event_boomtheghost2_04_e_34,False,,teatime_02,teatime_02,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_35,40085,event_boomtheghost2_04_e,Monologue,Locale_MainScenario:event_boomtheghost2_04_e_35,False,,black,black,1.0,,none,,,black,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_36,40085,event_boomtheghost2_04_e,Monologue,Locale_MainScenario:event_boomtheghost2_04_e_36,False,,black,black,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_37,40085,event_boomtheghost2_04_e,Monologue,Locale_MainScenario:event_boomtheghost2_04_e_37,False,CruiseShipPool_n,black,black,1.0,,,,,,dorothy_s,1,think,elegg_s,13,no,yan_s,15,etc,irregularghost,3,idle,rapi_ss,5,angry,,,,,,,,,
event_boomtheghost2_04_e_38,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_38,True,,100,10,1.0,,bgm_story_brokenwings,dorothy_s,dorothy_s,,,1,think,,13,no,,15,etc,,3,idle,,5,angry,,,,,,,,,
event_boomtheghost2_04_e_39,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_39,True,,10,113,1.0,,,elegg_s,elegg_s,,,1,think,,13,no,,15,etc,,3,idle,,5,angry,,,,,,,,,
event_boomtheghost2_04_e_40,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_40,False,,113,113,1.0,,,dorothy_s,dorothy_s,,,1,think,,13,no,,15,etc,,3,idle,,5,angry,,,,,,,,,
event_boomtheghost2_04_e_41,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_41,True,,113,113,1.0,,,dorothy_s,dorothy_s,,,1,think,,13,no,,15,etc,,3,idle,,5,angry,,,,,,,,,
event_boomtheghost2_04_e_42,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_42,True,,113,113,1.0,,,elegg_s,elegg_s,,,1,think,,13,no,,15,etc,,3,idle,,5,angry,,,,,,,,,
event_boomtheghost2_04_e_43,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_43,True,,113,113,1.0,,,dorothy_s,dorothy_s,,,1,think,,13,no,,15,etc,,3,idle,,5,angry,,,,,,,,,
event_boomtheghost2_04_e_44,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_44,True,,113,113,1.0,,,dorothy_s,dorothy_s,,,1,think,,13,no,,15,etc,,3,idle,,5,angry,,,,,,,,,
event_boomtheghost2_04_e_45,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_45,True,,113,113,1.0,,,dorothy_s,dorothy_s,,,1,think,,13,no,,15,etc,,3,idle,,5,angry,,,,,,,,,
event_boomtheghost2_04_e_46,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_46,True,,113,1315,1.0,,,yan_s,yan_s,,,1,think,,13,no,,15,etc,,3,idle,,5,angry,,,,,,,,,
event_boomtheghost2_04_e_47,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_47,True,,1315,1315,1.0,,,yan_s,yan_s,,,1,think,,13,no,,15,etc,,3,idle,,5,angry,,,,,,,,,
event_boomtheghost2_04_e_48,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_48,True,,1315,1315,1.0,,,elegg_s,elegg_s,,,1,think,,13,no,,15,etc,,3,idle,,5,angry,,,,,,,,,
event_boomtheghost2_04_e_49,40085,event_boomtheghost2_04_e,Monologue,Locale_MainScenario:event_boomtheghost2_04_e_49,False,,black,black,2.0,,,dorothy_s,,,,1,think,,13,no,,15,etc,,3,idle,,5,angry,,,,,,,,,
event_boomtheghost2_04_e_50,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_50,True,,1315,1315,1.0,,,yan_s,yan_s,,,1,think,,13,no,,15,etc,,3,idle,,5,angry,,,,,,,,,
event_boomtheghost2_04_e_51,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_51,False,,1315,1315,1.0,,,elegg_s,elegg_s,,,1,think,,13,no,,15,etc,,3,idle,,5,angry,,,,,,,,,
event_boomtheghost2_04_e_52,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_52,True,,1315,1315,1.0,,,yan_s,yan_s,,,1,think,,13,no,,15,etc,,3,idle,,5,angry,,,,,,,,,
event_boomtheghost2_04_e_53,40085,event_boomtheghost2_04_e,Narration,Locale_MainScenario:event_boomtheghost2_04_e_53,False,,black,black,1.0,sfx_scn_bodyhit,,yan_s,,,,1,think,,13,no,,15,etc,,3,idle,,5,angry,irregularghost,,,,,,,,
event_boomtheghost2_04_e_54,40085,event_boomtheghost2_04_e,Monologue,Locale_MainScenario:event_boomtheghost2_04_e_54,False,,black,black,1.0,,,yan_s,,,,1,think,,13,no,,15,etc,pepper_s,3,angry,,5,angry,,yan_s,,,,,,,
event_boomtheghost2_04_e_55,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_55,True,,S_1300,S_1300,1.0,,,elegg_s,elegg_s,,,1,think,,13,no,,,,,3,angry,,5,angry,,,,,,,,,
event_boomtheghost2_04_e_56,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_56,True,,500,500,1.0,,,rapi_ss,rapi_ss,,,1,think,,13,no,,,,,3,angry,,5,angry,,,,,,,,,
event_boomtheghost2_04_e_57,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_57,True,,100,100,1.0,,,dorothy_s,dorothy_s,,,1,no,,13,no,,,,,3,angry,,5,angry,,,,,,,,,
event_boomtheghost2_04_e_58,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_58,True,,100,XS_300,1.0,,,pepper_s,pepper_s,,,1,no,,13,no,,,,,3,angry,,5,angry,,,,,,,,,
event_boomtheghost2_04_e_59,40085,event_boomtheghost2_04_e,Narration,Locale_MainScenario:event_boomtheghost2_04_e_59,False,,black,black,1.0,sfx_scn_hitbonebreak,,pepper_s,,,,1,no,,13,no,,,,,3,angry,,5,angry,pepper_s,,,,,,,,
event_boomtheghost2_04_e_60,40085,event_boomtheghost2_04_e,Monologue,Locale_MainScenario:event_boomtheghost2_04_e_60,False,,black,black,1.0,,,pepper_s,,,,1,no,,13,no,centi_s,15,angry,tove_s,17,special,,5,angry,,,frima_s,19,angry,,,,
event_boomtheghost2_04_e_61,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_61,True,,L_1500,L_1500,1.0,,,centi_s,centi_s,,,1,no,,13,no,,15,angry,,17,special,,5,angry,,,,19,angry,,,,
event_boomtheghost2_04_e_62,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_62,True,,L_1500,L_150,1.0,,,centi_s,centi_s,,,1,no,,13,no,,15,angry,,17,special,,5,angry,,,,19,angry,,,,
event_boomtheghost2_04_e_63,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_63,True,,L_150,1315,1.0,,,elegg_s,elegg_s,,,1,no,,13,no,,15,angry,,17,special,,5,angry,,,,19,angry,,,,
event_boomtheghost2_04_e_64,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_64,True,,1315,1315,1.0,,,centi_s,centi_s,,,1,no,,13,no,,15,angry,,17,special,,5,angry,,,,19,angry,,,,
event_boomtheghost2_04_e_65,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_65,True,,1315,1517,1.0,,,tove_s,tove_s,,,1,no,,13,no,,15,angry,,17,special,,5,angry,,,,19,angry,,,,
event_boomtheghost2_04_e_66,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_66,True,,1517,1719,1.0,,,frima_s,frima_s,,,1,no,,13,no,,15,angry,,17,special,,5,angry,,,,19,angry,,,,
event_boomtheghost2_04_e_67,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_67,True,,S_130,S_130,1.0,,,elegg_s,elegg_s,,,1,no,,13,no,,15,angry,,17,special,,5,angry,,,,19,angry,,,,
event_boomtheghost2_04_e_68,40085,event_boomtheghost2_04_e,Narration,Locale_MainScenario:event_boomtheghost2_04_e_68,False,,black,black,1.0,sfx_scn_beatup,,elegg_s,,,,1,no,,13,no,,15,angry,,17,special,,5,angry,,,,19,angry,,,,
event_boomtheghost2_04_e_69,40085,event_boomtheghost2_04_e,Monologue,Locale_MainScenario:event_boomtheghost2_04_e_69,False,,black,black,1.0,,,elegg_s,,,,1,no,,13,no,,15,angry,,17,special,,3,angry,tove_s,centi_s,,19,angry,elegg_s,frima_s,,
event_boomtheghost2_04_e_70,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_70,True,,100,100,1.0,,,dorothy_s,dorothy_s,,,1,special,,,,,,,,,,,3,angry,,,,,,,,,
event_boomtheghost2_04_e_71,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_71,True,,100,10,1.0,,,dorothy_s,dorothy_s,,,1,special,,,,,,,,,,,3,angry,,,,,,,,,
event_boomtheghost2_04_e_72,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_72,False,,10,31,1.0,,,rapi_ss,rapi_ss,,,1,special,,,,,,,,,,,3,think,,,,,,,,,
event_boomtheghost2_04_e_73,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_73,True,,31,31,1.0,,,dorothy_s,dorothy_s,,,1,special,,,,,,,,,,,3,think,,,,,,,,,
event_boomtheghost2_04_e_74,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_74,True,,31,31,1.0,,,rapi_ss,rapi_ss,,,1,special,,,,,,,,,,,3,delight,,,,,,,,,
event_boomtheghost2_04_e_75,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_75,True,,31,31,1.0,,,rapi_ss,rapi_ss,,,1,special,,,,,,,,,,,3,delight,,,,,,,,,
event_boomtheghost2_04_e_76,40085,event_boomtheghost2_04_e,Self,Locale_MainScenario:event_boomtheghost2_04_e_76,False,,31,31,1.0,,,rapi_ss,,,,1,special,,,,,,,,,,,3,delight,,,,,,,,,
event_boomtheghost2_04_e_77,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_77,False,,31,31,1.0,,,dorothy_s,dorothy_s,,,1,think,,,,,,,,,,,3,delight,,,,,,,,,
event_boomtheghost2_04_e_78,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_78,True,,31,31,1.0,,,dorothy_s,dorothy_s,,,1,think,,,,,,,,,,,3,delight,,,,,,,,,
event_boomtheghost2_04_e_79,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_79,True,,31,31,1.0,,,dorothy_s,dorothy_s,,,1,think,,,,,,,,,,,3,delight,,,,,,,,,
event_boomtheghost2_04_e_80,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_80,True,EventScene_boomtheghost_06_1,1,1,1.0,,,dorothy_s,dorothy_s,black,,1,think,,,,,,,,,,,3,delight,,,,,,,,dorothy_s,rapi_ss
event_boomtheghost2_04_e_81,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_81,True,,1,1,1.0,,,dorothy_s,dorothy_s,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_82,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_82,True,,1,1,1.0,,,dorothy_s,dorothy_s,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_83,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_83,True,,1,teatime_02,2.0,,,dorothy_s,dorothy_s,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_84,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_84,False,,teatime_02,teatime_02,1.0,,,dorothy_s,dorothy_s,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_85,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_85,True,,teatime_02,teatime_02,1.0,,,dorothy_s,dorothy_s,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_86,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_86,True,,teatime_02,teatime_02,1.0,,,dorothy_s,dorothy_s,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_87,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_87,False,,teatime_02,teatime_02,1.0,,,rapi_ss,rapi_ss,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_88,40085,event_boomtheghost2_04_e,Self,Locale_MainScenario:event_boomtheghost2_04_e_88,False,,teatime_02,teatime_02,1.0,,,rapi_ss,,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_89,40085,event_boomtheghost2_04_e,Self,Locale_MainScenario:event_boomtheghost2_04_e_89,False,,teatime_02,teatime_02,1.0,,,rapi_ss,,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_90,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_90,True,,teatime_02,teatime_02,1.0,,,dorothy_s,dorothy_s,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_91,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_91,True,,teatime_02,teatime_02,1.0,,,dorothy_s,dorothy_s,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_92,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_92,True,,teatime_02,1,2.0,,,dorothy_s,dorothy_s,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_93,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_93,True,,1,1,1.0,,,dorothy_s,dorothy_s,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_94,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_94,True,,1,1,1.0,,,dorothy_s,dorothy_s,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_95,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_95,True,,1,1,1.0,,,dorothy_s,dorothy_s,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_96,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_96,True,,1,1,1.0,,,dorothy_s,dorothy_s,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_97,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_97,True,,1,1,1.0,,,dorothy_s,dorothy_s,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_98,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_98,True,,1,1,1.0,,,dorothy_s,dorothy_s,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_99,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_99,True,,1,1,1.0,,,dorothy_s,dorothy_s,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_100,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_100,False,,1,teatime_02,2.0,,,dorothy_s,dorothy_s,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_101,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_101,True,,teatime_02,teatime_02,1.0,,,dorothy_s,dorothy_s,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_102,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_102,True,,teatime_02,teatime_02,1.0,,,dorothy_s,dorothy_s,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_103,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_103,False,,teatime_02,teatime_03,2.0,,,rapi_ss,rapi_ss,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_104,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_104,True,,teatime_03,teatime_03,1.0,,,rapi_ss,rapi_ss,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_105,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_105,True,,teatime_03,1,2.0,,,dorothy_s,dorothy_s,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_106,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_106,True,,1,1,1.0,,,dorothy_s,dorothy_s,,,,,,,,,,,,,,,,,,,,,,,,,
event_boomtheghost2_04_e_107,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_107,True,CruiseShipPool_n,black,black,1.0,,,dorothy_s,dorothy_s,,dorothy_s,1,idle,irregularghost,13,idle,,,,,,,rapi_ss,3,think,,,,,,,,,
event_boomtheghost2_04_e_108,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_108,True,,30,300,0.7,,none,rapi_ss,rapi_ss,,,1,idle,,13,idle,,,,,,,,3,think,,,,,,,,,
event_boomtheghost2_04_e_109,40085,event_boomtheghost2_04_e,Speech,Locale_MainScenario:event_boomtheghost2_04_e_109,True,,300,300,1.0,,,rapi_ss,rapi_ss,,,1,idle,,13,idle,,,,,,,,3,angry,,,,,,,,,
