id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,highlight,speaker,set_filter_01,fade,set_camera_shake,play_sound,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/1/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/2/hide_char_id,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/3/hide_char_id
event_redash2_04_e_21,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_21,True,,113,113,1.0,,dorothy,dorothy,Grey,,,,,1,worry,,,13,think,,,,,,,,,
event_redash2_04_e_22,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_22,True,RuinIndoor,black,black,1.0,,redhood,redhood,,black,,,,1,idle,,,13,think,dorothy,,,,,,,,
event_redash2_04_e_23,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_23,True,land_d,black,black,1.0,,redhood,redhood,,,,,,1,idle,,hongryeon_o,13,idle,,,,,,,,,
event_redash2_04_e_24,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_24,True,,10,10,1.0,,redhood,redhood,Grey,,,,,1,idle,,,13,idle,,,,,,,,,
event_redash2_04_e_25,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_25,True,,10,113,1.0,,hongryeon_o,hongryeon_o,Grey,,,,,1,idle,,,13,idle,,,,,,,,,
event_redash2_04_e_26,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_26,True,,113,113,1.0,,hongryeon_o,hongryeon_o,Grey,,,,,1,idle,,,13,idle,,,,,,,,,
event_redash2_04_e_27,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_27,True,,113,113,1.0,,redhood,redhood,Grey,,,,,1,idle,,,13,idle,,,,,,,,,
event_redash2_04_e_28,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_28,True,,113,113,1.0,,redhood,redhood,Grey,,,,,1,idle,,,13,idle,,,,,,,,,
event_redash2_04_e_29,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_29,True,,113,130,1.0,,hongryeon_o,hongryeon_o,Grey,,,,,1,idle,,,13,think,,,,,,,,,
event_redash2_04_e_30,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_30,False,,130,130,1.0,,hongryeon_o,hongryeon_o,Grey,,,,,1,idle,,,13,think,,,,,,,,,
event_redash2_04_e_31,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_31,True,,130,130,1.0,,hongryeon_o,hongryeon_o,Grey,,,,,1,idle,,,13,surprise,,,,,,,,,
event_redash2_04_e_32,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_32,True,,130,113,1.0,,redhood,redhood,Grey,,,,,1,no,,,13,surprise,,,,,,,,,
event_redash2_04_e_33,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_33,True,,113,113,1.0,,hongryeon_o,hongryeon_o,Grey,,,,,1,no,,,13,delight,,,,,,,,,
event_redash2_04_e_34,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_34,True,BriefingRoom,15,15,1.0,,liliweiss,liliweiss,Grey,black,,,,1,idle,,,13,delight,,liliweiss,15,no,,,,,
event_redash2_04_e_35,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_35,True,,15,15,1.0,,liliweiss,liliweiss,Grey,,,,,1,idle,,,13,delight,,,15,no,,,,,
event_redash2_04_e_36,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_36,True,,15,113,1.0,,redhood,redhood,Grey,,,,,1,idle,,,13,delight,,,15,no,,,,,
event_redash2_04_e_37,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_37,True,,113,113,1.0,,hongryeon_o,hongryeon_o,Grey,,,,,1,idle,,,13,delight,,,15,no,,,,,
event_redash2_04_e_38,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_38,True,,150,150,1.0,,liliweiss,liliweiss,Grey,,,,,1,idle,,,13,delight,,,15,delight,,,,,
event_redash2_04_e_39,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_39,True,,100,100,1.0,,redhood,redhood,Grey,,,,,1,idle,,,13,delight,,,15,delight,,,,,
event_redash2_04_e_40,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_40,True,,1300,1300,1.0,,hongryeon_o,hongryeon_o,Grey,,,,,1,idle,,,13,shy,,,15,delight,,,,,
event_redash2_04_e_41,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_41,True,,150,1500,1.0,,liliweiss,liliweiss,Grey,,Low_2,,,1,idle,,,13,shy,,,15,angry,,,,,
event_redash2_04_e_42,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_42,True,RuinIndoor,black,black,1.0,,redhood,redhood,,black,,,,1,idle,,,13,shy,hongryeon_o,,15,angry,liliweiss,,,,
event_redash2_04_e_43,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_43,True,,black,black,1.0,,redhood,redhood,,,,,,1,idle,,,,,,,,,,,,,
event_redash2_04_e_44,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_44,True,BattleShipBridge,black,black,1.0,,redhood,redhood,,,,,,1,idle,,rapunzel_o,13,smile,,,,,,,,,
event_redash2_04_e_45,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_45,True,,L_130,L_130,1.0,,rapunzel_o,rapunzel_o,Grey,,,,,1,idle,,,13,smile,,,,,,,,,
event_redash2_04_e_46,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_46,True,,L_130,L_130,1.0,,rapunzel_o,rapunzel_o,Grey,,,,,1,idle,,,13,smile,,,,,,,,,
event_redash2_04_e_47,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_47,True,,L_130,113,1.0,,redhood,redhood,Grey,,,,,1,idle,,,13,smile,,,,,,,,,
event_redash2_04_e_48,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_48,True,,113,113,1.0,,rapunzel_o,rapunzel_o,Grey,,,,,1,idle,,,13,idle,,,,,,,,,
event_redash2_04_e_49,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_49,True,,113,113,1.0,,redhood,redhood,Grey,,,,,1,idle,,,13,idle,,,,,,,,,
event_redash2_04_e_50,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_50,True,,113,113,1.0,,rapunzel_o,rapunzel_o,Grey,,,,,1,idle,,,13,smile,,,,,,,,,
event_redash2_04_e_51,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_51,True,,113,113,1.0,,rapunzel_o,rapunzel_o,Grey,,,,,1,idle,,,13,delight,,,,,,,,,
event_redash2_04_e_52,40032,event_redash2_04_e,Narration,Locale_MainScenario:event_redash2_04_e_52,False,,black,black,0.5,,,,Grey,,,sfx_scn_slap,,1,idle,,,13,no,,,,,,,,,
event_redash2_04_e_53,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_53,True,,10,10,1.0,,redhood,redhood,Grey,,,,,1,worry,,,13,no,,,,,,,,,
event_redash2_04_e_54,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_54,True,,L_130,L_130,1.0,,rapunzel_o,rapunzel_o,Grey,,,,,1,worry,,,13,no,,,,,,,,,
event_redash2_04_e_55,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_55,True,,L_130,L_130,1.0,,rapunzel_o,rapunzel_o,Grey,,,,,1,worry,,,13,pain_01,,,,,,,,,
event_redash2_04_e_56,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_56,True,,L_130,113,1.0,,redhood,redhood,Grey,,,,,1,worry,,,13,pain_01,,,,,,,,,
event_redash2_04_e_57,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_57,True,,113,113,1.0,,rapunzel_o,rapunzel_o,Grey,,,,,1,worry,,,13,pain_01,,,,,,,,,
event_redash2_04_e_58,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_58,True,,113,113,1.0,,redhood,redhood,Grey,,,,,1,worry,,,13,pain_01,,,,,,,,,
event_redash2_04_e_59,40032,event_redash2_04_e,Narration,Locale_MainScenario:event_redash2_04_e_59,False,,black,black,0.5,,,,Grey,,,sfx_scn_slap,,1,worry,,,13,pain_01,,,,,,,,,
event_redash2_04_e_60,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_60,True,,10,10,1.0,,redhood,redhood,Grey,,,,,1,no,,,13,pain_01,,,,,,,,,
event_redash2_04_e_61,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_61,True,,10,113,1.0,,rapunzel_o,rapunzel_o,Grey,,,,,1,no,,,13,no,,,,,,,,,
event_redash2_04_e_62,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_62,True,,113,113,1.0,,redhood,redhood,Grey,,,,,1,no,,,13,no,,,,,,,,,
event_redash2_04_e_63,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_63,True,RuinIndoor,black,black,1.0,,redhood,redhood,,black,,,,1,pain_1,,,13,no,rapunzel_o,,,,,,,,
event_redash2_04_e_64,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_64,True,,black,black,1.0,,redhood,redhood,,,,,,1,smile,,,,,,,,,,,,,
event_redash2_04_e_65,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_65,False,,1,10,1.0,,redhood,redhood,Red,,,,,1,angry,,,,,,,,,,,,,
event_redash2_04_e_66,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_66,False,,10,10,1.0,,redhood,redhood,Red,,,,,1,angry,,,,,,,,,,,,,
event_redash2_04_e_67,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_67,False,,10,100,0.5,,redhood,redhood,Red,,,,,1,angry,,,,,,,,,,,,,
event_redash2_04_e_68,40032,event_redash2_04_e,Narration,Locale_MainScenario:event_redash2_04_e_68,False,,black,black,1.0,,,,,,,sfx_scn_gunhandling,,1,angry,,,,,,,,,,,,,
event_redash2_04_e_69,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_69,False,,black,black,1.0,,redhood,redhood,,,,,,1,pain_2,,,,,,,,,,,,,
event_redash2_04_e_70,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_70,True,Armory,black,black,1.0,,redhood,redhood,,,,,,1,pain_1,,,,,,,,,,,,,
event_redash2_04_e_71,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_71,True,,10,10,1.0,,redhood,redhood,Grey,,,,,1,idle,,snowwhite_o,3,sad,,,,,,,,,
event_redash2_04_e_72,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_72,True,,10,31,1.0,,snowwhite_o,snowwhite_o,Grey,,,,,1,idle,,,3,sad,,,,,,,,,
event_redash2_04_e_73,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_73,True,,31,31,1.0,,redhood,redhood,Grey,,,,,1,idle,,,3,sad,,,,,,,,,
event_redash2_04_e_74,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_74,True,,31,31,1.0,,snowwhite_o,snowwhite_o,Grey,,,,,1,idle,,,3,sad,,,,,,,,,
event_redash2_04_e_75,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_75,False,,31,10,1.0,,redhood,redhood,Grey,,,,,1,think,,,3,sad,,,,,,,,,
event_redash2_04_e_76,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_76,True,,10,10,1.0,,redhood,redhood,Grey,,,,,1,think,,,3,sad,,,,,,,,,
event_redash2_04_e_77,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_77,True,,10,S_30,1.0,,snowwhite_o,snowwhite_o,Grey,,,,,1,think,,,3,sad,,,,,,,,,
event_redash2_04_e_78,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_78,True,,S_30,S_30,1.0,,snowwhite_o,snowwhite_o,Grey,,,,,1,think,,,3,sad,,,,,,,,,
event_redash2_04_e_79,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_79,True,,S_30,31,1.0,,redhood,redhood,Grey,,,,,1,think,,,3,sad,,,,,,,,,
event_redash2_04_e_80,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_80,True,,31,31,1.0,,redhood,redhood,Grey,,,,,1,think,,,3,sad,,,,,,,,,
event_redash2_04_e_81,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_81,True,,31,31,1.0,,redhood,redhood,Grey,,,,,1,think,,,3,sad,,,,,,,,,
event_redash2_04_e_82,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_82,True,,31,31,1.0,,snowwhite_o,snowwhite_o,Grey,,,,,1,think,,,3,sad,,,,,,,,,
event_redash2_04_e_83,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_83,True,,31,10,1.0,,redhood,redhood,Grey,,,,,1,no,,,3,sad,,,,,,,,,
event_redash2_04_e_84,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_84,True,,10,10,1.0,,redhood,redhood,Grey,,,,,1,idle,,,3,sad,,,,,,,,,
event_redash2_04_e_85,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_85,True,,10,10,1.0,,redhood,redhood,Grey,,,,,1,idle,,,3,sad,,,,,,,,,
event_redash2_04_e_86,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_86,True,,10,100,0.5,,redhood,redhood,Grey,,,,,1,idle,,,3,sad,,,,,,,,,
event_redash2_04_e_87,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_87,False,,S_300,S_300,1.0,,snowwhite_o,snowwhite_o,Grey,,,,,1,idle,,,3,no,,,,,,,,,
event_redash2_04_e_88,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_88,True,,100,100,1.0,,redhood,redhood,Grey,,,,,1,idle,,,3,no,,,,,,,,,
event_redash2_04_e_89,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_89,False,,S_300,S_30,1.0,,snowwhite_o,snowwhite_o,Grey,,,,,1,idle,,,3,no,,,,,,,,,
event_redash2_04_e_90,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_90,True,,S_30,31,1.0,,redhood,redhood,Grey,,,,,1,idle,,,3,no,,,,,,,,,
event_redash2_04_e_91,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_91,True,,31,31,1.0,,redhood,redhood,Grey,,,,,1,idle,,,3,no,,,,,,,,,
event_redash2_04_e_92,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_92,True,,31,31,1.0,,snowwhite_o,snowwhite_o,Grey,,,,,1,idle,,,3,sad,,,,,,,,,
event_redash2_04_e_93,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_93,True,,31,31,1.0,,redhood,redhood,Grey,,,,,1,idle,,,3,sad,,,,,,,,,
event_redash2_04_e_94,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_94,True,,31,31,1.0,,snowwhite_o,snowwhite_o,Grey,,,,,1,idle,,,3,sad,,,,,,,,,
event_redash2_04_e_95,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_95,True,,31,31,1.0,,redhood,redhood,Grey,,,,,1,idle,,,3,sad,,,,,,,,,
event_redash2_04_e_96,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_96,True,,31,31,1.0,,snowwhite_o,snowwhite_o,Grey,,,,,1,idle,,,3,sad,,,,,,,,,
event_redash2_04_e_97,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_97,True,,31,31,1.0,,redhood,redhood,Grey,,,,,1,idle,,,3,sad,,,,,,,,,
event_redash2_04_e_98,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_98,True,,31,31,1.0,,snowwhite_o,snowwhite_o,Grey,,,,,1,idle,,,3,sad,,,,,,,,,
event_redash2_04_e_99,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_99,True,,31,31,1.0,,redhood,redhood,Grey,,,,,1,idle,,,3,sad,,,,,,,,,
event_redash2_04_e_100,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_100,False,,31,31,1.0,,snowwhite_o,snowwhite_o,Grey,,,,,1,idle,,,3,no,,,,,,,,,
event_redash2_04_e_101,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_101,False,,31,31,1.0,,snowwhite_o,snowwhite_o,Grey,,,,,1,idle,,,3,no,,,,,,,,,
event_redash2_04_e_102,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_102,True,,31,31,1.0,,redhood,redhood,Grey,,,,,1,idle,,,3,no,,,,,,,,,
event_redash2_04_e_103,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_103,True,,31,31,1.0,,redhood,redhood,Grey,,,,,1,worry,,,3,no,,,,,,,,,
event_redash2_04_e_104,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_104,True,,31,31,1.0,,snowwhite_o,snowwhite_o,Grey,,,,,1,worry,,,3,shy,,,,,,,,,
event_redash2_04_e_105,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_105,True,,31,31,1.0,,redhood,redhood,Grey,,,,,1,idle,,,3,shy,,,,,,,,,
event_redash2_04_e_106,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_106,False,,31,S_30,1.0,,snowwhite_o,snowwhite_o,Grey,,,,,1,idle,,,3,shy,,,,,,,,,
event_redash2_04_e_107,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_107,True,,S_30,S_30,1.0,,snowwhite_o,snowwhite_o,Grey,,,,,1,idle,,,3,idle,,,,,,,,,
event_redash2_04_e_108,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_108,True,,100,100,1.0,,redhood,redhood,Grey,,,,,1,idle,,,3,idle,,,,,,,,,
event_redash2_04_e_109,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_109,True,,S_300,S_300,1.0,,snowwhite_o,snowwhite_o,Grey,,,,,1,idle,,,3,idle,,,,,,,,,
event_redash2_04_e_110,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_110,True,,S_300,S_300,1.0,,snowwhite_o,snowwhite_o,Grey,,,,,1,idle,,,3,idle,,,,,,,,,
event_redash2_04_e_111,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_111,True,,S_300,S_30,1.0,,snowwhite_o,snowwhite_o,Grey,,,,,1,idle,,,3,idle,,,,,,,,,
event_redash2_04_e_112,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_112,True,,10,10,1.0,,redhood,redhood,Grey,,,,,1,idle,,,3,idle,,,,,,,,,
event_redash2_04_e_113,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_113,True,EventScene_redash_01_03_f,black,black,1.0,,snowwhite_o,snowwhite_o,Grey,black,,,,1,idle,redhood,,3,idle,snowwhite_o,,,,,,,,
event_redash2_04_e_114,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_114,True,,1,1,1.0,,snowwhite_o,snowwhite_o,Grey,,,,,,,,,,,,,,,,,,,
event_redash2_04_e_115,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_115,True,,1,1,1.0,,snowwhite_o,snowwhite_o,Grey,,,,,,,,,,,,,,,,,,,
event_redash2_04_e_116,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_116,True,,1,1,1.0,,snowwhite_o,snowwhite_o,Grey,,,,,,,,,,,,,,,,,,,
event_redash2_04_e_117,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_117,False,BriefingRoom,black,black,1.0,,redhood,redhood,,,,,redhood,1,think,,,,,,,,,,,,,
event_redash2_04_e_118,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_118,True,,10,10,1.0,,redhood,redhood,Grey,,,,,1,think,,,,,,,,,,,,,
event_redash2_04_e_119,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_119,True,,10,100,1.0,,redhood,redhood,Grey,,,,,1,think,,,,,,,,,,,,,
event_redash2_04_e_120,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_120,True,,100,100,1.0,,redhood,redhood,Grey,,,,,1,think,,,,,,,,,,,,,
event_redash2_04_e_121,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_121,True,,100,100,1.0,,redhood,redhood,Grey,,,,,1,think,,,,,,,,,,,,,
event_redash2_04_e_122,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_122,True,,100,10,1.0,,redhood,redhood,Grey,,,,,1,think,,,,,,,,,,,,,
event_redash2_04_e_123,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_123,False,WasteLand_04,black,black,1.0,,redhood,redhood,,,,,,1,think,redhood,oswald_o,13,delight,,,,,,,,,
event_redash2_04_e_124,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_124,True,,L_130,L_130,1.0,,oswald_o,oswald_o,Grey,,,,,,,,,13,delight,,malerefugee,17,idle,,freesia,5,delight,
event_redash2_04_e_125,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_125,True,,170,170,1.0,,malerefugee,malerefugee,Grey,,,,,,,,,13,delight,,,17,idle,,,5,delight,
event_redash2_04_e_126,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_126,True,,XS_500,XS_500,1.0,,freesia,freesia,Grey,,,,,,,,,13,delight,,,17,idle,,,5,delight,
event_redash2_04_e_127,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_127,True,,XS_500,XS_500,1.0,,freesia,freesia,Grey,,,,,,,,,13,delight,,,17,idle,,,5,delight,
event_redash2_04_e_128,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_128,True,EventScene_redash_04_3,black,black,1.0,,freesia,freesia,Grey,,,,,,,,,13,delight,oswald_o,,17,idle,malerefugee,,5,delight,freesia
event_redash2_04_e_129,40032,event_redash2_04_e,Speech,Locale_MainScenario:event_redash2_04_e_129,True,,5,1,1.0,,oswald_o,oswald_o,Grey,,,,,,,,,,,,,,,,,,,
