id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm
event_wisdomspring_epilogue_23,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_23,True,,2,idle,,12,delight,,XS_120,XS_120,1.0,
event_wisdomspring_epilogue_24,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_24,True,,2,idle,,12,delight,,20,20,1.0,
event_wisdomspring_epilogue_25,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_25,True,,2,idle,,12,idle,,XS_120,XS_120,1.0,
event_wisdomspring_epilogue_26,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_26,True,,2,idle,,12,idle,,XS_120,XS_120,1.0,
event_wisdomspring_epilogue_27,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_27,True,,2,idle,,12,idle,,XS_120,1,1.0,
event_wisdomspring_epilogue_28,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_28,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_29,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_29,False,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_30,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_30,True,,2,idle,,12,delight,,1,XS_120,1.5,
event_wisdomspring_epilogue_31,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_31,True,,2,idle,,12,delight,,XS_120,XS_120,1.0,
event_wisdomspring_epilogue_32,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_32,True,,2,idle,,12,delight,,20,20,1.0,
event_wisdomspring_epilogue_33,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_33,True,,2,idle,,12,idle,,XS_120,XS_120,1.0,
event_wisdomspring_epilogue_34,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_34,True,,2,idle,,12,idle,,XS_120,XS_1200,1.5,
event_wisdomspring_epilogue_35,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_35,True,,2,idle,,12,idle,,XS_1200,XS_1200,1.0,
event_wisdomspring_epilogue_36,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_36,True,,2,idle,,12,idle,,200,200,1.0,
event_wisdomspring_epilogue_37,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_37,True,,2,idle,,12,sad,,XS_1200,XS_120,1.5,
event_wisdomspring_epilogue_38,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_38,True,,2,idle,,12,sad,,XS_120,XS_120,1.0,
event_wisdomspring_epilogue_39,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_39,True,,2,idle,,12,sad,,XS_120,20,1.0,
event_wisdomspring_epilogue_40,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_40,True,,2,idle,,12,sad,,20,20,1.0,
event_wisdomspring_epilogue_41,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_41,True,,2,idle,,12,idle,,20,1,1.0,
event_wisdomspring_epilogue_42,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_42,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_43,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_43,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_44,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_44,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_45,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_45,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_46,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_46,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_47,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_47,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_48,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_48,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_49,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_49,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_50,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_50,False,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_51,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_51,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_52,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_52,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_53,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_53,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_54,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_54,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_55,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_55,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_56,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_56,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_57,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_57,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_58,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_58,True,,2,idle,,12,delight,,1,XS_120,1.5,
event_wisdomspring_epilogue_59,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_59,True,,2,idle,,12,delight,,XS_120,XS_120,1.0,
event_wisdomspring_epilogue_60,40068,event_wisdomspring_epilogue,Speech,ether,mana,Locale_SubScenario:event_wisdomspring_epilogue_60,False,,2,idle,,12,delight,,XS_120,XS_120,1.0,
event_wisdomspring_epilogue_61,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_61,True,,2,idle,,12,idle,,XS_120,XS_120,1.0,
event_wisdomspring_epilogue_62,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_62,True,,2,idle,,12,idle,,XS_120,XS_120,1.0,
event_wisdomspring_epilogue_63,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_63,True,,2,idle,,12,sad,,XS_120,XS_120,1.0,
event_wisdomspring_epilogue_64,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_64,True,,2,idle,,12,sad,,XS_120,XS_120,1.0,
event_wisdomspring_epilogue_65,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_65,True,,2,idle,,12,sad,,XS_120,XS_120,1.0,
event_wisdomspring_epilogue_66,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_66,True,,2,idle,,12,idle,,XS_120,XS_120,1.0,
event_wisdomspring_epilogue_67,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_67,True,,2,idle,,12,idle,,XS_120,XS_120,1.0,
event_wisdomspring_epilogue_68,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_68,True,,2,shy,,12,idle,,XS_120,XS_1200,1.0,
event_wisdomspring_epilogue_69,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_69,True,,2,idle,,12,idle,,200,200,1.0,
event_wisdomspring_epilogue_70,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_70,True,,2,idle,,12,idle,,XS_1200,XS_120,1.0,
event_wisdomspring_epilogue_71,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_71,True,,2,idle,,12,idle,,XS_120,XS_120,1.0,
event_wisdomspring_epilogue_72,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_72,True,,2,idle,,12,idle,,XS_120,XS_120,1.0,
event_wisdomspring_epilogue_73,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_73,True,,2,idle,,12,idle,,XS_120,XS_120,1.0,
event_wisdomspring_epilogue_74,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_74,True,,2,idle,,12,idle,,XS_120,1,1.0,
event_wisdomspring_epilogue_75,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_75,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_76,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_76,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_77,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_77,True,,2,idle,,12,delight,,1,1,1.0,
event_wisdomspring_epilogue_78,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_78,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_79,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_79,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_80,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_80,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_81,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_81,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_82,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_82,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_83,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_83,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_84,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_84,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_85,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_85,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_86,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_86,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_87,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_87,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_88,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_88,False,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_89,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_89,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_90,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_90,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_91,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_91,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_92,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_92,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_93,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_93,True,,2,idle,,12,delight,,1,XS_120,1.0,
event_wisdomspring_epilogue_94,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_94,True,,2,idle,,12,delight,,XS_120,XS_120,1.0,
event_wisdomspring_epilogue_95,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_95,True,,2,idle,,12,delight,,XS_120,XS_120,1.0,
event_wisdomspring_epilogue_96,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_96,True,,2,idle,,12,delight,,XS_120,XS_120,1.0,
event_wisdomspring_epilogue_97,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_97,True,,2,idle,,12,delight,,20,20,1.0,
event_wisdomspring_epilogue_98,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_98,True,,2,idle,,12,delight,,XS_120,XS_120,1.0,
event_wisdomspring_epilogue_99,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_99,True,,2,idle,,12,delight,,XS_120,XS_120,1.0,
event_wisdomspring_epilogue_100,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_100,True,,2,idle,,12,delight,,XS_120,XS_120,1.0,
event_wisdomspring_epilogue_101,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_101,True,,2,idle,,12,delight,,XS_120,XS_120,1.0,
event_wisdomspring_epilogue_102,40068,event_wisdomspring_epilogue,Speech,ether,mana,Locale_SubScenario:event_wisdomspring_epilogue_102,False,,2,idle,,12,delight,,XS_120,XS_120,1.0,
event_wisdomspring_epilogue_103,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_103,True,,2,idle,,12,delight,,XS_120,XS_120,1.0,
event_wisdomspring_epilogue_104,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_104,True,,2,idle,,12,delight,,XS_120,1,1.0,
event_wisdomspring_epilogue_105,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_105,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_106,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_106,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_107,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_107,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_108,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_108,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_109,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_109,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_110,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_110,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_111,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_111,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_112,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_112,True,,2,idle,,12,idle,,1,1,1.0,
event_wisdomspring_epilogue_113,40068,event_wisdomspring_epilogue,Speech,ether,ether,Locale_SubScenario:event_wisdomspring_epilogue_113,True,,2,idle,,12,delight,,1,1,1.0,
event_wisdomspring_epilogue_114,40068,event_wisdomspring_epilogue,Speech,mana,mana,Locale_SubScenario:event_wisdomspring_epilogue_114,True,,2,idle,,12,delight,,1,20,1.5,
event_wisdomspring_epilogue_115,40068,event_wisdomspring_epilogue,Narration,,,Locale_SubScenario:event_wisdomspring_epilogue_115,False,,2,idle,,12,delight,,black,black,1.0,
