id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,set_filter_01,characters/0/hide_char_id,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,fade,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/2/hide_char_id,play_sound
event_forrest_04_e_11,40072,event_forrest_04_e,Speech,joshhumett,joshhumett,Locale_SubScenario:event_forrest_04_e_11,True,,1,idle,,1,1,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_12,40072,event_forrest_04_e,Speech,joshhumett,joshhumett,Locale_SubScenario:event_forrest_04_e_12,True,,1,idle,,1,1,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_13,40072,event_forrest_04_e,Narration,joshhumett,,Locale_SubScenario:event_forrest_04_e_13,False,,1,idle,,1,1,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_14,40072,event_forrest_04_e,Narration,joshhumett,,Locale_SubScenario:event_forrest_04_e_14,False,,1,idle,,1,1,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_15,40072,event_forrest_04_e,Narration,joshhumett,,Locale_SubScenario:event_forrest_04_e_15,False,,1,idle,,1,1,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_16,40072,event_forrest_04_e,Narration,joshhumett,,Locale_SubScenario:event_forrest_04_e_16,False,,1,idle,,1,1,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_17,40072,event_forrest_04_e,Speech,joshhumett,joshhumett,Locale_SubScenario:event_forrest_04_e_17,True,,1,idle,,1,1,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_18,40072,event_forrest_04_e,Speech,joshhumett,joshhumett,Locale_SubScenario:event_forrest_04_e_18,True,,1,idle,,1,1,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_19,40072,event_forrest_04_e,Speech,joshhumett,joshhumett,Locale_SubScenario:event_forrest_04_e_19,True,,1,idle,,1,1,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_20,40072,event_forrest_04_e,Speech,joshhumett,joshhumett,Locale_SubScenario:event_forrest_04_e_20,True,,1,idle,,1,1,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_21,40072,event_forrest_04_e,Speech,joshhumett,liter,Locale_SubScenario:event_forrest_04_e_21,False,,1,idle,,1,1,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_22,40072,event_forrest_04_e,Speech,joshhumett,liter,Locale_SubScenario:event_forrest_04_e_22,False,,1,idle,,1,1,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_23,40072,event_forrest_04_e,Speech,joshhumett,liter,Locale_SubScenario:event_forrest_04_e_23,False,,1,idle,,1,1,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_24,40072,event_forrest_04_e,Speech,joshhumett,joshhumett,Locale_SubScenario:event_forrest_04_e_24,True,,1,idle,,1,1,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_25,40072,event_forrest_04_e,Speech,joshhumett,joshhumett,Locale_SubScenario:event_forrest_04_e_25,True,,1,idle,,1,L_10,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_26,40072,event_forrest_04_e,Speech,joshhumett,liter,Locale_SubScenario:event_forrest_04_e_26,False,,1,idle,,L_10,L_10,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_27,40072,event_forrest_04_e,Speech,joshhumett,joshhumett,Locale_SubScenario:event_forrest_04_e_27,True,,1,idle,,L_10,L_10,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_28,40072,event_forrest_04_e,Speech,joshhumett,joshhumett,Locale_SubScenario:event_forrest_04_e_28,True,,1,idle,,L_10,L_10,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_29,40072,event_forrest_04_e,Speech,joshhumett,joshhumett,Locale_SubScenario:event_forrest_04_e_29,True,,1,idle,,L_10,L_10,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_30,40072,event_forrest_04_e,Speech,joshhumett,joshhumett,Locale_SubScenario:event_forrest_04_e_30,True,,1,idle,,L_10,L_10,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_31,40072,event_forrest_04_e,Speech,joshhumett,joshhumett,Locale_SubScenario:event_forrest_04_e_31,True,,1,idle,,L_10,L_10,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_32,40072,event_forrest_04_e,Speech,joshhumett,joshhumett,Locale_SubScenario:event_forrest_04_e_32,True,,1,idle,,L_10,L_10,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_33,40072,event_forrest_04_e,Speech,joshhumett,joshhumett,Locale_SubScenario:event_forrest_04_e_33,True,,1,idle,,L_10,L_10,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_34,40072,event_forrest_04_e,Speech,joshhumett,joshhumett,Locale_SubScenario:event_forrest_04_e_34,True,,1,idle,,L_10,L_10,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_35,40072,event_forrest_04_e,Speech,joshhumett,joshhumett,Locale_SubScenario:event_forrest_04_e_35,True,,1,idle,,L_10,L_10,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_36,40072,event_forrest_04_e,Speech,joshhumett,liter,Locale_SubScenario:event_forrest_04_e_36,False,,1,idle,,L_10,L_10,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_37,40072,event_forrest_04_e,Speech,joshhumett,liter,Locale_SubScenario:event_forrest_04_e_37,False,,1,idle,,L_10,L_10,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_38,40072,event_forrest_04_e,Speech,joshhumett,joshhumett,Locale_SubScenario:event_forrest_04_e_38,True,,1,idle,,L_10,L_10,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_39,40072,event_forrest_04_e,Speech,joshhumett,joshhumett,Locale_SubScenario:event_forrest_04_e_39,True,,1,idle,,L_10,L_10,1.0,,Vignetting,,,,,,,,,,
event_forrest_04_e_40,40072,event_forrest_04_e,Speech,liter_c,liter_c,Locale_SubScenario:event_forrest_04_e_40,True,trina,1,think1,SecretGarden,XS_130,XS_130,1.0,none,,joshhumett,liter_c,13,no,black,,,,,
event_forrest_04_e_41,40072,event_forrest_04_e,Monologue,liter_c,,Locale_SubScenario:event_forrest_04_e_41,False,,1,think1,,XS_130,XS_130,1.0,,,,,13,no,,,,,,
event_forrest_04_e_42,40072,event_forrest_04_e,Monologue,liter_c,,Locale_SubScenario:event_forrest_04_e_42,False,,1,think1,,XS_130,XS_130,1.0,,,,,13,no,,,,,,
event_forrest_04_e_43,40072,event_forrest_04_e,Monologue,liter_c,,Locale_SubScenario:event_forrest_04_e_43,False,,1,think1,,XS_130,XS_130,1.0,,,,,13,no,,,,,,
event_forrest_04_e_44,40072,event_forrest_04_e,Speech,liter_c,liter_c,Locale_SubScenario:event_forrest_04_e_44,True,,1,think1,,XS_130,XS_130,1.0,bgm_story_flipflop,,,,13,no,,,,,,
event_forrest_04_e_45,40072,event_forrest_04_e,Self,liter_c,,Locale_SubScenario:event_forrest_04_e_45,False,,1,think1,,XS_130,XS_130,1.0,,,,,13,no,,,,,,
event_forrest_04_e_46,40072,event_forrest_04_e,Speech,liter_c,liter_c,Locale_SubScenario:event_forrest_04_e_46,True,,1,think1,,XS_130,13,1.0,,,,,13,idle,,,,,,
event_forrest_04_e_47,40072,event_forrest_04_e,Speech,liter_c,liter_c,Locale_SubScenario:event_forrest_04_e_47,True,,1,think1,,13,13,1.0,,,,,13,idle,,,,,,
event_forrest_04_e_48,40072,event_forrest_04_e,Self,liter_c,,Locale_SubScenario:event_forrest_04_e_48,False,,1,think1,,13,13,1.0,,,,,13,idle,,,,,,
event_forrest_04_e_49,40072,event_forrest_04_e,Speech,biscuit_c,biscuit_c,Locale_SubScenario:event_forrest_04_e_49,True,,1,think1,,XS_30,XS_30,1.0,,,,,13,idle,,biscuit_c,3,idle,,
event_forrest_04_e_50,40072,event_forrest_04_e,Speech,biscuit_c,biscuit_c,Locale_SubScenario:event_forrest_04_e_50,True,,1,think1,,XS_30,XS_30,1.0,,,,,13,idle,,,3,idle,,
event_forrest_04_e_51,40072,event_forrest_04_e,Self,biscuit_c,,Locale_SubScenario:event_forrest_04_e_51,False,,1,think1,,XS_30,XS_30,1.0,,,,,13,idle,,,3,idle,,
event_forrest_04_e_52,40072,event_forrest_04_e,Speech,biscuit_c,biscuit_c,Locale_SubScenario:event_forrest_04_e_52,True,,1,think1,,XS_30,XS_30,1.0,,,,,13,idle,,,3,idle,,
event_forrest_04_e_53,40072,event_forrest_04_e,Self,biscuit_c,,Locale_SubScenario:event_forrest_04_e_53,False,,1,think1,,XS_30,XS_30,1.0,,,,,13,idle,,,3,idle,,
event_forrest_04_e_54,40072,event_forrest_04_e,Speech,biscuit_c,biscuit_c,Locale_SubScenario:event_forrest_04_e_54,True,,1,think1,,XS_30,XS_30,1.0,,,,,13,idle,,,3,idle,,
event_forrest_04_e_55,40072,event_forrest_04_e,Speech,biscuit_c,biscuit_c,Locale_SubScenario:event_forrest_04_e_55,True,,1,think1,,XS_30,XS_30,1.0,,,,,13,idle,,,3,sad,,
event_forrest_04_e_56,40072,event_forrest_04_e,Speech,trina,trina,Locale_SubScenario:event_forrest_04_e_56,True,,1,sad,,XS_30,2,1.0,,,,,13,idle,,,3,sad,,
event_forrest_04_e_57,40072,event_forrest_04_e,Speech,biscuit_c,biscuit_c,Locale_SubScenario:event_forrest_04_e_57,True,,1,sad,,2,2,1.0,,,,,13,idle,,,3,idle,,
event_forrest_04_e_58,40072,event_forrest_04_e,Speech,trina,trina,Locale_SubScenario:event_forrest_04_e_58,True,,1,idle,,2,2,1.0,,,,,13,idle,,,3,idle,,
event_forrest_04_e_59,40072,event_forrest_04_e,Speech,trina,trina,Locale_SubScenario:event_forrest_04_e_59,True,,1,think2,,2,2,1.0,,,,,13,idle,,,3,idle,,
event_forrest_04_e_60,40072,event_forrest_04_e,Speech,trina,trina,Locale_SubScenario:event_forrest_04_e_60,True,,1,think2,,2,2,1.0,,,,,13,idle,,,3,idle,,
event_forrest_04_e_61,40072,event_forrest_04_e,Speech,biscuit_c,biscuit_c,Locale_SubScenario:event_forrest_04_e_61,True,,1,think2,,2,2,1.0,,,,,13,idle,,,3,delight,,
event_forrest_04_e_62,40072,event_forrest_04_e,Speech,biscuit_c,biscuit_c,Locale_SubScenario:event_forrest_04_e_62,True,,1,think2,,2,2,1.0,,,,,13,idle,,,3,delight,,
event_forrest_04_e_63,40072,event_forrest_04_e,Speech,biscuit_c,biscuit_c,Locale_SubScenario:event_forrest_04_e_63,True,,1,think2,,2,3,1.0,,,,,13,idle,,,3,delight,,
event_forrest_04_e_64,40072,event_forrest_04_e,Speech,biscuit_c,biscuit_c,Locale_SubScenario:event_forrest_04_e_64,True,,1,think2,,3,3,1.0,,,,,13,idle,,,3,delight,,
event_forrest_04_e_65,40072,event_forrest_04_e,Monologue,biscuit_c,,Locale_SubScenario:event_forrest_04_e_65,False,,1,think2,,3,3,1.0,,,,,13,idle,,,3,delight,biscuit_c,sfx_scn_running
event_forrest_04_e_66,40072,event_forrest_04_e,Monologue,biscuit_c,,Locale_SubScenario:event_forrest_04_e_66,False,,1,idle,,3,3,1.0,,,,,13,idle,,,,,,
event_forrest_04_e_67,40072,event_forrest_04_e,Speech,trina,trina,Locale_SubScenario:event_forrest_04_e_67,True,,1,idle,,3,1,1.0,,,,,13,idle,,,,,,
event_forrest_04_e_68,40072,event_forrest_04_e,Narration,trina,,Locale_SubScenario:event_forrest_04_e_68,False,,1,idle,,black,black,1.0,,,,,13,idle,black,,,,,
event_forrest_04_e_69,40072,event_forrest_04_e,Speech,liter_c,liter_c,Locale_SubScenario:event_forrest_04_e_69,True,,1,delight,,12,12,1.0,,,,,13,idle,,,,,,
event_forrest_04_e_70,40072,event_forrest_04_e,Speech,trina,trina,Locale_SubScenario:event_forrest_04_e_70,True,,1,delight,,12,12,1.0,,,,,13,idle,,,,,,
event_forrest_04_e_71,40072,event_forrest_04_e,Speech,trina,trina,Locale_SubScenario:event_forrest_04_e_71,True,,1,delight,,12,12,1.0,,,,,13,idle,,,,,,
event_forrest_04_e_72,40072,event_forrest_04_e,Speech,trina,trina,Locale_SubScenario:event_forrest_04_e_72,True,,1,delight,,12,12,1.0,,,,,13,idle,,,,,,
event_forrest_04_e_73,40072,event_forrest_04_e,Speech,trina,trina,Locale_SubScenario:event_forrest_04_e_73,True,,1,delight,,12,12,1.0,,,,,13,idle,,,,,,
event_forrest_04_e_74,40072,event_forrest_04_e,Monologue,trina,,Locale_SubScenario:event_forrest_04_e_74,False,,1,delight,,12,12,1.0,,,,,13,idle,,,,,,
event_forrest_04_e_75,40072,event_forrest_04_e,Speech,liter_c,liter_c,Locale_SubScenario:event_forrest_04_e_75,True,,1,delight,,12,12,1.0,,,,,13,idle,,,,,,
event_forrest_04_e_76,40072,event_forrest_04_e,Speech,liter_c,liter_c,Locale_SubScenario:event_forrest_04_e_76,True,,1,delight,,12,12,1.0,,,,,13,idle,,,,,,
event_forrest_04_e_77,40072,event_forrest_04_e,Speech,trina,trina,Locale_SubScenario:event_forrest_04_e_77,True,,1,idle,,12,12,1.0,,,,,13,idle,,,,,,
event_forrest_04_e_78,40072,event_forrest_04_e,Speech,trina,trina,Locale_SubScenario:event_forrest_04_e_78,True,,1,idle,,12,12,1.0,,,,,13,idle,,,,,,
event_forrest_04_e_79,40072,event_forrest_04_e,Speech,trina,trina,Locale_SubScenario:event_forrest_04_e_79,True,,1,idle,,12,12,1.0,,,,,13,idle,,,,,,
event_forrest_04_e_80,40072,event_forrest_04_e,Speech,trina,trina,Locale_SubScenario:event_forrest_04_e_80,True,,1,idle,,12,12,1.0,,,,,13,idle,,,,,,
event_forrest_04_e_81,40072,event_forrest_04_e,Speech,trina,trina,Locale_SubScenario:event_forrest_04_e_81,True,,1,idle,,12,12,1.0,,,,,13,idle,,,,,,
event_forrest_04_e_82,40072,event_forrest_04_e,Speech,trina,trina,Locale_SubScenario:event_forrest_04_e_82,True,,1,idle,,12,12,1.0,,,,,13,idle,,,,,,
event_forrest_04_e_83,40072,event_forrest_04_e,Speech,liter_c,liter_c,Locale_SubScenario:event_forrest_04_e_83,True,,1,idle,,12,12,1.0,,,,,13,no,,,,,,
event_forrest_04_e_84,40072,event_forrest_04_e,Speech,liter_c,liter_c,Locale_SubScenario:event_forrest_04_e_84,True,,1,idle,,12,12,1.0,,,,,13,idle,,,,,,
event_forrest_04_e_85,40072,event_forrest_04_e,Speech,trina,trina,Locale_SubScenario:event_forrest_04_e_85,True,,1,think1,,12,L_10,1.0,none,,,,13,idle,,,,,,
event_forrest_04_e_86,40072,event_forrest_04_e,Speech,trina,trina,Locale_SubScenario:event_forrest_04_e_86,True,,1,think1,,L_10,L_10,1.0,,,,,13,idle,,,,,,
event_forrest_04_e_87,40072,event_forrest_04_e,Speech,flora,flora,Locale_SubScenario:event_forrest_04_e_87,True,,1,think1,,L_10,2,1.0,bgm_story_sceneofmemory,,,,13,idle,,flora,3,idle,,
event_forrest_04_e_88,40072,event_forrest_04_e,Speech,flora,flora,Locale_SubScenario:event_forrest_04_e_88,True,,1,think1,,2,2,1.0,,,,,13,idle,,,3,idle,,
event_forrest_04_e_89,40072,event_forrest_04_e,Speech,trina,trina,Locale_SubScenario:event_forrest_04_e_89,True,,1,think1,,2,2,1.0,,,,,13,idle,,,3,idle,,
event_forrest_04_e_90,40072,event_forrest_04_e,Speech,liter_c,liter_c,Locale_SubScenario:event_forrest_04_e_90,True,,1,think1,,XS_130,XS_130,1.0,,,,,13,idle,,,3,idle,,
event_forrest_04_e_91,40072,event_forrest_04_e,Speech,liter_c,liter_c,Locale_SubScenario:event_forrest_04_e_91,True,,1,think1,,XS_130,XS_130,1.0,,,,,13,idle,,,3,idle,,
event_forrest_04_e_92,40072,event_forrest_04_e,Speech,flora,flora,Locale_SubScenario:event_forrest_04_e_92,True,,1,think1,,30,30,1.0,,,,,13,idle,,,3,idle,,
event_forrest_04_e_93,40072,event_forrest_04_e,Speech,flora,flora,Locale_SubScenario:event_forrest_04_e_93,True,,1,think1,,30,30,1.0,,,,,13,idle,,,3,idle,,
event_forrest_04_e_94,40072,event_forrest_04_e,Speech,liter_c,liter_c,Locale_SubScenario:event_forrest_04_e_94,True,,1,think1,,12,12,1.0,,,,,13,no,,,3,idle,,
event_forrest_04_e_95,40072,event_forrest_04_e,Speech,trina,trina,Locale_SubScenario:event_forrest_04_e_95,True,,1,think1,,12,12,1.0,,,,,13,no,,,3,idle,,
event_forrest_04_e_96,40072,event_forrest_04_e,Speech,flora,flora,Locale_SubScenario:event_forrest_04_e_96,True,,1,think1,,12,2,1.0,,,,,13,no,,,3,delight,,
event_forrest_04_e_97,40072,event_forrest_04_e,Speech,flora,flora,Locale_SubScenario:event_forrest_04_e_97,True,,1,think1,,2,2,1.0,,,,,13,no,,,3,delight,,
event_forrest_04_e_98,40072,event_forrest_04_e,Speech,trina,trina,Locale_SubScenario:event_forrest_04_e_98,True,,1,idle,,2,2,1.0,,,,,13,no,,,3,delight,,
event_forrest_04_e_99,40072,event_forrest_04_e,Speech,flora,flora,Locale_SubScenario:event_forrest_04_e_99,True,,1,idle,,2,30,1.0,,,,,13,no,,,3,surprise,,
event_forrest_04_e_100,40072,event_forrest_04_e,Speech,flora,flora,Locale_SubScenario:event_forrest_04_e_100,True,,1,idle,,30,30,1.0,,,,,13,no,,,3,surprise,,
event_forrest_04_e_101,40072,event_forrest_04_e,Speech,flora,flora,Locale_SubScenario:event_forrest_04_e_101,True,,1,idle,,30,30,1.0,,,,,13,no,,,3,surprise,,
event_forrest_04_e_102,40072,event_forrest_04_e,Speech,flora,flora,Locale_SubScenario:event_forrest_04_e_102,True,,1,idle,,30,2,1.0,,,,,13,no,,,3,idle,,
event_forrest_04_e_103,40072,event_forrest_04_e,Speech,trina,trina,Locale_SubScenario:event_forrest_04_e_103,True,,1,think2,,2,2,1.0,,,,,13,no,,,3,idle,,
event_forrest_04_e_104,40072,event_forrest_04_e,Speech,flora,flora,Locale_SubScenario:event_forrest_04_e_104,True,,1,think2,,2,2,1.0,,,,,13,no,,,3,idle,,
event_forrest_04_e_105,40072,event_forrest_04_e,Speech,flora,flora,Locale_SubScenario:event_forrest_04_e_105,True,,1,think2,,2,3,1.0,,,,,13,no,,,3,idle,,
event_forrest_04_e_106,40072,event_forrest_04_e,Speech,flora,flora,Locale_SubScenario:event_forrest_04_e_106,True,,1,think2,,3,3,1.0,,,,,13,idle,,,3,sad,,
event_forrest_04_e_107,40072,event_forrest_04_e,Speech,flora,flora,Locale_SubScenario:event_forrest_04_e_107,True,,1,think2,,3,3,1.0,,,,,13,idle,,,3,sad,,
event_forrest_04_e_108,40072,event_forrest_04_e,Self,flora,,Locale_SubScenario:event_forrest_04_e_108,False,,1,think2,,3,3,1.0,,,,,13,idle,,,3,sad,,
event_forrest_04_e_109,40072,event_forrest_04_e,Speech,flora,flora,Locale_SubScenario:event_forrest_04_e_109,True,,1,think2,,3,3,1.0,,,,,13,idle,,,3,sad,,
event_forrest_04_e_110,40072,event_forrest_04_e,Speech,flora,flora,Locale_SubScenario:event_forrest_04_e_110,True,,1,think2,,3,3,1.0,,,,,13,idle,,,3,sad,,
event_forrest_04_e_111,40072,event_forrest_04_e,Speech,flora,flora,Locale_SubScenario:event_forrest_04_e_111,True,,1,think2,,3,3,1.0,,,,,13,idle,,,3,sad,,
event_forrest_04_e_112,40072,event_forrest_04_e,Speech,flora,flora,Locale_SubScenario:event_forrest_04_e_112,True,,1,think2,,3,3,1.0,,,,,13,idle,,,3,sad,,
event_forrest_04_e_113,40072,event_forrest_04_e,Speech,liter_c,liter_c,Locale_SubScenario:event_forrest_04_e_113,True,,1,think2,,XS_130,XS_130,1.0,,,,,13,idle,,,3,sad,,
event_forrest_04_e_114,40072,event_forrest_04_e,Speech,flora,flora,Locale_SubScenario:event_forrest_04_e_114,True,,1,think2,,3,3,1.0,,,,,13,idle,,,3,sad,,
event_forrest_04_e_115,40072,event_forrest_04_e,Speech,trina,trina,Locale_SubScenario:event_forrest_04_e_115,True,,1,think2,,3,2,1.0,,,,,13,idle,,,3,sad,,
event_forrest_04_e_116,40072,event_forrest_04_e,Speech,flora,flora,Locale_SubScenario:event_forrest_04_e_116,True,,1,think2,,2,2,1.0,,,,,13,idle,,,3,delight,,
event_forrest_04_e_117,40072,event_forrest_04_e,Speech,trina,trina,Locale_SubScenario:event_forrest_04_e_117,True,,1,think1,,2,2,1.0,,,,,13,idle,,,3,delight,,
event_forrest_04_e_118,40072,event_forrest_04_e,Speech,flora,flora,Locale_SubScenario:event_forrest_04_e_118,True,,1,think1,,2,2,1.0,,,,,13,idle,,,3,idle,,
event_forrest_04_e_119,40072,event_forrest_04_e,Self,flora,,Locale_SubScenario:event_forrest_04_e_119,False,,1,think1,,2,2,1.0,,,,,13,idle,,,3,idle,,
event_forrest_04_e_120,40072,event_forrest_04_e,Self,flora,,Locale_SubScenario:event_forrest_04_e_120,False,,1,think1,,2,2,1.0,,,,,13,idle,,,3,idle,,
event_forrest_04_e_121,40072,event_forrest_04_e,Speech,flora,flora,Locale_SubScenario:event_forrest_04_e_121,True,,1,think1,,2,30,1.0,,,,,13,idle,,,3,idle,,
event_forrest_04_e_122,40072,event_forrest_04_e,Speech,liter_c,liter_c,Locale_SubScenario:event_forrest_04_e_122,True,,1,think1,,XS_130,XS_130,1.0,,,,,13,delight,,,3,idle,,
event_forrest_04_e_123,40072,event_forrest_04_e,Speech,liter_c,liter_c,Locale_SubScenario:event_forrest_04_e_123,True,,1,think1,,XS_130,XS_130,1.0,,,,,13,delight,,,3,idle,,
event_forrest_04_e_124,40072,event_forrest_04_e,Speech,flora,flora,Locale_SubScenario:event_forrest_04_e_124,True,,1,think1,,30,30,1.0,,,,,13,delight,,,3,idle,,
event_forrest_04_e_125,40072,event_forrest_04_e,Monologue,flora,,Locale_SubScenario:event_forrest_04_e_125,False,,1,think1,,30,300,1.0,,,,,13,delight,,,3,idle,,sfx_scn_rustle
event_forrest_04_e_126,40072,event_forrest_04_e,Speech,flora,flora,Locale_SubScenario:event_forrest_04_e_126,True,,1,think1,,300,300,1.0,,,,,13,delight,,,3,delight,,
event_forrest_04_e_127,40072,event_forrest_04_e,Speech,flora,flora,Locale_SubScenario:event_forrest_04_e_127,True,,1,think1,,300,300,1.0,,,,,13,delight,,,3,delight,,
