id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,set_filter_01,speaker,fade,characters/0/hide_char_id,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/1/hide_char_id,characters/2/hide_char_id,characters/3/hide_char_id,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim
event_ce006_3_02_e_12,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_12,True,,1,idle,,1,1,1.0,,,Grey,com,,,,,,,,,,,,,,,,,
event_ce006_3_02_e_13,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_13,True,,1,idle,,1,1,1.0,,,Grey,com,,,,,,,,,,,,,,,,,
event_ce006_3_02_e_14,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_14,True,,1,idle,,1,1,1.0,,,Grey,com,,,,,,,,,,,,,,,,,
event_ce006_3_02_e_15,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_15,False,,1,idle,,1,1,1.0,,,Grey,com,,,,,,,,,,,,,,,,,
event_ce006_3_02_e_16,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_16,True,,1,idle,,1,1,1.0,,,Grey,com,,,,,,,,,,,,,,,,,
event_ce006_3_02_e_17,40080,event_ce006_3_02_e,Speech,bunkerchild,Locale_MainScenario:event_ce006_3_02_e_17,True,,1,idle,,1,1,1.0,,,Grey,bunkerchild,,,,,,,,,,,,,,,,,
event_ce006_3_02_e_18,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_18,True,,1,idle,,1,1,1.0,,,Grey,com,,,,,,,,,,,,,,,,,
event_ce006_3_02_e_19,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_19,True,,1,idle,,1,1,1.0,,,Grey,com,,,,,,,,,,,,,,,,,
event_ce006_3_02_e_20,40080,event_ce006_3_02_e,Speech,bunkerchild,Locale_MainScenario:event_ce006_3_02_e_20,True,,1,idle,,1,1,1.0,,,Grey,bunkerchild,,,,,,,,,,,,,,,,,
event_ce006_3_02_e_21,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_21,True,,1,idle,,1,1,1.0,,,Grey,com,,,,,,,,,,,,,,,,,
event_ce006_3_02_e_22,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_22,True,,1,idle,,1,1,1.0,,,Grey,com,,,,,,,,,,,,,,,,,
event_ce006_3_02_e_23,40080,event_ce006_3_02_e,Speech,bunkerchild,Locale_MainScenario:event_ce006_3_02_e_23,True,,1,idle,,1,1,1.0,,,Grey,bunkerchild,,,,,,,,,,,,,,,,,
event_ce006_3_02_e_24,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_24,True,,1,idle,,1,1,1.0,,,Grey,com,,,,,,,,,,,,,,,,,
event_ce006_3_02_e_25,40080,event_ce006_3_02_e,Speech,bunkerchild,Locale_MainScenario:event_ce006_3_02_e_25,False,,1,idle,,1,1,1.0,,,Grey,bunkerchild,,,,,,,,,,,,,,,,,
event_ce006_3_02_e_26,40080,event_ce006_3_02_e,Speech,bunkerchild,Locale_MainScenario:event_ce006_3_02_e_26,True,,1,idle,,1,1,1.0,,,Grey,bunkerchild,,,,,,,,,,,,,,,,,
event_ce006_3_02_e_27,40080,event_ce006_3_02_e,Speech,bunkerchild,Locale_MainScenario:event_ce006_3_02_e_27,True,,1,idle,,1,1,1.0,,,Grey,bunkerchild,,,,,,,,,,,,,,,,,
event_ce006_3_02_e_28,40080,event_ce006_3_02_e,Speech,bunkerchild,Locale_MainScenario:event_ce006_3_02_e_28,True,,1,idle,,1,1,1.0,,,Grey,bunkerchild,,,,,,,,,,,,,,,,,
event_ce006_3_02_e_29,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_29,True,,1,idle,,1,1,1.0,,,Grey,com,,,,,,,,,,,,,,,,,
event_ce006_3_02_e_30,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_30,False,,1,idle,Desert_03,black,black,1.0,,,Grey,com,black,,,,,,,,,,,,,,,,
event_ce006_3_02_e_31,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_31,True,,1,idle,,1,1,1.0,,,Grey,com,,,,,,,,,,,,,,,,,
event_ce006_3_02_e_32,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_32,True,,1,idle,,1,1,1.0,,,Grey,com,,,,,,,,,,,,,,,,,
event_ce006_3_02_e_33,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_33,True,,1,idle,,1,1,1.0,,,Grey,com,,,,,,,,,,,,,,,,,
event_ce006_3_02_e_34,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_34,True,,1,idle,,1,10,1.3,,,Grey,com,,,,,,,,,,,,,,,,,
event_ce006_3_02_e_35,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_35,True,,1,idle,,10,10,1.0,,,Grey,com,,,,,,,,,,,,,,,,,
event_ce006_3_02_e_36,40080,event_ce006_3_02_e,Narration,hongryeon,Locale_MainScenario:event_ce006_3_02_e_36,False,,12,idle,Desert_02_n,black,black,1.0,sfx_scn_insect,none,Grey,,black,com,snowwhite,3,special,hongryeon,1,idle,rapunzel,13,no,,,,,,
event_ce006_3_02_e_37,40080,event_ce006_3_02_e,Speech,hongryeon,Locale_MainScenario:event_ce006_3_02_e_37,True,,,,,2,2,1.0,,,,hongryeon,,,,3,special,,1,idle,,13,no,,,,,,
event_ce006_3_02_e_38,40080,event_ce006_3_02_e,Speech,snowwhite,Locale_MainScenario:event_ce006_3_02_e_38,True,,,,,2,2,1.0,,,,snowwhite,,,,3,special,,1,idle,,13,no,,,,,,
event_ce006_3_02_e_39,40080,event_ce006_3_02_e,Speech,hongryeon,Locale_MainScenario:event_ce006_3_02_e_39,True,,,,,2,2,1.0,,,,hongryeon,,,,3,special,,1,pain,,13,no,,,,,,
event_ce006_3_02_e_40,40080,event_ce006_3_02_e,Speech,rapunzel,Locale_MainScenario:event_ce006_3_02_e_40,True,,,,,2,12,1.3,,,,rapunzel,,,,3,idle,,1,pain,,13,no,,,,,,
event_ce006_3_02_e_41,40080,event_ce006_3_02_e,Speech,hongryeon,Locale_MainScenario:event_ce006_3_02_e_41,True,,,,,12,12,1.0,,,,hongryeon,,,,3,idle,,1,idle,,13,no,,,,,,
event_ce006_3_02_e_42,40080,event_ce006_3_02_e,Speech,hongryeon,Locale_MainScenario:event_ce006_3_02_e_42,True,,,,,12,12,1.0,,,,hongryeon,,,,3,idle,,1,idle,,13,no,,,,,,
event_ce006_3_02_e_43,40080,event_ce006_3_02_e,Speech,rapunzel,Locale_MainScenario:event_ce006_3_02_e_43,True,,,,,12,12,1.0,,,,rapunzel,,,,3,idle,,1,idle,,13,idle,,,,,,
event_ce006_3_02_e_44,40080,event_ce006_3_02_e,Speech,rapunzel,Locale_MainScenario:event_ce006_3_02_e_44,True,,,,,12,12,1.0,,,,rapunzel,,,,3,idle,,1,idle,,13,idle,,,,,,
event_ce006_3_02_e_45,40080,event_ce006_3_02_e,Speech,hongryeon,Locale_MainScenario:event_ce006_3_02_e_45,True,,,,,12,12,1.0,,,,hongryeon,,,,3,idle,,1,idle,,13,idle,,,,,,
event_ce006_3_02_e_46,40080,event_ce006_3_02_e,Speech,rapunzel,Locale_MainScenario:event_ce006_3_02_e_46,True,,,,,12,12,1.0,,,,rapunzel,,,,3,idle,,1,idle,,13,idle,,,,,,
event_ce006_3_02_e_47,40080,event_ce006_3_02_e,Speech,hongryeon,Locale_MainScenario:event_ce006_3_02_e_47,True,,,,,12,12,1.0,,,,hongryeon,,,,3,idle,,1,idle,,13,idle,,,,,,
event_ce006_3_02_e_48,40080,event_ce006_3_02_e,Speech,snowwhite,Locale_MainScenario:event_ce006_3_02_e_48,True,,,,,30,30,1.0,,,,snowwhite,,,,3,idle,,1,idle,,13,idle,,,,,,
event_ce006_3_02_e_49,40080,event_ce006_3_02_e,Speech,rapunzel,Locale_MainScenario:event_ce006_3_02_e_49,True,,,,,12,12,1.0,,,,rapunzel,,,,3,idle,,1,idle,,13,sad,,,,,,
event_ce006_3_02_e_50,40080,event_ce006_3_02_e,Speech,hongryeon,Locale_MainScenario:event_ce006_3_02_e_50,True,,,,,12,12,1.0,,,,hongryeon,,,,3,idle,,1,idle,,13,sad,,,,,,
event_ce006_3_02_e_51,40080,event_ce006_3_02_e,Speech,rapunzel,Locale_MainScenario:event_ce006_3_02_e_51,True,,,,,12,12,1.0,,,,rapunzel,,,,3,idle,,1,idle,,13,sad,,,,,,
event_ce006_3_02_e_52,40080,event_ce006_3_02_e,Speech,rapunzel,Locale_MainScenario:event_ce006_3_02_e_52,True,,,,,12,12,1.0,,,,rapunzel,,,,3,idle,,1,idle,,13,sad,,,,,,
event_ce006_3_02_e_53,40080,event_ce006_3_02_e,Speech,snowwhite,Locale_MainScenario:event_ce006_3_02_e_53,True,,,,,30,30,1.0,,bgm_story_monochrome,,snowwhite,,,,3,idle,,1,idle,,13,sad,,,,,,
event_ce006_3_02_e_54,40080,event_ce006_3_02_e,Speech,hongryeon,Locale_MainScenario:event_ce006_3_02_e_54,False,,,,,12,12,1.0,,,,hongryeon,,,,3,idle,,1,no,,13,sad,,,,,,
event_ce006_3_02_e_55,40080,event_ce006_3_02_e,Speech,rapunzel,Locale_MainScenario:event_ce006_3_02_e_55,False,,,,,12,12,1.0,,,,rapunzel,,,,3,idle,,1,no,,13,sad,,,,,,
event_ce006_3_02_e_56,40080,event_ce006_3_02_e,Speech,snowwhite,Locale_MainScenario:event_ce006_3_02_e_56,True,,,,,30,30,1.0,,,,snowwhite,,,,3,idle,,1,no,,13,sad,,,,,,
event_ce006_3_02_e_57,40080,event_ce006_3_02_e,Speech,rapunzel,Locale_MainScenario:event_ce006_3_02_e_57,True,,,,,12,12,1.0,,,,rapunzel,,,,3,idle,,1,no,,13,sad,,,,,,
event_ce006_3_02_e_58,40080,event_ce006_3_02_e,Speech,hongryeon,Locale_MainScenario:event_ce006_3_02_e_58,True,,,,,12,12,1.0,,,,hongryeon,,,,3,idle,,1,no,,13,sad,,,,,,
event_ce006_3_02_e_59,40080,event_ce006_3_02_e,Speech,snowwhite,Locale_MainScenario:event_ce006_3_02_e_59,True,,,,,30,30,1.0,,,,snowwhite,,,,3,idle,,1,no,,13,sad,,,,,,
event_ce006_3_02_e_60,40080,event_ce006_3_02_e,Speech,hongryeon,Locale_MainScenario:event_ce006_3_02_e_60,True,,,,,30,2,1.3,,,,hongryeon,,,,3,idle,,1,no,,13,sad,,,,,,
event_ce006_3_02_e_61,40080,event_ce006_3_02_e,Speech,snowwhite,Locale_MainScenario:event_ce006_3_02_e_61,True,,,,,2,2,1.0,,,,snowwhite,,,,3,idle,,1,no,,13,sad,,,,,,
event_ce006_3_02_e_62,40080,event_ce006_3_02_e,Speech,hongryeon,Locale_MainScenario:event_ce006_3_02_e_62,True,,,,,2,2,1.0,,,,hongryeon,,,,3,idle,,1,no,,13,sad,,,,,,
event_ce006_3_02_e_63,40080,event_ce006_3_02_e,Speech,snowwhite,Locale_MainScenario:event_ce006_3_02_e_63,False,,,,,2,2,1.0,,,,snowwhite,,,,3,idle,,1,no,,13,sad,,,,,,
event_ce006_3_02_e_64,40080,event_ce006_3_02_e,Speech,rapunzel,Locale_MainScenario:event_ce006_3_02_e_64,True,,,,,2,12,1.3,,,,rapunzel,,,,3,idle,,1,no,,13,sad,,,,,,
event_ce006_3_02_e_65,40080,event_ce006_3_02_e,Speech,hongryeon,Locale_MainScenario:event_ce006_3_02_e_65,True,,,,,12,12,1.0,,,,hongryeon,,,,3,idle,,1,no,,13,sad,,,,,,
event_ce006_3_02_e_66,40080,event_ce006_3_02_e,Speech,hongryeon,Locale_MainScenario:event_ce006_3_02_e_66,True,,,,,12,12,1.0,,,,hongryeon,,,,3,idle,,1,no,,13,sad,,,,,,
event_ce006_3_02_e_67,40080,event_ce006_3_02_e,Speech,hongryeon,Locale_MainScenario:event_ce006_3_02_e_67,True,,,,,12,12,1.0,,,,hongryeon,,,,3,idle,,1,no,,13,sad,,,,,,
event_ce006_3_02_e_68,40080,event_ce006_3_02_e,Speech,hongryeon,Locale_MainScenario:event_ce006_3_02_e_68,True,,,,,12,12,1.0,,,,hongryeon,,,,3,idle,,1,no,,13,sad,,,,,,
event_ce006_3_02_e_69,40080,event_ce006_3_02_e,Speech,rapunzel,Locale_MainScenario:event_ce006_3_02_e_69,True,,,,,12,12,1.0,,,,rapunzel,,,,3,idle,,1,no,,13,sad,,,,,,
event_ce006_3_02_e_70,40080,event_ce006_3_02_e,Speech,rapunzel,Locale_MainScenario:event_ce006_3_02_e_70,True,,,,,12,12,1.0,,,,rapunzel,,,,3,idle,,1,no,,13,sad,,,,,,
event_ce006_3_02_e_71,40080,event_ce006_3_02_e,Speech,hongryeon,Locale_MainScenario:event_ce006_3_02_e_71,True,,,,,12,12,1.0,,,,hongryeon,,,,3,idle,,1,idle,,13,sad,,,,,,
event_ce006_3_02_e_72,40080,event_ce006_3_02_e,Speech,hongryeon,Locale_MainScenario:event_ce006_3_02_e_72,True,,,,,12,12,1.0,,,,hongryeon,,,,3,idle,,1,idle,,13,sad,,,,,,
event_ce006_3_02_e_73,40080,event_ce006_3_02_e,Speech,snowwhite,Locale_MainScenario:event_ce006_3_02_e_73,True,,,,,12,2,1.3,,,,snowwhite,,,,3,idle,,1,idle,,13,sad,,,,,,
event_ce006_3_02_e_74,40080,event_ce006_3_02_e,Speech,snowwhite,Locale_MainScenario:event_ce006_3_02_e_74,True,,,,,2,2,1.0,,,,snowwhite,,,,3,idle,,1,idle,,13,sad,,,,,,
event_ce006_3_02_e_75,40080,event_ce006_3_02_e,Speech,snowwhite,Locale_MainScenario:event_ce006_3_02_e_75,True,,,,,2,2,1.0,,,,snowwhite,,,,3,idle,,1,idle,,13,sad,,,,,,
event_ce006_3_02_e_76,40080,event_ce006_3_02_e,Speech,rapunzel,Locale_MainScenario:event_ce006_3_02_e_76,True,,,,,130,130,1.0,,,,rapunzel,,,,3,idle,,1,idle,,13,surprise,,,,,,
event_ce006_3_02_e_77,40080,event_ce006_3_02_e,Speech,hongryeon,Locale_MainScenario:event_ce006_3_02_e_77,True,,,,,2,2,1.0,,,,hongryeon,,,,3,idle,,1,surprise,,13,surprise,,,,,,
event_ce006_3_02_e_78,40080,event_ce006_3_02_e,Speech,snowwhite,Locale_MainScenario:event_ce006_3_02_e_78,True,,,,,2,30,1.3,,,,snowwhite,,,,3,idle,,1,surprise,,13,surprise,,,,,,
event_ce006_3_02_e_79,40080,event_ce006_3_02_e,Speech,snowwhite,Locale_MainScenario:event_ce006_3_02_e_79,True,,,,,30,30,1.0,,,,snowwhite,,,,3,idle,,1,surprise,,13,surprise,,,,,,
event_ce006_3_02_e_80,40080,event_ce006_3_02_e,Speech,snowwhite,Locale_MainScenario:event_ce006_3_02_e_80,True,,,,,30,30,1.0,,,,snowwhite,,,,3,idle,,1,surprise,,13,surprise,,,,,,
event_ce006_3_02_e_81,40080,event_ce006_3_02_e,Speech,snowwhite,Locale_MainScenario:event_ce006_3_02_e_81,True,,,,,30,30,1.0,,,,snowwhite,,,,3,idle,,1,surprise,,13,surprise,,,,,,
event_ce006_3_02_e_82,40080,event_ce006_3_02_e,Speech,snowwhite,Locale_MainScenario:event_ce006_3_02_e_82,True,,,,,30,30,1.0,,,,snowwhite,,,,3,idle,,1,surprise,,13,surprise,,,,,,
event_ce006_3_02_e_83,40080,event_ce006_3_02_e,Speech,snowwhite,Locale_MainScenario:event_ce006_3_02_e_83,True,,,,,30,30,1.0,,,,snowwhite,,,,3,idle,,1,surprise,,13,surprise,,,,,,
event_ce006_3_02_e_84,40080,event_ce006_3_02_e,Speech,hongryeon,Locale_MainScenario:event_ce006_3_02_e_84,False,,,,,12,12,1.0,,,,hongryeon,,,,3,idle,,1,no,,13,surprise,,,,,,
event_ce006_3_02_e_85,40080,event_ce006_3_02_e,Speech,rapunzel,Locale_MainScenario:event_ce006_3_02_e_85,True,,,,,12,12,1.0,,,,rapunzel,,,,3,idle,,1,no,,13,idle,,,,,,
event_ce006_3_02_e_86,40080,event_ce006_3_02_e,Speech,rapunzel,Locale_MainScenario:event_ce006_3_02_e_86,True,,,,,12,12,1.0,,,,rapunzel,,,,3,idle,,1,no,,13,idle,,,,,,
event_ce006_3_02_e_87,40080,event_ce006_3_02_e,Speech,rapunzel,Locale_MainScenario:event_ce006_3_02_e_87,True,,,,,12,12,1.0,,,,rapunzel,,,,3,idle,,1,no,,13,idle,,,,,,
event_ce006_3_02_e_88,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_88,True,com,12,idle,Desert_03,1,1,1.0,,none,,com,black,,,3,idle,,1,no,,13,idle,snowwhite,hongryeon,rapunzel,ce006_02,2,idle
event_ce006_3_02_e_89,40080,event_ce006_3_02_e,Speech,ce006_02,Locale_MainScenario:event_ce006_3_02_e_89,True,,12,idle,,1,1,1.0,,,,ce006_02,,,,,,,,,,,,,,,,2,idle
event_ce006_3_02_e_90,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_90,True,,12,idle,,1,1,1.0,,,,com,,,,,,,,,,,,,,,,2,idle
event_ce006_3_02_e_91,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_91,True,,12,idle,,1,1,1.0,,,,com,,,,,,,,,,,,,,,,2,idle
event_ce006_3_02_e_92,40080,event_ce006_3_02_e,Speech,ce006_02,Locale_MainScenario:event_ce006_3_02_e_92,True,,12,idle,,1,1,1.0,,,,ce006_02,,,,,,,,,,,,,,,,2,idle
event_ce006_3_02_e_93,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_93,False,,12,idle,,1,1,1.0,,collab_bgm_sb_field_floodedcs_inst,,com,,,,,,,,,,,,,,,,2,idle
event_ce006_3_02_e_94,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_94,True,,12,idle,,1,1,1.0,,,,com,,,,,,,,,,,,,,,,2,idle
event_ce006_3_02_e_95,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_95,True,,12,idle,,1,1,1.0,,,,com,,,,,,,,,,,,,,,,2,idle
event_ce006_3_02_e_96,40080,event_ce006_3_02_e,Speech,ce006_02,Locale_MainScenario:event_ce006_3_02_e_96,True,,12,idle,,1,1,1.0,,,,ce006_02,,,,,,,,,,,,,,,,2,surprise
event_ce006_3_02_e_97,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_97,True,,12,idle,,1,1,1.0,,,,com,,,,,,,,,,,,,,,,2,surprise
event_ce006_3_02_e_98,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_98,True,,12,idle,,1,1,1.0,,,,com,,,,,,,,,,,,,,,,2,surprise
event_ce006_3_02_e_99,40080,event_ce006_3_02_e,Speech,ce006_02,Locale_MainScenario:event_ce006_3_02_e_99,False,,12,idle,,1,20,1.3,,,,ce006_02,,,,,,,,,,,,,,,,2,no
event_ce006_3_02_e_100,40080,event_ce006_3_02_e,Speech,ce006_02,Locale_MainScenario:event_ce006_3_02_e_100,True,,12,idle,,20,20,1.0,,,,ce006_02,,,,,,,,,,,,,,,,2,smile
event_ce006_3_02_e_101,40080,event_ce006_3_02_e,Speech,ce006_02,Locale_MainScenario:event_ce006_3_02_e_101,True,,12,idle,,20,20,1.0,,,,ce006_02,,,,,,,,,,,,,,,,2,smile
event_ce006_3_02_e_102,40080,event_ce006_3_02_e,Speech,ce006_02,Locale_MainScenario:event_ce006_3_02_e_102,True,,12,idle,,20,20,1.0,,,,ce006_02,,,,,,,,,,,,,,,,2,smile
event_ce006_3_02_e_103,40080,event_ce006_3_02_e,Speech,ce006_02,Locale_MainScenario:event_ce006_3_02_e_103,True,,12,idle,,20,20,1.0,,,,ce006_02,,,,,,,,,,,,,,,,2,no
event_ce006_3_02_e_104,40080,event_ce006_3_02_e,Speech,ce006_02,Locale_MainScenario:event_ce006_3_02_e_104,True,,12,idle,,20,20,1.0,,,,ce006_02,,,,,,,,,,,,,,,,2,no
event_ce006_3_02_e_105,40080,event_ce006_3_02_e,Speech,ce006_02,Locale_MainScenario:event_ce006_3_02_e_105,True,,12,idle,,20,20,1.0,,,,ce006_02,,,,,,,,,,,,,,,,2,no
event_ce006_3_02_e_106,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_106,False,,12,idle,,20,1,1.3,,,,com,,,,,,,,,,,,,,,,2,no
event_ce006_3_02_e_107,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_107,True,,12,idle,,1,1,1.0,,,,com,,,,,,,,,,,,,,,,2,no
event_ce006_3_02_e_108,40080,event_ce006_3_02_e,Speech,ce006_02,Locale_MainScenario:event_ce006_3_02_e_108,True,,12,idle,,1,1,1.0,,,,ce006_02,,,,,,,,,,,,,,,,2,idle
event_ce006_3_02_e_109,40080,event_ce006_3_02_e,Speech,ce006_02,Locale_MainScenario:event_ce006_3_02_e_109,True,,12,idle,,1,1,1.0,,,,ce006_02,,,,,,,,,,,,,,,,2,idle
event_ce006_3_02_e_110,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_110,True,,12,idle,,1,1,1.0,,,,com,,,,,,,,,,,,,,,,2,idle
event_ce006_3_02_e_111,40080,event_ce006_3_02_e,Speech,com,Locale_MainScenario:event_ce006_3_02_e_111,True,,12,idle,,1,1,1.0,,,,com,,,,,,,,,,,,,,,,2,idle
