id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim
event_outofuniform_02_29,130006,event_outofuniform_02,Speech,ein_k,ein_k,Locale_SubScenario:event_outofuniform_02_29,False,,2,2,1.0,,,,,5,idle,,3,idle,,1,good,,,,,,
event_outofuniform_02_30,130006,event_outofuniform_02,Speech,ein_k,ein_k,Locale_SubScenario:event_outofuniform_02_30,True,,2,2,1.0,,,,,5,idle,,3,idle,,1,good,,,,,,
event_outofuniform_02_31,130006,event_outofuniform_02,Speech,ein_k,ein_k,Locale_SubScenario:event_outofuniform_02_31,True,,2,2,1.0,,,,,5,idle,,3,idle,,1,good,,,,,,
event_outofuniform_02_32,130006,event_outofuniform_02,Speech,zwei_k,zwei_k,Locale_SubScenario:event_outofuniform_02_32,True,,2,2,1.0,,,,,5,idle,,3,idle,,1,idle,,,,,,
event_outofuniform_02_33,130006,event_outofuniform_02,Speech,ein_k,ein_k,Locale_SubScenario:event_outofuniform_02_33,True,,2,30,1.0,,,,,5,idle,,3,idle,,1,idle,,,,,,
event_outofuniform_02_34,130006,event_outofuniform_02,Speech,ein_k,ein_k,Locale_SubScenario:event_outofuniform_02_34,True,,30,30,1.0,,,event_outofuniform_02_50,,5,idle,,3,idle,,1,idle,,,,,,
event_outofuniform_02_35,130006,event_outofuniform_02,Speech,ein_k,ein_k,Locale_SubScenario:event_outofuniform_02_35,True,,10,30,1.0,,,,,5,idle,,3,surprise,,1,idle,,,,,,
event_outofuniform_02_36,130006,event_outofuniform_02,Speech,ein_k,ein_k,Locale_SubScenario:event_outofuniform_02_36,True,,30,30,1.0,,,,,5,idle,,3,surprise,,1,idle,,,,,,
event_outofuniform_02_37,130006,event_outofuniform_02,Speech,zwei_k,zwei_k,Locale_SubScenario:event_outofuniform_02_37,True,,30,2,1.0,,,,,5,idle,,3,surprise,,1,pain,,,,,,
event_outofuniform_02_38,130006,event_outofuniform_02,Speech,zwei_k,zwei_k,Locale_SubScenario:event_outofuniform_02_38,True,,2,2,1.0,,,,,5,idle,,3,surprise,,1,idle,,,,,,
event_outofuniform_02_39,130006,event_outofuniform_02,Monologue,zwei_k,,Locale_SubScenario:event_outofuniform_02_39,False,,black,black,1.0,,,,,5,idle,,3,surprise,,1,idle,,,,,,
event_outofuniform_02_40,130006,event_outofuniform_02,Speech,ein_k,ein_k,Locale_SubScenario:event_outofuniform_02_40,True,,30,30,1.0,,,,,5,idle,,3,no,,1,pain,,,,,,
event_outofuniform_02_41,130006,event_outofuniform_02,Speech,ein_k,ein_k,Locale_SubScenario:event_outofuniform_02_41,True,,30,30,1.0,,,,,5,idle,,3,no,,1,pain,,,,,,
event_outofuniform_02_42,130006,event_outofuniform_02,Speech,zwei_k,zwei_k,Locale_SubScenario:event_outofuniform_02_42,True,,30,10,1.0,,,,,5,idle,,3,no,,1,pain,,,,,,
event_outofuniform_02_43,130006,event_outofuniform_02,Self,zwei_k,,Locale_SubScenario:event_outofuniform_02_43,False,,10,2,1.0,,,,,5,idle,,3,no,,1,pain,,,,,,
event_outofuniform_02_44,130006,event_outofuniform_02,Speech,zwei_k,zwei_k,Locale_SubScenario:event_outofuniform_02_44,True,,2,2,1.0,,,,,5,idle,,3,no,,1,pain,,,,,,
event_outofuniform_02_45,130006,event_outofuniform_02,Speech,ein_k,ein_k,Locale_SubScenario:event_outofuniform_02_45,True,,2,2,1.0,,,,,5,idle,,3,idle,,1,pain,,,,,,
event_outofuniform_02_46,130006,event_outofuniform_02,Speech,ein_k,ein_k,Locale_SubScenario:event_outofuniform_02_46,True,,2,2,1.0,,,,,5,idle,,3,idle,,1,pain,,,,,,
event_outofuniform_02_47,130006,event_outofuniform_02,Speech,zwei_k,zwei_k,Locale_SubScenario:event_outofuniform_02_47,True,,2,2,1.0,,,,,5,idle,,3,idle,,1,pain,,,,,,
event_outofuniform_02_48,130006,event_outofuniform_02,Speech,zwei_k,zwei_k,Locale_SubScenario:event_outofuniform_02_48,True,,2,2,1.0,,,,,5,idle,,3,idle,,1,pain,,,,,,
event_outofuniform_02_49,130006,event_outofuniform_02,Speech,ein_k,ein_k,Locale_SubScenario:event_outofuniform_02_49,True,,2,30,1.0,,,event_outofuniform_02_50,,5,idle,,3,idle,,1,pain,,,,,,
event_outofuniform_02_50,130006,event_outofuniform_02,Speech,ein_k,ein_k,Locale_SubScenario:event_outofuniform_02_50,True,,30,30,1.0,,,,,5,idle,,3,idle,,1,pain,,,,,,
event_outofuniform_02_51,130006,event_outofuniform_02,Narration,ein_k,,Locale_SubScenario:event_outofuniform_02_51,False,,30,30,1.0,sfx_scn_toyshopbell,none,,,5,idle,,3,idle,,1,pain,,,,,,
event_outofuniform_02_52,130006,event_outofuniform_02,Speech,tia_c,tia_c,Locale_SubScenario:event_outofuniform_02_52,True,,130,130,1.0,,,,,5,idle,,3,idle,,1,idle,tia_c,13,surprise,naga_k,15,idle
event_outofuniform_02_53,130006,event_outofuniform_02,Speech,tia_c,tia_c,Locale_SubScenario:event_outofuniform_02_53,True,,130,130,1.0,,,,,5,idle,,3,idle,,1,idle,,13,surprise,,15,idle
event_outofuniform_02_54,130006,event_outofuniform_02,Speech,ein_k,ein_k,Locale_SubScenario:event_outofuniform_02_54,True,,30,30,1.0,,,,,5,idle,,3,idle,,1,idle,,13,surprise,,15,idle
event_outofuniform_02_55,130006,event_outofuniform_02,Speech,ein_k,ein_k,Locale_SubScenario:event_outofuniform_02_55,True,,30,30,1.0,,,,,5,idle,,3,surprise,,1,idle,,13,surprise,,15,idle
event_outofuniform_02_56,130006,event_outofuniform_02,Speech,ein_k,ein_k,Locale_SubScenario:event_outofuniform_02_56,True,,30,30,1.0,,,,,5,idle,,3,surprise,,1,idle,,13,idle,,15,idle
event_outofuniform_02_57,130006,event_outofuniform_02,Speech,zwei_k,zwei_k,Locale_SubScenario:event_outofuniform_02_57,True,,30,10,1.3,,,,,5,idle,,3,surprise,,1,idle,,13,idle,,15,idle
event_outofuniform_02_58,130006,event_outofuniform_02,Speech,zwei_k,zwei_k,Locale_SubScenario:event_outofuniform_02_58,True,,10,10,1.0,,,,,5,idle,,3,surprise,,1,idle,,13,idle,,15,idle
event_outofuniform_02_59,130006,event_outofuniform_02,Speech,naga_k,ein_k,Locale_SubScenario:event_outofuniform_02_59,False,,10,L_150,2.0,,bgm_story_luckybreak,,,5,idle,,3,surprise,,1,idle,,13,idle,,15,idle
event_outofuniform_02_60,130006,event_outofuniform_02,Self,naga_k,,Locale_SubScenario:event_outofuniform_02_60,False,,L_150,L_150,1.0,,,,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle
event_outofuniform_02_61,130006,event_outofuniform_02,Speech,naga_k,naga_k,Locale_SubScenario:event_outofuniform_02_61,True,,L_150,L_150,1.0,,,,,5,idle,,3,idle,,1,idle,,13,idle,,15,delight
event_outofuniform_02_62,130006,event_outofuniform_02,Speech,naga_k,naga_k,Locale_SubScenario:event_outofuniform_02_62,True,,L_150,L_150,1.0,,,,,5,idle,,3,idle,,1,idle,,13,idle,,15,delight
event_outofuniform_02_63,130006,event_outofuniform_02,Speech,naga_k,naga_k,Locale_SubScenario:event_outofuniform_02_63,True,,L_150,L_150,1.0,,,,,5,idle,,3,idle,,1,idle,,13,idle,,15,delight
event_outofuniform_02_64,130006,event_outofuniform_02,Self,naga_k,,Locale_SubScenario:event_outofuniform_02_64,False,,L_150,L_150,1.0,,,,,5,idle,,3,idle,,1,idle,,13,idle,,15,delight
event_outofuniform_02_65,130006,event_outofuniform_02,Speech,ein_k,ein_k,Locale_SubScenario:event_outofuniform_02_65,True,,30,30,1.0,,,,,5,idle,,3,surprise,,1,idle,,13,idle,,15,delight
event_outofuniform_02_66,130006,event_outofuniform_02,Speech,ein_k,ein_k,Locale_SubScenario:event_outofuniform_02_66,True,,30,30,1.0,,,,,5,idle,,3,shy,,1,idle,,13,idle,,15,idle
event_outofuniform_02_67,130006,event_outofuniform_02,Speech,zwei_k,zwei_k,Locale_SubScenario:event_outofuniform_02_67,True,,30,10,1.3,,,,,5,idle,,3,shy,,1,good,,13,idle,,15,idle
event_outofuniform_02_68,130006,event_outofuniform_02,Speech,tia_c,tia_c,Locale_SubScenario:event_outofuniform_02_68,True,,10,130,1.3,,,,,5,idle,,3,shy,,1,good,,13,delight,,15,idle
event_outofuniform_02_69,130006,event_outofuniform_02,Speech,tia_c,tia_c,Locale_SubScenario:event_outofuniform_02_69,True,,130,130,1.0,,,,,5,idle,,3,shy,,1,good,,13,delight,,15,idle
event_outofuniform_02_70,130006,event_outofuniform_02,Speech,tia_c,tia_c,Locale_SubScenario:event_outofuniform_02_70,True,,130,130,1.0,,,,,5,idle,,3,shy,,1,good,,13,idle,,15,idle
event_outofuniform_02_71,130006,event_outofuniform_02,Speech,ein_k,ein_k,Locale_SubScenario:event_outofuniform_02_71,True,,30,30,1.0,,,,,5,idle,,3,surprise,,1,good,,13,idle,,15,idle
event_outofuniform_02_72,130006,event_outofuniform_02,Speech,ein_k,ein_k,Locale_SubScenario:event_outofuniform_02_72,True,,30,30,1.0,,,,,5,idle,,3,delight,,1,good,,13,idle,,15,idle
event_outofuniform_02_73,130006,event_outofuniform_02,Speech,naga_k,naga_k,Locale_SubScenario:event_outofuniform_02_73,True,,L_150,L_150,1.0,,,,,5,idle,,3,delight,,1,good,,13,idle,,15,delight
event_outofuniform_02_74,130006,event_outofuniform_02,Speech,naga_k,naga_k,Locale_SubScenario:event_outofuniform_02_74,True,,L_150,L_150,1.0,,,,,5,idle,,3,delight,,1,good,,13,idle,,15,delight
event_outofuniform_02_75,130006,event_outofuniform_02,Self,naga_k,,Locale_SubScenario:event_outofuniform_02_75,False,,L_150,L_150,1.0,,,,,5,idle,,3,delight,,1,good,,13,idle,,15,delight
event_outofuniform_02_76,130006,event_outofuniform_02,Speech,tia_c,tia_c,Locale_SubScenario:event_outofuniform_02_76,True,,L_150,14,1.3,,,,,5,idle,,3,delight,,1,good,,13,delight,,15,delight
event_outofuniform_02_77,130006,event_outofuniform_02,Speech,tia_c,tia_c,Locale_SubScenario:event_outofuniform_02_77,True,,14,14,1.0,,,,,5,idle,,3,delight,,1,good,,13,delight,,15,delight
event_outofuniform_02_78,130006,event_outofuniform_02,Speech,naga_k,naga_k,Locale_SubScenario:event_outofuniform_02_78,True,,14,14,1.0,,,,,5,idle,,3,delight,,1,good,,13,delight,,15,delight
event_outofuniform_02_79,130006,event_outofuniform_02,Speech,ein_k,ein_k,Locale_SubScenario:event_outofuniform_02_79,True,,30,30,1.0,,,,,5,idle,,3,delight,,1,good,,13,surprise,,15,delight
event_outofuniform_02_80,130006,event_outofuniform_02,Speech,ein_k,ein_k,Locale_SubScenario:event_outofuniform_02_80,True,,30,30,1.0,,,,,5,idle,,3,delight,,1,good,,13,surprise,,15,idle
event_outofuniform_02_81,130006,event_outofuniform_02,Speech,tia_c,tia_c,Locale_SubScenario:event_outofuniform_02_81,True,,130,130,1.0,,,,,5,idle,,3,delight,,1,good,,13,surprise,,15,idle
event_outofuniform_02_82,130006,event_outofuniform_02,Monologue,tia_c,,Locale_SubScenario:event_outofuniform_02_82,False,,black,black,1.0,,,,,5,idle,,3,delight,,1,good,,13,surprise,,15,idle
event_outofuniform_02_83,130006,event_outofuniform_02,Speech,tia_c,tia_c,Locale_SubScenario:event_outofuniform_02_83,True,,130,130,1.0,,,,,5,idle,,3,delight,,1,good,,13,delight,,15,idle
event_outofuniform_02_84,130006,event_outofuniform_02,Speech,tia_c,tia_c,Locale_SubScenario:event_outofuniform_02_84,True,,130,130,1.0,,,,,5,idle,,3,delight,,1,good,,13,delight,,15,idle
event_outofuniform_02_85,130006,event_outofuniform_02,Speech,zwei_k,zwei_k,Locale_SubScenario:event_outofuniform_02_85,True,,130,12,1.3,,,,,5,idle,,3,delight,,1,good,,13,delight,,15,idle
event_outofuniform_02_86,130006,event_outofuniform_02,Speech,zwei_k,zwei_k,Locale_SubScenario:event_outofuniform_02_86,True,,12,12,1.0,,,,,5,idle,,3,delight,,1,good,,13,delight,,15,idle
event_outofuniform_02_87,130006,event_outofuniform_02,Speech,tia_c,tia_c,Locale_SubScenario:event_outofuniform_02_87,True,,12,12,1.0,,,,,5,idle,,3,delight,,1,good,,13,delight,,15,idle
event_outofuniform_02_88,130006,event_outofuniform_02,Self,tia_c,,Locale_SubScenario:event_outofuniform_02_88,False,,12,14,1.0,,,,,5,idle,,3,delight,,1,good,,13,delight,,15,idle
event_outofuniform_02_89,130006,event_outofuniform_02,Speech,naga_k,naga_k,Locale_SubScenario:event_outofuniform_02_89,True,,14,14,1.0,,,,,5,idle,,3,delight,,1,good,,13,delight,,15,idle
event_outofuniform_02_90,130006,event_outofuniform_02,Speech,naga_k,naga_k,Locale_SubScenario:event_outofuniform_02_90,True,,14,L_150,1.3,,,,,5,idle,,3,delight,,1,good,,13,delight,,15,delight
event_outofuniform_02_91,130006,event_outofuniform_02,Speech,ein_k,ein_k,Locale_SubScenario:event_outofuniform_02_91,True,,30,30,1.0,,,,,5,idle,,3,idle,,1,good,,13,idle,,15,delight
event_outofuniform_02_92,130006,event_outofuniform_02,Speech,ein_k,ein_k,Locale_SubScenario:event_outofuniform_02_92,True,,30,30,1.0,,,,,5,idle,,3,idle,,1,good,,13,idle,,15,delight
event_outofuniform_02_93,130006,event_outofuniform_02,Speech,naga_k,naga_k,Locale_SubScenario:event_outofuniform_02_93,True,,L_150,L_150,1.0,,,,,5,idle,,3,idle,,1,good,,13,idle,,15,surprise
event_outofuniform_02_94,130006,event_outofuniform_02,Speech,naga_k,naga_k,Locale_SubScenario:event_outofuniform_02_94,True,,L_150,L_150,1.0,,,,,5,idle,,3,idle,,1,good,,13,idle,,15,idle
event_outofuniform_02_95,130006,event_outofuniform_02,Speech,naga_k,naga_k,Locale_SubScenario:event_outofuniform_02_95,True,,L_150,L_150,1.0,,,,,5,idle,,3,idle,,1,good,,13,idle,,15,idle
event_outofuniform_02_96,130006,event_outofuniform_02,Speech,tia_c,tia_c,Locale_SubScenario:event_outofuniform_02_96,True,,L_150,14,1.3,,,,,5,idle,,3,idle,,1,good,,13,idle,,15,idle
event_outofuniform_02_97,130006,event_outofuniform_02,Speech,naga_k,naga_k,Locale_SubScenario:event_outofuniform_02_97,True,,14,14,1.3,,,,,5,idle,,3,idle,,1,idle,,13,idle,,15,surprise
event_outofuniform_02_98,130006,event_outofuniform_02,Speech,tia_c,tia_c,Locale_SubScenario:event_outofuniform_02_98,True,,14,14,1.0,,,,,5,idle,,3,idle,,1,idle,,13,idle,,15,surprise
event_outofuniform_02_99,130006,event_outofuniform_02,Speech,tia_c,tia_c,Locale_SubScenario:event_outofuniform_02_99,True,,14,14,1.0,,,,,5,idle,,3,idle,,1,idle,,13,idle,,15,surprise
event_outofuniform_02_100,130006,event_outofuniform_02,Speech,tia_c,tia_c,Locale_SubScenario:event_outofuniform_02_100,True,,14,14,1.0,,,,,5,idle,,3,idle,,1,idle,,13,idle,,15,surprise
event_outofuniform_02_101,130006,event_outofuniform_02,Speech,ein_k,ein_k,Locale_SubScenario:event_outofuniform_02_101,True,,2,2,1.0,,,,,5,idle,,3,delight,,1,idle,,13,idle,,15,surprise
event_outofuniform_02_102,130006,event_outofuniform_02,Speech,ein_k,ein_k,Locale_SubScenario:event_outofuniform_02_102,True,,2,2,1.0,,,,,5,idle,,3,delight,,1,idle,,13,idle,,15,surprise
event_outofuniform_02_103,130006,event_outofuniform_02,Speech,ein_k,ein_k,Locale_SubScenario:event_outofuniform_02_103,True,,2,2,1.0,,,,,5,idle,,3,delight,,1,idle,,13,idle,,15,surprise
event_outofuniform_02_104,130006,event_outofuniform_02,Speech,zwei_k,zwei_k,Locale_SubScenario:event_outofuniform_02_104,False,,2,2,1.0,,,,,5,idle,,3,delight,,1,idle,,13,idle,,15,surprise
event_outofuniform_02_105,130006,event_outofuniform_02,Speech,zwei_k,zwei_k,Locale_SubScenario:event_outofuniform_02_105,True,,2,2,1.0,,,,,5,idle,,3,delight,,1,good,,13,idle,,15,surprise
event_outofuniform_02_106,130006,event_outofuniform_02,Speech,zwei_k,zwei_k,Locale_SubScenario:event_outofuniform_02_106,True,,2,2,1.0,,,,,5,idle,,3,delight,,1,good,,13,idle,,15,surprise
event_outofuniform_02_107,130006,event_outofuniform_02,Speech,naga_k,naga_k,Locale_SubScenario:event_outofuniform_02_107,True,,L_150,L_150,1.0,,,,,5,idle,,3,delight,,1,good,,13,idle,,15,surprise
event_outofuniform_02_108,130006,event_outofuniform_02,Speech,naga_k,naga_k,Locale_SubScenario:event_outofuniform_02_108,True,,L_150,L_150,1.0,,,,,5,idle,,3,delight,,1,good,,13,idle,,15,surprise
event_outofuniform_02_109,130006,event_outofuniform_02,Speech,tia_c,tia_c,Locale_SubScenario:event_outofuniform_02_109,True,,L_150,130,1.3,,,,,5,idle,,3,delight,,1,good,,13,delight,,15,surprise
event_outofuniform_02_110,130006,event_outofuniform_02,Speech,tia_c,tia_c,Locale_SubScenario:event_outofuniform_02_110,True,,130,130,1.0,,,,,5,idle,,3,delight,,1,good,,13,delight,,15,surprise
event_outofuniform_02_111,130006,event_outofuniform_02,Speech,cocoa,cocoa,Locale_SubScenario:event_outofuniform_02_111,True,,XS_50,XS_50,1.0,,,,,5,delight,,3,delight,,1,good,,13,delight,,15,surprise
event_outofuniform_02_112,130006,event_outofuniform_02,Speech,cocoa,cocoa,Locale_SubScenario:event_outofuniform_02_112,True,,XS_50,XS_50,1.0,,,,,5,delight,,3,delight,,1,good,,13,delight,,15,surprise
event_outofuniform_02_113,130006,event_outofuniform_02,Speech,cocoa,cocoa,Locale_SubScenario:event_outofuniform_02_113,True,,XS_50,XS_50,1.0,,,,,5,delight,,3,delight,,1,good,,13,delight,,15,surprise
event_outofuniform_02_114,130006,event_outofuniform_02,Speech,cocoa,cocoa,Locale_SubScenario:event_outofuniform_02_114,True,,XS_50,XS_50,1.0,,,,,5,delight,,3,delight,,1,good,,13,delight,,15,surprise
event_outofuniform_02_115,130006,event_outofuniform_02,Speech,tia_c,tia_c,Locale_SubScenario:event_outofuniform_02_115,True,,14,14,1.0,,,,,5,delight,,3,delight,,1,good,,13,delight,,15,surprise
event_outofuniform_02_116,130006,event_outofuniform_02,Speech,naga_k,naga_k,Locale_SubScenario:event_outofuniform_02_116,True,,14,14,1.0,,,,,5,delight,,3,delight,,1,good,,13,delight,,15,idle
event_outofuniform_02_117,130006,event_outofuniform_02,Speech,naga_k,naga_k,Locale_SubScenario:event_outofuniform_02_117,True,,14,14,1.0,,,,,5,idle,,3,delight,,1,good,,13,delight,,15,idle
event_outofuniform_02_118,130006,event_outofuniform_02,Speech,naga_k,naga_k,Locale_SubScenario:event_outofuniform_02_118,True,,14,14,1.0,,,,,5,idle,,3,delight,,1,good,,13,delight,,15,idle
event_outofuniform_02_119,130006,event_outofuniform_02,Speech,tia_c,tia_c,Locale_SubScenario:event_outofuniform_02_119,True,,14,14,1.0,,,,,5,idle,,3,delight,,1,good,,13,idle,,15,idle
event_outofuniform_02_120,130006,event_outofuniform_02,Speech,ein_k,ein_k,Locale_SubScenario:event_outofuniform_02_120,True,,30,30,1.0,,,,,5,idle,,3,shy,,1,good,,13,idle,,15,idle
