id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/1/hide_char_id,jump_target,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/3/hide_char_id,characters/0/hide_char_id
event_BunnyX777_04_e_15,40014,event_BunnyX777_04_e,Speech,skinnyman,skinnyman,Locale_SubScenario:event_BunnyX777_04_e_15,True,,,,,L_10,50,1.0,,,1,idle,,15,idle,,,,,,,
event_BunnyX777_04_e_16,40014,event_BunnyX777_04_e,Speech,skinnyman,skinnyman,Locale_SubScenario:event_BunnyX777_04_e_16,True,,,,,50,50,1.0,,,1,idle,,15,idle,,,,,,,
event_BunnyX777_04_e_17,40014,event_BunnyX777_04_e,Speech,sullenman,sullenman,Locale_SubScenario:event_BunnyX777_04_e_17,True,,,,,1500,1500,2.0,,,1,idle,,15,idle,,,,,,,
event_BunnyX777_04_e_18,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_18,True,,,,,L_100,L_100,1.0,,,1,idle,,15,idle,,,,,,,
event_BunnyX777_04_e_19,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_19,True,,,,,L_100,L_100,1.0,,,1,idle,,15,idle,,,,,,,
event_BunnyX777_04_e_20,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_20,True,,,,,L_100,L_10,2.0,,,1,idle,,15,idle,,,,,,,
event_BunnyX777_04_e_21,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_21,True,,,,,L_10,1,1.0,,,1,idle,,15,idle,,,,,,,
event_BunnyX777_04_e_22,40014,event_BunnyX777_04_e,Speech,skinnyman,skinnyman,Locale_SubScenario:event_BunnyX777_04_e_22,True,,,,,1,5,0.5,,,1,idle,,15,idle,,,,,,,
event_BunnyX777_04_e_23,40014,event_BunnyX777_04_e,Speech,cameraman,cameraman,Locale_SubScenario:event_BunnyX777_04_e_23,True,,,,,5,5,1.0,,,1,idle,,15,idle,,,,,,,
event_BunnyX777_04_e_24,40014,event_BunnyX777_04_e,Narration,,,Locale_SubScenario:event_BunnyX777_04_e_24,False,,,,,5,50,1.0,,,1,idle,,15,idle,,,,,,,
event_BunnyX777_04_e_25,40014,event_BunnyX777_04_e,Monologue,,,Locale_SubScenario:event_BunnyX777_04_e_25,False,,,,,50,50,1.0,,,1,idle,,15,idle,,,,,,,
event_BunnyX777_04_e_26,40014,event_BunnyX777_04_e,Monologue,,,Locale_SubScenario:event_BunnyX777_04_e_26,False,,,,,black,black,1.0,,,1,idle,,15,idle,,,,,,,
event_BunnyX777_04_e_27,40014,event_BunnyX777_04_e,Monologue,,,Locale_SubScenario:event_BunnyX777_04_e_27,False,,,,,black,black,1.0,,,1,idle,,15,idle,,,,,,,
event_BunnyX777_04_e_28,40014,event_BunnyX777_04_e,Monologue,,,Locale_SubScenario:event_BunnyX777_04_e_28,False,,,,,L_50,L_50,1.0,,,1,idle,,15,idle,,,,,,,
event_BunnyX777_04_e_29,40014,event_BunnyX777_04_e,Monologue,,,Locale_SubScenario:event_BunnyX777_04_e_29,False,,,,,L_50,L_500,0.5,,,1,idle,,15,idle,,,,,,,
event_BunnyX777_04_e_30,40014,event_BunnyX777_04_e,Choice,,,Locale_SubScenario:event_BunnyX777_04_e_30,False,,,,,L_500,L_500,1.0,,,1,idle,,15,idle,,event_BunnyX777_04_e_32,,,,,
event_BunnyX777_04_e_31,40014,event_BunnyX777_04_e,Choice,,,Locale_SubScenario:event_BunnyX777_04_e_31,False,,,,,L_500,L_500,1.0,,,1,idle,,15,idle,,event_BunnyX777_04_e_51,,,,,
event_BunnyX777_04_e_32,40014,event_BunnyX777_04_e,Monologue,,,Locale_SubScenario:event_BunnyX777_04_e_32,False,,,,,L_500,L_500,1.0,,,1,idle,,15,idle,,,,,,,
event_BunnyX777_04_e_33,40014,event_BunnyX777_04_e,Monologue,,,Locale_SubScenario:event_BunnyX777_04_e_33,False,,,,,L_500,L_700,2.0,,,1,idle,,15,idle,,,blanc,7,idle,,
event_BunnyX777_04_e_34,40014,event_BunnyX777_04_e,Monologue,,,Locale_SubScenario:event_BunnyX777_04_e_34,False,,,,,L_700,L_700,1.0,,,1,idle,,15,idle,,,,7,idle,,
event_BunnyX777_04_e_35,40014,event_BunnyX777_04_e,Monologue,,,Locale_SubScenario:event_BunnyX777_04_e_35,False,,,,,L_700,L_700,1.0,,,1,idle,,15,idle,,,,7,idle,,
event_BunnyX777_04_e_36,40014,event_BunnyX777_04_e,Monologue,,,Locale_SubScenario:event_BunnyX777_04_e_36,False,,,,,L_700,L_700,1.0,,,1,idle,,15,idle,,,,7,idle,,
event_BunnyX777_04_e_37,40014,event_BunnyX777_04_e,Speech,blanc,blanc,Locale_SubScenario:event_BunnyX777_04_e_37,True,,,,,L_700,L_70,2.0,,,1,idle,,15,idle,,,,7,idle,,
event_BunnyX777_04_e_38,40014,event_BunnyX777_04_e,Speech,blanc,blanc,Locale_SubScenario:event_BunnyX777_04_e_38,True,,,,,L_70,L_70,1.0,,,1,idle,,15,idle,,,,7,idle,,
event_BunnyX777_04_e_39,40014,event_BunnyX777_04_e,Speech,blanc,blanc,Locale_SubScenario:event_BunnyX777_04_e_39,True,,,,,L_70,L_70,1.0,,,1,idle,,15,idle,,,,7,idle,,
event_BunnyX777_04_e_40,40014,event_BunnyX777_04_e,Self,,,Locale_SubScenario:event_BunnyX777_04_e_40,False,,,,,L_70,L_70,1.0,,,1,idle,,15,idle,,,,7,idle,,
event_BunnyX777_04_e_41,40014,event_BunnyX777_04_e,Speech,blanc,blanc,Locale_SubScenario:event_BunnyX777_04_e_41,True,,,,,L_70,L_70,1.0,,,1,idle,,15,idle,,,,7,idle,,
event_BunnyX777_04_e_42,40014,event_BunnyX777_04_e,Self,,,Locale_SubScenario:event_BunnyX777_04_e_42,False,,,,,L_70,L_70,1.0,,,1,idle,,15,idle,,,,7,idle,,
event_BunnyX777_04_e_43,40014,event_BunnyX777_04_e,Speech,blanc,blanc,Locale_SubScenario:event_BunnyX777_04_e_43,True,,,,,L_70,L_700,0.5,,,1,idle,,15,idle,,,,7,idle,,
event_BunnyX777_04_e_44,40014,event_BunnyX777_04_e,Monologue,,,Locale_SubScenario:event_BunnyX777_04_e_44,False,,,,,black,black,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_45,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_45,True,,,,,L_10,L_10,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_46,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_46,True,,,,,L_10,L_100,0.5,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_47,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_47,True,,,,,L_100,L_100,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_48,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_48,True,,,,,L_100,L_100,2.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_49,40014,event_BunnyX777_04_e,Speech,blanc,blanc,Locale_SubScenario:event_BunnyX777_04_e_49,True,,,,,L_300,L_300,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_50,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_50,True,,,,,L_100,L_100,1.0,,,1,idle,,15,idle,,event_BunnyX777_04_e_79,,3,idle,,
event_BunnyX777_04_e_51,40014,event_BunnyX777_04_e,Monologue,,,Locale_SubScenario:event_BunnyX777_04_e_51,False,,,,,L_500,L_300,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_52,40014,event_BunnyX777_04_e,Monologue,,,Locale_SubScenario:event_BunnyX777_04_e_52,False,,,,,L_300,L_300,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_53,40014,event_BunnyX777_04_e,Monologue,,,Locale_SubScenario:event_BunnyX777_04_e_53,False,,,,,L_300,L_300,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_54,40014,event_BunnyX777_04_e,Self,,,Locale_SubScenario:event_BunnyX777_04_e_54,False,,,,,L_300,L_300,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_55,40014,event_BunnyX777_04_e,Monologue,,,Locale_SubScenario:event_BunnyX777_04_e_55,False,,,,,L_300,L_700,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_56,40014,event_BunnyX777_04_e,Self,,,Locale_SubScenario:event_BunnyX777_04_e_56,False,,,,,L_700,L_700,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_57,40014,event_BunnyX777_04_e,Speech,youngman,youngman,Locale_SubScenario:event_BunnyX777_04_e_57,True,,,,,L_700,L_700,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_58,40014,event_BunnyX777_04_e,Self,,,Locale_SubScenario:event_BunnyX777_04_e_58,False,,,,,L_700,L_700,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_59,40014,event_BunnyX777_04_e,Self,,,Locale_SubScenario:event_BunnyX777_04_e_59,False,,,,,L_700,L_700,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_60,40014,event_BunnyX777_04_e,Speech,youngman,youngman,Locale_SubScenario:event_BunnyX777_04_e_60,True,,,,,L_700,L_70,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_61,40014,event_BunnyX777_04_e,Speech,youngman,youngman,Locale_SubScenario:event_BunnyX777_04_e_61,True,,,,,L_70,L_70,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_62,40014,event_BunnyX777_04_e,Speech,youngman,youngman,Locale_SubScenario:event_BunnyX777_04_e_62,True,,,,,L_70,L_70,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_63,40014,event_BunnyX777_04_e,Speech,youngman,youngman,Locale_SubScenario:event_BunnyX777_04_e_63,True,,,,,L_70,L_70,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_64,40014,event_BunnyX777_04_e,Self,,,Locale_SubScenario:event_BunnyX777_04_e_64,False,,,,,L_70,L_70,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_65,40014,event_BunnyX777_04_e,Speech,youngman,youngman,Locale_SubScenario:event_BunnyX777_04_e_65,True,,,,,L_70,L_700,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_66,40014,event_BunnyX777_04_e,Self,,,Locale_SubScenario:event_BunnyX777_04_e_66,False,,,,,L_700,L_700,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_67,40014,event_BunnyX777_04_e,Speech,youngman,youngman,Locale_SubScenario:event_BunnyX777_04_e_67,True,,,,,L_700,L_700,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_68,40014,event_BunnyX777_04_e,Speech,youngman,youngman,Locale_SubScenario:event_BunnyX777_04_e_68,True,,,,,L_700,L_700,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_69,40014,event_BunnyX777_04_e,Speech,youngman,youngman,Locale_SubScenario:event_BunnyX777_04_e_69,True,,,,,L_700,L_700,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_70,40014,event_BunnyX777_04_e,Speech,youngman,youngman,Locale_SubScenario:event_BunnyX777_04_e_70,True,,,,,L_700,L_700,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_71,40014,event_BunnyX777_04_e,Speech,youngman,youngman,Locale_SubScenario:event_BunnyX777_04_e_71,True,,,,,L_700,L_70,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_72,40014,event_BunnyX777_04_e,Monologue,,,Locale_SubScenario:event_BunnyX777_04_e_72,False,,,,,L_70,L_70,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_73,40014,event_BunnyX777_04_e,Monologue,,,Locale_SubScenario:event_BunnyX777_04_e_73,False,,,,,black,black,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_74,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_74,True,,,,,L_10,L_100,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_75,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_75,True,,,,,L_100,L_100,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_76,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_76,True,,,,,L_100,L_100,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_77,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_77,True,,,,,L_100,L_100,1.0,,,1,idle,,15,idle,,,,3,idle,,
event_BunnyX777_04_e_78,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_78,True,,,,,L_100,L_100,1.0,,,1,idle,,15,idle,,event_BunnyX777_04_e_79,,3,idle,,
event_BunnyX777_04_e_79,40014,event_BunnyX777_04_e,Self,,,Locale_SubScenario:event_BunnyX777_04_e_79,False,,,,,L_100,L_100,1.0,,,1,idle,,15,idle,,,,3,idle,blanc,
event_BunnyX777_04_e_80,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_80,True,,,,,L_100,L_10,1.0,,,1,delight,,15,idle,,,,,,,
event_BunnyX777_04_e_81,40014,event_BunnyX777_04_e,Self,,,Locale_SubScenario:event_BunnyX777_04_e_81,False,,,,,L_10,L_10,1.0,,,1,delight,,15,idle,,,,,,,
event_BunnyX777_04_e_82,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_82,True,,,,,L_10,L_10,1.0,,,1,delight,,15,idle,,,,,,,
event_BunnyX777_04_e_83,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_83,True,,,,,L_10,L_10,1.0,,,1,delight,,15,idle,,,,,,,
event_BunnyX777_04_e_84,40014,event_BunnyX777_04_e,Speech,sullenman,sullenman,Locale_SubScenario:event_BunnyX777_04_e_84,True,,,,,L_10,113,2.0,none,,1,delight,,13,idle,,,,,,,
event_BunnyX777_04_e_85,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_85,True,,,,,113,113,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_86,40014,event_BunnyX777_04_e,Speech,sullenman,sullenman,Locale_SubScenario:event_BunnyX777_04_e_86,True,,,,,113,113,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_87,40014,event_BunnyX777_04_e,Speech,sullenman,sullenman,Locale_SubScenario:event_BunnyX777_04_e_87,True,,,,,113,113,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_88,40014,event_BunnyX777_04_e,Narration,,,Locale_SubScenario:event_BunnyX777_04_e_88,False,,,,,113,113,1.0,bgm_story_fairytalesend_if,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_89,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_89,True,,,,,113,L_10,2.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_90,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_90,True,,,,,L_10,L_10,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_91,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_91,True,,,,,L_10,L_10,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_92,40014,event_BunnyX777_04_e,Speech,sullenman,sullenman,Locale_SubScenario:event_BunnyX777_04_e_92,True,,,,,L_10,L_10,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_93,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_93,True,,,,,L_10,L_100,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_94,40014,event_BunnyX777_04_e,Self,,,Locale_SubScenario:event_BunnyX777_04_e_94,False,,,,,L_100,L_100,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_95,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_95,True,,,,,L_100,L_100,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_96,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_96,True,,,,,L_100,L_10,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_97,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_97,True,,,,,L_10,L_10,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_98,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_98,True,,,,,L_10,L_10,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_99,40014,event_BunnyX777_04_e,Speech,sullenman,sullenman,Locale_SubScenario:event_BunnyX777_04_e_99,True,,,,,L_10,113,2.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_100,40014,event_BunnyX777_04_e,Speech,sullenman,sullenman,Locale_SubScenario:event_BunnyX777_04_e_100,True,,,,,113,113,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_101,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_101,True,,,,,113,113,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_102,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_102,True,,,,,113,113,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_103,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_103,True,,,,,113,113,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_104,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_104,True,,,,,113,113,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_105,40014,event_BunnyX777_04_e,Speech,sullenman,sullenman,Locale_SubScenario:event_BunnyX777_04_e_105,True,,,,,113,113,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_106,40014,event_BunnyX777_04_e,Speech,sullenman,sullenman,Locale_SubScenario:event_BunnyX777_04_e_106,True,,,,,113,113,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_107,40014,event_BunnyX777_04_e,Speech,sullenman,sullenman,Locale_SubScenario:event_BunnyX777_04_e_107,True,,,,,113,113,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_108,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_108,True,,,,,113,113,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_109,40014,event_BunnyX777_04_e,Speech,sullenman,sullenman,Locale_SubScenario:event_BunnyX777_04_e_109,True,,,,,113,113,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_110,40014,event_BunnyX777_04_e,Speech,sullenman,sullenman,Locale_SubScenario:event_BunnyX777_04_e_110,True,,,,,113,113,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_111,40014,event_BunnyX777_04_e,Monologue,,,Locale_SubScenario:event_BunnyX777_04_e_111,False,,,,,113,113,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_112,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_112,True,,,,,113,113,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_113,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_113,True,,,,,113,113,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_114,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_114,True,,,,,113,113,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_115,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_115,True,,,,,113,113,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_116,40014,event_BunnyX777_04_e,Speech,sullenman,sullenman,Locale_SubScenario:event_BunnyX777_04_e_116,True,,,,,113,113,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_117,40014,event_BunnyX777_04_e,Speech,skinnyman,skinnyman,Locale_SubScenario:event_BunnyX777_04_e_117,True,,,,,113,113,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_118,40014,event_BunnyX777_04_e,Speech,cameraman,cameraman,Locale_SubScenario:event_BunnyX777_04_e_118,True,,,,,113,113,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_119,40014,event_BunnyX777_04_e,Speech,noir,noir,Locale_SubScenario:event_BunnyX777_04_e_119,True,,,,,113,113,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_120,40014,event_BunnyX777_04_e,Self,,,Locale_SubScenario:event_BunnyX777_04_e_120,False,,,,,113,113,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_121,40014,event_BunnyX777_04_e,Monologue,,,Locale_SubScenario:event_BunnyX777_04_e_121,False,,,,,113,130,2.0,none,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_122,40014,event_BunnyX777_04_e,Monologue,,,Locale_SubScenario:event_BunnyX777_04_e_122,False,,,,,130,130,1.0,,,1,surprise,,13,idle,,,,,,,
event_BunnyX777_04_e_123,40014,event_BunnyX777_04_e,Speech,mustang,mustang,Locale_SubScenario:event_BunnyX777_04_e_123,True,mustang,5,idle,,130,L_50,2.0,bgm_story_mustang,,1,surprise,,13,idle,,,,,,,noir
event_BunnyX777_04_e_124,40014,event_BunnyX777_04_e,Speech,mustang,mustang,Locale_SubScenario:event_BunnyX777_04_e_124,True,,5,idle,,L_50,L_50,1.0,,,,,,13,idle,,,,,,,
event_BunnyX777_04_e_125,40014,event_BunnyX777_04_e,Speech,mustang,mustang,Locale_SubScenario:event_BunnyX777_04_e_125,True,,5,idle,,L_50,L_50,1.0,,,,,,13,idle,,,,,,,
event_BunnyX777_04_e_126,40014,event_BunnyX777_04_e,Speech,mustang,mustang,Locale_SubScenario:event_BunnyX777_04_e_126,True,,5,idle,,L_50,L_50,1.0,,,,,,13,idle,,,,,,,
event_BunnyX777_04_e_127,40014,event_BunnyX777_04_e,Speech,mustang,mustang,Locale_SubScenario:event_BunnyX777_04_e_127,True,,5,idle,,L_50,L_50,1.0,,,,,,13,idle,,,,,,,
event_BunnyX777_04_e_128,40014,event_BunnyX777_04_e,Choice,,,Locale_SubScenario:event_BunnyX777_04_e_128,False,,5,idle,,L_50,L_50,1.0,,,,,,13,idle,,event_BunnyX777_04_e_131,,,,,
