id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,highlight,speaker,play_sound,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim
event_cherryblossom_04_s_11,40011,event_cherryblossom_04_s,Narration,Locale_SubScenario:event_cherryblossom_04_s_11,False,,black,black,1.0,,,,sfx_scn_1shot,,1,idle,,13,idle
event_cherryblossom_04_s_12,40011,event_cherryblossom_04_s,Monologue,Locale_SubScenario:event_cherryblossom_04_s_12,False,,10,10,1.0,,,,,,1,idle,,13,idle
event_cherryblossom_04_s_13,40011,event_cherryblossom_04_s,Speech,Locale_SubScenario:event_cherryblossom_04_s_13,False,,10,10,1.0,,sakura,sakura,,,1,idle,,13,idle
event_cherryblossom_04_s_14,40011,event_cherryblossom_04_s,Self,Locale_SubScenario:event_cherryblossom_04_s_14,False,,10,10,1.0,,,,,,1,idle,,13,idle
event_cherryblossom_04_s_15,40011,event_cherryblossom_04_s,Speech,Locale_SubScenario:event_cherryblossom_04_s_15,True,,12,12,1.0,,fatman,fatman,,,1,idle,,13,idle
event_cherryblossom_04_s_16,40011,event_cherryblossom_04_s,Speech,Locale_SubScenario:event_cherryblossom_04_s_16,True,,12,12,1.0,,sakura,sakura,,,1,idle,,13,idle
event_cherryblossom_04_s_17,40011,event_cherryblossom_04_s,Speech,Locale_SubScenario:event_cherryblossom_04_s_17,True,,12,12,1.0,,fatman,fatman,,,1,idle,,13,idle
event_cherryblossom_04_s_18,40011,event_cherryblossom_04_s,Speech,Locale_SubScenario:event_cherryblossom_04_s_18,True,,12,10,1.0,,sakura,sakura,,,1,angry,,13,idle
event_cherryblossom_04_s_19,40011,event_cherryblossom_04_s,Speech,Locale_SubScenario:event_cherryblossom_04_s_19,True,,10,10,1.0,,sakura,sakura,,,1,angry,,13,idle
event_cherryblossom_04_s_20,40011,event_cherryblossom_04_s,Speech,Locale_SubScenario:event_cherryblossom_04_s_20,True,,L_130,L_130,1.0,,fatman,fatman,,,1,angry,,13,idle
event_cherryblossom_04_s_21,40011,event_cherryblossom_04_s,Speech,Locale_SubScenario:event_cherryblossom_04_s_21,True,,10,10,1.0,,sakura,sakura,,,1,idle,,13,idle
event_cherryblossom_04_s_22,40011,event_cherryblossom_04_s,Speech,Locale_SubScenario:event_cherryblossom_04_s_22,True,,10,10,1.0,,sakura,sakura,,,1,idle,,13,idle
event_cherryblossom_04_s_23,40011,event_cherryblossom_04_s,Monologue,Locale_SubScenario:event_cherryblossom_04_s_23,False,,10,100,1.0,,,,,,1,idle,,13,idle
event_cherryblossom_04_s_24,40011,event_cherryblossom_04_s,Narration,Locale_SubScenario:event_cherryblossom_04_s_24,False,,100,100,1.0,,,,sfx_scn_aim,,1,idle,,13,idle
event_cherryblossom_04_s_25,40011,event_cherryblossom_04_s,Speech,Locale_SubScenario:event_cherryblossom_04_s_25,True,,L_130,13,1.0,,fatman,fatman,,,1,idle,,13,idle
event_cherryblossom_04_s_26,40011,event_cherryblossom_04_s,Speech,Locale_SubScenario:event_cherryblossom_04_s_26,True,,100,100,1.0,,sakura,sakura,,,1,angry,,13,idle
event_cherryblossom_04_s_27,40011,event_cherryblossom_04_s,Speech,Locale_SubScenario:event_cherryblossom_04_s_27,True,,100,100,1.0,,sakura,sakura,,,1,angry,,13,idle
event_cherryblossom_04_s_28,40011,event_cherryblossom_04_s,Speech,Locale_SubScenario:event_cherryblossom_04_s_28,True,,100,100,1.0,,sakura,sakura,,,1,angry,,13,idle
event_cherryblossom_04_s_29,40011,event_cherryblossom_04_s,Speech,Locale_SubScenario:event_cherryblossom_04_s_29,True,,L_130,L_1300,1.0,,fatman,fatman,,,1,angry,,13,idle
event_cherryblossom_04_s_30,40011,event_cherryblossom_04_s,Speech,Locale_SubScenario:event_cherryblossom_04_s_30,True,,100,100,1.0,,sakura,sakura,,,1,idle,,13,idle
