id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/0/hide_char_id,characters/2/hide_char_id,play_sound,fade,characters/1/hide_char_id,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/5/hide_char_id,set_camera_shake,characters/4/hide_char_id,characters/3/hide_char_id
event_perfectmaid_01_e_11,40039,event_perfectmaid_01_e,Self,privaty,,Locale_SubScenario:event_perfectmaid_01_e_11,False,,3,idle,,S_10,S_10,1.0,,,1,angry,,13,idle,,,,,,,,,,,,,,,,,,
event_perfectmaid_01_e_12,40039,event_perfectmaid_01_e,Speech,privaty,privaty,Locale_SubScenario:event_perfectmaid_01_e_12,True,,3,idle,,S_10,S_10,1.0,,,1,shy,,13,idle,,,,,,,,,,,,,,,,,,
event_perfectmaid_01_e_13,40039,event_perfectmaid_01_e,Speech,privaty,privaty,Locale_SubScenario:event_perfectmaid_01_e_13,True,,3,idle,,S_10,S_10,1.0,,,1,shy,,13,idle,,,,,,,,,,,,,,,,,,
event_perfectmaid_01_e_14,40039,event_perfectmaid_01_e,Self,privaty,,Locale_SubScenario:event_perfectmaid_01_e_14,False,,3,idle,,S_10,S_10,1.0,,,1,shy,,13,idle,,,,,,,,,,,,,,,,,,
event_perfectmaid_01_e_15,40039,event_perfectmaid_01_e,Speech,drake,drake,Locale_SubScenario:event_perfectmaid_01_e_15,True,,3,idle,,S_10,130,1.0,,,1,shy,,13,delight,,,,,,,,,,,,,,,,,,
event_perfectmaid_01_e_16,40039,event_perfectmaid_01_e,Speech,cocoa,cocoa,Locale_SubScenario:event_perfectmaid_01_e_16,True,,3,serious,,XS_300,XS_300,1.0,,,1,sad,,13,delight,,,,,,,,,,,,,,,,,,
event_perfectmaid_01_e_17,40039,event_perfectmaid_01_e,Speech,drake,drake,Locale_SubScenario:event_perfectmaid_01_e_17,True,,3,serious,,130,13,1.0,,,1,sad,,13,no,,,,,,,,,,,,,,,,,,
event_perfectmaid_01_e_18,40039,event_perfectmaid_01_e,Self,drake,,Locale_SubScenario:event_perfectmaid_01_e_18,False,,3,serious,,13,13,1.0,,,1,sad,,13,no,,,,,,,,,,,,,,,,,,
event_perfectmaid_01_e_19,40039,event_perfectmaid_01_e,Speech,privaty,privaty,Locale_SubScenario:event_perfectmaid_01_e_19,False,,3,serious,,13,12,1.0,,,1,sad,,13,no,,,,,,,,,,,,,,,,,,
event_perfectmaid_01_e_20,40039,event_perfectmaid_01_e,Speech,drake,drake,Locale_SubScenario:event_perfectmaid_01_e_20,False,,3,serious,,12,12,1.0,,,1,sad,,13,no,,,,,,,,,,,,,,,,,,
event_perfectmaid_01_e_21,40039,event_perfectmaid_01_e,Self,drake,,Locale_SubScenario:event_perfectmaid_01_e_21,False,,3,serious,,12,12,1.0,,,1,sad,,13,no,,,,,,,,,,,,,,,,,,
event_perfectmaid_01_e_22,40039,event_perfectmaid_01_e,Speech,privaty,privaty,Locale_SubScenario:event_perfectmaid_01_e_22,True,,3,serious,,12,12,1.0,none,,1,idle,,13,no,,,,,,,,,,,,,,,,,,
event_perfectmaid_01_e_23,40039,event_perfectmaid_01_e,Speech,privaty,privaty,Locale_SubScenario:event_perfectmaid_01_e_23,True,,3,serious,,12,12,1.0,,,1,idle,,13,no,,,,,,,,,,,,,,,,,,
event_perfectmaid_01_e_24,40039,event_perfectmaid_01_e,Speech,privaty,privaty,Locale_SubScenario:event_perfectmaid_01_e_24,True,,3,serious,City_d,3,3,1.0,bgm_emergency,,3,idle,,18,no,cocoa,drake,sfx_scn_mic,white,,,,,,,,,,,,,,
event_perfectmaid_01_e_25,40039,event_perfectmaid_01_e,Speech,privaty,privaty,Locale_SubScenario:event_perfectmaid_01_e_25,True,,,,,3,3,1.0,,,3,idle,,,,,,,,,,,,,,,,,,,,,
event_perfectmaid_01_e_26,40039,event_perfectmaid_01_e,Speech,privaty,privaty,Locale_SubScenario:event_perfectmaid_01_e_26,True,,,,,3,3,1.0,,,3,idle,,,,,,,,,,,,,,,,,,,,,
event_perfectmaid_01_e_27,40039,event_perfectmaid_01_e,Speech,privaty,privaty,Locale_SubScenario:event_perfectmaid_01_e_27,True,,,,,3,S_30,1.0,,,3,idle,,,,,,,,,,,,,,,,,,,,,
event_perfectmaid_01_e_28,40039,event_perfectmaid_01_e,Speech,privaty,privaty,Locale_SubScenario:event_perfectmaid_01_e_28,True,,,,,S_30,S_30,1.0,,,3,idle,,,,,,,,,,,,,,,,,,,,,
event_perfectmaid_01_e_29,40039,event_perfectmaid_01_e,Speech,enterheavenwoman,enterheavenwoman,Locale_SubScenario:event_perfectmaid_01_e_29,True,,,,Storage,S_30,12,1.0,,,5,idle,,,,,,,,privaty,enterheavenwoman,1,idle,enterheavenman,13,idle,,,,,,,
event_perfectmaid_01_e_30,40039,event_perfectmaid_01_e,Speech,enterheavenman,enterheavenman,Locale_SubScenario:event_perfectmaid_01_e_30,True,,,,,12,12,1.0,,,,,,,,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_31,40039,event_perfectmaid_01_e,Speech,enterheavenman,enterheavenman,Locale_SubScenario:event_perfectmaid_01_e_31,True,,,,,12,12,1.0,,,,,,,,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_32,40039,event_perfectmaid_01_e,Speech,enterheavenwoman,enterheavenwoman,Locale_SubScenario:event_perfectmaid_01_e_32,True,,,,,12,100,1.0,,,,,,,,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_33,40039,event_perfectmaid_01_e,Speech,enterheavenwoman,enterheavenwoman,Locale_SubScenario:event_perfectmaid_01_e_33,True,,,,,100,100,1.0,,,,,,,,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_34,40039,event_perfectmaid_01_e,Speech,unknown,unknown,Locale_SubScenario:event_perfectmaid_01_e_34,True,,,,,100,100,1.0,,,,,,,,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_35,40039,event_perfectmaid_01_e,Speech,enterheavenwoman,enterheavenwoman,Locale_SubScenario:event_perfectmaid_01_e_35,True,,,,,100,100,1.0,,,,,,,,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_36,40039,event_perfectmaid_01_e,Speech,unknown,unknown,Locale_SubScenario:event_perfectmaid_01_e_36,True,,,,,100,100,1.0,,,,,,,,,,,,,,1,idle,,13,idle,unknown,15,idle,,,,
event_perfectmaid_01_e_37,40039,event_perfectmaid_01_e,Speech,enterheavenwoman,enterheavenwoman,Locale_SubScenario:event_perfectmaid_01_e_37,True,,,,,100,10,1.0,,,,,,,,,,,,,,1,idle,,13,idle,,15,idle,unknown,,,
event_perfectmaid_01_e_38,40039,event_perfectmaid_01_e,Speech,enterheavenwoman,enterheavenwoman,Locale_SubScenario:event_perfectmaid_01_e_38,False,,,,,10,15,1.0,,,,,drake,15,angry,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_39,40039,event_perfectmaid_01_e,Speech,drake,drake,Locale_SubScenario:event_perfectmaid_01_e_39,True,,,,,15,1500,1.0,,,,,,15,angry,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_40,40039,event_perfectmaid_01_e,Speech,drake,drake,Locale_SubScenario:event_perfectmaid_01_e_40,True,,,,,1500,1500,1.0,,,,,,15,angry,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_41,40039,event_perfectmaid_01_e,Speech,enterheavenman,enterheavenman,Locale_SubScenario:event_perfectmaid_01_e_41,True,,,,,1500,14,1.0,,,,,,15,angry,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_42,40039,event_perfectmaid_01_e,Speech,drake,drake,Locale_SubScenario:event_perfectmaid_01_e_42,True,,,,,14,14,1.0,,,,,,15,delight,,,,,,,1,idle,,13,idle,,,,,Low_2,,
event_perfectmaid_01_e_43,40039,event_perfectmaid_01_e,Speech,enterheavenman,enterheavenman,Locale_SubScenario:event_perfectmaid_01_e_43,True,,,,,14,14,1.0,,,,,,15,delight,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_44,40039,event_perfectmaid_01_e,Speech,drake,drake,Locale_SubScenario:event_perfectmaid_01_e_44,True,,,,,14,14,1.0,,,,,,15,no,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_45,40039,event_perfectmaid_01_e,Speech,enterheavenman,enterheavenman,Locale_SubScenario:event_perfectmaid_01_e_45,True,,,,,14,1300,1.0,,,,,,15,no,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_46,40039,event_perfectmaid_01_e,Monologue,enterheavenman,,Locale_SubScenario:event_perfectmaid_01_e_46,False,,,,,1300,1300,1.0,,,,,,15,no,,,sfx_scn_fireblindly,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_47,40039,event_perfectmaid_01_e,Speech,drake,drake,Locale_SubScenario:event_perfectmaid_01_e_47,True,,,,,150,150,1.0,,,,,,15,idle,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_48,40039,event_perfectmaid_01_e,Monologue,drake,,Locale_SubScenario:event_perfectmaid_01_e_48,False,,,,,150,18,1.0,,,,,,19,idle,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_49,40039,event_perfectmaid_01_e,Speech,drake,drake,Locale_SubScenario:event_perfectmaid_01_e_49,True,,,,,18,15,1.0,,,,,,15,angry,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_50,40039,event_perfectmaid_01_e,Speech,enterheavenman,enterheavenman,Locale_SubScenario:event_perfectmaid_01_e_50,False,,,,,12,12,1.0,,,,,,15,angry,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_51,40039,event_perfectmaid_01_e,Speech,enterheavenman,enterheavenman,Locale_SubScenario:event_perfectmaid_01_e_51,True,,,,,12,12,1.0,,,,,,15,angry,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_52,40039,event_perfectmaid_01_e,Speech,enterheavenwoman,enterheavenwoman,Locale_SubScenario:event_perfectmaid_01_e_52,True,,,,,12,12,1.0,,,,,,15,angry,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_53,40039,event_perfectmaid_01_e,Monologue,enterheavenwoman,,Locale_SubScenario:event_perfectmaid_01_e_53,False,,,,,12,10,1.0,,,,,,15,angry,,,sfx_scn_aim,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_54,40039,event_perfectmaid_01_e,Speech,enterheavenwoman,enterheavenwoman,Locale_SubScenario:event_perfectmaid_01_e_54,True,,,,,10,10,1.0,,,,,,15,angry,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_55,40039,event_perfectmaid_01_e,Narration,enterheavenwoman,,Locale_SubScenario:event_perfectmaid_01_e_55,False,,,,,10,2,1.0,,,,,,15,angry,,,sfx_scn_hitwall,,,,1,idle,,13,idle,,,,,Low_1,,
event_perfectmaid_01_e_56,40039,event_perfectmaid_01_e,Speech,privaty,privaty,Locale_SubScenario:event_perfectmaid_01_e_56,True,,,,,2,2,1.0,,privaty,3,angry,,15,angry,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_57,40039,event_perfectmaid_01_e,Speech,privaty,privaty,Locale_SubScenario:event_perfectmaid_01_e_57,True,,,,,2,2,1.0,,,3,angry,,15,angry,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_58,40039,event_perfectmaid_01_e,Speech,drake,drake,Locale_SubScenario:event_perfectmaid_01_e_58,True,,,,,150,1500,1.0,,,3,angry,,15,idle,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_59,40039,event_perfectmaid_01_e,Speech,privaty,privaty,Locale_SubScenario:event_perfectmaid_01_e_59,True,,,,,3,S_30,1.0,,,3,surprise,,15,idle,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_60,40039,event_perfectmaid_01_e,Speech,privaty,privaty,Locale_SubScenario:event_perfectmaid_01_e_60,True,,,,,S_30,S_30,1.0,,,3,surprise,,15,idle,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_61,40039,event_perfectmaid_01_e,Speech,drake,drake,Locale_SubScenario:event_perfectmaid_01_e_61,True,,,,,1500,1500,1.0,,,3,surprise,,15,no,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_62,40039,event_perfectmaid_01_e,Speech,enterheavenwoman,enterheavenwoman,Locale_SubScenario:event_perfectmaid_01_e_62,True,,,,,1500,1,1.0,,,3,surprise,,15,no,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_63,40039,event_perfectmaid_01_e,Speech,privaty,privaty,Locale_SubScenario:event_perfectmaid_01_e_63,True,,,,,1,3,1.0,,,3,angry,,15,no,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_64,40039,event_perfectmaid_01_e,Speech,privaty,privaty,Locale_SubScenario:event_perfectmaid_01_e_64,True,,,,,3,S_30,1.0,,,3,angry,,15,no,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_65,40039,event_perfectmaid_01_e,Speech,privaty,privaty,Locale_SubScenario:event_perfectmaid_01_e_65,True,,,,,S_30,S_30,1.0,,,3,angry,,15,no,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_66,40039,event_perfectmaid_01_e,Speech,drake,drake,Locale_SubScenario:event_perfectmaid_01_e_66,True,,,,,150,1500,1.0,,,3,angry,,15,idle,,,,,,,1,idle,,13,idle,,,,,,,
event_perfectmaid_01_e_67,40039,event_perfectmaid_01_e,Monologue,drake,,Locale_SubScenario:event_perfectmaid_01_e_67,False,,,,,1500,12,1.0,,,3,angry,,13,idle,,,,,,,1,idle,,14,idle,,,,,,enterheavenman,
event_perfectmaid_01_e_68,40039,event_perfectmaid_01_e,Narration,drake,,Locale_SubScenario:event_perfectmaid_01_e_68,False,,,,,12,12,1.0,,,3,angry,,13,idle,,,sfx_scn_metalkick,,,,1,idle,,,,,,,,Low_2,,
event_perfectmaid_01_e_69,40039,event_perfectmaid_01_e,Monologue,drake,,Locale_SubScenario:event_perfectmaid_01_e_69,False,,,,,12,12,1.0,,,3,angry,,13,idle,,,,,,,1,idle,,,,,,,,,,
event_perfectmaid_01_e_70,40039,event_perfectmaid_01_e,Speech,privaty,privaty,Locale_SubScenario:event_perfectmaid_01_e_70,True,,,,,S_300,S_300,1.0,,,3,idle,,13,idle,,,,,,,1,idle,,,,,,,,,,
event_perfectmaid_01_e_71,40039,event_perfectmaid_01_e,Narration,enterheavenwoman,,Locale_SubScenario:event_perfectmaid_01_e_71,False,,,,,S_300,1,1.0,,,3,idle,,13,idle,,,sfx_scn_missilelaunch,,,,1,idle,,,,,,,,,,
event_perfectmaid_01_e_72,40039,event_perfectmaid_01_e,Monologue,enterheavenwoman,,Locale_SubScenario:event_perfectmaid_01_e_72,False,,,,,1,1,1.0,,,3,idle,,13,idle,,,,,,,1,idle,,,,,,,,,,
event_perfectmaid_01_e_73,40039,event_perfectmaid_01_e,Speech,enterheavenwoman,enterheavenwoman,Locale_SubScenario:event_perfectmaid_01_e_73,False,,,,,1,10,1.0,,,3,idle,,13,idle,,,,,,,1,idle,,,,,,,,,,
event_perfectmaid_01_e_74,40039,event_perfectmaid_01_e,Speech,drake,drake,Locale_SubScenario:event_perfectmaid_01_e_74,False,,,,,13,130,1.0,,,3,idle,,13,idle,,,,,,,1,idle,,,,,,,,,,
event_perfectmaid_01_e_75,40039,event_perfectmaid_01_e,Speech,privaty,privaty,Locale_SubScenario:event_perfectmaid_01_e_75,True,,,,,3,S_300,1.0,none,,3,surprise,,13,idle,,,,,,,1,idle,,,,,,,,,,
event_perfectmaid_01_e_76,40039,event_perfectmaid_01_e,Speech,privaty,privaty,Locale_SubScenario:event_perfectmaid_01_e_76,True,,,,Hospital,S_100,S_100,1.0,bgm_inark,,1,idle,,13,idle,,,,white,,,1,idle,,,,,,,,,,enterheavenwoman
event_perfectmaid_01_e_77,40039,event_perfectmaid_01_e,Self,privaty,,Locale_SubScenario:event_perfectmaid_01_e_77,False,cocoa,3,idle,,S_100,S_100,1.0,,,1,idle,,13,idle,,,,,,,,,,,,,,,,,,
event_perfectmaid_01_e_78,40039,event_perfectmaid_01_e,Speech,privaty,privaty,Locale_SubScenario:event_perfectmaid_01_e_78,True,,,idle,,S_100,S_100,1.0,,,1,sad,,13,idle,,,,,,,,,,,,,,,,,,
event_perfectmaid_01_e_79,40039,event_perfectmaid_01_e,Speech,privaty,privaty,Locale_SubScenario:event_perfectmaid_01_e_79,True,,,idle,,S_100,S_10,1.0,,,1,shy,,13,idle,,,,,,,,,,,,soda,8,,,,,
event_perfectmaid_01_e_80,40039,event_perfectmaid_01_e,Narration,soda,,Locale_SubScenario:event_perfectmaid_01_e_80,False,,,idle,,S_10,4,1.0,,,1,shy,,13,idle,,,sfx_scn_autodooropen,,,,,,,,,,5,sad,,,,
event_perfectmaid_01_e_81,40039,event_perfectmaid_01_e,Speech,soda,soda,Locale_SubScenario:event_perfectmaid_01_e_81,True,,,idle,,4,4,1.0,,,1,shy,,13,idle,,,,,,,,,,,,,5,sad,,,,
event_perfectmaid_01_e_82,40039,event_perfectmaid_01_e,Self,soda,,Locale_SubScenario:event_perfectmaid_01_e_82,False,,,idle,,4,4,1.0,,,1,shy,,13,idle,,,,,,,,,,,,,5,sad,,,,
event_perfectmaid_01_e_83,40039,event_perfectmaid_01_e,Speech,soda,soda,Locale_SubScenario:event_perfectmaid_01_e_83,True,,,idle,,4,5,1.0,,,1,shy,,13,idle,,,,,,,,,,,,,5,sad,,,,
event_perfectmaid_01_e_84,40039,event_perfectmaid_01_e,Speech,soda,soda,Locale_SubScenario:event_perfectmaid_01_e_84,True,,,idle,,5,S_50,1.0,,,1,shy,,13,idle,,,,,,,,,,,,,5,sad,,,,
event_perfectmaid_01_e_85,40039,event_perfectmaid_01_e,Self,soda,,Locale_SubScenario:event_perfectmaid_01_e_85,False,,,idle,,S_50,S_50,1.0,,,1,shy,,13,idle,,,,,,,,,,,,,5,sad,,,,
